N	2gram	Vinokur_St_2	formyVre
495	стихии в	1	1
496	неопределенное время	1	1
497	героини и	1	1
498	и дело	2	1
499	тот же	1	1
500	речи о	1	1
501	исторического романа	2	1
502	что он	13	1
503	раскрытия этой	1	1
504	его жизнь	1	1
505	очень много	1	1
506	это очень	2	1
507	их не	1	1
508	по этому	2	1
509	точка зрения	1	1
510	что из	1	1
511	так что	3	1
512	сцене с	1	1
513	в указанном	1	1
514	с нею	3	1
515	и исторических	1	1
516	ни одного	3	1
517	том самом	1	1
518	что во	1	1
519	чем обычно	1	1
520	от других	1	1
521	при первой	1	1
522	при помощи	4	1
523	из них	3	1
524	повесть или	1	1
525	где бы	1	1
526	о причинах	1	1
527	но нет	1	1
528	ведь это	1	1
529	могло бы	1	1
530	сами по	2	1
531	исторический роман	2	1
532	было этого	1	1
533	мы можем	1	1
534	но уже	1	1
535	жанра в	1	1
536	тут же	1	1
537	приступает к	1	1
538	них и	1	1
539	но за	1	1
540	быть для	1	1
541	и герои	1	1
542	связан с	3	1
543	и также	1	1
544	зрения этого	1	1
545	простой народ	1	1
546	были совершенно	1	1
547	что человек	1	1
548	в каких	1	1
549	обвинения в	2	1
550	бы эти	1	1
551	действующих лиц	4	1
552	говорит о	2	1
553	героев по	1	1
554	месте и	1	1
555	v в	1	1
556	то и	1	1
557	а на	1	1
558	из быта	1	1
559	и самый	2	1
560	не на	2	1
561	с которым	1	1
562	и внутренне	1	1
563	одну из	1	1
564	о чем	5	1
565	особенностей и	1	1
566	его характер	1	1
567	если не	2	1
568	построении образов	1	1
569	почти ничего	1	1
570	он сохраняет	1	1
571	своей социальной	1	1
572	но кроме	1	1
573	находим в	2	1
574	тот факт	4	1
575	то место	1	1
576	по своему	2	1
577	в последнем	1	1
578	в тех	2	1
579	самого себя	1	1
580	к образу	1	1
581	судьба которого	1	1
582	из этой	2	1
583	бы его	1	1
584	в ряду	1	1
585	человек с	1	1
586	который он	1	1
587	не создает	1	1
588	нам еще	1	1
589	ряду с	1	1
590	между прочим	12	1
591	имел в	1	1
592	этом и	1	1
593	дошедшие до	1	1
594	которые были	1	1
595	действия его	1	1
596	при всем	1	1
597	роман но	1	1
598	на одной	1	1
599	вопрос в	1	1
600	не похож	1	1
601	как своего	2	1
602	не существует	1	1
603	и от	1	1
604	не подлежит	1	1
605	причем в	1	1
606	когда пушкин	1	1
607	пушкин говорил	1	1
608	к будущему	1	1
609	в отдельных	1	1
610	но эти	1	1
611	из различных	1	1
612	от него	1	1
613	у которого	1	1
614	все они	1	1
615	и роста	1	1
616	с ними	1	1
617	этот вопрос	2	1
618	лишь что	1	1
619	это делает	1	1
620	сюжетное движение	1	1
621	начать с	1	1
622	счел себя	1	1
623	перестали быть	1	1
624	является и	1	1
625	характера его	1	1
626	героя в	1	1
627	где он	2	1
628	к этой	1	1
629	время с	1	1
630	в своих	1	1
631	они их	1	1
632	гораздо более	1	1
