N	2gram	Tiupa_Disk_1	Myshleni
134	что она	1	3
135	при этом	13	3
136	состоит в	9	3
137	и по	2	3
138	об этом	2	3
139	те же	1	3
140	лишь в	4	3
141	с другими	1	3
142	о которых	1	3
143	во время	1	3
144	таким же	1	3
145	в которых	4	3
146	этом отношении	1	3
147	в основе	7	3
148	числе и	2	3
149	для себя	4	3
150	и это	1	3
151	данном случае	2	3
152	которое мы	1	3
153	на объект	1	3
154	и сам	1	3
155	из двух	2	3
156	и наблюдения	1	3
157	утверждает что	1	3
158	тем более	1	3
159	значение в	1	3
160	одной из	4	3
161	но не	11	3
162	решающее значение	1	3
163	вернуться к	1	3
164	из них	3	3
165	для него	4	3
166	отличие от	5	3
167	со стороны	7	3
168	в отличие	5	3
169	ничем не	1	3
170	а не	22	3
171	он говорит	1	3
172	в данном	5	3
173	этого слова	1	3
174	в первые	1	3
175	о мире	1	3
176	не существует	1	3
177	или в	2	3
178	в результате	1	3
179	гораздо менее	1	3
180	развития и	1	3
181	и все	2	3
182	лежит в	1	3
183	того же	3	3
184	речи как	2	3
185	тем самым	1	3
186	том числе	2	3
187	они не	2	3
188	речь идет	1	2
189	также и	3	2
190	и есть	2	2
191	в котором	5	2
192	той же	1	2
193	и само	1	2
194	в первый	1	2
195	имеет свою	3	2
196	говорить о	1	2
197	принадлежит к	1	2
198	в их	5	2
199	столь же	3	2
200	во всех	5	2
201	этом пункте	1	2
202	не то	1	2
203	нет и	1	2
204	за пределы	2	2
205	отнюдь не	8	2
206	как говорит	1	2
207	наряду с	1	2
208	стороны и	2	2
209	и различные	1	2
210	перед нами	3	2
211	целый ряд	2	2
212	как уже	3	2
213	вопросом о	1	2
214	и как	6	2
215	его к	1	2
216	более или	2	2
217	следующим образом	1	2
218	в противоположность	2	2
219	от этого	1	2
220	к чему	1	2
221	понятия о	1	2
222	представляет собой	17	2
223	или во	1	2
224	в известном	1	2
225	с их	1	2
226	в себе	7	2
227	всей его	2	2
228	не следует	2	2
229	в силу	5	2
230	из виду	1	2
231	и более	1	2
232	подобно тому	2	2
233	подход к	1	2
234	ни чисто	2	2
235	в другом	2	2
236	в поведении	1	2
237	на все	1	2
238	объективной действительности	1	2
239	и мы	1	2
240	этом смысле	1	2
241	иначе говоря	2	2
242	или менее	2	2
243	в этих	1	2
244	и вообще	2	2
245	не могло	2	2
246	для всего	1	2
247	речи не	1	2
248	этих двух	1	2
249	во всем	1	2
250	и теперь	1	2
251	что на	1	2
252	к себе	2	2
253	не могут	1	2
254	могут быть	4	2
255	во все	1	2
256	но все	1	2
257	же самое	2	2
258	его с	1	2
259	той или	3	2
260	указывает на	2	2
261	говоря словами	1	2
262	с ее	2	2
263	это обстоятельство	1	2
264	к реалистической	1	2
265	в себя	5	2
266	на том	2	2
267	живет в	1	2
268	понятно что	1	2
269	можно сказать	5	2
270	а также	8	2
271	с целью	1	2
272	самому себе	2	2
273	нас в	1	2
274	и всю	1	2
275	в его	7	2
276	что и	3	2
277	речи которые	1	2
278	что здесь	1	2
279	научного мышления	3	2
280	как нечто	1	2
281	и тем	2	2
282	как процесс	1	2
283	на протяжении	2	2
284	и других	1	2
285	в одном	2	2
286	заметить что	2	2
287	тем что	3	2
288	от того	1	2
289	исследований и	1	2
290	или иной	5	2
291	между которыми	1	2
292	именно в	3	2
293	с ней	1	2
294	и составляет	3	2
295	линии развития	1	2
296	на которых	1	2
297	речи это	1	2
298	понятие о	3	2
299	когда она	1	2
300	человека к	1	2
301	только его	1	2
302	т.е по	1	2
303	для обозначения	3	2
304	тому как	3	2
305	что же	2	2
306	в категориях	1	2
307	с этой	1	2
308	но для	1	2
309	в книге	1	2
310	однако и	2	2
311	у них	1	2
312	к признанию	1	2
313	вообще в	1	2
314	к его	2	2
315	легко заметить	1	2
316	и другой	1	2
317	широкое распространение	1	1
318	сам по	1	1
319	науки о	1	1
320	не хочет	1	1
321	по преимуществу	1	1
322	тот или	2	1
323	не имеют	1	1
324	видеть в	1	1
325	со своей	1	1
326	ни даже	1	1
327	речевой деятельности	1	1
328	учения об	1	1
329	по аналогии	1	1
330	и о	4	1
331	сути дела	2	1
332	характер то	1	1
333	я не	1	1
334	какой ситуации	1	1
335	ситуации не	1	1
336	этого термина	2	1
337	и он	2	1
338	и то	1	1
339	еще у	1	1
340	и на	5	1
341	вещь в	1	1
342	между собой	2	1
343	и мн	1	1
344	здесь не	1	1
345	в чем	1	1
346	которое несмотря	1	1
347	как правило	4	1
348	в ее	3	1
349	ее к	1	1
350	момент перехода	1	1
351	но как	2	1
352	такой раздвоенности	1	1
353	в противовес	1	1
354	но достаточно	1	1
355	себе и	1	1
356	это и	1	1
357	более чем	2	1
358	в той	1	1
359	его на	1	1
360	опирается на	2	1
361	опыта к	1	1
362	но такова	1	1
363	данного типа	1	1
364	в обычном	1	1
365	сознания в	2	1
366	от различного	1	1
367	генетические отношения	1	1
368	в непосредственной	1	1
369	себе не	3	1
370	что помимо	1	1
371	следует сказать	1	1
372	начала мы	1	1
373	с той	1	1
374	ситуации в	1	1
375	точкой зрения	2	1
376	в нашем	1	1
377	действительности а	1	1
378	учение о	1	1
379	той ситуации	1	1
380	говорит не	1	1
381	жизнь как	1	1
382	тому же	5	1
383	так сказать	2	1
384	по словам	2	1
385	в нем	9	1
386	время и	1	1
387	что представляет	2	1
388	в понимании	1	1
389	не являются	1	1
390	не к	1	1
391	собой не	1	1
392	однако он	1	1
393	свое время	1	1
394	любой из	1	1
395	том и	1	1
396	на этом	2	1
397	мы обратимся	1	1
398	случае если	1	1
399	одно и	1	1
400	и заключается	1	1
401	исходя из	2	1
402	этом последнем	1	1
403	иной тип	1	1
404	могла бы	2	1
405	не за	1	1
406	и может	1	1
407	этом он	1	1
408	а по	2	1
409	этих форм	1	1
410	зрения на	3	1
411	того или	2	1
412	которая как	1	1
413	по мысли	3	1
414	с самого	1	1
415	приходит в	1	1
416	виду тот	1	1
417	не соответствует	1	1
418	в жизни	1	1
419	который по	1	1
420	эмпиризма и	1	1
421	для них	1	1
422	сделать для	1	1
423	что не	4	1
424	с тем	1	1
425	не всегда	2	1
426	которой он	1	1
427	автора и	1	1
428	являются наиболее	1	1
429	в ходе	3	1
430	и при	1	1
431	что такое	1	1
432	что вся	1	1
433	речевого общения	12	1
434	не от	2	1
435	мысли и	2	1
436	в заключительных	1	1
437	зрения представляет	1	1
438	из своих	1	1
439	мир и	1	1
440	представлений о	1	1
441	есть его	1	1
442	которые в	1	1
443	однако в	3	1
444	где нет	1	1
445	бы быть	3	1
446	и вся	1	1
447	то с	2	1
448	от сознания	1	1
449	как можно	1	1
450	самого начала	1	1
451	дело не	2	1
452	самой природой	1	1
453	и притом	1	1
454	на него	1	1
455	не по	1	1
456	поэтому в	1	1
457	в отсутствии	1	1
458	тому на	1	1
459	мы все	1	1
460	но здесь	1	1
461	наблюдений над	1	1
462	связано с	1	1
463	и речевой	1	1
464	действительно в	1	1
465	своей природе	2	1
466	открывает перед	1	1
467	о чем-то	1	1
468	одной лишь	1	1
469	целом и	1	1
470	которому мы	1	1
471	в области	1	1
472	перед ним	1	1
473	личности в	1	1
474	в момент	2	1
475	исходить из	1	1
476	разрыв между	1	1
477	когда мы	1	1
478	здесь совершенно	1	1
479	сомнение в	2	1
480	отличается от	2	1
481	глубокое и	1	1
482	всего в	1	1
483	не встречается	1	1
484	не есть	2	1
485	оно не	2	1
486	но сама	1	1
487	к индивидуальной	1	1
488	но по	1	1
489	говорит и	2	1
490	личности и	1	1
491	в буквальном	1	1
492	по сути	4	1
493	чтобы быть	1	1
494	только то	1	1
495	своим происхождением	2	1
496	в пределах	2	1
497	с языком	1	1
498	своей мысли	1	1
499	нельзя не	2	1
500	действительности это	1	1
501	том случае	1	1
502	особенно в	1	1
503	по природе	5	1
504	себе вопрос	1	1
505	не исчерпывается	1	1
506	и социальные	1	1
507	основана на	1	1
508	это как	1	1
509	в словах	1	1
510	по мере	2	1
511	одно это	1	1
512	другой для	1	1
513	мн др	1	1
514	а к	1	1
515	о ней	1	1
516	сводится к	5	1
517	и должно	1	1
518	не позволяет	1	1
519	развития как	1	1
520	на позицию	1	1
521	одного из	2	1
522	до сих	1	1
523	или на	3	1
524	означает не	1	1
525	появляется в	1	1
526	теперь и	1	1
527	с соответствующими	1	1
528	чем она	1	1
529	аналогии с	1	1
530	там же	1	1
531	может усвоить	1	1
532	нет у	1	1
533	к нему	1	1
534	всей нашей	1	1
535	суть не	1	1
536	и во	2	1
537	а потому	1	1
538	первобытный человек	1	1
539	этих смежных	1	1
540	существенную роль	3	1
541	вслед за	1	1
542	и вполне	1	1
543	формы речевого	1	1
544	в плоскости	1	1
545	делает это	1	1
546	места и	1	1
547	это приводит	1	1
548	в сферу	3	1
549	в современной	1	1
550	известном смысле	1	1
551	один из	3	1
552	том как	1	1
553	и одновременно	2	1
554	о двух	1	1
555	согласиться с	1	1
556	что даже	2	1
557	и является	1	1
558	в речевом	1	1
559	по мнению	1	1
560	между тем	4	1
561	начало в	1	1
562	имеет своим	1	1
563	социальной ситуации	1	1
564	от самых	1	1
565	который не	1	1
566	оказывается в	1	1
567	которому он	1	1
568	вопроса о	1	1
569	только на	1	1
570	то и	1	1
571	имеют не	1	1
572	слова в	2	1
573	в нашей	1	1
574	в виде	1	1
575	показать на	1	1
576	свидетельствует о	2	1
577	на определенной	1	1
578	здесь же	1	1
579	или даже	2	1
580	в данной	3	1
581	по выражению	2	1
582	за ним	1	1
583	возможности для	1	1
584	к мысли	2	1
585	цели и	1	1
586	и также	1	1
587	сами по	2	1
588	речи что	1	1
589	в современном	2	1
590	у этих	1	1
591	к ним	3	1
592	при всей	3	1
593	как его	2	1
594	при отсутствии	1	1
595	основе его	1	1
596	их по	1	1
597	речь или	1	1
598	бы это	2	1
599	в особенности	4	1
600	на примере	1	1
601	связаны с	1	1
602	здесь в	2	1
603	а именно	1	1
604	дело в	1	1
605	чем он	2	1
606	о котором	2	1
607	еще и	1	1
608	в воображении	1	1
609	отношения в	1	1
610	которая и	1	1
611	только по	1	1
612	и делает	1	1
613	до конца	1	1
614	бы назвать	1	1
615	зависит от	2	1
616	выступают в	1	1
617	ближе к	1	1
618	возникать и	1	1
619	то она	2	1
620	усомниться в	1	1
621	и потому	3	1
622	если оно	1	1
623	это также	1	1
624	образом и	1	1
625	что всякое	1	1
626	одновременно с	2	1
627	в тех	2	1
628	для возникновения	1	1
629	да и	1	1
630	жизни можно	1	1
631	и от	1	1
632	сих пор	1	1
633	не рассматривается	1	1
634	проникают все	1	1
635	к я	1	1
636	об одном	1	1
637	в смысле	1	1
638	должны быть	3	1
639	к другим	2	1
640	при всем	1	1
641	переломный момент	1	1
642	более того	2	1
643	сведено к	1	1
644	это новое	1	1
645	этой книги	1	1
646	или нет	1	1
647	т.п но	3	1
648	но это	1	1
649	исключительно в	1	1
650	или не	1	1
651	как показывает	2	1
652	о поведении	1	1
653	в системе	1	1
654	не обладает	1	1
655	жизни в	2	1
656	не знает	1	1
657	функций и	1	1
658	другой стороны	3	1
659	их с	1	1
660	всех других	1	1
661	всего как	1	1
662	в свое	1	1
663	к числу	1	1
664	частности в	2	1
665	определенной стадии	1	1
666	составляющие ее	1	1
667	также не	1	1
668	это было	2	1
669	к повторению	1	1
670	в своих	3	1
671	свою задачу	1	1
672	в роли	1	1
