N	2gram	Propp_Russ_2	Myshleni
523	должны будем	1	1
524	каждый из	2	1
525	как раз	1	1
526	в других	15	1
527	в форме	2	1
528	они становятся	1	1
529	само собой	1	1
530	она начинает	1	1
531	без всякой	1	1
532	длится до	1	1
533	даже не	1	1
534	с другим	2	1
535	влияние на	2	1
536	и молнии	1	1
537	здесь в	2	1
538	не было	2	1
539	целым рядом	1	1
540	на которых	1	1
541	в ту	1	1
542	также с	1	1
543	привели к	1	1
544	на эту	2	1
545	если эти	1	1
546	там где	2	1
547	в изучении	1	1
548	под влиянием	1	1
549	становится ясным	1	1
550	другие в	2	1
551	близка к	1	1
552	что сила	4	1
553	есть одно	1	1
554	нет никаких	2	1
555	связь с	3	1
556	за эти	1	1
557	нее как	1	1
558	природе и	1	1
559	в одной	1	1
560	относятся к	1	1
561	не удается	1	1
562	мы увидим	1	1
563	в данном	6	1
564	что за	1	1
565	имеют силу	1	1
566	смысле этого	1	1
567	применении к	1	1
568	и там	3	1
569	когда же	1	1
570	а потом	1	1
571	или менее	1	1
572	подтверждается и	1	1
573	бумаги с	1	1
574	изучение этих	1	1
575	исходя из	1	1
576	ступень развития	1	1
577	предположения что	1	1
578	этого слова	1	1
579	представляется как	1	1
580	и действия	1	1
581	и таким	1	1
582	этом и	2	1
583	или по	1	1
584	же значение	1	1
585	тех случаях	1	1
586	и для	2	1
587	случаях когда	1	1
588	бы говорить	1	1
589	на улице	1	1
590	тем и	2	1
591	для этой	3	1
592	наоборот в	1	1
593	место для	1	1
594	имели целью	1	1
595	не представляет	1	1
596	силу их	1	1
597	для нас	6	1
598	от него	1	1
599	и все	4	1
600	и новое	1	1
601	из себя	1	1
602	наблюдения показывают	1	1
603	не являются	1	1
604	в целях	2	1
605	что этот	1	1
606	на другие	1	1
607	с ней	5	1
608	две стороны	1	1
609	ему но	1	1
610	это на	1	1
611	не что	2	1
612	оно не	1	1
613	этот момент	1	1
614	ли он	1	1
615	и состоит	1	1
616	это так	1	1
617	и это	1	1
618	того или	1	1
619	это в	2	1
