N	2gram	Medvedev_F_3	Myshleni
267	известно что	1	2
268	этом смысле	2	2
269	к определенным	1	2
270	чем в	1	2
271	в высшей	2	2
272	раз и	3	2
273	в этих	3	2
274	в своей	6	2
275	в такой	2	2
276	в котором	2	2
277	развития что	1	2
278	в которых	3	2
279	для объяснения	1	2
280	но это	2	2
281	но он	1	2
282	друг другу	2	2
283	и более	3	2
284	слова к	1	2
285	необходимо чтобы	2	2
286	и вообще	1	2
287	что эта	1	2
288	и конкретного	1	2
289	не менее	7	2
290	она не	4	2
291	но только	1	2
292	не могло	2	2
293	эти связи	1	2
294	каждой из	1	2
295	входят в	1	2
296	именно потому	2	2
297	этот закон	2	2
298	у нас	3	2
299	и от	11	2
300	последнее время	1	2
301	не с	1	2
302	к его	3	2
303	еще в	3	2
304	можно только	2	2
305	том как	2	2
306	для этого	2	2
307	с ним	1	2
308	ними возможны	1	2
309	предмета и	2	2
310	этом заключается	1	2
311	в значительной	1	2
312	нас в	1	2
313	эти последние	1	2
314	но с	1	2
315	это противоречие	2	2
316	дело с	3	2
317	языка на	1	2
318	и является	4	2
319	которое мы	1	2
320	этим вопросам	1	2
321	для всех	1	2
322	если мы	7	2
323	только на	4	2
324	является не	2	2
325	не из	1	2
326	за ним	1	2
327	а и	3	2
328	невозможно было	1	2
329	из них	2	2
330	в одном	1	2
331	в конце	3	2
332	в других	1	2
333	и человека	1	2
334	с другой	6	2
335	к которому	2	2
336	и между	5	2
337	и др	2	2
338	на ней	1	2
339	в определенных	1	2
340	более того	6	2
341	работе в	1	2
342	не на	3	2
343	была бы	2	2
344	понятие о	1	2
345	в связи	4	2
346	все более	1	2
347	бы оно	1	2
348	самое понятие	3	2
349	к более	2	2
350	обучении и	1	2
351	в данном	6	2
352	по существу	1	2
353	этого слова	2	2
354	этом случае	1	2
355	все это	7	2
356	известной степени	2	2
357	существующих в	1	2
358	для нас	3	2
359	как эта	1	2
360	от него	2	2
361	у них	2	2
362	интерес к	1	2
363	возникает вопрос	1	2
364	а в	1	2
365	всех тех	1	2
366	другой стороны	5	2
367	имеет место	3	2
368	из этого	4	2
369	ее в	3	2
370	это в	1	2
371	конкретного и	1	2
372	смысле слова	2	1
373	языка с	1	1
374	функции в	3	1
375	и через	1	1
376	сам по	1	1
377	совершается с	1	1
378	тех же	1	1
379	значением для	1	1
380	определенные условия	1	1
381	от своей	1	1
382	в чисто	2	1
383	и до	1	1
384	в конкретном	4	1
385	собственном смысле	1	1
386	видеть в	1	1
387	с таким	2	1
388	есть не	1	1
389	первой и	1	1
390	этого нет	1	1
391	новой системы	1	1
392	в первый	1	1
393	язык как	2	1
394	нам в	1	1
395	но даже	1	1
396	ему в	1	1
397	образом оказывается	1	1
398	первого и	1	1
399	будет так	1	1
400	действительности можно	1	1
401	быть понято	4	1
402	и сами	2	1
403	ведь то	1	1
404	это возможно	1	1
405	первый план	1	1
406	и исходным	1	1
407	самую работу	1	1
408	на самом	14	1
409	явлений и	1	1
410	вообще как	1	1
411	изменения и	1	1
412	не просто	1	1
413	нет и	3	1
414	за пределы	2	1
415	один и	1	1
416	отнюдь не	8	1
417	его на	1	1
418	с чисто	1	1
419	является основным	1	1
420	стороны и	2	1
421	этого развития	1	1
422	что как	1	1
423	кроме того	1	1
424	и понимания	6	1
425	и тот	1	1
426	связанный с	1	1
427	тем же	7	1
428	составляет содержание	1	1
429	не можем	2	1
430	что это	3	1
431	никакого существенного	1	1
432	учение о	2	1
433	с их	1	1
434	им в	1	1
435	иным путем	2	1
436	этот ряд	1	1
437	только один	2	1
438	предметов и	1	1
439	как он	2	1
440	обнаруживает в	1	1
441	от действительных	1	1
442	что она	2	1
443	а просто	1	1
444	же именно	1	1
445	единство в	1	1
446	роли в	1	1
447	не значит	2	1
448	пределах одного	2	1
449	не как	2	1
450	пунктом всей	1	1
451	своего пути	1	1
452	и единство	1	1
453	или иных	1	1
454	в нее	1	1
455	одно и	1	1
456	но все	1	1
457	что является	1	1
458	факт что	1	1
459	и может	1	1
460	об этом	1	1
461	с каждой	1	1
462	и с	3	1
463	на все	2	1
464	или даже	1	1
465	всех областях	2	1
466	все их	1	1
467	знает что	1	1
468	входит в	8	1
469	те или	1	1
470	и всей	1	1
471	от одного	2	1
472	может стать	3	1
473	действительности в	3	1
474	этих вопросов	2	1
475	приходит в	1	1
476	конкретности и	1	1
477	ни в	8	1
478	но уже	2	1
479	роли и	1	1
480	это положение	1	1
481	он и	3	1
482	выйти за	1	1
483	можно считать	1	1
484	и тогда	2	1
485	всех этих	2	1
486	иначе обстоит	3	1
487	связаны между	1	1
488	и при	1	1
489	их он	1	1
490	таким же	2	1
491	возможности в	1	1
492	самым они	1	1
493	этого движения	1	1
494	жизнь и	3	1
495	не имеющих	1	1
496	в отличие	2	1
497	от его	3	1
498	новых форм	2	1
499	в другие	1	1
500	когда эти	1	1
501	тем не	2	1
502	него мы	1	1
503	их в	3	1
504	условием для	1	1
505	даже в	2	1
506	этой работы	1	1
507	и очень	2	1
508	и обратное	1	1
509	случае в	3	1
510	школе от	1	1
511	дело в	2	1
512	одна из	2	1
513	или другие	1	1
514	одной плоскости	3	1
515	и притом	2	1
516	к этим	1	1
517	и именно	2	1
518	когда они	1	1
519	дело не	2	1
520	когда между	1	1
521	в стадии	1	1
522	для всего	1	1
523	а для	1	1
524	действительности но	1	1
525	поскольку оно	2	1
526	и существенное	1	1
527	она никогда	1	1
528	и связи	1	1
529	связь и	1	1
530	возникает новый	1	1
531	нам важно	2	1
532	же он	2	1
533	существуют в	2	1
534	как следует	2	1
535	когда ему	1	1
536	развитая нами	1	1
537	в каком	2	1
538	развиваются в	1	1
539	в действительности	9	1
540	положения вещей	1	1
541	в момент	1	1
542	в специальном	1	1
543	зрения своей	1	1
544	человека в	2	1
545	числе и	1	1
546	в определенную	1	1
547	они и	3	1
548	процессе их	2	1
549	особый тип	1	1
550	и это	2	1
551	оно может	1	1
552	и самое	1	1
553	как таковым	1	1
554	и о	1	1
555	связи со	1	1
556	подобно тому	4	1
557	в ее	4	1
558	данном случае	4	1
559	направлении к	4	1
560	в собственном	1	1
561	чего требует	1	1
562	на той	1	1
563	она только	1	1
564	в рамки	2	1
565	только через	1	1
566	является в	2	1
567	но отнюдь	1	1
568	о том	4	1
569	это вполне	1	1
570	настоящее время	1	1
571	никак не	3	1
572	образом самая	1	1
573	не имеем	1	1
574	них совершенно	1	1
575	что его	1	1
576	и который	1	1
577	отчета в	1	1
578	языке как	2	1
579	том или	1	1
580	между тем	7	1
581	что же	5	1
582	язык в	1	1
583	в середине	1	1
584	в лучшем	1	1
585	условия для	1	1
586	и самые	1	1
587	например при	1	1
588	в современной	1	1
589	как например	1	1
590	но так	2	1
591	в двух	1	1
592	тот же	1	1
593	мы увидим	2	1
594	явления в	1	1
595	жизнь с	1	1
596	может оказаться	1	1
597	собой но	1	1
598	который в	1	1
599	одних и	1	1
600	и ее	6	1
601	развитием не	1	1
602	с одной	1	1
603	именно на	2	1
604	в эти	1	1
605	и теперь	6	1
606	лежащие в	1	1
607	оказывается в	1	1
608	сводится только	1	1
609	конечно не	4	1
610	уже не	3	1
611	и у	1	1
612	значения слов	1	1
613	то и	1	1
614	ни одного	1	1
615	его развитие	1	1
616	что факт	1	1
617	связи как	1	1
618	понятно с	1	1
619	в начале	1	1
620	внутри самого	1	1
621	в данной	2	1
622	его и	3	1
623	и их	5	1
624	школьном обучении	1	1
625	и навсегда	3	1
626	слова в	1	1
627	содержания и	4	1
628	как их	2	1
629	допустим что	2	1
630	сами по	2	1
631	и должна	1	1
632	вовсе не	28	1
633	и бесконечно	1	1
634	в систему	1	1
635	и развитии	1	1
636	которые могут	1	1
637	отличие от	2	1
638	в случаях	1	1
639	они будут	2	1
640	находятся в	2	1
641	быть совершенно	1	1
642	а потому	1	1
643	нужно было	1	1
644	без всякой	2	1
645	и даже	2	1
646	или иной	2	1
647	и из	2	1
648	с другим	1	1
649	как у	1	1
650	же а	2	1
651	имеет свой	1	1
652	оно будет	1	1
653	здесь в	1	1
654	а эти	1	1
655	с той	1	1
656	не потому	1	1
657	еще и	1	1
658	наконец в	1	1
659	ясно в	1	1
660	овладения и	1	1
661	и затем	1	1
662	может иметь	2	1
663	говорит о	1	1
664	к сожалению	1	1
665	по тем	1	1
666	явление которое	1	1
667	а на	2	1
668	материал в	4	1
669	в руках	1	1
670	одну из	2	1
671	о чем	1	1
672	не об	2	1
673	под влиянием	1	1
674	к выяснению	1	1
675	этих же	1	1
676	от этих	2	1
677	и во	2	1
678	что раньше	1	1
679	только его	1	1
680	сделал бы	1	1
681	тот факт	1	1
682	но этот	1	1
683	к самому	2	1
684	характер самого	1	1
685	в направлении	5	1
686	к своему	1	1
687	одной стороны	1	1
688	она есть	3	1
689	смысле этого	2	1
690	от предмета	1	1
691	развития у	1	1
692	тому как	5	1
693	мы говорили	1	1
694	происходит в	1	1
695	отдельности и	1	1
696	ощущаться как	1	1
697	который он	1	1
698	к проблеме	3	1
699	их отношение	1	1
700	в это	1	1
701	действительного положения	1	1
702	в истории	5	1
703	в основном	2	1
704	лучшем случае	1	1
705	вообще все	1	1
706	тех или	1	1
707	всю совокупность	1	1
708	бы невозможно	1	1
709	ней таким	1	1
710	в следующей	2	1
711	становится понятным	1	1
712	значения слова	1	1
713	обычно не	1	1
714	к пониманию	1	1
715	отсюда следует	1	1
716	при таком	1	1
717	оно как	1	1
718	эта проблема	1	1
719	эта задача	1	1
720	только тем	1	1
721	мы только	1	1
722	в результате	5	1
723	в настоящее	1	1
724	как она	1	1
725	явное противоречие	1	1
726	на первый	1	1
727	есть система	1	1
728	этой действительности	1	1
729	той или	1	1
730	главным образом	2	1
731	не должен	1	1
732	конце концов	2	1
733	особенно отчетливо	1	1
734	обстоит дело	4	1
735	в целях	2	1
736	должен быть	2	1
737	вопрос как	1	1
738	с окончанием	1	1
739	и начинается	1	1
740	может и	3	1
741	а о	1	1
742	слово в	2	1
743	как ряд	1	1
744	слова с	1	1
745	это понятие	2	1
746	но этим	1	1
747	лишь тогда	2	1
748	вперед по	1	1
749	на общий	1	1
750	совершенно не	7	1
751	того на	1	1
752	он дан	1	1
753	всех других	3	1
754	которые сами	1	1
755	в отдельности	1	1
756	должно само	1	1
757	это определение	1	1
758	в данную	2	1
759	ничего принципиально	1	1
760	к этому	2	1
761	значение в	1	1
762	этой точки	1	1
763	том числе	1	1
