N	2gram	Propp_Isto_5	Dialekti
430	нет в	1	1
431	это положение	1	1
432	она и	1	1
433	показывает что	5	1
434	в этой	3	1
435	этого не	1	1
436	со своими	2	1
437	не всегда	4	1
438	этим и	1	1
439	очень важное	1	1
440	имеет форму	2	1
441	в развитии	1	1
442	форму но	1	1
443	только тем	1	1
444	не указывает	1	1
445	одно дело	1	1
446	сходны с	1	1
447	с магическими	1	1
448	именно такую	1	1
449	место в	1	1
450	на свою	1	1
451	представление о	17	1
452	также на	1	1
453	оказывается что	2	1
454	знаем что	6	1
455	миф о	5	1
456	и они	2	1
457	и находит	1	1
458	самых ранних	1	1
459	но он	2	1
460	том чтобы	2	1
461	тем не	4	1
462	без всяких	2	1
463	убить его	1	1
464	формы как	1	1
465	же могут	1	1
466	стоит в	1	1
467	тем самым	1	1
468	мы пока	1	1
469	мало того	1	1
470	виду что	1	1
471	и начинает	3	1
472	солнцем по	1	1
473	самого начала	1	1
474	правда в	1	1
475	того как	4	1
476	я буду	1	1
477	два мира	1	1
478	такова картина	1	1
479	в царство	3	1
480	когда они	2	1
481	о них	1	1
482	того чтобы	3	1
483	они к	1	1
484	он с	1	1
485	этого обряда	3	1
486	сами и	1	1
487	мифе о	1	1
488	этих двух	1	1
489	явление в	1	1
490	на те	1	1
491	мире и	1	1
492	по земле	1	1
493	и его	9	1
494	связи с	8	1
495	здесь же	1	1
496	как будто	1	1
497	однако это	1	1
498	не потому	2	1
499	с другом	2	1
500	и оно	1	1
501	это также	1	1
502	и часто	1	1
503	иногда даже	2	1
504	просто на	2	1
505	заметил что	2	1
506	должны быть	1	1
507	наоборот в	2	1
508	месяц и	1	1
509	оно не	1	1
510	на это	1	1
511	где он	1	1
512	с мифом	1	1
513	с образом	1	1
514	должен быть	2	1
515	находясь в	1	1
516	вывод что	1	1
517	здесь не	1	1
518	на другой	1	1
519	над нами	2	1
520	с каким	1	1
521	в каких	1	1
522	смысл но	1	1
523	и этим	2	1
524	с самого	1	1
525	то время	1	1
526	сейчас видно	1	1
527	на том	3	1
528	и неизменно	1	1
529	и сам	2	1
530	что у	4	1
531	оно также	1	1
532	в образе	5	1
533	на нее	2	1
534	здесь как	2	1
535	еще в	2	1
536	часто в	1	1
537	она тоже	1	1
538	основана на	1	1
539	действия не	1	1
540	отсюда становится	1	1
541	говорят что	1	1
542	авторы этих	1	1
543	приближается к	2	1
544	и там	1	1
545	еще ничего	1	1
546	это происходит	2	1
547	того он	1	1
548	язык и	2	1
549	все вещи	1	1
550	но мы	3	1
551	происходит не	1	1
552	все его	2	1
553	должно было	2	1
554	доходит до	1	1
555	чтобы получить	1	1
556	и три	2	1
557	ним и	2	1
558	и только	1	1
559	представления о	3	1
560	в ту	1	1
561	этого представления	1	1
562	а именно	4	1
563	не так	1	1
564	на почве	1	1
565	что подобный	1	1
566	понимать не	1	1
567	природой и	1	1
568	вступить в	1	1
569	спускается в	1	1
570	однако одно	1	1
571	или же	3	1
572	этого мифа	2	1
573	за ней	2	1
574	все они	1	1
575	героем является	1	1
576	себя в	6	1
577	гибель всего	1	1
578	было так	1	1
579	о происхождении	1	1
580	уже в	2	1
581	вопроса о	1	1
582	море и	1	1
583	борьбы с	1	1
584	а то	1	1
585	не дает	1	1
586	при помощи	7	1
587	и других	2	1
588	он может	2	1
589	себе в	1	1
590	или как	2	1
591	это верно	1	1
592	с этими	1	1
593	ее не	1	1
594	у него	2	1
595	в систему	1	1
596	небе и	1	1
597	не видел	1	1
598	и вместе	2	1
599	тошнит и	1	1
600	смерти и	1	1
601	в очень	1	1
602	имели бы	1	1
603	во власти	2	1
604	не были	1	1
605	имеет и	1	1
606	формы для	1	1
607	сюда же	3	1
608	эти две	1	1
609	я был	1	1
610	он это	1	1
611	мы его	1	1
612	только один	3	1
613	из других	2	1
614	такое же	2	1
615	мы еще	1	1
616	человек может	1	1
617	и др	3	1
618	связано с	5	1
619	превращается в	7	1
620	а на	2	1
621	а за	1	1
622	которое по	1	1
623	поэтому миф	1	1
624	в друга	1	1
625	одну из	1	1
626	при более	1	1
627	и я	1	1
628	там где	6	1
629	сейчас же	1	1
630	и уже	1	1
631	неба или	2	1
632	от мира	1	1
633	меня не	1	1
634	если не	4	1
635	уже давно	1	1
636	принципы и	1	1
637	видели в	1	1
638	вместе с	22	1
639	одно очень	1	1
640	к другой	1	1
641	в европе	3	1
642	мифа в	1	1
643	и самые	1	1
644	к своему	1	1
645	где же	1	1
646	встречается в	3	1
647	а если	2	1
648	на тот	1	1
649	наряду с	4	1
650	перед нами	2	1
651	находятся в	1	1
652	происходит в	1	1
653	с которым	2	1
654	по существу	2	1
655	другое не	1	1
656	друг с	2	1
657	ней не	1	1
658	на свете	1	1
659	или другого	1	1
660	во всю	1	1
661	было ни	1	1
662	вверх и	1	1
663	нас интересует	1	1
664	не касается	1	1
665	как из	1	1
666	что мы	2	1
667	надо однако	1	1
668	но для	2	1
669	же теперь	1	1
670	к другим	1	1
671	неба и	1	1
672	видят в	1	1
673	это уже	2	1
674	только одна	1	1
675	этих случаях	8	1
676	не знаем	3	1
677	что там	1	1
678	где и	1	1
679	быть названа	1	1
680	это можно	1	1
681	мира и	1	1
682	для нас	5	1
683	к этой	1	1
684	также не	2	1
685	а также	1	1
686	есть уже	1	1
687	хотя в	1	1
688	ветер или	1	1
689	через реку	3	1
690	она его	1	1
691	к ее	1	1
692	всего мира	1	1
693	миф содержит	1	1
694	к его	2	1
695	и жизнь	1	1
696	сам в	2	1
697	только о	1	1
698	рассматривается здесь	1	1
699	самое обыкновенное	1	1
700	представление которое	1	1
701	а я	1	1
702	жизни народов	1	1
703	в искусстве	1	1
704	и другие	1	1
705	после долгих	1	1
706	они не	3	1
707	в таком	1	1
708	все что	1	1
