N	3gram	Losev_Prob_3	Dialekti
123	нужды ни в	1	1
124	так или иначе	1	1
125	и если они	1	1
126	что об ее	1	1
127	того или другого	3	1
128	и значит что	1	1
129	и даже до	1	1
130	что же касается	4	1
131	что в аллегории	1	1
132	есть символ второй	1	1
133	д все это	1	1
134	как раз и	4	1
135	и больше ничего	2	1
136	они вовсе не	1	1
137	случае нельзя сказать	1	1
138	сами по себе	6	1
139	дня и ночи	1	1
140	есть то что	1	1
141	какую-то другую действительность	1	1
142	на самом же	4	1
143	только в том	1	1
144	того и другого	1	1
145	по себе с	1	1
146	из того что	1	1
147	но только с	1	1
148	несмотря на свою	1	1
149	но это не	1	1
150	но если мы	1	1
151	есть нечто отличное	1	1
152	по себе в	1	1
153	бы она ни	2	1
154	это и значит	1	1
155	но и к	1	1
156	символ указывает на	1	1
157	и не в	1	1
158	и вовсе не	4	1
159	и тем не	3	1
160	отнюдь не является	2	1
161	еще не есть	2	1
162	не указывает на	1	1
163	не есть только	1	1
164	же вместе с	1	1
165	так как иначе	4	1
166	можно сказать о	1	1
167	что это за	3	1
168	только и состоит	1	1
169	но это и	1	1
170	не говорят о	1	1
171	ни при чем	1	1
172	в том чтобы	1	1
173	один и единственный	1	1
174	том или другом	1	1
175	если бы мы	1	1
176	у пушкина и	2	1
177	и по сравнению	1	1
178	вовсе не есть	8	1
179	в то время	4	1
180	может быть очень	5	1
181	ничего общего не	1	1
182	отвлеченная идея и	1	1
183	в символе и	2	1
184	такого чего не	1	1
185	было бы в	1	1
186	прежде всего что	1	1
187	во всех этих	1	1
188	чем он сам	1	1
189	то в данном	1	1
190	однако сказать что	1	1
191	как бы она	2	1
192	она ни была	2	1
193	уже по одному	1	1
194	в связи с	7	1
195	это не значит	1	1
196	нет нужды ни	1	1
197	не в самом	1	1
198	т д все	1	1
199	ни даже просто	1	1
200	или ином отношении	1	1
201	заключается только в	2	1
202	в первую очередь	3	1
203	это и не	3	1
204	таким образом и	1	1
205	когда мы говорим	3	1
206	категорий потому что	1	1
207	это не есть	1	1
208	самом же деле	4	1
209	отличное от того	1	1
210	если мы будем	1	1
211	то же и	2	1
212	однако это не	1	1
213	что он есть	2	1
214	есть не что	4	1
215	нельзя сказать что	1	1
216	не был бы	1	1
217	или иной теории	1	1
218	мы убеждаемся в	1	1
219	но также и	2	1
220	нечто отличное от	1	1
221	символ второй степени	3	1
222	его не просто	1	1
223	говорят только о	1	1
224	к выводу что	1	1
225	но никак не	3	1
226	может показаться что	1	1
227	что иное как	4	1
228	что они вовсе	1	1
229	никогда и не	1	1
230	друг от друга	2	1
231	символ первой степени	3	1
232	в этих случаях	1	1
233	то или другое	1	1
234	это не мешает	1	1
235	каком случае нельзя	1	1
236	и может быть	1	1
237	есть прежде всего	1	1
238	образа в символе	1	1
239	имеется в виду	4	1
240	есть нечто более	2	1
241	хотя это и	2	1
242	не что иное	4	1
243	было у него	1	1
244	тех или иных	4	1
245	мы находим например	1	1
246	тем не менее	10	1
247	никакого отношения к	3	1
248	в сравнении с	2	1
249	имеет никакого отношения	1	1
250	дело не в	2	1
251	что смысл вещи	1	1
252	для того чтобы	1	1
253	не сама по	2	1
254	по себе без	1	1
255	том или ином	2	1
256	нечего и говорить	1	1
257	вовсе не было	1	1
258	т д в	1	1
259	на первый взгляд	2	1
260	к тому же	1	1
261	то же самое	7	1
262	что-нибудь другое то	1	1
263	не есть просто	2	1
