N	2gram	Vygotskiy__4	DiskursI
264	так сказать	1	1
265	и только	7	1
266	и именно	2	1
267	говорит как	1	1
268	этого рассказа?	1	1
269	и еще	1	1
270	он должен	1	1
271	разговора с	5	1
272	одной и	2	1
273	его от	1	1
274	на этом	3	1
275	с этой	4	1
276	именно это	1	1
277	таким образом	13	1
278	то ни	1	1
279	то чтобы	2	1
280	об этом	4	1
281	всей ее	2	1
282	своего героя	1	1
283	выходить за	1	1
284	еще одно	1	1
285	одной фразы	1	1
286	в жизни	4	1
287	и романа	1	1
288	читателя в	2	1
289	она и	1	1
290	пребывает в	1	1
291	рассказу о	1	1
292	несмотря на	1	1
293	и было	1	1
294	она была	1	1
295	со всей	2	1
296	которую он	2	1
297	рассказа о	1	1
298	в такой	2	1
299	где мы	1	1
300	со своего	1	1
301	в рассказ	1	1
302	в которых	3	1
303	бы мы	3	1
304	и той	2	1
305	другом и	2	1
306	же жизни	1	1
307	и более	1	1
308	перед ним	2	1
309	что этот	3	1
310	необходимо чтобы	1	1
311	двух противоположных	2	1
312	не имеющего	1	1
313	любви и	1	1
314	но они	1	1
315	все три	1	1
316	она не	3	1
317	самого начала	5	1
318	мысли в	1	1
319	одна из	4	1
320	совершенно иными	1	1
321	к этим	1	1
322	на него	4	1
323	которого он	1	1
324	мы все	3	1
325	в самых	3	1
326	о них	2	1
327	самого по	1	1
328	и всегда	1	1
329	на язык	1	1
330	ничего не	2	1
331	благодаря тому	1	1
332	из другой	1	1
333	того как	1	1
334	показывает как	1	1
335	к ней	1	1
336	своей природе	1	1
337	и до	3	1
338	такая же	1	1
339	во всем	2	1
340	призван к	1	1
341	из той	1	1
342	смысла по	1	1
343	однако это	1	1
344	психологической мотивировки	1	1
345	или не	1	1
346	ни о	1	1
347	только от	1	1
348	уже о	1	1
349	начиная с	1	1
350	возникает из	1	1
351	но все	2	1
352	отличается от	1	1
353	к тому	12	1
354	его с	1	1
355	указывает на	3	1
356	должен быть	1	1
357	представляют собой	1	1
358	действия и	2	1
359	с самого	5	1
360	своем значении	1	1
361	эти две	1	1
362	в условиях	1	1
363	слова а	1	1
364	как с	1	1
365	и сам	1	1
366	решающую роль	1	1
367	что может	3	1
368	и каждый	1	1
369	мы в	3	1
370	ней и	1	1
371	для этого	8	1
372	и даже	1	1
373	с ним	5	1
374	о ней	2	1
375	все дело	2	1
376	раскрывается перед	1	1
377	движения и	1	1
378	в новелле	1	1
379	о нем	4	1
380	и здесь	3	1
381	не был	2	1
382	событий или	1	1
383	произведение написанное	1	1
384	внимание на	2	1
385	никак не	6	1
386	и что	25	1
387	один голос	1	1
388	все необходимые	1	1
389	мы ничего	1	1
390	может не	1	1
391	столкновения двух	1	1
392	и во	1	1
393	заключительная фраза	1	1
394	должно было	2	1
395	в конечном	1	1
396	рассказа и	10	1
397	его текста	1	1
398	романа как	1	1
399	писателя или	1	1
400	на одном	1	1
401	ним и	1	1
402	как она	10	1
403	который бы	1	1
404	это всегда	1	1
405	в жизнь	1	1
406	о рассказе	1	1
407	которое было	1	1
408	следует ли	1	1
409	свет и	1	1
410	пьесы в	2	1
411	действующих лиц	1	1
412	и так	4	1
413	фразы как	1	1
414	сторону от	1	1
415	нужно и	2	1
416	отношении эти	1	1
417	позволяет себе	1	1
418	с которыми	1	1
419	так что	7	1
420	же и	1	1
421	свидетельствуют о	2	1
422	только на	1	1
423	равнодушие к	1	1
424	себя и	1	1
425	был ее	1	1
426	автор с	1	1
427	и их	1	1
428	всяком случае	3	1
429	могло бы	3	1
430	содержания и	1	1
431	вовсе не	5	1
432	не для	3	1
433	содержание и	1	1
434	тем что	3	1
435	рассказ от	1	1
436	он для	1	1
437	в любви	1	1
438	были бы	1	1
439	из того	1	1
440	того что	4	1
441	и между	1	1
442	во второй	1	1
443	и др	1	1
444	в некоторых	1	1
445	превращается в	1	1
446	новеллы в	2	1
447	на этот	3	1
448	до конца	7	1
449	и своим	1	1
450	и гамлет	4	1
451	с конца	2	1
452	которые по	1	1
453	все то	12	1
454	там где	1	1
455	и ты	1	1
456	ближе к	1	1
457	и глубоко	1	1
458	равно как	1	1
459	внимания к	1	1
460	как это	14	1
461	того то	1	1
462	в особенности	1	1
463	требует от	1	1
464	из которых	3	1
465	почему он	3	1
466	в европейской	1	1
467	самого себя	1	1
468	это его	1	1
469	да и	3	1
470	исходя из	4	1
471	в это	2	1
472	и смерти	1	1
473	даже в	2	1
474	этих событий	3	1
475	слова и	4	1
476	на пути	2	1
477	открывается как	1	1
478	и от	2	1
479	и действия	1	1
480	и развития	1	1
481	что касается	2	1
482	но для	1	1
483	один из	2	1
484	рассматривать как	1	1
485	но с	1	1
486	ли в	1	1
487	по схеме	1	1
488	формы и	1	1
489	его не	2	1
490	конечно же	2	1
491	с содержанием	1	1
492	когда он	7	1
493	совершенно иной	1	1
494	но об	1	1
495	это требует	1	1
496	и ни	1	1
497	его жизнь	1	1
498	будто бы	1	1
499	по самой	1	1
500	ни было	1	1
501	же в	1	1
502	в искусстве	2	1
503	человека не	1	1
504	в новый	1	1
505	к самому	2	1
506	всего на	1	1
507	одной из	1	1
508	а о	1	1
509	слово в	2	1
510	жизненный материал	1	1
511	сказать что	13	1
512	не быть	1	1
513	речи и	1	1
514	их с	1	1
515	всего повествования	1	1
516	бы его	3	1
517	из этого	5	1
518	в какой	5	1
519	к другим	1	1
520	характера но	1	1
521	ее в	4	1
522	во всяком	3	1
