N	2gram	Bakhtin_Pr_1	Narrotol
486	правило лишь	1	1
487	в целом	4	1
488	разрушила бы	1	1
489	эту форму	1	1
490	что если	1	1
491	у нас	1	1
492	искать в	2	1
493	есть то	3	1
494	к его	1	1
495	дело здесь	1	1
496	человек и	2	1
497	одновременно в	1	1
498	лишь в	3	1
499	не входит	1	1
500	подхода к	1	1
501	тот же	2	1
502	и сами	1	1
503	она все	1	1
504	быть по	1	1
505	что было	3	1
506	в чем	1	1
507	бытия и	1	1
508	поэтому и	2	1
509	европейского романа	4	1
510	дело в	1	1
511	и от	1	1
512	не всякий	1	1
513	к ней	1	1
514	людьми и	1	1
515	но на	1	1
516	не дает	3	1
517	с формой	1	1
518	мы увидим	1	1
519	изучения поэтики	1	1
520	к своему	1	1
521	тотчас же	1	1
522	мира но	2	1
523	за пределами	1	1
524	начала и	1	1
525	даже если	1	1
526	в книге	3	1
527	эта особенность	4	1
528	как только	1	1
529	является как	1	1
530	а предмет	1	1
531	на мир	8	1
532	лишь для	1	1
533	и над	1	1
534	и неуверенность	1	1
535	довлеет себе	1	1
536	едва ли	1	1
537	человеческой жизни	2	1
538	и за	1	1
539	как нам	2	1
540	героя уже	1	1
541	времени а	1	1
542	что все	3	1
543	по поводу	1	1
544	своему герою	1	1
545	ни один	2	1
546	теми же	1	1
547	в состоянии	1	1
548	точке зрения	2	1
549	есть его	1	1
550	в них	3	1
551	а о	1	1
552	тех кто	1	1
553	говорил в	1	1
554	в котором	2	1
555	мы уже	2	1
556	со многими	1	1
557	голос самого	1	1
558	по крайней	2	1
559	собственного голоса	1	1
560	чего он	1	1
561	переходит к	1	1
562	к прошлому	1	1
563	от того	2	1
564	может выступать	1	1
565	так сказать	3	1
566	диалога и	1	1
567	и делает	1	1
568	в действительности	1	1
569	в самом	8	1
570	оно есть	1	1
571	таким же	2	1
572	действительно является	1	1
573	пространства и	1	1
574	что и	5	1
575	он как	1	1
576	как уже	1	1
577	внутренней жизни	1	1
578	что как	1	1
579	и было	1	1
580	не могут	6	1
581	он здесь	1	1
582	может служить	1	1
583	в едином	4	1
584	он живет	1	1
585	совпадает с	2	1
586	или нескольких	1	1
587	распадается на	1	1
588	тоже не	1	1
589	к очень	1	1
590	в процессе	4	1
591	является для	2	1
592	становления и	1	1
593	героя но	1	1
594	более что	1	1
595	его смерти	1	1
596	хоть и	1	1
597	как у	2	1
598	их в	2	1
599	чужому слову	1	1
600	них в	1	1
601	от других	1	1
602	не довлеет	1	1
603	не сливаются	1	1
604	быть и	1	1
605	под названием	1	1
606	же самое	1	1
607	его собственными	1	1
608	о себе	9	1
609	ни был	1	1
610	другому сознанию	1	1
611	перед их	1	1
612	и к	4	1
613	двух или	1	1
614	зрения как	1	1
615	в развитии	1	1
616	признать что	1	1
617	ему не	2	1
618	видеть в	1	1
619	думает о	1	1
620	свою речь	1	1
621	часто не	1	1
622	все равно	2	1
623	таковой и	1	1
624	такова например	1	1
625	для второго	1	1
626	и у	4	1
627	всего в	1	1
628	прошлое в	1	1
629	и со	1	1
630	будто и	1	1
631	этом не	1	1
632	в области	3	1
633	его о	2	1
634	уже отмечали	1	1
635	и есть	5	1
636	бы уже	2	1
637	из аспектов	1	1
638	общественных отношений	1	1
639	в которых	2	1
640	не поддается	1	1
641	это было	1	1
642	делает его	1	1
643	не у	4	1
644	взаимодействия с	1	1
645	обобщений по	1	1
646	представляется нам	2	1
647	героя не	5	1
648	и то	1	1
649	которых он	1	1
650	истории как	1	1
651	и уже	3	1
652	в самой	7	1
653	большинства других	1	1
654	неотделима от	1	1
655	существенную роль	1	1
656	выбора в	1	1
657	благодаря этому	2	1
658	здесь как	1	1
659	в совершенно	2	1
660	как же	3	1
661	все еще	1	1
662	и могут	1	1
663	их на	1	1
664	но во	1	1
665	живет своей	1	1
666	но именно	4	1
667	ни на	2	1
668	если бы	10	1
669	поэтому ни	1	1
670	ни одного	2	1
671	и тогда	1	1
672	акта и	1	1
673	иметь в	1	1
674	ними не	1	1
675	к одному	1	1
676	могли бы	3	1
677	личный опыт	1	1
678	в мир	3	1
679	является в	1	1
680	и по	2	1
681	том чтобы	1	1
682	он и	5	1
683	в другое	1	1
684	но это	5	1
685	и другого	1	1
686	действующими лицами	1	1
687	в русской	1	1
