N	2gram	Tiupa_Vved_1	FransuaR
277	это вовсе	1	1
278	так называемая	1	1
279	как к	1	1
280	не хватает	1	1
281	дистанция между	2	1
282	сознания в	3	1
283	как уже	1	1
284	и понимания	2	1
285	имеет в	1	1
286	именно эта	1	1
287	в этот	2	1
288	них как	2	1
289	смерти с	1	1
290	для которого	3	1
291	мира эти	1	1
292	в произведении	1	1
293	он в	1	1
294	в нашем	6	1
295	рассказчика в	1	1
296	тому же	4	1
297	лица и	1	1
298	как он	2	1
299	на то	1	1
300	и если	1	1
301	вообще не	1	1
302	что без	1	1
303	в свет	1	1
304	но именно	1	1
305	главное в	1	1
306	о которой	2	1
307	чтобы они	1	1
308	собой не	1	1
309	жизнью и	1	1
310	и более	3	1
311	и сам	1	1
312	нашего времени	2	1
313	другого мира	1	1
314	человеческое сознание	1	1
315	из него	1	1
316	на этом	1	1
317	людей и	1	1
318	писателем в	1	1
319	здесь мы	1	1
320	в работе	1	1
321	могла бы	3	1
322	человеку но	1	1
323	в совершенно	1	1
324	об этом	4	1
325	них не	1	1
326	оно становится	1	1
327	лишь в	2	1
328	было бы	4	1
329	новой жизни	1	1
330	эти моменты	1	1
331	времен года	1	1
332	смерть и	1	1
333	времени при	1	1
334	он является	2	1
335	о которых	1	1
336	как об	1	1
337	мы имеем	5	1
338	и конец	2	1
339	на первый	1	1
340	место в	2	1
341	его нельзя	1	1
342	оно происходит	1	1
343	что такое	18	1
344	это делает	1	1
345	самая сущность	1	1
346	не столько	4	1
347	в которых	1	1
348	своего рода	10	1
349	наименее изучен	1	1
350	как это	1	1
351	остается вне	1	1
352	но он	1	1
353	сами по	1	1
354	жизни является	1	1
355	тому чтобы	1	1
356	во времени	2	1
357	ни для	1	1
358	можно ли	1	1
359	не менее	4	1
360	вплоть до	1	1
361	но они	2	1
362	тем самым	5	1
363	мира не	2	1
364	с которой	1	1
365	в то	4	1
366	в науке	1	1
367	пока еще	4	1
368	не могло	2	1
369	но разумеется	1	1
370	в разных	1	1
371	на стороне	1	1
372	же время	3	1
373	своей природе	2	1
374	другой стороны	2	1
375	со своим	1	1
376	в смене	1	1
377	чужой мир	1	1
378	что на	2	1
379	у нас	1	1
380	в живой	1	1
381	все то	1	1
382	человека в	1	1
383	понимает и	1	1
384	и второго	1	1
385	вполне адекватным	1	1
386	он видит	1	1
387	оно не	1	1
388	т.е в	1	1
389	того чтобы	1	1
390	от друга	1	1
391	что все	1	1
392	напротив они	1	1
393	здесь не	2	1
394	миром и	1	1
395	характер и	1	1
396	и иные	1	1
397	в кухню	2	1
398	действия и	1	1
399	всей своей	2	1
400	в пределах	2	1
401	так в	4	1
402	как с	1	1
403	котором мы	1	1
404	с собой	1	1
405	можно было	2	1
406	те же	2	1
407	было в	1	1
408	здесь как	1	1
409	вольфганга кайзера	1	1
410	смысловых и	1	1
411	еще в	2	1
412	раз не	1	1
413	это только	2	1
414	строго говоря	2	1
415	из одного	1	1
416	всегда имеет	1	1
417	с человеком	2	1
418	сводится к	4	1
419	приближается к	1	1
420	по себе	2	1
421	в состав	4	1
422	и та	1	1
423	настоящее время	1	1
424	за пределами	3	1
425	свое внимание	1	1
426	его жизни	1	1
427	не ищет	1	1
428	времени в	3	1
429	бы в	3	1
430	лишь к	1	1
431	есть с	1	1
432	и только	1	1
433	наконец в	1	1
434	и ценностных	1	1
435	иначе в	1	1
436	и она	1	1
437	в жизнь	1	1
438	в формах	1	1
439	один из	3	1
440	рассуждение о	1	1
441	уже принадлежит	1	1
442	проникнуть в	1	1
443	в какой	4	1
444	например так	1	1
445	который в	2	1
446	смерти как	1	1
447	героического эпоса	1	1
448	всяком случае	1	1
449	и оценку	1	1
450	и ее	1	1
451	не было	2	1
452	только художественная	1	1
453	значимость и	1	1
454	этой системе	1	1
455	уже в	1	1
456	то и	2	1
457	до предела	2	1
458	такое определение	1	1
459	его и	1	1
460	и понимание	1	1
461	не остаются	1	1
462	представлений о	1	1
463	в конце	1	1
464	что и	2	1
465	художественная литература	1	1
466	к ним	2	1
467	не о	2	1
468	у него	1	1
469	случае не	1	1
470	томас манн	1	1
471	человек как	1	1
472	только по	1	1
473	тем что	2	1
474	со стороны	5	1
475	и создает	1	1
476	точек зрения	2	1
477	ожидания и	1	1
478	до известной	1	1
479	к которому	2	1
480	которые не	1	1
481	на людей	1	1
482	только к	1	1
483	к человеку	1	1
484	а на	2	1
485	это мир	2	1
486	которых мы	1	1
487	не исключает	1	1
488	не на	1	1
489	а не	15	1
490	однако и	2	1
491	сколько в	1	1
492	жизнь в	1	1
493	так называемой	1	1
494	о чем	2	1
495	человеческой жизни	3	1
496	одна из	4	1
497	его собственной	1	1
498	медленно и	1	1
499	в неразрывном	1	1
500	времени литература	1	1
501	проникновения в	2	1
502	именно поэтому	1	1
503	по мысли	5	1
504	но оно	1	1
505	свести к	1	1
506	границы между	2	1
507	с общей	1	1
508	например когда	1	1
509	из которых	1	1
510	в течение	1	1
511	есть на	1	1
512	понятия о	1	1
513	момент как	1	1
514	в тот	1	1
515	на свете	1	1
516	ли не	2	1
517	в контексте	1	1
518	первом плане	1	1
519	слова и	1	1
520	с первой	1	1
521	бытия в	2	1
522	в начале	3	1
523	что касается	5	1
524	мире а	1	1
525	при всем	1	1
526	известной степени	1	1
527	в мировой	1	1
528	началом и	2	1
529	времени его	2	1
530	в связи	1	1
531	в пределе	1	1
532	в результате	3	1
533	подробностей в	1	1
534	в настоящее	1	1
535	но зато	1	1
536	хотя бы	1	1
537	становления в	1	1
538	все они	2	1
539	отношении к	1	1
540	от ее	1	1
541	а о	1	1
542	мира здесь	1	1
543	же самой	1	1
544	только внешней	1	1
545	имеет место	4	1
546	отношению к	7	1
547	этом между	1	1
548	также не	1	1
549	играют существенную	1	1
550	к этому	2	1
551	во всяком	1	1
552	все что	3	1
553	они не	1	1
