N	2gram	Losev_Prob_3	Psycholo
457	отличие от	3	1
458	тут же	4	1
459	мы сейчас	2	1
460	красота и	1	1
461	один и	1	1
462	относится к	1	1
463	которые не	1	1
464	что хотя	1	1
465	и вовсе	4	1
466	они ни	1	1
467	независимо от	1	1
468	она как	1	1
469	кроме того	3	1
470	тех случаях	1	1
471	хотя и	5	1
472	что действительность	1	1
473	имеет в	1	1
474	более или	1	1
475	для ее	2	1
476	о самом	1	1
477	есть на	1	1
478	то в	3	1
479	очень много	3	1
480	заключенной в	2	1
481	в известном	2	1
482	рассказ о	1	1
483	стороны это	1	1
484	имеет для	1	1
485	и тот	1	1
486	дальше и	1	1
487	нам на	2	1
488	на его	1	1
489	в определенном	1	1
490	сторону мы	1	1
491	на одну	2	1
492	уже видели	1	1
493	в понимании	1	1
494	никакому сомнению	1	1
495	и читателя	1	1
496	не как	1	1
497	собой не	1	1
498	однако он	1	1
499	него отличается	1	1
500	том чтобы	1	1
501	что тут	3	1
502	подобно тому	1	1
503	образа и	4	1
504	басни она	1	1
505	но все	3	1
506	это конечно	1	1
507	тут не	1	1
508	можем легко	1	1
509	в одну	1	1
510	однако все	1	1
511	с соответствующим	3	1
512	как они	1	1
513	факт что	1	1
514	а когда	1	1
515	то чтобы	1	1
516	значение в	3	1
517	только не	1	1
518	и с	9	1
519	слова или	1	1
520	наш анализ	1	1
521	для своей	1	1
522	они тоже	1	1
523	того или	6	1
524	с другими	3	1
525	есть не	5	1
526	для нее	2	1
527	это не	9	1
528	не имела	1	1
529	везде и	1	1
530	указанием на	1	1
531	не какой-нибудь	1	1
532	басне может	1	1
533	в жизни	1	1
534	для них	2	1
535	но уже	3	1
536	роли и	1	1
537	все равно	3	1
538	нашего исследования	2	1
539	нас к	2	1
540	на основании	2	1
541	виду нечто	1	1
542	в слове	2	1
543	не ради	1	1
544	к чему-нибудь	1	1
545	он и	2	1
546	о чем	2	1
547	а если	1	1
548	мере не	1	1
549	и тогда	3	1
550	еще раз	1	1
551	здесь чрезвычайно	1	1
552	или менее	1	1
553	и при	2	1
554	сказать так	1	1
555	что такое	3	1
556	нас не	5	1
557	это делает	1	1
558	и всеми	1	1
559	значит в	1	1
560	и благодаря	1	1
561	в их	2	1
562	что вся	2	1
563	оказывается что	1	1
564	мысли и	1	1
565	от себя	2	1
566	бы мы	2	1
567	эта и	2	1
568	но эта	3	1
569	у тургенева	2	1
570	однако в	2	1
571	иметь ничего	1	1
572	и почти	1	1
573	бы быть	3	1
574	и вообще	8	1
575	неодушевленные предметы	1	1
576	никакого отношения	4	1
577	даже в	1	1
578	случае мы	1	1
579	и вся	1	1
580	и какая	1	1
581	можно ли	4	1
582	ведет нас	1	1
583	в таких	3	1
584	ничего нового	1	1
585	с которой	2	1
586	ясно из	1	1
587	как о	5	1
588	мысли в	1	1
589	то чего	2	1
590	дело в	4	1
591	и вместо	1	1
592	и притом	4	1
593	на него	1	1
594	осел и	1	1
595	героев и	1	1
596	и имеет	1	1
597	он выражает	1	1
598	части басни	1	1
599	или еще	1	1
600	того и	1	1
601	возможно и	2	1
602	что ни	1	1
603	или как	3	1
604	как она	2	1
605	в другую	1	1
606	имеет очень	1	1
607	прилегли стада	1	1
608	это слово	1	1
609	своей цели	1	1
610	вместо этого	1	1
611	ничем другим	1	1
612	так то	1	1
613	что на	1	1
614	этих образов	2	1
615	символов в	1	1
616	для нашей	1	1
617	читаем о	1	1
618	одним из	1	1
619	представлять себе	1	1
620	такие же	1	1
621	которого он	1	1
622	к таким	1	1
623	ни о	3	1
624	мы встречаем	1	1
625	прямо говорит	1	1
626	и заключается	1	1
627	из самого	1	1
628	и такие	3	1
629	евгении онегине	1	1
630	что является	2	1
631	бы он	1	1
632	мы припомним	1	1
633	не есть	35	1
634	это а	1	1
635	что лисица	1	1
636	что при	2	1
637	которой она	3	1
638	ничего общего	7	1
639	от той	1	1
640	всегда в	1	1
641	значения и	1	1
642	но при	1	1
643	только при	4	1
644	с каким	1	1
645	в собственном	1	1
646	который может	1	1
647	обобщения в	1	1
648	знаем что	1	1
649	говорили что	1	1
650	идет речь	3	1
651	не басня	1	1
652	слова а	2	1
653	исключения из	1	1
654	можно было	4	1
655	так и	10	1
656	не за	1	1
657	не с	1	1
658	это вовсе	4	1
659	мог бы	1	1
660	образа в	2	1
661	во все	1	1
662	как таковую	1	1
663	в результате	2	1
664	остается только	2	1
665	что дело	2	1
666	по сравнению	2	1
667	не исчерпывается	1	1
668	понятно что	1	1
669	ней как	1	1
670	нас и	2	1
671	будет уже	2	1
672	никогда и	1	1
673	все дело	2	1
674	и нужно	1	1
675	от басни	1	1
676	говоря в	1	1
677	часто и	1	1
678	моралью с	1	1
679	каким угодно	2	1
680	еще при	1	1
681	и самым	1	1
682	прав в	2	1
683	язык и	1	1
684	определенным образом	2	1
685	можно сказать	6	1
686	нас в	4	1
687	в евгении	1	1
688	это было	2	1
689	всякой другой	1	1
690	мы понимаем	1	1
691	доходит до	2	1
692	которой мы	1	1
693	образом если	1	1
694	сам за	2	1
695	этих слов	1	1
696	или иначе	1	1
697	не делать	2	1
698	и можно	2	1
699	даже для	1	1
700	на действительность	2	1
701	вывода из	1	1
702	для употребления	1	1
703	ли здесь	1	1
704	и она	1	1
705	мораль есть	1	1
706	находим и	1	1
707	другой более	1	1
708	однако вовсе	1	1
709	быть и	3	1
710	аллегории не	2	1
711	но с	2	1
712	которых она	1	1
713	характеры и	1	1
714	всякого рода	4	1
715	басне как	1	1
716	этот вопрос	3	1
717	дело с	1	1
718	говорили выше	1	1
719	исследования мы	1	1
720	будто бы	3	1
721	то все	1	1
722	она ни	2	1
723	или несколько	1	1
724	с которыми	2	1
725	без этого	1	1
726	всего мы	1	1
727	же самым	1	1
728	и у	2	1
729	когда говорил	1	1
730	только на	5	1
731	себя и	1	1
732	в нашей	2	1
733	в начале	2	1
734	за счет	2	1
735	и других	1	1
736	роль и	2	1
737	не будут	2	1
738	совсем другое	4	1
739	совершенно безразлично	1	1
740	что нам	1	1
741	представлений о	1	1
742	является именно	1	1
743	тому же	1	1
744	друг друга	2	1
745	из одной	1	1
746	потому его	1	1
747	не говорит	1	1
748	они будут	1	1
749	к той	1	1
750	образом что	1	1
751	указание на	1	1
752	само собой	2	1
753	не было	5	1
754	момент в	1	1
755	построена так	1	1
756	его ни	1	1
757	на второй	1	1
758	значение которое	2	1
759	как басня	1	1
760	именно в	2	1
761	а именно	8	1
762	в баснях	2	1
763	чем он	2	1
764	не прав	1	1
765	свои особые	1	1
766	в отличие	2	1
767	души и	1	1
768	ни на	3	1
769	что для	3	1
770	обратить внимание	1	1
771	образами и	1	1
772	деле если	2	1
773	от этого	1	1
774	он только	2	1
775	есть такого	1	1
776	ничем не	2	1
777	имеют никакого	2	1
778	зависит от	1	1
779	самое относится	1	1
780	в теории	1	1
781	ее свойствах	1	1
782	жизнь в	3	1
783	отвлеченном виде	1	1
784	воды и	1	1
785	если не	3	1
786	для этой	1	1
787	с удивлением	1	1
788	будет совершенно	2	1
789	равно как	1	1
790	в частности	2	1
791	своей основе	1	1
792	с первого	3	1
793	и особенно	2	1
794	перейти от	1	1
795	мы говорим	4	1
796	тот факт	1	1
797	по одному	1	1
798	не одно	1	1
799	заключается что	1	1
800	ни от	4	1
801	сравнению с	2	1
802	он будет	2	1
803	лежащий в	1	1
804	на тот	1	1
805	указывает нам	1	1
806	быть только	1	1
807	это значит	4	1
808	требует для	1	1
809	и там	2	1
810	бросается в	1	1
811	нам еще	1	1
812	этого факта	1	1
813	каждый раз	3	1
814	художественное произведение	8	1
815	действительность в	1	1
816	о его	2	1
817	отличается от	4	1
818	между прочим	2	1
819	из поля	1	1
820	имел в	1	1
821	ни для	2	1
822	из человеческих	1	1
823	произведениями которые	1	1
824	а море	1	1
825	нисколько не	2	1
826	пока еще	2	1
827	случае он	1	1
828	чтобы этот	1	1
829	каждой из	1	1
830	не является	11	1
831	совершенно разное	1	1
832	поэтому нам	1	1
833	мы захотели	2	1
834	подчеркнуть и	1	1
835	ли в	1	1
836	бы как	2	1
837	общественной и	1	1
838	тему что	1	1
839	мы сразу	2	1
840	только тем	1	1
841	том виде	2	1
842	имеет дело	1	1
843	начала и	1	1
844	общее положение	1	1
845	в отдельных	1	1
846	к одной	2	1
847	от него	2	1
848	собственно говоря	5	1
849	и ни	3	1
850	иначе он	1	1
851	мы должны	7	1
852	должны сделать	1	1
853	большее чем	1	1
854	всех тех	1	1
855	себе никакого	1	1
856	гораздо больше	2	1
857	ее только	1	1
858	именно здесь	2	1
859	с ней	5	1
860	которые здесь	2	1
861	которая так	1	1
862	что относительно	1	1
863	только как	1	1
864	количество возможных	1	1
865	басня есть	1	1
866	жизни а	3	1
867	указали на	1	1
868	или иного	3	1
869	мере в	1	1
870	есть и	2	1
871	значение не	1	1
872	в заключение	3	1
873	в поэтический	1	1
874	жизни и	6	1
875	но еще	1	1
876	попросту говоря	3	1
877	это в	2	1
878	тем самым	5	1
879	о сократе	1	1
880	этой точки	2	1
881	гораздо более	5	1
882	смысле что	3	1
883	слова это	2	1
