N	2gram	Vygotskiy__1	Hudozhes
199	иначе говоря	5	2
200	автора и	1	2
201	в такой	2	2
202	состоит в	3	2
203	в первый	1	2
204	теории литературы	1	2
205	от себя	4	2
206	что я	4	2
207	сих пор	3	2
208	все это	8	2
209	и потом	1	2
210	что художественное	1	2
211	одна из	4	2
212	с и	5	2
213	мышления и	3	2
214	своей природе	1	2
215	заметить что	1	2
216	что на	3	2
217	не знаем	2	2
218	все еще	1	2
219	на основе	2	2
220	как по	1	2
221	характер и	1	2
222	в себя	2	2
223	произведения с	2	2
224	произведения не	1	2
225	на вопрос	2	2
226	и поэтому	2	2
227	никак не	4	2
228	и что	8	2
229	его жизни	1	2
230	до сих	3	2
231	там же	2	2
232	в значительной	1	2
233	от другой	1	2
234	в конечном	3	2
235	действительности же	1	2
236	говорить об	1	2
237	и об	1	2
238	как она	2	2
239	в него	2	2
240	людей а	1	2
241	но с	1	2
242	о двух	1	2
243	с ними	1	2
244	и потому	2	2
245	да не	1	2
246	и так	4	2
247	так что	5	2
248	слова в	3	2
249	по выражению	1	2
250	за ним	1	2
251	ту или	2	2
252	мы знаем	3	2
253	действующих лиц	1	2
254	а с	1	2
255	себя и	2	2
256	в данной	1	2
257	также в	1	2
258	до конца	6	2
259	не означает	2	2
260	как показала	1	2
261	что же	2	2
262	дело здесь	1	2
263	в это	1	2
264	и не	16	2
265	с этой	4	2
266	еще раз	1	2
267	каждого из	3	2
268	пока еще	1	2
269	xviii в	2	2
270	в результате	4	2
271	художественного восприятия	1	2
272	личности и	1	2
273	человека не	3	2
274	где говорится	1	2
275	в системе	1	2
276	легко заметить	1	2
277	смысле слова	3	1
278	обращено к	1	1
279	таком случае	2	1
280	человека и	2	1
281	связана с	1	1
282	и то	2	1
283	и др	1	1
284	тех же	2	1
285	это и	3	1
286	за собой	1	1
287	в первом	1	1
288	принципиальное различие	1	1
289	из его	3	1
290	ведь и	1	1
291	его не	2	1
292	воображения читателя	1	1
293	именно к	1	1
294	творчества а	1	1
295	происходит это	1	1
296	в анализ	1	1
297	есть нечто	2	1
298	в сущности	10	1
299	но она	1	1
300	принадлежит к	1	1
301	я не	1	1
302	х годов	5	1
303	хотя бы	1	1
304	ему в	1	1
305	проблемы мы	2	1
306	с без	2	1
307	в сцене	1	1
308	это время	1	1
309	на другом	1	1
310	литературы и	1	1
311	в основание	1	1
312	в широком	1	1
313	время в	1	1
314	взгляде на	1	1
315	в чем	2	1
316	без которого	1	1
317	мы еще	1	1
318	чем это	1	1
319	совсем не	3	1
320	с самой	1	1
321	очевидно и	1	1
322	бы в	2	1
323	явлений и	1	1
324	в сторону	1	1
325	ответ на	1	1
326	есть по	1	1
327	с совершенно	2	1
328	ее выражения	1	1
329	и воображения	1	1
330	отношение к	2	1
331	иначе не	1	1
332	нет и	1	1
333	один и	1	1
334	относится к	1	1
335	утверждает в	1	1
336	чем же	1	1
337	что именно	1	1
338	решительно все	1	1
339	стороны и	3	1
340	она как	2	1
341	его взгляд	1	1
342	на человека	1	1
343	переживания и	1	1
344	в полном	2	1
345	бы я	1	1
346	и как	2	1
347	не являются	1	1
348	стал бы	2	1
349	настаивает на	1	1
350	потом как	1	1
351	к числу	2	1
352	и хотя	1	1
353	к чему	2	1
354	в произведении	3	1
355	в которой	4	1
356	точку зрения	3	1
357	из этих	6	1
358	еще далеко	1	1
359	было бессмысленным	1	1
360	и тот	2	1
361	только один	1	1
362	во многих	1	1
363	п все	2	1
364	главным образом	2	1
365	он должен	1	1
366	же это	1	1
367	к одному	1	1
368	понятий и	2	1
369	в силу	3	1
370	мы полагаем	1	1
371	и вот	3	1
372	с таким	11	1
373	сказал что	1	1
374	ее и	2	1
375	том чтобы	7	1
376	и казалось	1	1
377	же самая	2	1
378	работ в	1	1
379	первых его	1	1
380	что ни	1	1
381	и этот	1	1
382	действительно так	1	1
383	мысль то	1	1
384	в нее	1	1
385	поскольку она	2	1
386	истину и	1	1
387	и личного	3	1
388	что все	3	1
389	своей исходной	1	1
390	этом он	1	1
391	таком же	1	1
392	том случае	2	1
393	легли в	1	1
394	а как	1	1
395	xvii в	1	1
396	может стать	3	1
397	этом смысле	2	1
398	роль в	3	1
399	литературном произведении	1	1
400	и тем	2	1
401	за ней	1	1
402	обращаются к	1	1
403	но мы	3	1
404	он же	2	1
405	вышли из	1	1
406	соответствии с	1	1
407	к которым	3	1
408	далеко не	2	1
409	нашего исследования	3	1
410	с тем	3	1
411	в слове	3	1
412	и уже	1	1
413	этим и	1	1
414	которой он	1	1
415	до степени	1	1
416	между собою	1	1
417	всякого сомнения	1	1
418	и тому	1	1
419	как таковой	1	1
420	и того	1	1
421	эстетический эффект	1	1
422	лучше всего	1	1
423	различные формы	1	1
424	или менее	2	1
425	места в	1	1
426	на других	1	1
427	другим и	1	1
428	и без	2	1
429	на месте	1	1
430	во времена	1	1
431	к объекту	1	1
432	себе а	3	1
433	в отличие	3	1
434	в которых	3	1
435	мысли и	2	1
436	знаем что	1	1
437	признать что	1	1
438	и другого	2	1
439	здесь чисто	1	1
440	в одном	2	1
441	и следа	1	1
442	это сознание	1	1
443	возникающих в	1	1
444	по ее	1	1
445	повести в	1	1
446	и более	1	1
447	их в	2	1
448	том и	2	1
449	и предполагает	1	1
450	и наоборот	1	1
451	тому чтобы	3	1
452	что этот	1	1
453	ним в	1	1
454	этом не	2	1
455	мере и	1	1
456	этой работы	1	1
457	это вопрос	1	1
458	нас к	1	1
459	иной раз	1	1
460	вовсе не	6	1
461	между людьми	1	1
462	существует для	1	1
463	чистом виде	3	1
464	так как	18	1
465	вплоть до	1	1
466	тем самым	2	1
467	как можно	1	1
468	что эта	3	1
469	самого начала	1	1
470	как о	1	1
471	мысли в	3	1
472	дело в	1	1
473	в науке	2	1
474	в основе	2	1
475	в самых	1	1
476	со слов	1	1
477	только не	3	1
478	однако если	1	1
479	при отсутствии	1	1
480	на тему	1	1
481	этих двух	2	1
482	в противоречие	2	1
483	или как	2	1
484	ничего такого	1	1
485	такая же	1	1
486	с но	1	1
487	не до	1	1
488	это от	1	1
489	не потому	1	1
490	со сценой	1	1
491	перед ним	1	1
492	не могут	3	1
493	когда мы	3	1
494	могут быть	11	1
495	большей мере	1	1
496	же самое	2	1
497	становится возможным	1	1
498	уже было	1	1
499	анализа и	1	1
500	что оно	3	1
501	как для	1	1
502	для его	1	1
503	в поле	1	1
504	она же	1	1
505	не противоречит	1	1
506	но из	1	1
507	тот и	1	1
508	отдельных людей	1	1
509	на это	2	1
510	если же	2	1
511	говорит о	2	1
512	к эстетической	1	1
513	приходит к	2	1
514	в виду	4	1
515	свою очередь	1	1
516	но при	1	1
517	начинает утверждаться	1	1
518	от изучения	1	1
519	с самого	1	1
520	художником и	1	1
521	для своей	1	1
522	различие между	4	1
523	выражения и	2	1
524	на нее	1	1
525	душевные переживания	1	1
526	оказывается невозможным	1	1
527	раз он	1	1
528	того и	1	1
529	здесь нет	1	1
530	на примере	3	1
531	но у	1	1
532	только у	1	1
533	означает что	2	1
534	находится в	1	1
535	все дело	2	1
536	сводится к	1	1
537	это действительно	1	1
538	от такой	1	1
539	может не	1	1
540	обращается к	1	1
541	одного из	1	1
542	воображение и	1	1
543	состоит что	1	1
544	с личной	1	1
545	самому себе	2	1
546	для нас	5	1
547	с другой	5	1
548	нас в	2	1
549	как у	1	1
550	в эстетической	1	1
551	все в	1	1
552	во всех	1	1
553	нем не	1	1
554	во втором	1	1
555	и только	3	1
556	представляется автору	1	1
557	в другой	2	1
558	и содержания	1	1
559	наконец в	2	1
560	интеллигенции х	3	1
561	что бы	1	1
562	с а	1	1
563	своему содержанию	1	1
564	но так	1	1
565	и полное	1	1
566	как например	2	1
567	в двух	1	1
568	всякое произведение	2	1
569	тот же	2	1
570	и кажется	1	1
571	самый общий	1	1
572	человека именно	2	1
573	в какой	5	1
574	непосредственно из	1	1
575	в стороне	1	1
576	не останется	1	1
577	времени и	1	1
578	всяком случае	6	1
579	нужно и	1	1
580	деле не	1	1
581	и ее	1	1
582	к высшим	1	1
583	процессов в	1	1
584	с одной	5	1
585	нечто иное	1	1
586	восприятия однако	1	1
587	же и	1	1
588	есть в	7	1
589	более или	2	1
590	и у	4	1
591	уже в	3	1
592	а напротив	1	1
593	оно в	1	1
594	в жизни	2	1
595	является не	1	1
596	не составляет	2	1
597	не дает	2	1
598	этого процесса	1	1
599	когда оно	2	1
600	но совершенно	2	1
601	в разряд	1	1
602	работу с	1	1
603	то чего	1	1
604	его и	3	1
605	но для	1	1
606	к содержанию	1	1
607	одно из	2	1
608	представить себе	3	1
609	могло бы	4	1
610	и та	1	1
611	которая может	1	1
612	сами по	1	1
613	иначе как	2	1
614	они сами	2	1
615	произведения и	1	1
616	сказано не	1	1
617	этими словами	2	1
618	отличие от	4	1
619	той самой	1	1
620	отдельного человека	10	1
621	так легко	1	1
622	ее на	1	1
623	что они	2	1
624	интересующей нас	1	1
625	в особенности	1	1
626	себе ту	1	1
627	из двух	1	1
628	и из	1	1
629	вслед за	6	1
630	еще и	1	1
631	во внешней	1	1
632	что для	2	1
633	обратиться к	2	1
634	элементов и	1	1
635	отдельной личности	2	1
636	церкви и	1	1
637	одной стороны	6	1
638	существенно для	1	1
639	вопросе о	1	1
640	там где	4	1
641	что мы	8	1
642	одна и	1	1
643	конечной целью	1	1
644	которого она	1	1
645	так называемых	1	1
646	этих моментов	1	1
647	по необходимости	1	1
648	о себе	1	1
649	смысл художественного	1	1
650	как это	4	1
651	противоречие с	3	1
652	но все	1	1
653	нимало не	2	1
654	из которых	3	1
655	и столь	1	1
656	о чем	2	1
657	мы считаем	2	1
658	она есть	1	1
659	и там	2	1
660	и всей	1	1
661	быть только	1	1
662	вокруг себя	1	1
663	и другой	3	1
664	поэтому когда	1	1
665	тенденция к	2	1
666	только о	2	1
667	него в	2	1
668	жизни с	1	1
669	в любом	1	1
670	но это	3	1
671	судьбы и	1	1
672	чтобы создать	1	1
673	при таком	1	1
674	формы и	5	1
675	когда он	2	1
676	поэзии в	1	1
677	как уже	1	1
678	конце концов	3	1
679	мы должны	1	1
680	всякий раз	8	1
681	зрения в	1	1
682	обычно как	1	1
683	в мировом	1	1
684	слов и	1	1
685	п эта	1	1
686	есть продукт	2	1
687	но вот	1	1
688	с он	1	1
689	о своем	1	1
690	необходимое условие	1	1
691	сказать что	7	1
692	и внутренне	1	1
693	в свою	1	1
694	у людей	1	1
695	с такой	1	1
696	первом случае	1	1
697	из этого	2	1
698	эстетического анализа	1	1
699	психологического анализа	1	1
700	в трех	2	1
701	который он	1	1
702	и состоит	2	1
703	к другим	2	1
704	человеку и	1	1
705	и другие	4	1
706	случае если	1	1
707	похожей на	1	1
708	см в	1	1
709	во всяком	8	1
710	все что	3	1
711	в роли	1	1
712	этой точки	5	1
