N	2gram	Propp_Isto_6	Myslijsy
426	та же	3	1
427	ступени развития	1	1
428	меньшей мере	1	1
429	многих из	1	1
430	а во-вторых	1	1
431	сказать о	1	1
432	и через	3	1
433	он в	1	1
434	в греции	6	1
435	сил в	1	1
436	может считаться	1	1
437	в этой	2	1
438	им в	1	1
439	имеем в	4	1
440	и те	2	1
441	если он	3	1
442	дальше и	1	1
443	но на	1	1
444	есть ее	1	1
445	быть только	2	1
446	этот процесс	1	1
447	вообще не	3	1
448	есть новое	1	1
449	широкое и	1	1
450	раз когда	1	1
451	свет но	1	1
452	оно могло	1	1
453	и сам	2	1
454	что одно	1	1
455	особенно ясно	3	1
456	с представлением	2	1
457	свое время	1	1
458	на этом	1	1
459	вносится в	1	1
460	и наоборот	1	1
461	но все	2	1
462	от нее	2	1
463	встречаются и	1	1
464	что этот	2	1
465	в нечто	1	1
466	главным образом	3	1
467	и чтобы	1	1
468	них не	1	1
469	а по	1	1
470	на все	1	1
471	с целью	1	1
472	которого не	1	1
473	входом в	3	1
474	он есть	1	1
475	именно что	2	1
476	стоит на	2	1
477	им самим	1	1
478	роль что	1	1
479	же образом	1	1
480	нет в	3	1
481	его частей	1	1
482	далеко не	3	1
483	показывает что	3	1
484	мы видели	11	1
485	здесь можно	7	1
486	уже раньше	1	1
487	очень сложное	1	1
488	мы с	1	1
489	бога и	1	1
490	обратимся к	1	1
491	перед собой	1	1
492	на первый	3	1
493	в эту	2	1
494	переносится в	1	1
495	от своего	1	1
496	в своей	3	1
497	я увидел	1	1
498	эта черта	1	1
499	мысль и	1	1
500	этой связи	1	1
501	что дитя	1	1
502	а от	1	1
503	приведем пример	1	1
504	дальнейшее развитие	1	1
505	не представляется	1	1
506	своего рода	2	1
507	а есть	1	1
508	которые в	2	1
509	что отношение	1	1
510	самый вопрос	1	1
511	но он	2	1
512	в прямом	1	1
513	с человеком	1	1
514	есть еще	2	1
515	ясна и	1	1
516	тому чтобы	1	1
517	другим на	1	1
518	что те	1	1
519	что такие	1	1
520	нечто вроде	1	1
521	можно указать	2	1
522	на самых	1	1
523	что с	1	1
524	но для	2	1
525	как о	1	1
526	ее с	1	1
527	к этим	1	1
528	одну сторону	1	1
529	быть решен	1	1
530	к изучению	1	1
531	но вместе	1	1
532	можем предположить	1	1
533	точно таким	1	1
534	следовательно и	1	1
535	о природе	1	1
536	казалось бы	1	1
537	ничего не	2	1
538	под этим	1	1
539	и по-видимому	1	1
540	этих двух	1	1
541	или как	2	1
542	связанное с	1	1
543	этого предмета	1	1
544	эти три	3	1
545	на которой	1	1
546	только с	1	1
547	как будто	3	1
548	стихий в	1	1
549	не потому	3	1
550	перед ним	1	1
551	свое объяснение	1	1
552	начиная с	1	1
553	сравнении с	1	1
554	и такие	1	1
555	он имел	1	1
556	указание на	1	1
557	числе и	1	1
558	наоборот в	1	1
559	его с	3	1
560	бы он	1	1
561	что при	2	1
562	развилось из	1	1
563	утверждать что	2	1
564	этим самым	2	1
565	он прежде	1	1
566	голову по	1	1
567	подобных случаях	1	1
568	меня в	3	1
569	но при	2	1
570	языка так	1	1
571	то время	3	1
572	ясно что	1	1
573	как представление	1	1
574	огромное количество	1	1
575	в другом	1	1
576	положение что	1	1
577	том как	3	1
578	это только	1	1
579	а все	1	1
580	оттуда то	1	1
581	как у	2	1
582	всегда имеет	1	1
583	и лишена	1	1
584	теперь и	1	1
585	о ней	1	1
586	это то	2	1
587	это происходит	1	1
588	и поэтому	1	1
589	более высокой	1	1
590	все его	1	1
591	а также	4	1
592	этот элемент	1	1
593	это в	1	1
594	образом если	1	1
595	от них	1	1
596	не отличаются	1	1
597	на одном	1	1
598	в форме	2	1
599	и можно	1	1
600	них в	1	1
601	развиваются представления	1	1
602	что здесь	3	1
603	показывают что	5	1
604	но с	1	1
605	горы и	1	1
606	вне себя	1	1
607	одной из	1	1
608	на другие	1	1
609	дело с	1	1
610	пришел к	1	1
611	из многих	1	1
612	как нечто	1	1
613	с соответствующими	2	1
614	или же	2	1
615	их не	1	1
616	более древние	1	1
617	ясно в	1	1
618	согласно с	1	1
619	с одной	7	1
620	в качестве	3	1
621	человека с	1	1
622	из которого	1	1
623	это так	1	1
624	чтобы он	1	1
625	а это	1	1
626	еще есть	1	1
627	но совершенно	1	1
628	одно из	1	1
629	не будут	2	1
630	совсем другое	2	1
631	увидел перед	1	1
632	к чему-то	1	1
633	это место	2	1
634	при каждом	1	1
635	можно с	1	1
636	при всей	1	1
637	и язык	1	1
638	ту сторону	1	1
639	иногда и	1	1
640	есть условие	2	1
641	у него	7	1
642	и никогда	1	1
643	его глаза	1	1
644	есть выражение	1	1
645	образом не	1	1
646	ее на	2	1
647	ее себе	1	1
648	уже совершенно	1	1
649	были бы	1	1
650	же роль	1	1
651	он умрет	1	1
652	нет самого	1	1
653	уже при	1	1
654	я видел	1	1
655	эта работа	1	1
656	с той	1	1
657	с небом	1	1
658	а с	2	1
659	своего собственного	1	1
660	больше и	3	1
661	прежде всего	4	1
662	одной стороны	7	1
663	в подобных	1	1
664	однако не	1	1
665	между этими	1	1
666	под влиянием	1	1
667	его как	1	1
668	в одно	2	1
669	в связи	1	1
670	враг и	2	1
671	к лицу	1	1
672	связь с	11	1
673	в частности	3	1
674	около которого	1	1
675	в лесу	1	1
676	как это	5	1
677	влечет за	2	1
678	играет ту	1	1
679	этого момента	1	1
680	власть над	7	1
681	к своему	3	1
682	где еще	1	1
683	он говорит	1	1
684	это делается	1	1
685	образом и	2	1
686	лицом к	1	1
687	в последнем	2	1
688	смысле этого	1	1
689	на эту	1	1
690	а потом	2	1
691	такие люди	1	1
692	него есть	1	1
693	или выражаясь	1	1
694	это значит	1	1
695	чтобы ответить	1	1
696	и формы	2	1
697	этот не	1	1
698	и нет	1	1
699	не могло	2	1
700	с пером	1	1
701	помнить что	1	1
702	люди не	1	1
703	это явление	2	1
704	все же	8	1
705	мы найдем	2	1
706	в собаку	1	1
707	связь не	1	1
708	бывает и	1	1
709	или в	3	1
710	мы только	1	1
711	его не	2	1
712	мира и	2	1
713	думает что	1	1
714	о котором	2	1
715	или другой	2	1
716	к одной	1	1
717	обращается к	2	1
718	то не	1	1
719	ее и	1	1
720	у них	4	1
721	наблюдения над	1	1
722	как уже	1	1
723	на языке	1	1
724	ее в	6	1
725	же в	1	1
726	могли быть	2	1
727	менее в	1	1
728	нам в	1	1
729	здесь только	1	1
730	что ни	1	1
731	но если	1	1
732	не знает	1	1
733	другой стороны	8	1
734	состоит из	1	1
735	есть своего	1	1
736	других случаях	1	1
737	почему он	1	1
738	приблизительно в	1	1
739	что под	1	1
740	при изучении	1	1
741	в свое	2	1
742	на свет	1	1
743	и думает	1	1
744	жизни и	2	1
745	это нужно	1	1
746	но еще	1	1
747	увидим что	2	1
748	видим в	1	1
749	случае если	1	1
750	то оно	1	1
751	весь процесс	1	1
752	и эта	3	1
753	как на	3	1
754	том числе	1	1
755	смысле что	1	1
