N	2gram	Ircho_Kome_3	Myshleni
285	только на	1	2
286	является не	1	2
287	не из	1	2
288	каким образом	1	2
289	за ним	2	2
290	в новом	1	2
291	на одном	1	2
292	из них	5	2
293	в одном	2	2
294	в конце	7	2
295	моментов в	1	2
296	у него	4	2
297	в других	3	2
298	с другой	4	2
299	он овладел	1	2
300	чем он	1	2
301	и между	1	2
302	остается еще	1	2
303	не на	1	2
304	эту возможность	1	2
305	была бы	1	2
306	ребенка и	1	2
307	в связи	4	2
308	по своему	3	2
309	в пользу	1	2
310	и там	1	2
311	по существу	2	2
312	какие же	1	2
313	как только	1	2
314	этом случае	2	2
315	все это	5	2
316	этом вопросе	1	2
317	известной степени	2	2
318	отношений и	1	2
319	для нас	1	2
320	у них	1	2
321	не видит	1	2
322	только что	7	2
323	именно поэтому	1	2
324	хотя в	1	2
325	а в	7	2
326	другой стороны	2	2
327	из этого	2	2
328	это в	2	2
329	близкое к	1	1
330	причины в	1	1
331	же по	1	1
332	от своей	2	1
333	и до	1	1
334	из его	2	1
335	видеть в	1	1
336	едва ли	7	1
337	над ней	3	1
338	и должен	1	1
339	как надо	1	1
340	для своего	1	1
341	и само	1	1
342	это совершенно	1	1
343	еще до	1	1
344	к началу	3	1
345	ему в	1	1
346	первого и	1	1
347	и он	2	1
348	свою очередь	6	1
349	и сами	1	1
350	первый план	1	1
351	и овладеть	1	1
352	с какими	1	1
353	в iv	1	1
354	силу этого	1	1
355	ответ на	1	1
356	друг от	1	1
357	нет и	4	1
358	человеку и	1	1
359	за пределы	2	1
360	которые не	1	1
361	отнюдь не	4	1
362	его на	2	1
363	общего с	1	1
364	от до	1	1
365	стороны и	2	1
366	как к	1	1
367	не требует	1	1
368	перед нами	1	1
369	и тот	3	1
370	связанный с	1	1
371	тем же	3	1
372	и хотя	2	1
373	в этот	1	1
374	не приходится	2	1
375	из той	1	1
376	прямо противоположным	1	1
377	то обстоятельство	2	1
378	им в	1	1
379	только один	2	1
380	как он	3	1
381	что она	4	1
382	стоит у	1	1
383	не его	1	1
384	в восприятии	1	1
385	и еще	3	1
386	нее и	1	1
387	эта последняя	1	1
388	в понимании	1	1
389	не как	2	1
390	стоять в	1	1
391	но вместе	1	1
392	прежде чем	3	1
393	речь с	1	1
394	одному и	1	1
395	в нее	1	1
396	но все	4	1
397	то чтобы	1	1
398	и может	1	1
399	об этом	7	1
400	всех указанных	1	1
401	и с	4	1
402	предположение что	1	1
403	все их	1	1
404	это было	1	1
405	в и	2	1
406	ко второму	1	1
407	приходит в	1	1
408	с истинной	1	1
409	который по	2	1
410	ни в	10	1
411	не ясно	2	1
412	все равно	3	1
413	далеко не	3	1
414	он и	2	1
415	можно считать	1	1
416	иначе обстоит	2	1
417	вопроса об	1	1
418	на помощь	1	1
419	места в	1	1
420	во время	6	1
421	при изучении	1	1
422	таким же	1	1
423	остается только	1	1
424	и без	2	1
425	это делает	1	1
426	как там	1	1
427	за которым	1	1
428	жизнь и	1	1
429	прийти к	1	1
430	не столько	1	1
431	представление о	2	1
432	в отличие	1	1
433	возвращение к	2	1
434	других как	1	1
435	начнем с	1	1
436	по указанию	1	1
437	тем не	3	1
438	дополнения в	1	1
439	их в	3	1
440	том и	1	1
441	этой работы	1	1
442	случае в	1	1
443	начиная от	2	1
444	как можно	1	1
445	можем теперь	1	1
446	что ему	2	1
447	и притом	1	1
448	к новым	1	1
449	к этим	1	1
450	ходом развития	1	1
451	о таких	1	1
452	дело не	2	1
453	близкую к	1	1
454	тем чем	1	1
455	а для	1	1
456	нечто большее	1	1
457	чтения и	1	1
458	в оправдание	1	1
459	всего на	1	1
460	положение вещей	2	1
461	раннем детстве	1	1
462	же он	1	1
463	один шаг	2	1
464	в действительности	1	1
465	от высшей	1	1
466	обстоятельство что	2	1
467	мы встречаем	1	1
468	детей в	1	1
469	человека в	2	1
470	числе и	1	1
471	он оказывается	1	1
472	и никакие	1	1
473	в самых	1	1
474	обращение к	1	1
475	которой она	1	1
476	на это	3	1
477	ничего общего	1	1
478	и это	2	1
479	то естественно	1	1
480	и о	2	1
481	от друга	1	1
482	без всякого	2	1
483	процесс образования	1	1
484	подобно тому	1	1
485	в ее	3	1
486	длительного развития	1	1
487	еще два	1	1
488	она только	1	1
489	не мог	2	1
490	и когда	1	1
491	знает он	1	1
492	мере с	1	1
493	чем к	2	1
494	них есть	1	1
495	короче говоря	1	1
496	хотя это	2	1
497	ситуации и	1	1
498	структур в	1	1
499	два момента	1	1
500	о том	8	1
501	для человека	1	1
502	настоящее время	1	1
503	никак не	1	1
504	в глаза	3	1
505	и весь	1	1
506	это первый	1	1
507	после того	1	1
508	что его	5	1
509	все его	1	1
510	может не	1	1
511	он его	1	1
512	что происходит	2	1
513	к нему	5	1
514	двух сторон	1	1
515	между тем	2	1
516	и под	1	1
517	речь шла	2	1
518	в середине	1	1
519	чем когда	1	1
520	сфер мышления	1	1
521	он еще	1	1
522	в лучшем	1	1
523	по собственному	3	1
524	что здесь	1	1
525	но так	1	1
526	на которой	1	1
527	мысли не	1	1
528	в двух	3	1
529	не владеет	2	1
530	тот же	2	1
531	этого материала	1	1
532	им на	1	1
533	во всем	1	1
534	в прошлом	1	1
535	равно что	1	1
536	он уже	1	1
537	который в	3	1
538	ребенка а	1	1
539	и ее	2	1
540	об их	1	1
541	приобрел в	1	1
542	нам возможность	1	1
543	с одной	3	1
544	в эти	1	1
545	источником его	1	1
546	и теперь	1	1
547	внимание что	1	1
548	конечно не	3	1
549	о прошлом	1	1
550	и у	1	1
551	самым тесным	1	1
552	ни одного	1	1
553	одной точке	1	1
554	в начале	3	1
555	задачей было	1	1
556	его и	1	1
557	этот раз	2	1
558	к мысли	1	1
559	и их	1	1
560	но вот	1	1
561	понимает что	2	1
562	в известной	2	1
563	противоречие между	1	1
564	это предположение	1	1
565	вовсе не	4	1
566	с этими	1	1
567	ее не	1	1
568	к первой	1	1
569	отличие от	2	1
570	они будут	2	1
571	в руки	2	1
572	образом что	1	1
573	находятся в	1	1
574	этот момент	1	1
575	и даже	3	1
576	других не	1	1
577	все основания	1	1
578	его близких	1	1
579	с той	1	1
580	а с	1	1
581	не отдает	1	1
582	говорит о	1	1
583	к сожалению	1	1
584	а на	2	1
585	он только	1	1
586	из наиболее	1	1
587	только как	2	1
588	в руках	1	1
589	как видно	2	1
590	о чем	7	1
591	под влиянием	2	1
592	ближе к	2	1
593	если не	3	1
594	брат и	1	1
595	действия в	1	1
596	этого объяснения	1	1
597	между первым	1	1
598	и во	2	1
599	эти слова	1	1
600	уже сложившихся	1	1
601	слишком трудно	1	1
602	если этот	1	1
603	до этого	2	1
604	относятся к	1	1
605	в разной	1	1
606	но этот	1	1
607	ничего нет	1	1
608	к самому	1	1
609	из которых	2	1
610	разве не	1	1
611	решение вопроса	1	1
612	к своему	2	1
613	одной стороны	3	1
614	положением вещей	1	1
615	тому как	1	1
616	в ответ	1	1
617	в тех	1	1
618	эту мысль	1	1
619	сам не	1	1
620	в это	1	1
621	ли не	2	1
622	на пути	1	1
623	в истории	1	1
624	аналогии с	2	1
625	место на	1	1
626	в основном	1	1
627	что совершается	1	1
628	фактов в	1	1
629	этом и	1	1
630	тесным образом	1	1
631	ступени на	1	1
632	мало кто	1	1
633	здесь прежде	1	1
634	и изолированными	1	1
635	обычно не	1	1
636	отношениях между	1	1
637	время его	1	1
638	котором он	1	1
639	в результате	2	1
640	это как	1	1
641	в настоящее	1	1
642	своей собственной	1	1
643	примером в	1	1
644	и постепенное	1	1
645	этом уже	1	1
646	на первый	1	1
647	последнего времени	1	1
648	бы он	3	1
649	тем более	4	1
650	не должен	1	1
651	конце концов	2	1
652	обстоит дело	2	1
653	должен быть	2	1
654	а о	2	1
655	в свою	7	1
656	является источником	1	1
657	слова с	1	1
658	совершенно не	2	1
659	можем заключить	1	1
660	самое что	1	1
661	а нечто	1	1
662	размышления и	1	1
663	они относятся	1	1
664	к этому	6	1
665	значение в	1	1
666	все что	3	1
667	этой точки	1	1
668	том числе	1	1
