N	2gram	Vinokur_St_2	Psycholo
185	с другой	4	3
186	один из	1	3
187	этот вопрос	2	3
188	действующих лиц	4	3
189	так что	3	3
190	но совершенно	1	3
191	и их	1	3
192	сами по	2	3
193	в конце	2	3
194	может служить	1	3
195	были бы	1	3
196	чтобы показать	1	3
197	ссылается на	1	3
198	что тот	1	3
199	до конца	3	3
200	в частности	4	3
201	ни на	1	3
202	по своему	2	3
203	что же	1	3
204	по существу	2	3
205	должны быть	1	3
206	при всем	1	3
207	еще более	4	3
208	конце концов	1	3
209	хотя бы	3	3
210	в свою	1	3
211	который не	1	3
212	точно так	1	3
213	также и	2	2
214	того же	2	2
215	и без	1	2
216	только потому	2	2
217	не имеют	1	2
218	справиться с	1	2
219	еще не	1	2
220	из всех	1	2
221	ни у	3	2
222	оба эти	3	2
223	есть нечто	1	2
224	из того	1	2
225	как не	1	2
226	к своему	2	2
227	бы то	2	2
228	с его	2	2
229	в ее	2	2
230	но не	3	2
231	точка зрения	1	2
232	ответ на	1	2
233	очевидно что	2	2
234	себе и	1	2
235	отличие от	2	2
236	меньше всего	3	2
237	случаю и	1	2
238	в очень	1	2
239	в которой	11	2
240	и тот	1	2
241	в себе	2	2
242	как он	2	2
243	приемов с	1	2
244	т д	6	2
245	на его	2	2
246	же сколько	1	2
247	в каждом	1	2
248	то ни	2	2
249	значение в	1	2
250	была в	1	2
251	с другими	1	2
252	и которые	1	2
253	форму и	1	2
254	должен был	4	2
255	в них	2	2
256	не так	1	2
257	всяком случае	3	2
258	место в	1	2
259	и эти	1	2
260	том же	2	2
261	в этих	3	2
262	что этот	2	2
263	вплоть до	1	2
264	принадлежат к	1	2
265	на него	1	2
266	в процессе	2	2
267	он с	1	2
268	его от	1	2
269	и всегда	2	2
270	же время	1	2
271	не вполне	1	2
272	которая не	1	2
273	не до	2	2
274	не потому	2	2
275	нам что	1	2
276	ни в	3	2
277	в полном	3	2
278	отличается от	1	2
279	виде как	1	2
280	для такого	1	2
281	что оно	1	2
282	оно не	3	2
283	она не	1	2
284	на вопрос	3	2
285	и которая	1	2
286	свою очередь	1	2
287	на другой	1	2
288	в особенности	2	2
289	идет не	1	2
290	так в	1	2
291	роль в	1	2
292	на том	1	2
293	который он	1	2
294	на которую	1	2
295	по сравнению	1	2
296	даны в	2	2
297	и вообще	2	2
298	в таком	1	2
299	именно потому	1	2
300	и здесь	3	2
301	во всяком	3	2
302	после того	4	2
303	с того	1	2
304	этих двух	1	2
305	в его	13	2
306	в свете	1	2
307	у всех	2	2
308	для самого	1	2
309	стиха и	1	2
310	согласиться с	1	2
311	пришел к	1	2
312	в какой	2	2
313	это очень	2	2
314	место из	2	2
315	одни и	1	2
316	к какому	1	2
317	говорит о	2	2
318	могло бы	1	2
319	в одном	6	2
320	вовсе не	6	2
321	отношение к	1	2
322	но что	1	2
323	имеет значение	1	2
324	к которому	1	2
325	такое же	2	2
326	а с	3	2
327	при чем	1	2
328	не было	3	2
329	на которых	1	2
330	не на	2	2
331	была бы	5	2
332	и далее	1	2
333	в руках	1	2
334	там где	2	2
335	во внимание	2	2
336	на который	1	2
337	вместе с	7	2
338	если она	1	2
339	сравнению с	1	2
340	действие и	1	2
341	но это	3	2
342	не существует	1	2
343	а к	2	2
344	для нас	1	2
345	в романе	4	2
346	другой стороны	3	2
347	другой в	1	2
348	их с	1	2
349	на этот	2	2
350	в свое	1	2
351	и от	1	2
352	заметить что	1	2
353	а я	1	2
354	все что	1	2
355	а между	1	1
356	смысле слова	1	1
357	как известно	2	1
358	героев и	1	1
359	речь идет	4	1
360	одним из	6	1
361	с с	1	1
362	в русских	1	1
363	жил в	1	1
364	совершенно новый	1	1
365	мере в	2	1
366	тем же	2	1
367	в первом	1	1
368	к другому	1	1
369	это однако	1	1
370	по преимуществу	1	1
371	а об	1	1
372	высшей степени	1	1
373	в зависимости	1	1
374	их и	1	1
375	в несколько	1	1
376	а как	4	1
377	смотреть на	1	1
378	и значение	1	1
379	характер его	1	1
380	нуждаются в	1	1
381	употребляются в	1	1
382	точкой зрения	1	1
383	что самый	1	1
384	почти все	2	1
385	эстетики и	1	1
386	на тему	1	1
387	его отношений	1	1
388	мы и	1	1
389	эти стремления	1	1
390	указал что	1	1
391	зависимости от	1	1
392	одного слова	1	1
393	в наши	1	1
394	прямой связи	1	1
395	литературы и	1	1
396	которые он	1	1
397	он сам	1	1
398	виде не	2	1
399	действительно все	1	1
400	на своих	1	1
401	это имеет	1	1
402	формальных приемов	1	1
403	истинный смысл	1	1
404	могло быть	3	1
405	установилась репутация	1	1
406	наши дни	1	1
407	за пределы	1	1
408	к сожалению	2	1
409	чем же	1	1
410	в истории	2	1
411	этот прием	1	1
412	идет о	3	1
413	более чем	1	1
414	независимо от	1	1
415	общего с	1	1
416	что как	1	1
417	что касается	1	1
418	им в	1	1
419	кроме того	4	1
420	сказал бы	1	1
421	к числу	1	1
422	более или	2	1
423	важны не	1	1
424	он на	1	1
425	не очень	1	1
426	где все	1	1
427	не приходится	4	1
428	говорят о	1	1
429	пушкина который	3	1
430	в литературном	1	1
431	критики этого	1	1
432	из этих	1	1
433	то обстоятельство	4	1
434	остановиться на	1	1
435	видим и	1	1
436	и кто	1	1
437	только один	1	1
438	тому же	3	1
439	вследствие этого	1	1
440	вообще не	3	1
441	например как	1	1
442	не следует	1	1
443	видел в	2	1
444	в принципе	1	1
445	и если	1	1
446	нам только	1	1
447	в россии	3	1
448	трагедию как	1	1
449	на совершенно	1	1
450	свое время	1	1
451	у пушкина	12	1
452	так например	7	1
453	одному и	1	1
454	к выводу	1	1
455	говоря в	1	1
456	одно и	1	1
457	в основу	1	1
458	но все	7	1
459	русском языке	1	1
460	составной частью	1	1
461	не будет	1	1
462	факт что	6	1
463	он просто	1	1
464	тем в	2	1
465	и характер	1	1
466	в совершенно	1	1
467	различие между	1	1
468	же касается	1	1
469	в другом	4	1
470	его не	3	1
471	принять во	2	1
472	говорил что	1	1
473	а по	1	1
474	его в	2	1
475	те или	1	1
476	в и	13	1
477	основным и	1	1
478	как трагедия	3	1
479	на почве	2	1
480	всю свою	1	1
481	самого пушкина	3	1
482	но именно	1	1
483	и была	2	1
484	знаком с	2	1
485	к расширению	1	1
486	борьбе за	2	1
487	в стихах	1	1
488	в высшей	1	1
489	а когда	1	1
490	его собственной	1	1
491	и уже	1	1
492	он и	1	1
493	для чего	1	1
494	мы видели	1	1
495	к вопросам	1	1
496	с такой	1	1
497	со времени	1	1
498	ряд новых	1	1
499	в эту	3	1
500	которую он	2	1
501	бахчисарайском фонтане	8	1
502	но если	1	1
503	спрашивает как	2	1
504	и тут	1	1
505	нас не	2	1
506	вне всякого	2	1
507	в котором	7	1
508	то для	1	1
509	рядом других	1	1
510	что вся	1	1
511	это что	1	1
512	как произведение	2	1
513	но сами	1	1
514	не столько	7	1
515	на свою	1	1
516	что до	1	1
517	в отличие	2	1
518	путем в	1	1
519	от его	2	1
520	сам же	1	1
521	что было	2	1
522	есть еще	2	1
523	в устах	2	1
524	помощи этой	1	1
525	при этой	1	1
526	и очень	1	1
527	нет никакого	2	1
528	что есть	1	1
529	суждения о	2	1
530	что эта	3	1
531	с теми	1	1
532	самого начала	3	1
533	что ему	3	1
534	хотелось бы	1	1
535	в русской	5	1
536	и проч	1	1
537	дело не	2	1
538	попытаться взглянуть	1	1
539	дело в	4	1
540	одна из	1	1
541	не по	2	1
542	сколько и	1	1
543	материала в	1	1
544	о них	1	1
545	что вы	1	1
546	похоже на	3	1
547	действующие лица	3	1
548	только не	2	1
549	все свои	1	1
550	найти в	1	1
551	в качестве	5	1
552	слов в	1	1
553	очень мало	2	1
554	к ней	1	1
555	п в	1	1
556	вместо того	1	1
557	связи с	4	1
558	в области	2	1
559	формы для	1	1
560	именно такой	1	1
561	обстоятельство что	4	1
562	читателей в	1	1
563	взглянуть на	2	1
564	чтобы сделать	2	1
565	похож на	1	1
566	которого я	1	1
567	он имел	1	1
568	другими формами	1	1
569	всего что	1	1
570	они и	1	1
571	о роли	1	1
572	поэт не	2	1
573	он никогда	1	1
574	в каждой	1	1
575	тогда я	1	1
576	как мы	1	1
577	и о	4	1
578	смысле что	1	1
579	только при	1	1
580	характер и	1	1
581	с самого	3	1
582	что оба	2	1
583	имеет никакого	1	1
584	слова а	1	1
585	на нее	3	1
586	за то	3	1
587	времени и	4	1
588	не с	1	1
589	было в	1	1
590	в борьбе	1	1
591	с собой	1	1
592	еще в	2	1
593	по тому	1	1
594	произведение для	1	1
595	разного рода	1	1
596	возможно что	1	1
597	а там	1	1
598	и всякого	1	1
599	как у	3	1
600	разумеется что	4	1
601	элемент в	1	1
602	справедливость этого	1	1
603	выводу что	1	1
604	в тех	2	1
605	похожим на	1	1
606	разница между	1	1
607	и поэтом	1	1
608	все содержание	1	1
609	который говорил	1	1
610	можно сказать	1	1
611	в пользу	3	1
612	орудием в	1	1
613	и во	1	1
614	же поводу	1	1
615	однако что	1	1
616	собственной жизни	1	1
617	этому поводу	2	1
618	было они	1	1
619	эти два	1	1
620	михайловского по	1	1
621	и об	1	1
622	связь между	1	1
623	сюда относится	1	1
624	этом смысле	1	1
625	казалось что	1	1
626	в двух	1	1
627	что только	1	1
628	с ними	1	1
629	языка на	1	1
630	его жизнь	1	1
631	близкое к	1	1
632	образа в	1	1
633	все старые	1	1
634	по этому	2	1
635	является прямым	1	1
636	не то	3	1
637	месте о	1	1
638	в таких	1	1
639	внимание что	1	1
640	конечно не	1	1
641	на всем	2	1
642	была им	1	1
643	отношений к	1	1
644	всем его	1	1
645	ни одного	3	1
646	как страсти	1	1
647	от других	1	1
648	а то	1	1
649	не дает	2	1
650	они делают	1	1
651	нее в	1	1
652	для него	4	1
653	ведь это	1	1
654	прежде всего	5	1
655	таких сопоставлений	1	1
656	у нее	1	1
657	относится не	1	1
658	не о	1	1
659	только с	2	1
660	из нее	3	1
661	случае не	2	1
662	эта поэтическая	1	1
663	доказать что	2	1
664	свое выражение	2	1
665	образом не	2	1
666	не просто	1	1
667	наиболее отчетливых	1	1
668	с искусством	1	1
669	с общим	1	1
670	со стороны	2	1
671	раза в	1	1
672	даже не	1	1
673	русской поэзии	1	1
674	и ему	1	1
675	выше своей	1	1
676	именно в	4	1
677	той точки	1	1
678	и создавал	1	1
679	основанный на	1	1
680	себя единственным	1	1
681	себя и	1	1
682	только к	2	1
683	имеет ничего	1	1
684	естественно что	1	1
685	в некоторых	2	1
686	связано с	1	1
687	на основании	1	1
688	нужно сказать	1	1
689	имеет только	1	1
690	века и	2	1
691	ничем не	1	1
692	жизнь в	1	1
693	на эту	1	1
694	этом основании	1	1
695	с которым	1	1
696	следующее место	2	1
697	он по	2	1
698	в связи	1	1
699	должна была	2	1
700	время с	1	1
701	которому относится	1	1
702	как материал	1	1
703	которое в	1	1
704	из его	2	1
705	тот факт	4	1
706	его характер	1	1
707	то место	1	1
708	при некотором	1	1
709	не дают	1	1
710	для установления	1	1
711	заставляя его	1	1
712	в той	5	1
713	такого рода	2	1
714	против такого	1	1
715	утверждая что	1	1
716	очень важно	1	1
717	или менее	2	1
718	всякого сомнения	2	1
719	для понимания	1	1
720	на свете	1	1
721	критики и	1	1
722	тех пор	1	1
723	том смысле	2	1
724	быть не	1	1
725	еще раз	1	1
726	этом случае	1	1
727	нечто совершенно	1	1
728	о самой	1	1
729	этом и	1	1
730	в первые	2	1
731	вы говорите	1	1
732	с приемами	1	1
733	в более	1	1
734	и сами	1	1
735	знаменитое признание	1	1
736	для поэтической	1	1
737	не подходит	1	1
738	в поэме	3	1
739	и избрал	1	1
740	или в	1	1
741	был всем	1	1
742	в результате	2	1
743	не встречается	1	1
744	от него	1	1
745	бы в	1	1
746	что из	1	1
747	он попал	1	1
748	понимал и	1	1
749	ни к	1	1
750	против того	1	1
751	будто бы	1	1
752	находим в	2	1
753	только что	2	1
754	что следовательно	1	1
755	ни было	2	1
756	по пути	2	1
757	нет более	1	1
758	о бахчисарайском	1	1
759	трагедии и	1	1
760	между ними	1	1
761	это похоже	1	1
762	от своего	1	1
763	является и	1	1
764	это и	1	1
765	только о	2	1
766	в трех	1	1
767	самый сюжет	1	1
768	кажется и	1	1
769	своих читателей	1	1
770	основное значение	1	1
771	вся история	1	1
772	и другие	2	1
773	нет что	1	1
774	по поводу	8	1
775	что за	2	1
776	к этому	4	1
777	они не	2	1
778	ничего общего	1	1
