N	2gram	Vygotskiy__6	Literetu
125	в каждом	3	2
126	не станем	2	2
127	пути от	1	2
128	но уже	1	2
129	в них	3	2
130	все равно	1	2
131	с этой	2	2
132	с тем	5	2
133	он и	1	2
134	и еще	1	2
135	как бы	11	2
136	в такой	2	2
137	и без	1	2
138	мысли и	2	2
139	что я	2	2
140	тем не	1	2
141	не по	3	2
142	в основе	3	2
143	но только	2	2
144	могут быть	5	2
145	для того	8	2
146	в ее	1	2
147	это как	1	2
148	то как	1	2
149	еще не	8	2
150	для этого	2	2
151	о том	1	2
152	и что	6	2
153	для нас	2	2
154	а потому	1	2
155	и только	3	2
156	было бы	9	2
157	тот же	1	2
158	друг друга	4	2
159	потому что	22	2
160	уже не	1	2
161	с другим	1	2
162	речь в	2	2
163	из них	2	2
164	в одном	2	2
165	в конце	2	2
166	что и	4	2
167	вовсе не	1	2
168	у него	2	2
169	как раз	6	2
170	наконец в	1	2
171	до конца	3	2
172	в руках	1	2
173	не видит	2	2
174	как это	3	2
175	из которых	1	2
176	над ним	1	2
177	к жизни	4	2
178	тому как	1	2
179	вокруг которого	1	2
180	этом случае	2	2
181	к объекту	14	2
182	в результате	1	2
183	с ним	2	2
184	первый раз	1	2
185	из тех	1	2
186	не знает	3	2
187	сила и	1	2
188	в своих	3	2
189	путь не	1	2
190	все что	1	2
191	том числе	1	2
192	отношения к	3	1
193	начинается с	3	1
194	не тому	1	1
195	это и	3	1
196	от своей	1	1
197	в первом	4	1
198	отношения между	4	1
199	если б	1	1
200	нас на	1	1
201	исходит из	2	1
202	мышления но	2	1
203	над ней	1	1
204	мы имеем	4	1
205	и само	1	1
206	это совершенно	1	1
207	как мы	10	1
208	что уже	2	1
209	исследования в	3	1
210	а для	1	1
211	равной мере	1	1
212	перейти в	1	1
213	но даже	1	1
214	ему в	1	1
215	в будущем	1	1
216	своему объекту	1	1
217	но напротив	1	1
218	над самим	1	1
219	первого и	1	1
220	частный случай	5	1
221	к общему	2	1
222	с большой	1	1
223	оказывается что	1	1
224	понятия в	6	1
225	он сам	2	1
226	в чем	6	1
227	он легко	1	1
228	самом деле	2	1
229	путь для	2	1
230	этой и	1	1
231	в новом	2	1
232	отличие от	1	1
233	за пределы	1	1
234	относится к	4	1
235	которые не	1	1
236	общего с	1	1
237	как в	3	1
238	стороны и	1	1
239	этой точки	1	1
240	есть в	3	1
241	однако не	1	1
242	с живыми	1	1
243	в полном	1	1
244	когда он	2	1
245	и своего	2	1
246	самом начале	4	1
247	в действительности	1	1
248	от этого	3	1
249	и хотя	1	1
250	в этот	1	1
251	движение и	3	1
252	за собой	3	1
253	поэтому он	2	1
254	в самом	8	1
255	утверждая что	1	1
256	что это	1	1
257	все эти	2	1
258	не оставляет	1	1
259	в известном	1	1
260	объекта в	1	1
261	но он	2	1
262	на то	4	1
263	в случае	3	1
264	например как	1	1
265	но именно	1	1
266	потребности в	1	1
267	сегодняшний день	2	1
268	конце концов	1	1
269	всех этих	1	1
270	оно должно	1	1
271	никак не	1	1
272	эта аналогия	1	1
273	и по	3	1
274	обстоит дело	1	1
275	или иных	1	1
276	а эти	1	1
277	от общего	2	1
278	год от	1	1
279	говоря в	1	1
280	таким образом	18	1
281	различие между	2	1
282	нам остается	2	1
283	только не	3	1
284	в ход	1	1
285	а по	3	1
286	с другими	2	1
287	это не	5	1
288	всю свою	2	1
289	должен был	3	1
290	который по	1	1
291	большая и	1	1
292	понятий в	12	1
293	далеко не	1	1
294	и определяет	1	1
295	обнаруживается и	1	1
296	мы видели	8	1
297	ведет к	1	1
298	движется в	1	1
299	иначе говоря	3	1
300	т.д и	1	1
301	в этих	2	1
302	в своей	2	1
303	он должен	4	1
304	где мы	1	1
305	которого является	2	1
306	в отличие	1	1
307	до последнего	1	1
308	от его	1	1
309	является в	1	1
310	не путем	1	1
311	несомненно что	1	1
312	обращение к	1	1
313	не его	1	1
314	системе отношений	2	1
315	слова к	2	1
316	их в	1	1
317	хорошо в	1	1
318	случае мы	1	1
319	тому что	11	1
320	новым и	1	1
321	что есть	1	1
322	в отношении	10	1
323	но они	1	1
324	сущности говоря	4	1
325	что ему	1	1
326	не имеет	6	1
327	того как	5	1
328	и притом	1	1
329	к новым	1	1
330	не могло	2	1
331	казалось бы	2	1
332	имеем дело	2	1
333	как новый	1	1
334	этих двух	1	1
335	по своей	3	1
336	во всем	1	1
337	есть не	1	1
338	и теперь	1	1
339	связи с	3	1
340	в сознании	4	1
341	для другого	1	1
342	у школьника	3	1
343	и оказывается	2	1
344	мы и	4	1
345	что на	4	1
346	не могут	5	1
347	с легкостью	1	1
348	сравнительно с	1	1
349	в других	2	1
350	же самое	6	1
351	числе и	1	1
352	является одним	1	1
353	к тому	10	1
354	случае как	1	1
355	в последующие	1	1
356	и своя	1	1
357	ничего общего	1	1
358	приходит к	2	1
359	и о	1	1
360	того чтобы	10	1
361	свою очередь	1	1
362	на основе	4	1
363	в собственном	1	1
364	как по	4	1
365	только то	3	1
366	в пределах	5	1
367	приводит к	6	1
368	на том	2	1
369	и когда	1	1
370	можно было	7	1
371	мог бы	3	1
372	во второй	2	1
373	остается только	1	1
374	не стоит	1	1
375	жизнь и	1	1
376	в определенной	1	1
377	находится в	1	1
378	который предстоит	1	1
379	вот почему	2	1
380	два момента	1	1
381	при котором	2	1
382	но мы	3	1
383	после того	1	1
384	можно сказать	6	1
385	как помеха	1	1
386	самому себе	1	1
387	те или	1	1
388	на отдельные	1	1
389	всегда может	1	1
390	известном отношении	1	1
391	во втором	3	1
392	речь шла	1	1
393	иного рода	1	1
394	бы в	3	1
395	по собственному	1	1
396	в новой	2	1
397	и слабость	1	1
398	идет по	2	1
399	дело с	2	1
400	кстати сказать	1	1
401	жизнь с	1	1
402	которое мы	2	1
403	и отождествление	1	1
404	но то	1	1
405	из наших	1	1
406	в эти	1	1
407	же он	1	1
408	б мы	1	1
409	перед фактом	1	1
410	этой системе	1	1
411	не можем	1	1
412	только на	2	1
413	тем чтобы	1	1
414	на нет	1	1
415	в школе	12	1
416	мышления и	7	1
417	ответ на	1	1
418	слова в	1	1
419	не для	1	1
420	как при	1	1
421	дальше в	1	1
422	в новый	2	1
423	во всей	1	1
424	по тем	1	1
425	образом не	1	1
426	к той	1	1
427	рядом с	1	1
428	нет и	1	1
429	деятельности как	1	1
430	или иной	1	1
431	это составляет	1	1
432	живой и	1	1
433	как у	1	1
434	не просто	1	1
435	именно в	4	1
436	к которому	2	1
437	в психологии	3	1
438	мысль которая	1	1
439	как же	1	1
440	еще и	1	1
441	а с	1	1
442	говорит о	1	1
443	к более	2	1
444	только по	4	1
445	кто не	1	1
446	выше по	1	1
447	языка в	2	1
448	более того	2	1
449	все время	3	1
450	первые два	1	1
451	в ряду	2	1
452	именно теми	1	1
453	что мы	11	1
454	которой он	1	1
455	не об	1	1
456	другие в	1	1
457	все более	2	1
458	развитии и	3	1
459	родной речи	1	1
460	эти слова	1	1
461	с первого	1	1
462	так же	15	1
463	о работе	1	1
464	мы говорим	2	1
465	функционирования это	1	1
466	требует от	3	1
467	соответствующая ему	1	1
468	решение вопроса	1	1
469	с некоторыми	1	1
470	что же	1	1
471	в тот	1	1
472	в развитии	24	1
473	действительности же	1	1
474	он мыслит	1	1
475	в своем	7	1
476	в это	1	1
477	его в	6	1
478	и от	2	1
479	друга а	1	1
480	в основном	1	1
481	возникает в	1	1
482	не мог	1	1
483	тех или	1	1
484	определенный круг	1	1
485	при таком	1	1
486	на самом	1	1
487	и иного	2	1
488	об одном	2	1
489	совершенно иной	1	1
490	особого рода	1	1
491	от него	2	1
492	и все	5	1
493	той или	1	1
494	необходимых для	2	1
495	в ходе	3	1
496	отношении к	3	1
497	в системе	3	1
498	нам не	1	1
499	отрывается от	1	1
500	только и	1	1
501	только как	1	1
502	то здесь	1	1
503	впервые в	1	1
504	в свою	1	1
505	к его	2	1
506	переход от	4	1
507	из этого	2	1
508	имеет не	1	1
509	есть и	1	1
510	который в	1	1
511	мышления не	3	1
512	ее в	2	1
513	в ссср	2	1
514	к этому	1	1
515	тенденции к	1	1
516	объекту в	1	1
517	они не	4	1
