N	2gram	Potebnia_M_4	Istorich
214	известно что	6	2
215	именно что	1	2
216	стоит на	1	2
217	тех которые	2	2
218	вовсе не	7	2
219	а потом	1	2
220	в эту	1	2
221	в которых	3	2
222	своего рода	1	2
223	образом и	1	2
224	которые в	1	2
225	есть еще	1	2
226	что этот	1	2
227	даже в	2	2
228	тем самым	4	2
229	можно указать	1	2
230	и другое	2	2
231	не имеет	5	2
232	не могло	1	2
233	не вполне	2	2
234	это то	1	2
235	или как	1	2
236	тела и	2	2
237	ее на	1	2
238	зависимости от	1	2
239	должны быть	3	2
240	к тому	3	2
241	от нее	1	2
242	что при	1	2
243	утверждать что	1	2
244	этим самым	1	2
245	в греческом	2	2
246	в свое	1	2
247	но при	1	2
248	на той	2	2
249	и сам	1	2
250	что у	3	2
251	о котором	1	2
252	ничего не	1	2
253	с соответствующими	1	2
254	но мы	2	2
255	после того	2	2
256	можно сказать	4	2
257	как у	1	2
258	в форме	1	2
259	того что	14	2
260	представления в	4	2
261	или же	1	2
262	именно на	2	2
263	могли быть	1	2
264	не будут	1	2
265	совсем другое	1	2
266	не так	2	2
267	никто не	2	2
268	пока не	2	2
269	всяком случае	3	2
270	это место	1	2
271	есть условие	1	2
272	а с	1	2
273	и др	2	2
274	что не	6	2
275	а не	12	2
276	в одно	1	2
277	может иметь	2	2
278	так же	4	2
279	когда мы	6	2
280	что же	5	2
281	отношению к	8	2
282	быть только	1	2
283	и формы	1	2
284	что мы	10	2
285	видно что	4	2
286	влечет за	1	2
287	но для	1	2
288	мы найдем	1	2
289	мира и	1	2
290	или другой	1	2
291	обращается к	1	2
292	для нас	14	2
293	мы должны	2	2
294	только что	3	2
295	в этих	3	2
296	представления и	3	2
297	не есть	9	2
298	с ними	3	2
299	в последнем	1	2
300	жизни и	1	2
301	точно так	2	2
302	во всяком	5	2
303	что отношение	1	1
304	ли мы	1	1
305	вряд ли	1	1
306	также что	1	1
307	речь идет	1	1
308	одним из	1	1
309	потом и	1	1
310	относится и	1	1
311	таком случае	2	1
312	не видим	1	1
313	в связи	1	1
314	народов что	1	1
315	только потому	4	1
316	и есть	3	1
317	а от	1	1
318	говорит так	1	1
319	а как	2	1
320	такие понятия	1	1
321	есть не	4	1
322	со всех	1	1
323	пока он	1	1
324	если я	1	1
325	или наоборот	1	1
326	или пера	1	1
327	что если	6	1
328	которую мы	1	1
329	ответить на	3	1
330	ступени развития	1	1
331	нам в	1	1
332	имеет свою	2	1
333	другим на	1	1
334	происходит это	1	1
335	равно как	2	1
336	оно есть	2	1
337	что можно	1	1
338	же что	2	1
339	частный случай	1	1
340	себе что	1	1
341	есть вместе	2	1
342	кажется более	1	1
343	всех сторон	1	1
344	думая о	1	1
345	так или	2	1
346	по этому	1	1
347	и сами	2	1
348	на горизонт	1	1
349	дать ему	1	1
350	на них	1	1
351	как один	1	1
352	что его	2	1
353	во всех	1	1
354	только после	1	1
355	общих чертах	2	1
356	основано на	1	1
357	природы и	2	1
358	то мы	3	1
359	заметим что	3	1
360	же она	1	1
361	другие предметы	1	1
362	только тогда	5	1
363	не все	1	1
364	же служит	1	1
365	увидел перед	1	1
366	себе человека	1	1
367	иногда и	1	1
368	отличие от	1	1
369	когда например	2	1
370	тесно связан	1	1
371	говорили нам	1	1
372	которые не	2	1
373	лицом к	1	1
374	в истории	4	1
375	как говорит	1	1
376	идет о	1	1
377	более чем	3	1
378	же с	2	1
379	что как	4	1
380	и нет	1	1
381	как нам	1	1
382	что охотник	1	1
383	помнить что	1	1
384	однако не	1	1
385	им в	1	1
386	хотя и	5	1
387	как уже	1	1
388	его к	2	1
389	и к	6	1
390	для которой	1	1
391	вот несколько	1	1
392	выше мы	2	1
393	меньшей мере	1	1
394	многих из	1	1
395	а во-вторых	1	1
396	сказать о	1	1
397	формы в	3	1
398	он в	1	1
399	сил в	1	1
400	может считаться	1	1
401	и тот	3	1
402	лица и	3	1
403	но на	1	1
404	дальше и	1	1
405	есть ее	1	1
406	этот процесс	1	1
407	и если	3	1
408	положение что	1	1
409	есть новое	1	1
410	по-видимому не	2	1
411	широкое и	1	1
412	тем не	4	1
413	раз когда	1	1
414	не значит	2	1
415	в силу	7	1
416	свет но	1	1
417	ее и	1	1
418	свое время	1	1
419	бога и	1	1
420	подобно тому	2	1
421	что ни	1	1
422	на этом	1	1
423	вносится в	1	1
424	или выражаясь	1	1
425	встречаются и	1	1
426	это значит	1	1
427	что все	4	1
428	и может	4	1
429	в мире	2	1
430	и чтобы	1	1
431	на все	1	1
432	то есть	34	1
433	с целью	1	1
434	которого не	1	1
435	образом если	1	1
436	им самим	1	1
437	духа в	1	1
438	роль что	1	1
439	же образом	1	1
440	люди не	1	1
441	его частей	1	1
442	она и	2	1
443	одна и	2	1
444	когда я	7	1
445	при каждом	1	1
446	уже раньше	1	1
447	очень сложное	1	1
448	чем в	2	1
449	мы с	1	1
450	обратимся к	1	1
451	перед собой	1	1
452	одно из	1	1
453	переносится в	1	1
454	точки зрения	4	1
455	но если	1	1
456	от своего	1	1
457	и при	2	1
458	я увидел	1	1
459	при изучении	1	1
460	эта черта	1	1
461	мысль и	1	1
462	этой связи	1	1
463	в котором	4	1
464	приведем пример	1	1
465	дальнейшее развитие	1	1
466	не от	3	1
467	не представляется	1	1
468	большую роль	1	1
469	что я	11	1
470	от его	2	1
471	и новые	1	1
472	а есть	1	1
473	в прямом	1	1
474	на языке	1	1
475	все это	5	1
476	и более	4	1
477	и наоборот	1	1
478	ясна и	1	1
479	тому чтобы	1	1
480	что например	3	1
481	оно могло	1	1
482	что те	1	1
483	что есть	3	1
484	если и	2	1
485	нечто вроде	1	1
486	не менее	5	1
487	в таких	2	1
488	что с	1	1
489	ее с	1	1
490	к этим	1	1
491	одну сторону	1	1
492	быть решен	1	1
493	к изучению	1	1
494	что представление	2	1
495	но вместе	1	1
496	более древние	1	1
497	того чтобы	4	1
498	следовательно и	1	1
499	есть уже	4	1
500	о природе	1	1
501	казалось бы	1	1
502	в общих	2	1
503	под этим	1	1
504	и по-видимому	1	1
505	так называемых	3	1
506	можно видеть	2	1
507	к ней	2	1
508	как она	2	1
509	связь и	2	1
510	представление об	1	1
511	со своим	4	1
512	этого предмета	1	1
513	на самых	1	1
514	только с	1	1
515	стихий в	1	1
516	но даже	2	1
517	что на	2	1
518	в области	2	1
519	перед ним	1	1
520	свое объяснение	1	1
521	человека с	1	1
522	начиная с	1	1
523	не могут	2	1
524	есть только	5	1
525	языке и	4	1
526	сравнении с	1	1
527	он имел	1	1
528	числе и	1	1
529	в высокой	2	1
530	наоборот в	1	1
531	бы он	1	1
532	мысли о	2	1
533	в собаку	1	1
534	бы ни	2	1
535	с образом	1	1
536	он прежде	1	1
537	также имеет	1	1
538	голову по	1	1
539	и о	4	1
540	подобных случаях	1	1
541	тому что	2	1
542	соответствующими им	1	1
543	не могу	2	1
544	в ее	2	1
545	языка так	1	1
546	как представление	1	1
547	огромное количество	1	1
548	и когда	2	1
549	те же	3	1
550	не с	2	1
551	ясно что	1	1
552	по тому	2	1
553	это только	1	1
554	что от	2	1
555	оттуда то	1	1
556	всегда имеет	1	1
557	по мере	7	1
558	и лишена	1	1
559	об этом	2	1
560	с человеком	1	1
561	образом в	5	1
562	находится в	5	1
563	связанное с	1	1
564	них не	1	1
565	а по	1	1
566	иное как	2	1
567	каждый раз	4	1
568	и здесь	2	1
569	это происходит	1	1
570	в другом	1	1
571	на вопрос	4	1
572	и поэтому	1	1
573	более высокой	1	1
574	и из	3	1
575	точно таким	1	1
576	др в	1	1
577	от земли	2	1
578	к одному	3	1
579	все его	1	1
580	теперь и	1	1
581	этих двух	1	1
582	образом мы	3	1
583	этот элемент	1	1
584	к нему	5	1
585	между тем	9	1
586	не отличаются	1	1
587	в ряд	2	1
588	на одном	1	1
589	это нужно	1	1
590	и можно	1	1
591	них в	1	1
592	бывает и	1	1
593	сложное и	2	1
594	развиваются представления	1	1
595	он есть	1	1
596	чтобы ответить	1	1
597	быть и	2	1
598	с той	1	1
599	т с	6	1
600	но с	1	1
601	землю и	1	1
602	думает что	1	1
603	не как	2	1
604	разница в	1	1
605	вне себя	1	1
606	время когда	2	1
607	менее в	1	1
608	на другие	1	1
609	этот вопрос	3	1
610	дело с	1	1
611	пришел к	1	1
612	что даже	2	1
613	друг друга	2	1
614	играет ту	1	1
615	из многих	1	1
616	пор не	3	1
617	как нечто	1	1
618	уже и	2	1
619	что одно	1	1
620	позднее явление	2	1
621	между этими	1	1
622	их не	1	1
623	от них	1	1
624	согласно с	1	1
625	из которого	1	1
626	есть в	5	1
627	одной из	1	1
628	уже в	5	1
629	если мы	2	1
630	чтобы он	1	1
631	о ней	1	1
632	а это	1	1
633	еще есть	1	1
634	но совершенно	1	1
635	можем предположить	1	1
636	для него	5	1
637	что дитя	1	1
638	отношение к	2	1
639	можно с	1	1
640	к ним	2	1
641	при всей	1	1
642	и язык	1	1
643	ту сторону	1	1
644	но что	2	1
645	но уже	3	1
646	и никогда	1	1
647	его глаза	1	1
648	есть выражение	1	1
649	образом не	1	1
650	и вместе	3	1
651	указание на	1	1
652	для того	6	1
653	ее себе	1	1
654	уже совершенно	1	1
655	были бы	1	1
656	же роль	1	1
657	и даже	2	1
658	даже не	2	1
659	не стало	2	1
660	он умрет	1	1
661	нет самого	1	1
662	уже при	1	1
663	или иначе	2	1
664	я видел	1	1
665	эта работа	1	1
666	именно в	3	1
667	заметить что	6	1
668	с небом	1	1
669	такое же	2	1
670	ясно в	1	1
671	своего собственного	1	1
672	не знает	1	1
673	его как	1	1
674	как о	1	1
675	на эту	1	1
676	под влиянием	1	1
677	как ни	2	1
678	к лицу	1	1
679	что такие	1	1
680	около которого	1	1
681	нее как	2	1
682	в лесу	1	1
683	первый взгляд	1	1
684	других случаях	1	1
685	относятся к	2	1
686	этого момента	1	1
687	где еще	1	1
688	почему он	1	1
689	этих случаях	2	1
690	к другому	1	1
691	он говорит	1	1
692	это делается	1	1
693	если оно	2	1
694	а если	2	1
695	смысле этого	1	1
696	это так	1	1
697	тому как	2	1
698	это есть	3	1
699	эту мысль	2	1
700	и вполне	2	1
701	такие люди	1	1
702	него есть	1	1
703	и такие	1	1
704	никем не	2	1
705	том смысле	2	1
706	этого слова	7	1
707	этот не	1	1
708	несколько слов	2	1
709	в подобных	1	1
710	самый вопрос	1	1
711	с пером	1	1
712	между прочим	3	1
713	мере того	4	1
714	и для	2	1
715	связь не	1	1
716	случае если	1	1
717	не существует	2	1
718	мы только	1	1
719	а все	1	1
720	к одной	1	1
721	на которой	1	1
722	то не	1	1
723	из себя	2	1
724	наблюдения над	1	1
725	бы в	2	1
726	тем более	5	1
727	горы и	1	1
728	в сравнении	4	1
729	же в	1	1
730	давно уже	3	1
731	в нечто	1	1
732	весь процесс	1	1
733	здесь только	1	1
734	от ее	2	1
735	в свою	2	1
736	между ними	4	1
737	состоит из	1	1
738	есть своего	1	1
739	на этот	2	1
740	не что	2	1
741	оно не	2	1
742	приблизительно в	1	1
743	что под	1	1
744	развилось из	1	1
745	на свет	1	1
746	и думает	1	1
747	следующим образом	1	1
748	но еще	1	1
749	видим в	1	1
750	то оно	1	1
751	это в	1	1
752	к чему-то	1	1
753	в таком	4	1
754	том числе	1	1
755	смысле что	1	1
