N	2gram	Tiupa_Anal_2	StatiiOP
159	поэтому в	1	3
160	внимание на	2	3
161	между тем	2	3
162	в двух	2	3
163	в какой	1	3
164	в уста	1	3
165	с одной	5	3
166	вопроса о	1	3
167	в начале	1	3
168	ни с	2	3
169	говорит о	5	3
170	на этот	2	3
171	применении к	1	3
172	в тех	1	3
173	да и	1	3
174	материал для	1	3
175	с этой	1	3
176	не является	1	3
177	и для	2	3
178	в результате	3	3
179	будто бы	1	3
180	отношению к	4	3
181	в таком	2	3
182	отношения к	2	2
183	мере в	1	2
184	в первом	1	2
185	по его	1	2
186	а как	2	2
187	мы имеем	3	2
188	в сущности	4	2
189	совпадает с	4	2
190	из того	1	2
191	когда речь	1	2
192	быть в	1	2
193	текста с	1	2
194	как правило	4	2
195	иных случаях	1	2
196	совсем не	1	2
197	в сторону	5	2
198	и речи	1	2
199	за пределы	4	2
200	идет о	1	2
201	в своем	4	2
202	есть в	3	2
203	в литературном	1	2
204	так или	1	2
205	бы не	1	2
206	раз в	1	2
207	в себе	7	2
208	и те	1	2
209	но на	1	2
210	в случае	2	2
211	в наших	1	2
212	вообще не	2	2
213	при этом	10	2
214	он не	2	2
215	всех этих	1	2
216	свою собственную	1	2
217	и более	1	2
218	свое время	1	2
219	что ни	1	2
220	тут не	1	2
221	что все	2	2
222	его в	2	2
223	первую очередь	1	2
224	нисколько не	1	2
225	в первую	1	2
226	в такой	1	2
227	одним и	1	2
228	равной мере	1	2
229	которые в	1	2
230	произведения в	5	2
231	тем самым	4	2
232	она не	2	2
233	что с	2	2
234	меня не	1	2
235	как о	3	2
236	на него	2	2
237	было не	1	2
238	говорить о	6	2
239	ничего не	9	2
240	имеем дело	3	2
241	тем не	3	2
242	убедиться в	1	2
243	в сознании	4	2
244	только с	1	2
245	что на	3	2
246	начиная с	1	2
247	ли не	2	2
248	и такие	1	2
249	что при	1	2
250	о них	1	2
251	и сам	3	2
252	каждого из	1	2
253	то есть	9	2
254	а также	7	2
255	может не	1	2
256	и все	3	2
257	и во	2	2
258	крайней мере	3	2
259	к нему	1	2
260	что здесь	1	2
261	на которой	1	2
262	по своей	1	2
263	уже в	1	2
264	свидетельствует о	2	2
265	целого ряда	1	2
266	как более	1	2
267	этот раз	1	2
268	который как	1	2
269	одно из	2	2
270	а то	2	2
271	это место	1	2
272	у него	4	2
273	бы это	1	2
274	или иначе	1	2
275	делает в	1	2
276	еще и	1	2
277	превращается в	2	2
278	одной стороны	4	2
279	прилагательных и	1	2
280	по крайней	3	2
281	который не	1	2
282	не знаю	2	2
283	если не	1	2
284	и потому	1	2
285	и их	2	2
286	такого рода	2	2
287	первой строфе	1	2
288	по существу	2	2
289	я с	1	2
290	том смысле	1	2
291	этого слова	3	2
292	в свое	1	2
293	этом случае	4	2
294	между прочим	1	2
295	точно и	1	2
296	и тогда	1	2
297	это явление	1	2
298	при таком	2	2
299	зрения в	1	2
300	в этих	2	2
301	в равной	1	2
302	что этот	1	2
303	несмотря на	3	2
304	дело с	1	2
305	не знает	3	2
306	например во	1	2
307	а между	1	1
308	этого в	1	1
309	художественного произведения	2	1
310	мечты в	1	1
311	как известно	1	1
312	здесь и	1	1
313	который совершенно	1	1
314	на две	3	1
315	из его	2	1
316	исходит из	1	1
317	едва ли	3	1
318	остальных его	1	1
319	его не	1	1
320	их и	1	1
321	полагает что	1	1
322	в каждый	1	1
323	личности от	1	1
324	достаточно привести	1	1
325	и такой	1	1
326	почти исключительно	1	1
327	но даже	1	1
328	отступление от	1	1
329	в сцене	1	1
330	на последнем	1	1
331	из второй	1	1
332	целом я	1	1
333	и самого	1	1
334	что оба	1	1
335	и на	6	1
336	внимание и	1	1
337	бы себе	1	1
338	не хотелось	1	1
339	с его	1	1
340	тех же	1	1
341	могут и	1	1
342	очевидно что	1	1
343	дала ему	1	1
344	было написано	4	1
345	как говорит	2	1
346	оказывается не	2	1
347	для русской	1	1
348	стороны и	1	1
349	этой стороны	1	1
350	перед нами	1	1
351	на человека	1	1
352	хотя и	4	1
353	и к	5	1
354	писал что	1	1
355	зрения как	1	1
356	дело только	1	1
357	себе как	1	1
358	не приходится	1	1
359	бы с	1	1
360	момент его	2	1
361	сюжет и	4	1
362	он в	4	1
363	в нашем	3	1
364	не оставляет	1	1
365	но без	1	1
366	в известном	1	1
367	с их	2	1
368	и до	2	1
369	как он	1	1
370	если он	1	1
371	за рамки	1	1
372	случае она	1	1
373	время и	1	1
374	от которого	2	1
375	которая является	1	1
376	не как	1	1
377	втором слоге	1	1
378	у читателя	1	1
379	культурный читатель	1	1
380	нашего времени	4	1
381	так уж	1	1
382	чтобы в	1	1
383	без исключения	1	1
384	значительной степени	2	1
385	том же	1	1
386	в одну	2	1
387	содержит в	3	1
388	в таких	2	1
389	входит в	1	1
390	это было	2	1
391	обоих случаях	2	1
392	на протяжении	2	1
393	текста это	3	1
394	в глазах	1	1
395	то все	1	1
396	слова без	1	1
397	в ином	1	1
398	только одно	1	1
399	говорить в	1	1
400	в них	1	1
401	соответствии с	2	1
402	далеко не	1	1
403	место и	1	1
404	счел нужным	1	1
405	которой он	1	1
406	всегда и	1	1
407	иначе говоря	11	1
408	в один	4	1
409	постановку вопроса	1	1
410	на себя	5	1
411	со всей	1	1
412	от своего	2	1
413	и при	1	1
414	а главное	1	1
415	представить себе	1	1
416	не становится	1	1
417	это только	2	1
418	место в	3	1
419	не столько	3	1
420	их собственно	1	1
421	от себя	1	1
422	что я	1	1
423	и звучит	1	1
424	который всегда	1	1
425	не его	1	1
426	и эти	1	1
427	речи в	2	1
428	однако в	1	1
429	и наоборот	2	1
430	по себе	2	1
431	нас к	2	1
432	таких случаях	1	1
433	с настоящим	1	1
434	и другое	1	1
435	в обоих	2	1
436	а л	2	1
437	хотелось бы	1	1
438	приведем один	1	1
439	р и	1	1
440	на котором	2	1
441	тогда когда	1	1
442	текста и	2	1
443	одна из	1	1
444	и имеет	1	1
445	в стилистическом	1	1
446	но только	1	1
447	казалось бы	3	1
448	в разных	1	1
449	никому не	1	1
450	только и	1	1
451	к каждой	1	1
452	с одним	1	1
453	впрочем в	1	1
454	крайний случай	1	1
455	за исключением	1	1
456	и является	4	1
457	и после	1	1
458	о чем-то	1	1
459	иного из	1	1
460	уже и	2	1
461	же до	1	1
462	которая по	1	1
463	всех прочих	1	1
464	и далее	1	1
465	ни о	3	1
466	которых он	1	1
467	данного произведения	2	1
468	не считает	1	1
469	другой и	1	1
470	отличается от	1	1
471	к тому	7	1
472	всё что	1	1
473	обращение к	1	1
474	совпадать с	1	1
475	отказаться от	1	1
476	например он	1	1
477	как мы	3	1
478	и о	1	1
479	констатировать что	1	1
480	в виду	1	1
481	но при	1	1
482	проявляется в	3	1
483	на основе	2	1
484	только то	1	1
485	счетом ничего	1	1
486	том-то и	1	1
487	читателя в	4	1
488	времени и	1	1
489	было в	1	1
490	на которую	2	1
491	еще в	2	1
492	она была	1	1
493	ли и	1	1
494	в диалог	1	1
495	к предложению	1	1
496	автора к	1	1
497	о нем	1	1
498	вопроса и	1	1
499	но к	1	1
500	отдельном случае	1	1
501	его речи	1	1
502	что его	1	1
503	можно сказать	4	1
504	все его	1	1
505	времени в	4	1
506	это была	1	1
507	каждом из	1	1
508	поводу того	1	1
509	где у	1	1
510	данного текста	1	1
511	нуждается в	1	1
512	них в	1	1
513	что тот	1	1
514	в том-то	1	1
515	или нет	1	1
516	сразу же	1	1
517	тот же	1	1
518	от замены	1	1
519	который в	1	1
520	деле не	1	1
521	одних и	1	1
522	времени как	2	1
523	и из	1	1
524	себя в	2	1
525	голосом и	1	1
526	этой системе	2	1
527	уже не	4	1
528	дважды в	1	1
529	странным и	1	1
530	случаях оказывается	1	1
531	его текст	1	1
532	его и	1	1
533	не так	4	1
534	как справедливо	1	1
535	ведь это	2	1
536	его интерпретации	1	1
537	слова в	1	1
538	в одном	2	1
539	сами по	1	1
540	с этими	1	1
541	он именует	1	1
542	к ним	1	1
543	не о	2	1
544	дело и	1	1
545	каждый из	1	1
546	которые могут	1	1
547	характерны для	1	1
548	указание на	1	1
549	в текстах	1	1
550	где в	1	1
551	стилистическом отношении	1	1
552	или иной	3	1
553	с другим	1	1
554	на ее	1	1
555	говорит я	1	1
556	каждом отдельном	1	1
557	и тех	1	1
558	здесь в	2	1
559	с той	2	1
560	текст в	1	1
561	но о	1	1
562	обратиться к	1	1
563	в соответствии	2	1
564	более того	1	1
565	не означает	1	1
566	и своим	1	1
567	х где	1	1
568	вещи иначе	1	1
569	возвращаясь к	1	1
570	о чем	2	1
571	ближе к	1	1
572	которая на	1	1
573	себя на	1	1
574	ровным счетом	1	1
575	вместе с	2	1
576	и последующие	1	1
577	лексику и	1	1
578	чтения в	1	1
579	к своему	2	1
580	обратил внимание	1	1
581	его личной	1	1
582	о существе	1	1
583	целом ряде	1	1
584	слова он	1	1
585	и там	1	1
586	и всей	1	1
587	сам не	1	1
588	и другой	1	1
589	текста как	2	1
590	и смерти	4	1
591	остается один	1	1
592	при условии	1	1
593	естественно не	1	1
594	этом смысле	2	1
595	только частный	1	1
596	не случайным	2	1
597	случаях когда	1	1
598	зато очень	1	1
599	этого рода	2	1
600	который ставит	1	1
601	сколько бы	1	1
602	или в	3	1
603	другое дело	1	1
604	тот кто	2	1
605	себя самого	1	1
606	по одной	1	1
607	той или	3	1
608	бы в	3	1
609	в литературной	1	1
610	я в	3	1
611	знаками препинания	2	1
612	могли быть	1	1
613	отношении к	1	1
614	в стихах	1	1
615	начале своего	1	1
616	одной из	3	1
617	слово в	1	1
618	но эта	2	1
619	с ней	1	1
620	это делает	1	1
621	состоит из	1	1
622	к его	2	1
623	внимания к	1	1
624	из этого	1	1
625	быть объединены	1	1
626	просто не	1	1
627	и б	1	1
628	к фразе	1	1
629	к этому	2	1
630	как на	1	1
631	точно так	1	1
632	в роли	2	1
633	смысле что	1	1
