N	2gram	Berdyaev_N_1	FransuaR
129	эпоху ренессанса	1	2
130	в мире	3	2
131	не во	4	2
132	мы должны	1	2
133	что в	9	2
134	эти формы	3	2
135	того чтобы	2	2
136	к ней	1	2
137	могут быть	2	2
138	в одну	2	2
139	культуры но	1	2
140	средних веков	1	2
141	еще в	1	2
142	не были	1	2
143	можно сказать	1	2
144	во все	1	2
145	они являются	1	2
146	связаны с	2	2
147	нуждается в	1	2
148	всего что	1	2
149	уже во	1	2
150	в формах	1	2
151	в новой	7	2
152	века с	1	2
153	всяком случае	1	2
154	есть в	2	2
155	в новое	3	2
156	существования и	1	2
157	в конце	1	2
158	у него	2	2
159	и даже	2	2
160	нельзя сказать	1	2
161	связано с	1	2
162	власти и	1	2
163	одну из	1	2
164	формах и	1	2
165	для них	1	2
166	вместе с	2	2
167	так же	2	2
168	xix века	5	2
169	такого рода	2	2
170	тому как	3	2
171	о человеке	1	2
172	по существу	2	2
173	но это	6	2
174	природу и	1	2
175	в смысле	2	2
176	хотя и	2	2
177	во всяком	1	2
178	все что	1	2
179	к средневековью	3	1
180	новое время	4	1
181	он может	1	1
182	только потому	1	1
183	силы и	2	1
184	который можно	1	1
185	этого мира	1	1
186	основанная на	1	1
187	в котором	1	1
188	в нашу	2	1
189	должна быть	3	1
190	к созданию	2	1
191	люди плохо	1	1
192	и этот	1	1
193	из всех	1	1
194	и xv	1	1
195	жизни весь	1	1
196	люди создававшие	1	1
197	о формах	1	1
198	еще до	2	1
199	но она	2	1
200	как я	1	1
201	того же	1	1
202	всех сторон	4	1
203	на них	1	1
204	в покое	1	1
205	в чем	1	1
206	и мира	1	1
207	характерная для	1	1
208	значение и	1	1
209	эту природу	1	1
210	для борьбы	1	1
211	и ложь	1	1
212	в центре	2	1
213	как в	3	1
214	он часто	1	1
215	всего как	1	1
216	конечно не	3	1
217	от этого	1	1
218	что такова	1	1
219	к чему	1	1
220	в которой	1	1
221	это есть	7	1
222	он в	1	1
223	приобретает характер	1	1
224	людовика xiv	1	1
225	эпохи и	4	1
226	мира но	1	1
227	реального в	2	1
228	культуры на	1	1
229	не могла	2	1
230	быть только	1	1
231	вера в	1	1
232	он не	8	1
233	политики и	2	1
234	истории на	1	1
235	и иерархии	1	1
236	в силу	1	1
237	том чтобы	2	1
238	сложно и	1	1
239	отрицание и	1	1
240	всех своих	1	1
241	людей и	1	1
242	средневековая культура	1	1
243	существенным моментом	1	1
244	в нее	1	1
245	в основу	1	1
246	жить в	1	1
247	смысле в	1	1
248	что все	2	1
249	себе отношения	1	1
250	в будущее	1	1
251	это не	4	1
252	это одна	1	1
253	он есть	1	1
254	небесный свод	1	1
255	его было	1	1
256	не всегда	1	1
257	бороться за	1	1
258	так называемый	1	1
259	но если	1	1
260	центр тяжести	2	1
261	в такой	1	1
262	во времена	1	1
263	и процесс	1	1
264	что вся	1	1
265	значение для	1	1
266	не менее	4	1
267	не в	6	1
268	времени не	1	1
269	творчества и	1	1
270	общественной жизни	6	1
271	что этот	1	1
272	и вся	1	1
273	и есть	10	1
274	она не	3	1
275	свободы и	2	1
276	и отдельных	1	1
277	и имеет	1	1
278	самой жизни	2	1
279	свое высшее	1	1
280	средневековый человек	1	1
281	явление в	1	1
282	я не	2	1
283	потому что	4	1
284	культура была	1	1
285	с тем	3	1
286	к себе	1	1
287	не та	1	1
288	не могут	1	1
289	есть только	1	1
290	средневековье не	1	1
291	xiv и	1	1
292	к тому	3	1
293	т.е к	1	1
294	жизни этих	1	1
295	понять что	1	1
296	но также	1	1
297	не есть	3	1
298	для того	1	1
299	оно не	1	1
300	должен быть	5	1
301	как не	8	1
302	в средневековой	1	1
303	истории более	1	1
304	для нового	2	1
305	шекспира и	1	1
306	и когда	1	1
307	в образе	1	1
308	на путь	1	1
309	и которые	1	1
310	во многом	1	1
311	для этого	2	1
312	стремление к	2	1
313	и начало	3	1
314	века тогда	1	1
315	на их	1	1
316	она продолжает	1	1
317	знает что	1	1
318	должно было	2	1
319	нет у	1	1
320	а во	1	1
321	одну эпоху	1	1
322	на всех	1	1
323	раньше чем	1	1
324	лишь к	1	1
325	и она	1	1
326	как например	1	1
327	хотя бы	2	1
328	направлена на	1	1
329	для себя	1	1
330	наше время	4	1
331	все они	2	1
332	она оказалась	1	1
333	в эти	1	1
334	и у	1	1
335	своего рода	1	1
336	в большинстве	1	1
337	себя и	1	1
338	вернуться к	2	1
339	этого нельзя	1	1
340	бог не	1	1
341	а это	1	1
342	большинстве случаев	1	1
343	всех сферах	3	1
344	что будет	1	1
345	и их	1	1
346	слова в	1	1
347	в прошлом	3	1
348	эпоху когда	2	1
349	те формы	1	1
350	привела к	1	1
351	к ним	3	1
352	бытия и	1	1
353	понимает эту	1	1
354	были еще	1	1
355	характерны для	1	1
356	были людьми	1	1
357	традиционные формы	1	1
358	выходит за	1	1
359	на уровне	2	1
360	пришли к	1	1
361	государство и	2	1
362	кончается и	1	1
363	к которому	1	1
364	что не	1	1
365	всего мира	1	1
366	не на	1	1
367	а не	17	1
368	есть лишь	4	1
369	от мира	1	1
370	как ни	1	1
371	французской революции	3	1
372	долгое время	1	1
373	а по	1	1
374	и техники	1	1
375	которыми так	1	1
376	когда она	1	1
377	культуры мы	1	1
378	ближе к	1	1
379	не существует	3	1
380	он и	1	1
381	и ему	1	1
382	все более	1	1
383	вступает в	1	1
384	была уже	1	1
385	вся жизнь	1	1
386	другая сторона	1	1
387	более широкого	1	1
388	будущее и	1	1
389	не знал	2	1
390	по своему	4	1
391	свой подлинный	1	1
392	культуры в	5	1
393	это значит	1	1
394	жизни во	1	1
395	мира с	1	1
396	уже от	1	1
397	видят в	1	1
398	в наше	3	1
399	в более	1	1
400	это уже	1	1
401	и для	4	1
402	франции и	1	1
403	жизнью в	2	1
404	и от	2	1
405	которая в	1	1
406	идут на	1	1
407	которые будут	1	1
408	будто бы	1	1
409	всегда есть	1	1
410	от всякого	2	1
411	но оно	1	1
412	гораздо больше	1	1
413	и старое	1	1
414	на смену	1	1
415	время но	1	1
416	равно как	2	1
417	в свою	1	1
418	средневековые люди	1	1
419	есть и	1	1
420	ко времени	1	1
421	на это	1	1
422	эти слова	1	1
