N	2gram	Tiupa_Hudo_1	Dialekti
126	что одна	1	3
127	содержит в	1	3
128	этом смысле	3	3
129	в них	2	3
130	должно быть	1	3
131	или менее	5	3
132	в их	5	3
133	друг другу	1	3
134	при условии	2	3
135	даже в	3	3
136	тому что	2	3
137	в основе	4	3
138	случае не	2	3
139	иметь в	1	3
140	но только	1	3
141	та или	1	3
142	или иная	1	3
143	ничто не	1	3
144	могут быть	4	3
145	и о	3	3
146	стороны не	1	3
147	нуждается в	1	3
148	что и	2	3
149	один из	2	3
150	но с	1	3
151	только в	5	3
152	и внешнее	1	3
153	или иной	7	3
154	точек зрения	1	3
155	еще и	1	3
156	что для	1	3
157	и потому	2	3
158	в данном	4	3
159	в его	9	3
160	тех или	2	3
161	не является	4	3
162	бы в	1	3
163	отношении к	2	3
164	была бы	3	3
165	жизни и	1	3
166	о чем-то	1	3
167	кто его	1	2
168	можно говорить	1	2
169	говоря о	3	2
170	же как	1	2
171	чтобы не	1	2
172	и больше	2	2
173	и состоит	3	2
174	в полной	1	2
175	есть для	1	2
176	как один	1	2
177	из этих	3	2
178	но как	2	2
179	на деле	3	2
180	и где	1	2
181	бы и	1	2
182	образом и	2	2
183	все эти	2	2
184	тоже не	1	2
185	говорят о	1	2
186	тому же	1	2
187	не как	2	2
188	на земле	1	2
189	на этом	1	2
190	является не	1	2
191	в каждом	1	2
192	могла бы	2	2
193	и может	1	2
194	в мире	21	2
195	это было	1	2
196	с другими	4	2
197	чаще всего	1	2
198	мы имеем	6	2
199	с этой	1	2
200	как и	2	2
201	аллегории и	1	2
202	в своей	5	2
203	себе а	1	2
204	и от	1	2
205	ни было	1	2
206	не знает	3	2
207	не менее	3	2
208	дело не	2	2
209	к ним	1	2
210	себе самом	1	2
211	и является	1	2
212	из того	1	2
213	которое в	1	2
214	отличается от	2	2
215	всегда так	1	2
216	и это	2	2
217	как с	1	2
218	и совершенно	1	2
219	в другом	3	2
220	мог бы	3	2
221	можно только	1	2
222	для этого	1	2
223	это какое-то	1	2
224	тех кто	1	2
225	каждом из	1	2
226	это может	1	2
227	том или	1	2
228	эти два	1	2
229	для того	2	2
230	вслед за	1	2
231	о своих	1	2
232	из видов	1	2
233	того что	4	2
234	эти последние	1	2
235	с ними	1	2
236	может оказаться	2	2
237	образа в	1	2
238	или его	1	2
239	с одной	2	2
240	в качестве	24	2
241	же и	1	2
242	уже не	4	2
243	если мы	2	2
244	как более	1	2
245	из них	1	2
246	для него	4	2
247	никто не	2	2
248	со стороны	2	2
249	как у	1	2
250	тот кто	2	2
251	именно в	2	2
252	с той	1	2
253	а с	2	2
254	о чем	2	2
255	он и	1	2
256	стороны в	1	2
257	в частности	13	2
258	объекта и	3	2
259	как наличие	1	2
260	как в	2	2
261	смысл не	1	2
262	одной стороны	2	2
263	еще не	3	2
264	и для	2	2
265	объективно и	1	2
266	просто не	1	2
267	хома брут	1	2
268	тем более	1	2
269	не будучи	1	2
270	ни к	2	2
271	я в	11	2
272	о своем	1	2
273	что даже	1	2
274	точно так	1	2
275	этой точки	1	2
276	которая не	1	2
277	и наиболее	1	1
278	я и	7	1
279	неотделима от	1	1
280	лишь ее	1	1
281	например в	3	1
282	и без	1	1
283	при чтении	2	1
284	бы для	1	1
285	мере в	1	1
286	перед лицом	3	1
287	к другому	1	1
288	которая при	1	1
289	той же	1	1
290	специально для	1	1
291	так он	1	1
292	а как	1	1
293	из этого	2	1
294	и абсолютная	1	1
295	из жизни	1	1
296	сложности и	1	1
297	что иное	1	1
298	общем виде	1	1
299	себе этот	1	1
300	как я	1	1
301	людьми для	1	1
302	проявляется в	1	1
303	думаю что	1	1
304	иное как	1	1
305	на их	1	1
306	столь же	1	1
307	от себя	3	1
308	говорит и	3	1
309	в различных	1	1
310	во всех	3	1
311	такого что	1	1
312	во внешнем	1	1
313	в ее	5	1
314	коем случае	2	1
315	в сторону	2	1
316	искусство в	1	1
317	друг от	1	1
318	покоя как	1	1
319	первый взгляд	1	1
320	и соответствующих	1	1
321	в той	3	1
322	не входят	1	1
323	каждая из	2	1
324	данный момент	2	1
325	вещественно и	1	1
326	если на	1	1
327	в связи	1	1
328	мысль о	1	1
329	сознания в	3	1
330	могли бы	1	1
331	души поэта	1	1
332	это тоже	2	1
333	ином отношении	1	1
334	а со	1	1
335	и к	3	1
336	и свою	1	1
337	не более	1	1
338	к чему	1	1
339	в груди	1	1
340	в которой	2	1
341	так или	3	1
342	бы не	1	1
343	он состоит	1	1
344	большей части	2	1
345	так в	4	1
346	по преимуществу	2	1
347	это тот	1	1
348	с их	2	1
349	говорит не	1	1
350	если он	1	1
351	не могла	1	1
352	они пользуются	1	1
353	с чем	1	1
354	при этом	13	1
355	в понимании	1	1
356	свою собственную	1	1
357	в силу	1	1
358	полной мере	1	1
359	остается лишь	1	1
360	и по	2	1
361	или иных	2	1
362	таким образом	3	1
363	по его	1	1
364	бы они	1	1
365	здесь мы	1	1
366	однако все	2	1
367	не будет	2	1
368	что все	1	1
369	тем в	1	1
370	часто называют	1	1
371	а по	1	1
372	сознание не	1	1
373	то есть	18	1
374	теми которые	1	1
375	его в	2	1
376	дома и	2	1
377	заинтересована в	1	1
378	весь мир	1	1
379	и тем	2	1
380	на сцене	1	1
381	в жизни	2	1
382	нет в	1	1
383	далеко не	2	1
384	в этой	2	1
385	всю жизнь	1	1
386	не всегда	1	1
387	этим и	1	1
388	жизни но	2	1
389	и становится	1	1
390	имеет место	2	1
391	я этого	1	1
392	к окружающему	1	1
393	в такой	1	1
394	место в	4	1
395	на свою	1	1
396	говорил о	1	1
397	есть его	1	1
398	которые в	1	1
399	но он	3	1
400	тем не	3	1
401	не могли	1	1
402	зрения и	1	1
403	это особенно	1	1
404	этом не	1	1
405	нас самих	2	1
406	тем самым	4	1
407	до известной	2	1
408	что говорится	1	1
409	виду что	1	1
410	дело в	1	1
411	подлинная жизнь	1	1
412	ясность и	1	1
413	того чтобы	2	1
414	вытекает из	2	1
415	очевидный пример	1	1
416	своего объекта	1	1
417	на язык	1	1
418	в коем	2	1
419	и вещи	1	1
420	жизни не	1	1
421	внутрь себя	1	1
422	имеем дело	2	1
423	этих двух	2	1
424	по своей	7	1
425	его смысл	1	1
426	мире и	2	1
427	и его	12	1
428	связи с	1	1
429	субъектов и	1	1
430	не ее	1	1
431	как будто	1	1
432	бы несколько	1	1
433	однако это	1	1
434	этот закон	1	1
435	не бывает	1	1
436	хомы брута	1	1
437	места для	1	1
438	но напротив	1	1
439	не могут	1	1
440	когда мы	1	1
441	те и	1	1
442	сравнении с	1	1
443	сама жизнь	1	1
444	заметил что	1	1
445	же самое	1	1
446	всего что	1	1
447	а можно	1	1
448	оно не	1	1
449	на это	1	1
450	должен быть	1	1
451	для иного	1	1
452	вещами и	1	1
453	значения и	2	1
454	от друга	1	1
455	понимаем что	1	1
456	здесь не	2	1
457	существа в	1	1
458	есть внутреннее	1	1
459	как способ	1	1
460	от обычного	1	1
461	также является	1	1
462	зрения не	1	1
463	то время	1	1
464	и сам	1	1
465	на нее	1	1
466	времени и	2	1
467	здесь как	1	1
468	нам уже	1	1
469	в результате	1	1
470	и весьма	2	1
471	переживания как	1	1
472	ничто в	1	1
473	и смыслов	1	1
474	незаметно для	1	1
475	это происходит	1	1
476	при котором	1	1
477	но мы	1	1
478	того или	3	1
479	заключается в	2	1
480	между тем	4	1
481	говорить об	1	1
482	брут не	1	1
483	его то	1	1
484	отчет в	1	1
485	а именно	2	1
486	существует как	1	1
487	на почве	3	1
488	своему собственному	1	1
489	речь о	1	1
490	природой и	1	1
491	вступить в	1	1
492	в какой	2	1
493	известного рода	2	1
494	или же	1	1
495	мира как	1	1
496	бы ни	1	1
497	один на	1	1
498	все они	1	1
499	со всеми	1	1
500	себя в	7	1
501	из которого	4	1
502	это ни	1	1
503	есть в	2	1
504	второй и	1	1
505	в поэзии	1	1
506	то чему	1	1
507	не дает	1	1
508	в душе	8	1
509	себе в	1	1
510	относится не	1	1
511	с этими	1	1
512	ее не	1	1
513	у него	1	1
514	ею как	1	1
515	в систему	1	1
516	человек как	1	1
517	как такового	1	1
518	общая идея	1	1
519	в случаях	1	1
520	или ином	1	1
521	живыми вещами	1	1
522	имеет значение	1	1
523	своем значении	1	1
524	в данный	2	1
525	или иначе	4	1
526	из других	1	1
527	такое же	1	1
528	по большей	2	1
529	и др	2	1
530	нового времени	2	1
531	который от	1	1
532	больше и	1	1
533	бы никакого	1	1
534	лица по	1	1
535	превращается в	2	1
536	смысла и	1	1
537	не сама	2	1
538	а на	5	1
539	себе никаких	1	1
540	зависит от	1	1
541	его как	1	1
542	как ни	1	1
543	одну из	1	1
544	и я	1	1
545	от мира	1	1
546	не об	1	1
547	жизнь в	1	1
548	если не	1	1
549	вместе с	1	1
550	я уже	1	1
551	представить себе	1	1
552	вы как	1	1
553	не сами	2	1
554	к своему	1	1
555	перед нами	1	1
556	происходит в	1	1
557	с которым	1	1
558	для понимания	2	1
559	отношение оно	1	1
560	я с	5	1
561	в малом	1	1
562	схемы и	1	1
563	того и	1	1
564	действительность в	1	1
565	в теорию	2	1
566	является как	1	1
567	от нас	1	1
568	но для	1	1
569	в некий	1	1
570	о мире	1	1
571	всего в	1	1
572	во мне	2	1
573	только мы	1	1
574	известной степени	3	1
575	этих случаях	1	1
576	для автора	2	1
577	не прямо	1	1
578	как система	2	1
579	в пределе	1	1
580	мира и	2	1
581	о котором	1	1
582	на первый	1	1
583	как явление	1	1
584	за него	1	1
585	а также	5	1
586	целью и	1	1
587	жизни в	2	1
588	между ними	4	1
589	от своего	2	1
590	не быть	1	1
591	к его	2	1
592	жизни а	1	1
593	вступающей в	1	1
594	в сравнении	1	1
595	не что	1	1
596	только о	2	1
597	страшно и	1	1
598	иное логическое	1	1
599	о себе	2	1
600	в искусстве	7	1
601	и другие	2	1
602	они не	1	1
603	в таком	1	1
604	все что	1	1
