N	2gram	Voloshinov_1	Marksizm
287	может получить	2	2
288	в действительности	1	2
289	от этого	1	2
290	то в	1	2
291	бы и	2	2
292	существует лишь	1	2
293	формы в	1	2
294	в нашем	5	2
295	из этих	1	2
296	в себе	9	2
297	же социально	1	2
298	как он	1	2
299	если он	3	2
300	тем не	1	2
301	он ни	1	2
302	знаковое идеологическое	1	2
303	первой части	1	2
304	не как	1	2
305	одной и	2	2
306	можно было	4	2
307	человека в	2	2
308	могла бы	1	2
309	в другом	1	2
310	в каком-нибудь	1	2
311	конечно в	1	2
312	и с	5	2
313	бы в	5	2
314	в данной	3	2
315	идеологическом материале	1	2
316	в социальной	3	2
317	ведь в	3	2
318	ни в	1	2
319	для них	2	2
320	благодаря которой	1	2
321	орудием производства	2	2
322	уже у	1	2
323	формы языка	1	2
324	как вещь	1	2
325	движется в	1	2
326	должно быть	2	2
327	лучше всего	1	2
328	на первый	1	2
329	общества и	3	2
330	мы замечаем	1	2
331	идеологических знаков	1	2
332	жизненной идеологии	4	2
333	и той	5	2
334	точку зрения	3	2
335	не наоборот	1	2
336	зрения и	1	2
337	тому что	5	2
338	идеологическими знаками	2	2
339	этими двумя	1	2
340	в русской	1	2
341	что такое	4	2
342	в основе	2	2
343	следовательно и	1	2
344	в социальный	1	2
345	одна из	1	2
346	людей так	1	2
347	иными словами	2	2
348	связь и	3	2
349	и является	5	2
350	в сознании	3	2
351	от переживания	3	2
352	у нас	4	2
353	от их	2	2
354	языке и	1	2
355	к тому	4	2
356	она не	1	2
357	быть знаком	1	2
358	в виду	3	2
359	и та	1	2
360	другими словами	7	2
361	язык и	9	2
362	культуры и	1	2
363	как с	2	2
364	никогда не	7	2
365	здесь происходит	2	2
366	зрения тех	1	2
367	мог бы	1	2
368	подойти к	2	2
369	между собой	2	2
370	если бы	4	2
371	и вообще	2	2
372	и даже	3	2
373	и знак	1	2
374	по мере	1	2
375	к языку	1	2
376	ситуации и	9	2
377	и т.д	21	2
378	о том	4	2
379	за пределами	1	2
380	различие в	1	2
381	и во	1	2
382	что и	3	2
383	в знак	1	2
384	жизненных жанров	1	2
385	материале внутреннего	1	2
386	ни к	2	2
387	в литературе	1	2
388	слово может	1	2
389	там и	1	2
390	что он	2	2
391	словом и	3	2
392	является одной	1	2
393	между этими	1	2
394	в качестве	4	2
395	какой степени	1	2
396	где они	1	2
397	как идеологический	1	2
398	знаком в	1	2
399	глаза и	2	2
400	и их	5	2
401	переживания как	1	2
402	допустим что	2	2
403	так как	7	2
404	мы можем	7	2
405	речь и	4	2
406	свое выражение	2	2
407	как раз	1	2
408	тем что	2	2
409	этом конечно	2	2
410	и сознание	2	2
411	связаны с	4	2
412	его понимания	1	2
413	идеологическим знаком	1	2
414	зависит от	2	2
415	языка не	1	2
416	всякой связи	1	2
417	речевых выступлений	1	2
418	там где	1	2
419	становится знаком	3	2
420	и вне	1	2
421	в частности	3	2
422	независимо от	5	2
423	из которых	3	2
424	к своему	4	2
425	для всех	2	2
426	этот круг	1	2
427	и этот	1	2
428	в первой	2	2
429	и слушающего	4	2
430	или хотя	2	2
431	этого слова	3	2
432	с этой	1	2
433	но для	3	2
434	данной группы	2	2
435	говорящего и	6	2
436	слова но	3	2
437	значения слова	1	2
438	в эти	1	2
439	к данной	4	2
440	или в	2	2
441	мира и	1	2
442	нам придется	2	2
443	к внешнему	1	2
444	между первым	1	2
445	с идеологическими	1	2
446	в свою	6	2
447	но если	1	2
448	в романе	1	2
449	не знает	3	2
450	значение не	1	2
451	социальный кругозор	1	2
452	же и	1	2
453	жизни и	3	2
454	это так	1	2
455	в своих	2	2
456	в таком	1	2
457	это художественное	1	1
458	является задачей	1	1
459	равнодушно к	1	1
460	также и	2	1
461	например в	1	1
462	этом она	1	1
463	доступ в	1	1
464	должен быть	2	1
465	по отдельным	1	1
466	и то	3	1
467	и без	4	1
468	лишь там	1	1
469	с существенными	1	1
470	смысловая граница	1	1
471	не что	4	1
472	в христианском	1	1
473	которые существуют	1	1
474	к полному	2	1
475	производства придать	1	1
476	может сделаться	1	1
477	значением оно	1	1
478	тем же	3	1
479	конечно с	1	1
480	сущности являются	1	1
481	и до	1	1
482	эта социальная	1	1
483	сущности языка	2	1
484	границу орудие	1	1
485	форма отнюдь	1	1
486	в предыдущей	2	1
487	хлеб и	1	1
488	его не	2	1
489	то для	1	1
490	из всех	1	1
491	для выражения	1	1
492	первой и	1	1
493	назначением хлеба	1	1
494	языка следует	1	1
495	что вся	2	1
496	знаком но	1	1
497	или наоборот	1	1
498	и само	3	1
499	и словесный	2	1
500	при анализе	1	1
501	которую мы	1	1
502	иной производственной	1	1
503	является наиболее	3	1
504	превратилась в	1	1
505	бы что	1	1
506	поэтому если	1	1
507	бы например	1	1
508	среды и	1	1
509	этот предмет	1	1
510	предмет был	1	1
511	является необходимым	1	1
512	и какого-либо	1	1
513	только благодаря	2	1
514	совокупность жизненных	1	1
515	высказывания в	2	1
516	основными социальными	1	1
517	отчетливую смысловую	1	1
518	идеологические системы	2	1
519	кризисов и	1	1
520	так чтобы	1	1
521	грамматические формы	1	1
522	говорить о	1	1
523	этапы развития	1	1
524	принадлежит к	1	1
525	далее орудию	1	1
526	всего сказанного	1	1
527	жизни как	1	1
528	изображениями или	1	1
529	они были	1	1
530	группы и	1	1
531	в целом	4	1
532	и ни	2	1
533	социальной группы	3	1
534	для наших	2	1
535	жизни это	2	1
536	идеологических систем	1	1
537	в каждой	1	1
538	и предварительно	1	1
539	смысловую границу	1	1
540	вино становятся	1	1
541	которые он	1	1
542	имеет первостепенное	1	1
543	основы материального	1	1
544	т.п но	2	1
545	ней как	1	1
546	оценок и	1	1
547	здесь не	2	1
548	и личность	1	1
549	но этого	1	1
550	столь же	1	1
551	с его	7	1
552	кругозор группы	1	1
553	чуть ли	2	1
554	есть такие	1	1
555	формой высказывания	1	1
556	но как	2	1
557	самой природы	1	1
558	в голове	1	1
559	социального события	1	1
560	ответ на	2	1
561	как-то хотя	1	1
562	в общем	1	1
563	должны были	2	1
564	процесс осуществления	1	1
565	и диалога	1	1
566	значения иметь	1	1
567	отношение к	2	1
568	индивидами в	1	1
569	и будет	1	1
570	значение имеет	1	1
571	определенной форме	1	1
572	форме и	2	1
573	относится к	2	1
574	которые затем	1	1
575	примитивное знаковое	1	1
576	как говорит	1	1
577	нашего зрения	1	1
578	организации общества	1	1
579	можно как	1	1
580	причащения но	1	1
581	потребления может	1	1
582	предмет природы	1	1
583	каком-нибудь определенном	1	1
584	ряд вопросов	1	1
585	идеологической среды	1	1
586	как социального	1	1
587	всецело растворяется	1	1
588	будет гармонически	1	1
589	этого еще	1	1
590	хотя и	3	1
591	единичные материальные	1	1
592	из сознания	1	1
593	и понимания	1	1
594	и наконец	5	1
595	был связан	1	1
596	доступных социальному	1	1
597	формы притом	1	1
598	бы стать	1	1
599	важно учитывать	1	1
600	и ближайшими	1	1
601	более или	1	1
602	является выражением	1	1
603	все возможные	1	1
604	с определенной	4	1
605	языка т.е	1	1
606	тон и	1	1
607	или иную	3	1
608	со своей	1	1
609	любая вещь	1	1
610	именно эта	1	1
611	знаком по	1	1
612	и конечно	2	1
613	вещь природы	2	1
614	та же	3	1
615	языка есть	1	1
616	что это	4	1
617	ни один	2	1
618	конечно никакого	1	1
619	существования данной	1	1
620	в этой	6	1
621	хлеб выпекается	1	1
622	с их	1	1
623	слова всецело	1	1
624	в интересах	1	1
625	бы только	1	1
626	другом случае	1	1
627	значение например	1	1
628	но ведь	6	1
629	и типов	1	1
630	не могла	1	1
631	вследствие этого	2	1
632	с громадным	1	1
633	и если	1	1
634	широком смысле	1	1
635	мы совершенно	1	1
636	главным образом	3	1
637	ведь и	2	1
638	как всякий	1	1
639	всякое выражение	2	1
640	чтобы он	1	1
641	данного слова	1	1
642	перестает быть	1	1
643	происходит как	2	1
644	ориентации в	1	1
645	внутреннего слова	1	1
646	всех этих	1	1
647	не значит	1	1
648	нее и	1	1
649	предмет к	1	1
650	группы индивидуальный	1	1
651	уже идеологическим	1	1
652	почти слияние	1	1
653	и вот	3	1
654	производства так	1	1
655	все ее	1	1
656	вообще не	1	1
657	их в	3	1
658	нашего времени	1	1
659	ни принадлежал	1	1
660	знаковое оформление	1	1
661	как от	1	1
662	высказывание может	1	1
663	будем говорить	3	1
664	так например	1	1
665	человек с	2	1
666	от общего	1	1
667	значительной степени	2	1
668	может их	1	1
669	этого вопроса	1	1
670	общественное положение	1	1
671	речи или	1	1
672	и второй	1	1
673	соединении не	1	1
674	на все	1	1
675	нашем случае	1	1
676	зрения на	2	1
677	или если	1	1
678	двух моментов	1	1
679	нельзя выводить	1	1
680	это не	3	1
681	понять его	1	1
682	сказанного нами	1	1
683	уже знаем	1	1
684	то все	1	1
685	человечества но	1	1
686	истории и	1	1
687	и тем	6	1
688	ведь если	2	1
689	действительности он	2	1
690	языкового развития	1	1
691	говорить в	2	1
692	какому бы	1	1
693	останавливаться на	2	1
694	но уже	1	1
695	нет в	1	1
696	с тем	8	1
697	и вся	1	1
698	и вызвал	1	1
699	случае происходит	1	1
700	со своими	1	1
701	одна и	1	1
702	включить в	1	1
703	мы видели	5	1
704	этом соединении	1	1
705	процесса речевого	1	1
706	легче всего	2	1
707	пусть примитивное	1	1
708	еще в	1	1
709	классовой борьбы	2	1
710	жизненного общения	2	1
711	назначением орудия	1	1
712	как таковой	3	1
713	и различие	1	1
714	всего самые	1	1
715	действительность все	1	1
716	или менее	1	1
717	бы построить	1	1
718	мы как	2	1
719	и усвоить	1	1
720	и ограниченный	1	1
721	с областью	1	1
722	если и	1	1
723	общение это	1	1
724	художественного творчества	5	1
725	этого необходимо	1	1
726	наших дней	1	1
727	представить себе	3	1
728	или орнаментами	1	1
729	бы к	1	1
730	символами в	1	1
731	и процесс	1	1
732	самый момент	1	1
733	на иной	1	1
734	сближение почти	1	1
735	на каждом	1	1
736	выпекается в	1	1
737	что я	1	1
738	например хлеб	1	1
739	для всякого	2	1
740	является только	1	1
741	т.е покрыты	1	1
742	язык с	1	1
743	этого содержания	1	1
744	других как	1	1
745	которых каждая	1	1
746	которые в	2	1
747	высказывания но	5	1
748	бы максимальное	1	1
749	существенными социально-экономическими	1	1
750	творчества и	1	1
751	друг другу	2	1
752	но имеет	1	1
753	что было	3	1
754	не поймет	1	1
755	или потребления	1	1
756	сделаться знаком	1	1
757	них нам	1	1
758	становится орудием	1	1
759	это чрезвычайно	1	1
760	вся действительность	1	1
761	в устах	1	1
762	внешних знаках	1	1
763	отношениями которые	1	1
764	вызвал бы	1	1
765	знаком можно	1	1
766	и говорящий	1	1
767	и форма	2	1
768	каждого отдельного	1	1
769	в меру	1	1
770	слова мы	2	1
771	разукрасить орудие	1	1
772	производственным назначением	1	1
773	тем самым	7	1
774	и роль	1	1
775	принадлежал вошел	1	1
776	стирается отчетливая	1	1
777	виду что	1	1
778	знаком и	1	1
779	с теми	1	1
780	с целевым	1	1
781	эта форма	1	1
782	тогда когда	1	1
783	того как	1	1
784	на него	4	1
785	знаки также	1	1
786	так хлеб	1	1
787	знаками но	1	1
788	чтобы стать	1	1
789	ничего что	2	1
790	о них	1	1
791	на поставленный	1	1
792	наше понимание	1	1
793	на эти	2	1
794	экономическим базисом	1	1
795	идеологией и	1	1
796	и всегда	1	1
797	сознании и	1	1
798	обладает значением	1	1
799	в разных	3	1
800	влияние оказывает	1	1
801	хлеба но	1	1
802	в самой	1	1
803	голым физическим	1	1
804	только потребительским	1	1
805	или как	6	1
806	того в	1	1
807	по своей	2	1
808	исследования мы	1	1
809	же социальная	2	1
810	же этот	1	1
811	орудию производства	1	1
812	не останется	2	1
813	этой речи	1	1
814	потому что	5	1
815	ничто не	1	1
816	бы равнодушно	1	1
817	здесь же	1	1
818	словесный обмен	1	1
819	каждое высказывание	2	1
820	кренделя или	1	1
821	ведь слово	2	1
822	точном смысле	2	1
823	т.е от	2	1
824	и некоторое	1	1
825	перед ним	3	1
826	какой форме	1	1
827	растворяется в	1	1
828	никакого значения	1	1
829	или только	1	1
830	она приобретает	1	1
831	особый и	1	1
832	знаком например	1	1
833	во внешних	1	1
834	и другой	1	1
835	предметов доступных	1	1
836	как только	4	1
837	или розанчика	1	1
838	ведь знак	1	1
839	всего в	3	1
840	посредством которых	1	1
841	не поняв	2	1
842	той или	3	1
843	ближайшая социальная	1	1
844	него язык	1	1
845	творчества не	1	1
846	если же	1	1
847	техники или	1	1
848	но продукт	1	1
849	из всего	2	1
850	речи мы	1	1
851	внешним знаком	1	1
852	и орудия	1	1
853	всем этим	1	1
854	характер и	1	1
855	что всякая	1	1
856	к уяснению	1	1
857	эту социальную	1	1
858	в особенности	1	1
859	только не	1	1
860	можно сделать	1	1
861	индивидуальный произвол	1	1
862	уже с	1	1
863	только то	1	1
864	значением слова	1	1
865	отвлечься от	1	1
866	конкретном высказывании	1	1
867	мы наблюдаем	1	1
868	котором мы	1	1
869	идеология и	2	1
870	каждом этапе	1	1
871	из двух	2	1
872	такое язык	1	1
873	мы увидели	1	1
874	вещи и	1	1
875	времени и	2	1
876	связан с	1	1
877	проследить эту	1	1
878	здесь нет	1	1
879	в социальном	1	1
880	продукты потребления	1	1
881	осуществляется в	1	1
882	же эти	1	1
883	к вопросам	1	1
884	мы пытаемся	1	1
885	вошел в	2	1
886	и принцип	1	1
887	в которые	1	1
888	знаковую идеологическую	1	1
889	короче говоря	3	1
890	для этого	1	1
891	выходящее за	1	1
892	в определенной	1	1
893	собой и	1	1
894	с человеком	1	1
895	наука искусство	1	1
896	воли и	1	1
897	может в	1	1
898	слово на	1	1
899	их точки	1	1
900	орудие при	1	1
901	и молот	1	1
902	пришли к	1	1
903	вопросах связанных	2	1
904	слово и	3	1
905	и что	1	1
906	находятся в	1	1
907	мысли мы	1	1
908	этого общения	1	1
909	социальная группа	1	1
910	все его	1	1
911	вне всякой	1	1
912	в значительной	2	1
913	должно было	3	1
914	нет это	1	1
915	можно далее	1	1
916	и данной	2	1
917	взаимодействие в	1	1
918	и лишь	1	1
919	как нет	2	1
920	места и	1	1
921	сознания к	1	1
922	к нему	2	1
923	религиозными символами	1	1
924	идеологическую реакцию	1	1
925	но нет	1	1
926	которых слагается	1	1
927	бы роду	1	1
928	материальные вещи	1	1
929	отметить что	1	1
930	примыкает к	1	1
931	в форме	6	1
932	придать художественную	1	1
933	них в	1	1
934	на развитие	1	1
935	во внутренней	4	1
936	социально-экономическими предпосылками	1	1
937	бы порождено	1	1
938	само орудие	1	1
939	пределы ее	1	1
940	монологической речи	2	1
941	в каких	1	1
942	идеологически разукрасить	1	1
943	сознание которое	1	1
944	чтобы предмет	1	1
945	в точном	2	1
946	производства но	1	1
947	он задел	1	1
948	мы видим	3	1
949	с ними	1	1
950	и вино	1	1
951	мы увидим	5	1
952	все явления	1	1
953	к нашему	1	1
954	идеологическим продуктом	1	1
955	орудия в	1	1
956	в предшествующей	1	1
957	это та	1	1
958	эту действительность	1	1
959	тот или	1	1
960	ситуация и	7	1
961	бытия данной	1	1
962	идеологического оформления	1	1
963	только этот	1	1
964	так что	1	1
965	явлений которые	3	1
966	первостепенное значение	1	1
967	к какому	1	1
968	ясной и	1	1
969	уже не	4	1
970	оправдывается только	1	1
971	уже в	5	1
972	внутреннего употребления	1	1
973	и продукт	1	1
974	значение и	1	1
975	время является	1	1
976	их социального	1	1
977	мы прибавим	1	1
978	каким образом	1	1
979	отчетливая смысловая	1	1
980	правда материал	1	1
981	или даже	2	1
982	при помощи	1	1
983	первобытного человека	2	1
984	целевым производственным	1	1
985	конечно нет	1	1
986	ту или	3	1
987	формой языка	1	1
988	искать в	1	1
989	теснейшим образом	1	1
990	развития общества	1	1
991	тогда он	1	1
992	этапе развития	1	1
993	слова в	5	1
994	понято и	2	1
995	материального существования	1	1
996	в одном	3	1
997	техники и	1	1
998	все устойчивые	1	1
999	граница между	1	1
1000	не о	1	1
1001	но что	3	1
1002	само по	1	1
1003	орнаментами т.е	1	1
1004	образом не	1	1
1005	мы возьмем	1	1
1006	знаками само	1	1
1007	само собой	4	1
1008	общение в	2	1
1009	общения так	1	1
1010	были бы	4	1
1011	до наших	1	1
1012	орудия производства	1	1
1013	предпосылками бытия	1	1
1014	со стороны	1	1
1015	идеологическое общение	1	1
1016	имеет и	1	1
1017	последнем счете	1	1
1018	форма кренделя	1	1
1019	ей тон	1	1
1020	знаком продукты	1	1
1021	и нельзя	1	1
1022	сделать идеологическим	1	1
1023	эти две	1	1
1024	как данная	1	1
1025	все равно	1	1
1026	краем основы	1	1
1027	и самая	1	1
1028	с орудием	1	1
1029	среде в	1	1
1030	еще и	2	1
1031	и труда	1	1
1032	тому как	1	1
1033	и осуществляется	1	1
1034	понимание знака	1	1
1035	что для	1	1
1036	его социальная	1	1
1037	роль языка	2	1
1038	к более	1	1
1039	превращается в	1	1
1040	социального бытия	1	1
1041	как часть	1	1
1042	положение и	1	1
1043	социальному вниманию	1	1
1044	так называемой	4	1
1045	бы ее	1	1
1046	лишь случайными	1	1
1047	завершенность формы	1	1
1048	же языком	1	1
1049	о чем	1	1
1050	ведь для	1	1
1051	не допускает	1	1
1052	же различие	1	1
1053	что мы	11	1
1054	его как	1	1
1055	к социальному	1	1
1056	обязанности и	1	1
1057	потребительским назначением	1	1
1058	социальную среду	1	1
1059	которого она	1	1
1060	язык для	1	1
1061	роль и	1	1
1062	он произносит	1	1
1063	прибавить еще	1	1
1064	наиболее чутким	1	1
1065	слияние знака	1	1
1066	ответить на	2	1
1067	сделать его	1	1
1068	как это	5	1
1069	творится между	1	1
1070	чрезвычайно важно	3	1
1071	без помощи	1	1
1072	но не	2	1
1073	всецело зависит	1	1
1074	речь не	1	1
1075	возможно лишь	1	1
1076	перейти в	2	1
1077	же самый	1	1
1078	задел как-то	1	1
1079	если язык	1	1
1080	притом так	1	1
1081	в той	5	1
1082	гармонически сочетаться	1	1
1083	видели любая	1	1
1084	например форма	1	1
1085	не оправдывается	1	1
1086	переживание и	1	1
1087	в социальную	1	1
1088	серп и	2	1
1089	не стирается	1	1
1090	условимся называть	2	1
1091	ли не	2	1
1092	ту действительность	1	1
1093	ограниченный круг	1	1
1094	эти вопросы	2	1
1095	внешнего мира	1	1
1096	орудие как	1	1
1097	знак творится	1	1
1098	в гораздо	1	1
1099	необходимым условием	4	1
1100	максимальное сближение	1	1
1101	некоторое пусть	1	1
1102	высказывания и	3	1
1103	группы необходимо	1	1
1104	производства также	1	1
1105	процесс не	1	1
1106	становятся религиозными	1	1
1107	неба и	1	1
1108	социальной среды	1	1
1109	надстройкой над	1	1
1110	является как	1	1
1111	художественную завершенность	1	1
1112	речевые выступления	1	1
1113	чтобы этот	1	1
1114	в более	1	1
1115	вопрос в	1	1
1116	основной принцип	1	1
1117	покрыты знаками	1	1
1118	только мы	1	1
1119	частью материальной	1	1
1120	нечто вне	1	1
1121	каким бы	1	1
1122	для индивидуального	1	1
1123	как внутреннего	1	1
1124	замечаем отчетливую	1	1
1125	и слова	1	1
1126	к одной	1	1
1127	приобретает значение	1	1
1128	увидим дальше	1	1
1129	у них	2	1
1130	с языком	1	1
1131	находит свое	2	1
1132	значение лишь	1	1
1133	не должен	2	1
1134	самого говорящего	1	1
1135	и темы	1	1
1136	более всего	1	1
1137	и порядок	1	1
1138	зрения в	2	1
1139	в потоке	3	1
1140	оформление будет	1	1
1141	произвол при	1	1
1142	скажем что	1	1
1143	орудия первобытного	1	1
1144	ведь как	1	1
1145	бы знаковую	1	1
1146	язык не	3	1
1147	своего бытия	1	1
1148	природы техники	1	1
1149	бы на	1	1
1150	и другие	1	1
1151	но вот	3	1
1152	человека не	4	1
1153	являются для	1	1
1154	кроме самого	1	1
1155	уже знакомым	1	1
1156	еще мало	2	1
1157	техническое средство	1	1
1158	мы сможем	2	1
1159	с ней	2	1
1160	звуковой комплекс	1	1
1161	может ведь	1	1
1162	состоит из	1	1
1163	была бы	1	1
1164	переменами в	1	1
1165	равно как	2	1
1166	и так	6	1
1167	и художественного	1	1
1168	художественное оформление	1	1
1169	сложившиеся идеологические	2	1
1170	слагается из	1	1
1171	в последнем	1	1
1172	же мы	5	1
1173	сущность языка	1	1
1174	формы высказывания	2	1
1175	иметь не	1	1
1176	ними так	1	1
1177	процессы в	1	1
1178	свою внутреннюю	1	1
1179	переживания к	1	1
1180	роду действительности	1	1
1181	оформления и	1	1
1182	это вечно	1	1
1183	словесный знак	2	1
1184	сочетаться с	1	1
1185	однако мы	1	1
1186	служить той	1	1
1187	нас не	2	1
1188	и законченной	1	1
1189	гораздо более	2	1
