N	2gram	Losev_Prob_5	Komedia
116	вопрос о	1	3
117	не менее	5	3
118	однако в	3	3
119	на всю	1	3
120	даже в	1	3
121	по отношению	2	3
122	того как	5	3
123	ничего не	2	3
124	на землю	7	3
125	этом отношении	1	3
126	у нас	7	3
127	могут быть	1	3
128	поставленной в	1	3
129	и сам	4	3
130	после того	3	3
131	судить по	1	3
132	в частности	4	3
133	как из	1	3
134	в образе	1	3
135	тот же	3	3
136	одной из	1	3
137	только в	9	3
138	схолиаста к	4	3
139	и у	5	3
140	в виде	10	3
141	в начале	3	3
142	отношение к	2	3
143	у него	11	3
144	как раз	5	3
145	в свои	1	3
146	дошедших до	1	3
147	н э	18	3
148	так же	5	3
149	как это	1	3
150	одной стороны	3	3
151	не мог	4	3
152	здесь в	2	3
153	в более	1	3
154	и все	9	3
155	отношению к	2	3
156	к людям	4	2
157	того же	4	2
158	противоречия между	1	2
159	тех же	1	2
160	и людей	3	2
161	из всех	2	2
162	в и	1	2
163	на себя	1	2
164	в древности	2	2
165	это время	2	2
166	которые он	1	2
167	он был	2	2
168	к году	1	2
169	на кого	1	2
170	бы то	2	2
171	тем как	2	2
172	совсем не	3	2
173	аристофана с	1	2
174	наряду с	2	2
175	что касается	3	2
176	что по	1	2
177	было только	1	2
178	в противоположность	3	2
179	и платон	1	2
180	и хотя	1	2
181	в самом	5	2
182	право на	1	2
183	раз в	2	2
184	в себе	4	2
185	в первой	2	2
186	не к	2	2
187	в силу	5	2
188	то ни	2	2
189	в число	1	2
190	было бы	4	2
191	и тем	3	2
192	в новое	3	2
193	для них	3	2
194	были в	1	2
195	как видно	1	2
196	восходят к	1	2
197	такой же	1	2
198	в следующем	1	2
199	и без	2	2
200	всяком случае	2	2
201	почти не	1	2
202	и самого	3	2
203	ни малейшего	1	2
204	но он	5	2
205	тем не	5	2
206	в трагедиях	1	2
207	в древней	1	2
208	с гордостью	1	2
209	не раз	1	2
210	правда в	1	2
211	при всем	2	2
212	к ней	1	2
213	по своей	2	2
214	ему и	1	2
215	как будто	3	2
216	в области	2	2
217	а мы	1	2
218	в трагедии	4	2
219	уже о	1	2
220	в городе	1	2
221	указывает на	3	2
222	для себя	5	2
223	с ее	1	2
224	до самого	1	2
225	что у	5	2
226	времени и	1	2
227	мог бы	1	2
228	до н	5	2
229	и здесь	1	2
230	аналогии с	1	2
231	нас в	4	2
232	под именем	1	2
233	и можно	1	2
234	от них	2	2
235	в форме	1	2
236	еще не	3	2
237	время когда	1	2
238	даже если	1	2
239	который в	9	2
240	именно на	2	2
241	для всех	1	2
242	в до	3	2
243	из которых	1	2
244	вовсе не	8	2
245	в других	3	2
246	в финале	1	2
247	со стороны	1	2
248	даже не	1	2
249	и из	1	2
250	до сих	2	2
251	в период	4	2
252	вслед за	2	2
253	еще и	4	2
254	на которые	1	2
255	и притом	5	2
256	то и	2	2
257	до конца	1	2
258	не может	5	2
259	вместе с	7	2
260	или по	1	2
261	но не	7	2
262	говоря уже	1	2
263	к нему	3	2
264	сих пор	2	2
265	но это	1	2
266	и таким	1	2
267	между прочим	1	2
268	или в	4	2
269	видно из	1	2
270	будто бы	5	2
271	только что	1	2
272	это человек	1	2
273	ни было	1	2
274	то что	18	2
275	не говоря	1	2
276	в свою	2	2
277	по одному	1	2
278	греции и	1	2
279	где он	1	2
280	ее в	2	2
281	в своих	1	2
282	во всяком	2	2
283	все что	2	2
284	и наиболее	2	1
285	в союзе	1	1
286	также фр	1	1
287	также и	12	1
288	не дошли	1	1
289	в этот	1	1
290	сам по	1	1
291	и имел	1	1
292	на самом	1	1
293	не что	3	1
294	или к	2	1
295	схолиаст к	3	1
296	тем же	3	1
297	поэтому он	1	1
298	от всяких	2	1
299	уже по	1	1
300	и за	2	1
301	по его	2	1
302	iv вв	1	1
303	мы уже	1	1
304	и была	1	1
305	афины и	1	1
306	по мнению	2	1
307	на душе	2	1
308	из своих	1	1
309	веков до	1	1
310	что иное	3	1
311	хотел сказать	1	1
312	вв до	2	1
313	ему в	1	1
314	об использовании	1	1
315	и он	4	1
316	в ней	3	1
317	проявляется в	2	1
318	свидетельствует что	1	1
319	вышла из	1	1
320	иное как	3	1
321	в ст	2	1
322	а только	1	1
323	на олимпе	1	1
324	как у	1	1
325	малейшего намека	1	1
326	друг на	1	1
327	же она	1	1
328	не входит	2	1
329	не все	2	1
330	поскольку в	3	1
331	своего сына	2	1
332	побед над	1	1
333	в поисках	1	1
334	отнюдь не	4	1
335	и вовсе	1	1
336	в м	2	1
337	с этим	1	1
338	начала до	1	1
339	мира в	3	1
340	в своем	11	1
341	в полном	1	1
342	когда он	2	1
343	ему что	1	1
344	его к	1	1
345	и к	4	1
346	трагедии так	1	1
347	за все	2	1
348	то в	1	1
349	и этим	1	1
350	хотя она	1	1
351	из жизни	1	1
352	что это	1	1
353	так или	1	1
354	он в	3	1
355	платон в	1	1
356	чуть ли	1	1
357	бы не	3	1
358	мог изображать	1	1
359	из этих	1	1
360	только на	1	1
361	тем он	1	1
362	и те	1	1
363	бы от	1	1
364	в античном	5	1
365	от которого	1	1
366	людей из	4	1
367	мечтать о	1	1
368	iv века	1	1
369	избавиться от	1	1
370	состоит в	1	1
371	и римской	1	1
372	по существу	2	1
373	не могли	1	1
374	чтобы в	1	1
375	прошлого века	1	1
376	из него	1	1
377	и укрепить	1	1
378	людей и	13	1
379	что она	1	1
380	но все	4	1
381	такого же	3	1
382	же не	4	1
383	то чтобы	1	1
384	они должны	1	1
385	об этом	4	1
386	был первым	1	1
387	а его	4	1
388	то есть	21	1
389	на этой	1	1
390	говорить не	1	1
391	поздних латинских	1	1
392	дома и	1	1
393	цивилизации и	1	1
394	и под	1	1
395	перед нами	1	1
396	должен был	1	1
397	любовь к	1	1
398	после этого	1	1
399	событиям в	1	1
400	и находит	1	1
401	и каждый	1	1
402	а с	4	1
403	к которым	1	1
404	с тем	5	1
405	прямого предшественника	1	1
406	представляет себе	1	1
407	с такой	2	1
408	чтобы избавиться	1	1
409	для своих	1	1
410	симпатии автора	1	1
411	не так	4	1
412	положительное отношение	1	1
413	нас не	3	1
414	можно найти	6	1
415	а как	1	1
416	никто не	1	1
417	во времена	2	1
418	миф о	5	1
419	в аттике	1	1
420	земле и	1	1
421	однако не	1	1
422	доказывает что	2	1
423	видно что	1	1
424	надо сказать	1	1
425	на небо	8	1
426	и более	2	1
427	его до	1	1
428	намека на	1	1
429	по себе	2	1
430	тому что	1	1
431	и очень	1	1
432	найти еще	1	1
433	кого бы	1	1
434	если и	1	1
435	от своих	3	1
436	преданий о	1	1
437	вплоть до	1	1
438	у платона	1	1
439	греческой и	1	1
440	и другое	3	1
441	самого начала	1	1
442	в русской	3	1
443	если в	1	1
444	что их	1	1
445	поскольку однако	1	1
446	и сама	2	1
447	между небом	1	1
448	и два	1	1
449	которого он	1	1
450	принимает участие	1	1
451	и iv	1	1
452	i ii	1	1
453	того чтобы	2	1
454	чем не	1	1
455	небом и	1	1
456	он с	1	1
457	что только	2	1
458	кто является	1	1
459	в науке	2	1
460	борьба между	1	1
461	во всем	1	1
462	и после	3	1
463	так например	1	1
464	следует что	1	1
465	до того	1	1
466	не столь	3	1
467	женщины в	1	1
468	мы и	2	1
469	за ними	2	1
470	и для	6	1
471	к себе	1	1
472	не могут	2	1
473	это конечно	2	1
474	его с	1	1
475	даже и	4	1
476	и это	1	1
477	принадлежал к	1	1
478	это только	1	1
479	данном случае	2	1
480	людей или	2	1
481	с самого	1	1
482	в дальнейшем	7	1
483	и когда	1	1
484	iii в	4	1
485	по аналогии	1	1
486	можно было	2	1
487	те же	1	1
488	в борьбе	1	1
489	это согласуется	1	1
490	когда в	1	1
491	мира и	2	1
492	жизнь и	3	1
493	в последней	1	1
494	не кто	2	1
495	же рода	3	1
496	один человек	1	1
497	с ним	3	1
498	оказывается на	1	1
499	раздаются по	1	1
500	или от	1	1
501	за свое	1	1
502	именно с	1	1
503	у прокла	1	1
504	в драматическом	1	1
505	и что	6	1
506	в глаза	2	1
507	почему же	1	1
508	утверждает что	1	1
509	людей так	1	1
510	людьми и	1	1
511	трагедии эсхила	3	1
512	вся вторая	1	1
513	в значительной	2	1
514	что действия	1	1
515	союзе с	1	1
516	ее от	1	1
517	борьбе с	2	1
518	что хотел	1	1
519	схолиаста который	1	1
520	говорит он	1	1
521	и только	2	1
522	это указывает	1	1
523	в середине	2	1
524	и следовательно	1	1
525	выразил в	1	1
526	и справедливости	3	1
527	в постоянной	2	1
528	в литературе	1	1
529	того что	3	1
530	насколько можно	1	1
531	этой силы	1	1
532	тех пор	1	1
533	принимает всерьез	1	1
534	для аристофана	1	1
535	доходит до	1	1
536	в двух	1	1
537	нуждается в	1	1
538	всю ее	1	1
539	хотя бы	2	1
540	в стороне	1	1
541	полной уверенностью	1	1
542	поэтому и	2	1
543	наше время	1	1
544	самые разнообразные	1	1
545	во времени	1	1
546	этот факт	1	1
547	бы ни	1	1
548	об их	1	1
549	больше чем	2	1
550	так что	11	1
551	человеческой личности	1	1
552	в большинстве	1	1
553	больше не	1	1
554	над землей	1	1
555	с трудом	1	1
556	содержании этих	1	1
557	красоты и	1	1
558	не принимает	1	1
559	каким образом	1	1
560	в душе	1	1
561	на эту	1	1
562	связывается с	1	1
563	за ним	1	1
564	к своим	1	1
565	в я	1	1
566	себе в	1	1
567	содержания и	1	1
568	мудрости которые	1	1
569	перед собой	1	1
570	среди которых	1	1
571	ее не	1	1
572	составных частей	1	1
573	последнего периода	1	1
574	аргументы в	1	1
575	заметить что	1	1
576	по приказанию	1	1
577	от того	1	1
578	для того	3	1
579	из двух	1	1
580	представление о	2	1
581	в н	12	1
582	как огонь	1	1
583	или иначе	1	1
584	далеко не	4	1
585	было и	1	1
586	месте в	2	1
587	жизнь была	1	1
588	в год	1	1
589	и др	1	1
590	с презрением	1	1
591	его из	1	1
592	к более	1	1
593	превращается в	1	1
594	к науке	1	1
595	войны о	1	1
596	о чем	1	1
597	большинстве случаев	1	1
598	общества в	1	1
599	него не	2	1
600	что из	1	1
601	соответствует и	1	1
602	о похищении	3	1
603	так называемых	1	1
604	следовало бы	1	1
605	нет никаких	1	1
606	этот же	1	1
607	и философия	1	1
608	и она	1	1
609	во-вторых и	1	1
610	и а	1	1
611	и потому	1	1
612	отсюда и	1	1
613	даже до	1	1
614	что именно	2	1
615	сама же	1	1
616	к своему	1	1
617	с зевсом	4	1
618	и землей	1	1
619	предисловии к	1	1
620	в данном	2	1
621	который мы	1	1
622	одновременно с	1	1
623	в ответ	1	1
624	с тех	1	1
625	как бы	6	1
626	а потом	3	1
627	думается что	1	1
628	для их	1	1
629	и представителей	1	1
630	среди этих	1	1
631	бросается в	2	1
632	в это	2	1
633	с этой	2	1
634	мере не	1	1
635	изобразительного искусства	1	1
636	последняя из	1	1
637	самого и	1	1
638	которые были	1	1
639	это ясно	1	1
640	с большой	1	1
641	диких племен	1	1
642	со всей	2	1
643	в предисловии	1	1
644	культурной жизни	1	1
645	только одна	1	1
646	г а	1	1
647	которого они	1	1
648	это уже	2	1
649	обращается к	1	1
650	справедливости с	1	1
651	от него	1	1
652	у них	1	1
653	в духе	3	1
654	или нет	1	1
655	бы в	1	1
656	еще более	3	1
657	но зато	1	1
658	зрения в	1	1
659	находим в	2	1
660	в опере	1	1
661	бы на	2	1
662	следующем виде	1	1
663	бы с	2	1
664	сведения о	1	1
665	с ней	1	1
666	сказать что	9	1
667	не чувствуется	1	1
668	себе на	1	1
669	больше всего	1	1
670	к его	1	1
671	остается на	2	1
672	тех самых	1	1
673	ли он	2	1
674	в трех	2	1
675	на это	1	1
676	жизни и	2	1
677	и другие	3	1
678	это в	1	1
679	гораздо более	4	1
680	в таком	2	1
681	земли и	2	1
682	в роли	2	1
683	этой точки	1	1
684	том числе	2	1
685	они не	2	1
