N	2gram	Vinokur_St_3	FransuaR
165	речи и	1	3
166	также и	1	2
167	и то	1	2
168	самом деле	2	2
169	на самом	1	2
170	по преимуществу	1	2
171	что эти	4	2
172	был и	1	2
173	из всех	1	2
174	для своего	1	2
175	мы не	2	2
176	почти все	1	2
177	конечно в	1	2
178	с другой	5	2
179	народной и	1	2
180	что они	2	2
181	в центре	4	2
182	когда он	1	2
183	целый ряд	1	2
184	и как	1	2
185	за это	1	2
186	еще один	1	2
187	языка к	2	2
188	что она	1	2
189	и еще	1	2
190	в виде	3	2
191	не как	2	2
192	и такие	2	2
193	этих форм	1	2
194	его в	1	2
195	здесь как	1	2
196	отражение в	1	2
197	ни в	5	2
198	с тем	4	2
199	он и	2	2
200	несмотря на	3	2
201	между собою	2	2
202	в развитии	2	2
203	и некоторые	1	2
204	или менее	1	2
205	для него	3	2
206	и при	1	2
207	в своей	4	2
208	выдержан в	1	2
209	в котором	5	2
210	с точки	4	2
211	в которых	2	2
212	друг другу	1	2
213	если бы	4	2
214	и эти	1	2
215	не могли	1	2
216	на котором	2	2
217	дело в	1	2
218	было у	2	2
219	чтобы стать	1	2
220	дело не	2	2
221	того как	1	2
222	с одним	1	2
223	в каком	4	2
224	не потому	2	2
225	мы встречаем	1	2
226	начиная с	2	2
227	той или	1	2
228	и образ	1	2
229	этот язык	2	2
230	только не	1	2
231	то время	4	2
232	и сам	1	2
233	во многом	2	2
234	с ним	1	2
235	образом в	1	2
236	зрения на	1	2
237	язык и	1	2
238	его жизни	1	2
239	можно сказать	4	2
240	в значительной	1	2
241	и во	2	2
242	к нему	4	2
243	отметить что	5	2
244	во всей	1	2
245	было бы	7	2
246	указывает что	1	2
247	эти тона	1	2
248	что он	19	2
249	действующих лиц	4	2
250	это очень	1	2
251	это не	7	2
252	вопрос об	1	2
253	ничто не	1	2
254	уже в	3	2
255	ни одного	1	2
256	в известном	1	2
257	из них	1	2
258	точка зрения	4	2
259	в одном	1	2
260	как раз	3	2
261	в других	1	2
262	смерти и	1	2
263	для того	2	2
264	связан с	3	2
265	возможно что	1	2
266	говорит о	1	2
267	них и	1	2
268	одной стороны	3	2
269	был в	1	2
270	его как	3	2
271	он становится	1	2
272	он создал	1	2
273	и исторической	1	2
274	свое отражение	1	2
275	вышли в	1	2
276	люди в	1	2
277	не может	7	2
278	вместе с	2	2
279	так же	1	2
280	нет ни	1	2
281	из которых	4	2
282	он говорит	4	2
283	в данном	1	2
284	а не	5	2
285	в речи	4	2
286	такие явления	1	2
287	с этой	3	2
288	но это	4	2
289	все же	4	2
290	и для	4	2
291	которые были	2	2
292	в эту	4	2
293	на языке	1	2
294	современности и	1	2
295	а в	6	2
296	это в	4	2
297	другой стороны	5	2
298	является и	1	2
299	более или	1	2
300	и эта	1	2
301	к этому	3	2
302	он часто	1	2
303	смысле слова	1	1
304	как известно	1	1
305	речь идет	2	1
306	в обычном	1	1
307	как целому	1	1
308	начинается с	1	1
309	того же	2	1
310	сил и	1	1
311	нужно подчеркнуть	1	1
312	идет о	1	1
313	перед лицом	1	1
314	тем же	1	1
315	а как	4	1
316	по мнению	3	1
317	при анализе	1	1
318	вопрос о	1	1
319	из своих	1	1
320	с абсолютной	1	1
321	вступают в	2	1
322	так чтобы	2	1
323	между этими	1	1
324	это вполне	1	1
325	ему в	1	1
326	то это	1	1
327	и со	1	1
328	личной и	1	1
329	или иным	1	1
330	подчеркнуть что	3	1
331	пребывания в	1	1
332	по этому	3	1
333	между собой	1	1
334	в чем	4	1
335	как у	1	1
336	мышления как	1	1
337	которых один	1	1
338	то он	2	1
339	в комедии	1	1
340	в новом	2	1
341	на уровень	2	1
342	большое значение	2	1
343	приближается к	1	1
344	которые не	1	1
345	чем же	1	1
346	в одной	2	1
347	как в	6	1
348	из уст	1	1
349	для всех	1	1
350	в одних	1	1
351	что нет	1	1
352	это был	2	1
353	что по	3	1
354	поэтому он	1	1
355	не можем	1	1
356	и у	2	1
357	строго выдержан	1	1
358	из этих	6	1
359	им в	2	1
360	во многих	2	1
361	как он	1	1
362	всей его	1	1
363	начал писать	1	1
364	но на	1	1
365	чаще и	1	1
366	по словам	1	1
367	народ на	1	1
368	есть ее	1	1
369	они в	1	1
370	состоит в	4	1
371	не к	1	1
372	пор мы	1	1
373	грубыми и	1	1
374	свое время	1	1
375	свою силу	1	1
376	этого жанра	1	1
377	что ни	1	1
378	в нее	1	1
379	можно было	1	1
380	начинается его	1	1
381	указывали на	1	1
382	связанные с	1	1
383	те же	1	1
384	на этой	1	1
385	первая глава	1	1
386	лишь в	4	1
387	это было	8	1
388	заключается в	2	1
389	отдельных местах	1	1
390	как специфический	1	1
391	на почве	5	1
392	этом смысле	4	1
393	он старался	1	1
394	только одно	1	1
395	любви в	1	1
396	о которых	3	1
397	широко пользуется	1	1
398	с года	1	1
399	чем в	1	1
400	это совершенно	1	1
401	здесь все	1	1
402	она была	1	1
403	не больше	1	1
404	что значит	1	1
405	которые посвящены	1	1
406	известной степени	1	1
407	не во	1	1
408	упомянуть о	1	1
409	наших дней	1	1
410	эта тема	2	1
411	если можно	1	1
412	место в	6	1
413	его современников	1	1
414	то его	1	1
415	не раз	1	1
416	большим материалом	1	1
417	точку зрения	2	1
418	которые в	2	1
419	но во	1	1
420	времен и	1	1
421	том же	1	1
422	о двух	1	1
423	показать что	1	1
424	тому что	3	1
425	и одной	1	1
426	некоторых случаях	1	1
427	ясностью и	1	1
428	но они	2	1
429	а иногда	1	1
430	иной раз	1	1
431	самого начала	2	1
432	не имеет	2	1
433	тогда когда	2	1
434	собою мы	1	1
435	было не	1	1
436	можно судить	1	1
437	он мог	1	1
438	он с	1	1
439	смысл его	1	1
440	и всегда	2	1
441	под углом	1	1
442	на язык	3	1
443	преимущественно в	1	1
444	в самой	1	1
445	слова как	2	1
446	и многочисленные	1	1
447	явление в	1	1
448	он хочет	2	1
449	это слово	3	1
450	свидетельствуют о	1	1
451	смысл этой	1	1
452	появление этих	1	1
453	исторического процесса	2	1
454	этом отношении	4	1
455	были ему	1	1
456	сравнить с	1	1
457	в стиле	1	1
458	и далее	3	1
459	уже о	1	1
460	но там	1	1
461	под пером	2	1
462	могут быть	2	1
463	героев и	1	1
464	же самое	1	1
465	к другу	1	1
466	к тому	2	1
467	его с	1	1
468	но одновременно	1	1
469	из рук	1	1
470	для его	2	1
471	и свое	1	1
472	своего отца	1	1
473	и он	1	1
474	т.е в	1	1
475	все обычные	1	1
476	и это	5	1
477	вещей в	1	1
478	находясь в	2	1
479	своего развития	1	1
480	а затем	1	1
481	в виду	2	1
482	значительной мере	1	1
483	на нем	1	1
484	здесь не	1	1
485	очень существенный	1	1
486	как древняя	1	1
487	их связь	1	1
488	нет никакой	1	1
489	с самого	2	1
490	так в	1	1
491	в монологе	2	1
492	в рамки	1	1
493	смысле но	1	1
494	на том	1	1
495	дерзости и	1	1
496	упоминает о	1	1
497	особенно в	1	1
498	которая была	1	1
499	мотивы в	1	1
500	к первому	1	1
501	возвратом к	1	1
502	мы в	1	1
503	является в	1	1
504	по линии	1	1
505	для этого	2	1
506	или иной	2	1
507	этого языка	1	1
508	каждый раз	2	1
509	в отдельных	4	1
510	на вопрос	3	1
511	с народным	2	1
512	типа в	1	1
513	и что	3	1
514	что основные	1	1
515	влияние на	1	1
516	на что	2	1
517	что его	2	1
518	для нас	1	1
519	должно было	1	1
520	политическим событиям	1	1
521	на отдельные	1	1
522	на протяжении	4	1
523	тем или	1	1
524	от них	2	1
525	борьба с	2	1
526	тему о	2	1
527	есть с	1	1
528	века и	1	1
529	также в	1	1
530	и она	1	1
531	вообще в	1	1
532	известном смысле	1	1
533	в формах	1	1
534	лиц мы	1	1
535	том как	1	1
536	на очень	1	1
537	углом зрения	1	1
538	и особые	1	1
539	должен был	2	1
540	и так	1	1
541	до нас	2	1
542	тему об	1	1
543	и тем	4	1
544	что эта	2	1
545	значительное влияние	1	1
546	которых я	2	1
547	это народная	1	1
548	со всеми	1	1
549	где они	1	1
550	до наших	1	1
551	со своим	1	1
552	результате этой	1	1
553	эпохи но	1	1
554	с нею	1	1
555	да еще	1	1
556	как нечто	1	1
557	и они	1	1
558	действующего лица	1	1
559	в начале	4	1
560	не из	1	1
561	остаются в	1	1
562	мы знаем	1	1
563	одно из	2	1
564	слова в	1	1
565	в языке	8	1
566	отходит от	2	1
567	как его	1	1
568	тем что	19	1
569	характерны для	1	1
570	нет в	3	1
571	протяжении всего	1	1
572	того в	1	1
573	где в	1	1
574	чтобы показать	1	1
575	того что	5	1
576	абсолютной точностью	1	1
577	с общим	1	1
578	и из	1	1
579	имеет и	1	1
580	этой комедии	2	1
581	именно в	1	1
582	а именно	1	1
583	характерно для	1	1
584	в предисловии	2	1
585	и образов	1	1
586	такое же	2	1
587	а с	2	1
588	могут иметь	1	1
589	нужно сказать	2	1
590	однако и	1	1
591	которые происходят	1	1
592	народ это	1	1
593	и оно	1	1
594	занимает в	1	1
595	только несколько	1	1
596	именно на	1	1
597	их изучению	1	1
598	должна была	4	1
599	очень часто	1	1
600	эту эпоху	2	1
601	что никогда	1	1
602	и вообще	1	1
603	все более	2	1
604	на фоне	1	1
605	при его	1	1
606	вышла в	1	1
607	и приложения	1	1
608	эти слова	1	1
609	я уже	1	1
610	подхода к	1	1
611	независимо от	5	1
612	форме в	1	1
613	находим и	1	1
614	xix века	4	1
615	из современников	2	1
616	предисловии к	2	1
617	что за	1	1
618	этой последней	1	1
619	тому как	1	1
620	это за	2	1
621	к образу	1	1
622	которые по	1	1
623	даже с	1	1
624	указание на	1	1
625	с тремя	1	1
626	жизни слова	1	1
627	в очень	1	1
628	этого слова	2	1
629	в контексте	1	1
630	о современности	2	1
631	нет ничего	1	1
632	нужно отметить	2	1
633	характерные для	1	1
634	и тогда	2	1
635	прекрасное как	1	1
636	к вопросу	1	1
637	с большой	1	1
638	всего в	4	1
639	какой бы	1	1
640	в книге	1	1
641	это уже	1	1
642	этот образ	2	1
643	самого автора	1	1
644	на новый	1	1
645	к кому	1	1
646	о котором	1	1
647	это как	1	1
648	такие слова	1	1
649	и ни	2	1
650	тем более	3	1
651	свете что	1	1
652	у которого	3	1
653	и темы	1	1
654	находится в	1	1
655	ее в	2	1
656	язык это	1	1
657	как вы	1	1
658	центральный образ	1	1
659	время как	4	1
660	нашло свое	1	1
661	в системе	3	1
662	здесь только	2	1
663	в период	1	1
664	мог не	1	1
665	слово в	2	1
666	не знает	1	1
667	и только	2	1
668	существует в	2	1
669	но этот	1	1
670	одновременно и	1	1
671	исключительно большое	1	1
672	из этого	4	1
673	нас дошел	1	1
674	в свое	1	1
675	были и	2	1
676	самом начале	1	1
677	жизни и	1	1
678	это определение	1	1
679	а того	1	1
680	была для	1	1
681	совершается в	1	1
682	как на	6	1
683	гораздо более	2	1
