N	2gram	Potebnia_M_4	FransuaR
476	состоит его	1	1
477	ее от	1	1
478	судить о	2	1
479	и всякая	1	1
480	подлежит сомнению	1	1
481	что и	7	1
482	страдания в	1	1
483	них в	1	1
484	деле в	1	1
485	знания и	1	1
486	если это	1	1
487	этот элемент	1	1
488	веселье и	1	1
489	того что	14	1
490	происходит в	2	1
491	что здесь	1	1
492	хотя бы	4	1
493	i по	2	1
494	мы видим	2	1
495	явления в	1	1
496	ясно что	1	1
497	всем известно	1	1
498	в разные	1	1
499	точки соприкосновения	1	1
500	проявляется в	2	1
501	они могут	2	1
502	одна и	2	1
503	из которого	1	1
504	с нею	3	1
505	и у	2	1
506	своего рода	1	1
507	в большинстве	2	1
508	в виде	2	1
509	но самое	2	1
510	а это	1	1
511	большинстве случаев	2	1
512	за ним	2	1
513	что будет	2	1
514	который как	1	1
515	одно из	1	1
516	и их	3	1
517	эти три	1	1
518	пока не	2	1
519	это место	1	1
520	слова в	3	1
521	к ним	2	1
522	бытия и	1	1
523	известно что	6	1
524	дальше в	2	1
525	существовала целая	1	1
526	от игры	1	1
527	были людьми	1	1
528	только на	4	1
529	свою историю	2	1
530	о влиянии	1	1
531	что человек	3	1
532	а о	1	1
533	только первый	1	1
534	к которому	1	1
535	как же	4	1
536	ключа к	1	1
537	один и	5	1
538	целым рядом	1	1
539	что не	6	1
540	быть названо	4	1
541	на этот	2	1
542	только человеку	1	1
543	а не	12	1
544	только как	4	1
545	есть лишь	2	1
546	как ни	2	1
547	а по	1	1
548	только от	3	1
549	не существует	2	1
550	если не	1	1
551	в руках	1	1
552	все более	3	1
553	в частности	1	1
554	и внутреннему	1	1
555	и получило	1	1
556	в непрерывном	1	1
557	ко всем	3	1
558	другая сторона	2	1
559	относятся к	2	1
560	стать только	1	1
561	если она	1	1
562	в человеке	1	1
563	к своему	1	1
564	по своему	2	1
565	чем в	2	1
566	ни его	2	1
567	ему при	1	1
568	этому в	1	1
569	это значит	1	1
570	и менее	1	1
571	и самая	1	1
572	останавливаться на	1	1
573	этом случае	5	1
574	над тем	1	1
575	т с	6	1
576	видно что	4	1
577	с образами	2	1
578	уже суждение	1	1
579	оторваться от	2	1
580	в наше	1	1
581	произведений и	1	1
582	в более	2	1
583	этот образ	2	1
584	известной степени	3	1
585	и для	2	1
586	устранено все	1	1
587	и определенные	1	1
588	а все	1	1
589	которая в	1	1
590	в настоящее	1	1
591	она уже	1	1
592	для нас	14	1
593	наблюдения над	1	1
594	бы в	2	1
595	не более	1	1
596	еще более	2	1
597	и как	2	1
598	ибо в	1	1
599	большую или	1	1
600	от всего	1	1
601	же предмет	1	1
602	всегда есть	1	1
603	от всякого	1	1
604	на целое	1	1
605	к самому	1	1
606	и старое	1	1
607	с ними	3	1
608	первый раз	1	1
609	состоит из	1	1
610	поэтому понимание	1	1
611	равно как	2	1
612	в свою	2	1
613	что такие	1	1
614	развития и	2	1
615	отношению к	8	1
616	есть и	2	1
617	причин в	1	1
618	эти слова	1	1
619	уже есть	2	1
620	относится ко	1	1
