N	3gram	Tiupa_Anal_1	Literetu
187	присутствия личности в	1	1
188	оказывается своего рода	1	1
189	как совокупность факторов	2	1
190	субъекта и адресата	1	1
191	все время учитывает	1	1
192	в свою очередь	1	1
193	еще в году	1	1
194	физическому воплощению духовно	1	1
195	слушателя который и	1	1
196	одним из первых	1	1
197	содержат в себе	1	1
198	он заранее создавал	1	1
199	начало и конец	1	1
200	и того о	1	1
201	действительно произнесенное или	1	1
202	сознания но по	1	1
203	чтобы он заранее	1	1
204	в себе во	1	1
205	в конечном счете	4	1
206	в коммуникативное событие	1	1
207	лишь от воспринимающего	1	1
208	найдя другого в	2	1
209	и продукт социального	1	1
210	есть выражение и	1	1
211	интенциональные намерения творческих	1	1
212	с этой точки	1	1
213	тогда когда оно	1	1
214	и оказывает существеннейшее	1	1
215	о чем говорят	1	1
216	искусства такое отношение	1	1
217	не могу обойтись	1	1
218	произведения в его	2	1
219	предмету требуется лишь	1	1
220	наличествует и ждет	1	1
221	но отнюдь не	1	1
222	текста и не	1	1
223	никогда не бывает	1	1
224	к тому что	1	1
225	в силу своей	2	1
226	иосиф бродский в	1	1
227	такое отношение к	1	1
228	воплощению духовно уже	1	1
229	вслед за ним	1	1
230	совокупность факторов художественного	2	1
231	быть не может	3	1
232	искусства всегда наличествует	1	1
233	ждет только момента	1	1
234	согласно р ингардену	1	1
235	художественное произведение является	1	1
236	в своей нобелевской	1	1
237	в художественном тексте	1	1
238	самим собою без	1	1
239	другого не могу	1	1
240	на наш взгляд	6	1
241	к которой устремляются	1	1
242	в глубине души	1	1
243	к предмету требуется	1	1
244	другом найдя другого	2	1
245	и следовало ожидать	1	1
246	как и следовало	1	1
