N	2gram	Propp_Isto_2	RusskieA
234	в то	1	2
235	дело не	4	2
236	того как	4	2
237	никогда не	15	2
238	этого обряда	2	2
239	и воскресения	1	2
240	к ней	2	2
241	на природу	1	2
242	во всем	1	2
243	по земле	1	2
244	связи с	8	2
245	кроме того	2	2
246	что на	1	2
247	к таким	2	2
248	когда мы	2	2
249	смысл обряда	1	2
250	некоторые детали	1	2
251	игра в	1	2
252	обряд и	1	2
253	что при	5	2
254	только одну	1	2
255	должен быть	1	2
256	в виду	2	2
257	на другой	2	2
258	мнение что	2	2
259	можно было	5	2
260	образом в	1	2
261	при земледелии	1	2
262	будем здесь	1	2
263	в глаза	2	2
264	после того	3	2
265	с другой	2	2
266	все в	1	2
267	связь между	1	2
268	состояла в	1	2
269	у них	1	2
270	вся эта	1	2
271	этому поводу	1	2
272	живой человек	1	2
273	что и	6	2
274	также в	2	2
275	представления о	5	2
276	в него	2	2
277	бросается в	1	2
278	один из	8	2
279	в новой	2	2
280	с обрядами	1	2
281	к дереву	1	2
282	этот вопрос	1	2
283	и ее	2	2
284	по этому	1	2
285	плодородия и	1	2
286	рассматриваться как	1	2
287	живого человека	1	2
288	одно из	2	2
289	такое объяснение	1	2
290	представлений о	1	2
291	царство мертвых	6	2
292	каждый из	1	2
293	заметить что	2	2
294	в руки	2	2
295	ее на	1	2
296	смерти и	7	2
297	чем в	1	2
298	здесь в	2	2
299	человека а	1	2
300	а с	2	2
301	прежде всего	5	2
302	и пр	7	2
303	одной стороны	3	2
304	ниже в	1	2
305	там где	1	2
306	но можно	1	2
307	в европе	1	2
308	магическую силу	2	2
309	в течение	1	2
310	могут быть	2	2
311	с этой	1	2
312	человека который	1	2
313	видно что	6	2
314	вокруг него	1	2
315	под названием	2	2
316	и для	2	2
317	ее и	1	2
318	отправляется в	2	2
319	такая форма	1	2
320	не что	2	2
321	из этого	1	2
322	вне связи	1	1
323	говорилось выше	1	1
324	собой смерть	2	1
325	показать что	2	1
326	к этой	4	1
327	и есть	5	1
328	можно говорить	1	1
329	что эти	4	1
330	в силе	2	1
331	очень много	8	1
332	кто-нибудь из	1	1
333	хлеб и	1	1
334	мы уже	6	1
335	например в	2	1
336	как обряд	1	1
337	под ними	1	1
338	необходимо указать	1	1
339	делать не	1	1
340	этом не	1	1
341	на дерево	2	1
342	русском материале	2	1
343	в египетской	1	1
344	представлением о	1	1
345	говорить о	1	1
346	в царство	7	1
347	то это	6	1
348	в народных	1	1
349	в ней	4	1
350	как знаке	1	1
351	это наблюдение	1	1
352	земле что	1	1
353	проявляет себя	1	1
354	в религии	1	1
355	не помогают	1	1
356	относится и	1	1
357	дома или	1	1
358	что его	1	1
359	тем как	1	1
360	рассмотрение этого	1	1
361	они у	1	1
362	одно мгновение	1	1
363	этом говорит	2	1
364	живущей в	2	1
365	насильственной смертью	1	1
366	их оставляли	1	1
367	ответ на	1	1
368	состоял в	1	1
369	волшебную магическую	1	1
370	что они	10	1
371	в поисках	2	1
372	отнюдь не	1	1
373	если предположить	2	1
374	масла и	1	1
375	место где	1	1
376	некоторые следы	2	1
377	почему при	1	1
378	некоторое время	2	1
379	перед нами	2	1
380	и где	1	1
381	тех случаях	1	1
382	в сопровождении	1	1
383	в умерщвлении	1	1
384	когда он	3	1
385	он признает	1	1
386	вот тебе	1	1
387	и наконец	5	1
388	от других	1	1
389	по пути	1	1
390	магическая сила	1	1
391	увидим что	3	1
392	ясно и	2	1
393	есть ли	2	1
394	от этого	1	1
395	за рекой	1	1
396	в особую	1	1
397	можно в	1	1
398	в самом	1	1
399	у девушек	1	1
400	животных и	1	1
401	еще на	1	1
402	этот случай	4	1
403	они воскресают	1	1
404	себя к	1	1
405	уже в	2	1
406	он в	3	1
407	однако как	1	1
408	что к	1	1
409	его убивают	1	1
410	тому же	2	1
411	как он	3	1
412	на то	3	1
413	но на	1	1
414	тесно связаны	1	1
415	не могла	2	1
416	и если	2	1
417	в нем	7	1
418	ей в	1	1
419	вера в	2	1
420	человеческом облике	1	1
421	так сказать	2	1
422	всех этих	3	1
423	фрэзер в	1	1
424	он должен	2	1
425	здесь говорится	1	1
426	весь обряд	4	1
427	несколько ниже	1	1
428	только в	6	1
429	человек с	1	1
430	в нее	2	1
431	на этих	1	1
432	но все	5	1
433	по его	1	1
434	могла бы	2	1
435	в другом	9	1
436	связанных с	1	1
437	вопрос мог	1	1
438	а как	1	1
439	входит в	1	1
440	обряд в	1	1
441	уже знаем	3	1
442	если при	1	1
443	и дает	2	1
444	связанным с	1	1
445	в огонь	1	1
446	не соответствует	2	1
447	остановиться на	1	1
448	здесь явно	1	1
449	его у	1	1
450	как живой	3	1
451	совершались под	1	1
452	говорится о	1	1
453	сами собой	1	1
454	отнести и	1	1
455	такой же	2	1
456	остается в	1	1
457	можно найти	5	1
458	они говорят	2	1
459	этой связи	1	1
460	не вяжется	1	1
461	уже к	1	1
462	это только	2	1
463	его мнению	1	1
464	своего рода	1	1
465	признает что	1	1
466	в сказке	21	1
467	как одна	1	1
468	есть некоторые	1	1
469	неи в	1	1
470	но эта	1	1
471	только для	1	1
472	свиньями и	1	1
473	свет на	3	1
474	над ними	1	1
475	возвращаются в	1	1
476	но они	4	1
477	что этот	3	1
478	таких случаев	4	1
479	случае мы	2	1
480	что мертвые	1	1
481	и очень	1	1
482	некоторых случаях	2	1
483	этого делать	1	1
484	стоит в	3	1
485	что эта	2	1
486	с которой	2	1
487	виду что	1	1
488	быть признан	1	1
489	этого же	1	1
490	в деталях	1	1
491	как о	1	1
492	в русской	5	1
493	мертвые не	1	1
494	умерла но	1	1
495	эти формы	1	1
496	в науке	1	1
497	на него	5	1
498	каждый день	1	1
499	природу его	1	1
500	умершего в	1	1
501	тем больше	1	1
502	будто действительно	1	1
503	ничего не	7	1
504	с лицом	1	1
505	с одним	3	1
506	и им	1	1
507	детей и	1	1
508	дело представляется	1	1
509	и его	3	1
510	тогда ее	1	1
511	так например	1	1
512	особое значение	1	1
513	на русской	1	1
514	до того	1	1
515	как будто	3	1
516	и оно	1	1
517	и здесь	9	1
518	обряда становится	1	1
519	других случаях	2	1
520	во все	1	1
521	как только	1	1
522	все ясно	1	1
523	в сказках	8	1
524	и за	1	1
525	с деревом	1	1
526	например на	1	1
527	можно уточнить	1	1
528	и это	3	1
529	иметь в	2	1
530	из всего	1	1
531	себе в	1	1
532	совпадают с	1	1
533	не будет	1	1
534	после рассмотрения	1	1
535	обряды в	1	1
536	и обряд	2	1
537	здесь не	2	1
538	без всякого	1	1
539	на основе	1	1
540	более поздней	1	1
541	можно показать	1	1
542	животное или	1	1
543	затем его	1	1
544	огонь и	1	1
545	она живет	1	1
546	в особенности	2	1
547	и этим	1	1
548	в пределах	1	1
549	этих существ	1	1
550	приводит к	2	1
551	идет речь	1	1
552	и совершенно	1	1
553	и когда	2	1
554	и ищут	1	1
555	что у	2	1
556	иной мир	4	1
557	е что	1	1
558	с собой	1	1
559	так и	5	1
560	же говорит	1	1
561	характер этих	1	1
562	здесь нет	2	1
563	мог бы	3	1
564	особый интерес	1	1
565	найти в	1	1
566	этим в	1	1
567	к тем	1	1
568	том как	1	1
569	возможно что	2	1
570	думает что	1	1
571	он был	3	1
572	иногда как	1	1
573	не сообщается	1	1
574	с ним	1	1
575	погружается в	1	1
576	находится в	2	1
577	говорят что	5	1
578	сводится к	1	1
579	к заключению	1	1
580	на гору	1	1
581	другом месте	2	1
582	то они	1	1
583	на этой	2	1
584	в корыто	1	1
585	более поздняя	1	1
586	же происходит	2	1
587	можно напомнить	1	1
588	видели также	1	1
589	приводят нас	1	1
590	и во	1	1
591	из дому	1	1
592	этот момент	1	1
593	в его	6	1
594	есть ряд	1	1
595	и пляски	3	1
596	в середине	1	1
597	материалов достаточно	1	1
598	если это	3	1
599	же можно	3	1
600	дело так	1	1
601	быть и	1	1
602	показывают что	2	1
603	но так	1	1
604	на которой	2	1
605	что смерть	2	1
606	но с	2	1
607	сделать это	1	1
608	несколько человек	1	1
609	идет по	1	1
610	тот же	1	1
611	в основном	2	1
612	с ними	2	1
613	что он	24	1
614	пришел к	2	1
615	мы увидим	8	1
616	лесу они	1	1
617	в какой	1	1
618	к их	1	1
619	и действительно	1	1
620	на сани	1	1
621	и так	2	1
622	который в	1	1
623	ноги и	1	1
624	их не	1	1
625	эту связь	1	1
626	в эти	1	1
627	из которого	1	1
628	же и	3	1
629	где-то в	1	1
630	таких показаний	1	1
631	одна с	1	1
632	можно установить	2	1
633	он очень	1	1
634	только на	1	1
635	раньше чем	3	1
636	а это	1	1
637	так называемый	2	1
638	при помощи	2	1
639	из задач	1	1
640	пускаются в	1	1
641	но есть	2	1
642	превращаются в	1	1
643	на столе	2	1
644	ни с	1	1
645	был бы	2	1
646	не будут	1	1
647	еще накануне	1	1
648	на глаза	1	1
649	могло бы	1	1
650	почему такое	1	1
651	в одном	5	1
652	ты меня	1	1
653	с девушкой	1	1
654	в состоянии	3	1
655	сама есть	1	1
656	этом обряде	2	1
657	или это	1	1
658	как полагали	1	1
659	с обрядом	4	1
660	не просто	2	1
661	своей дочери	2	1
662	которые нужны	1	1
663	может рассматриваться	1	1
664	в жилище	2	1
665	которые как	1	1
666	она начинает	1	1
667	из своих	1	1
668	в другой	4	1
669	в это	1	1
670	нужно было	1	1
671	ней и	1	1
672	распространено мнение	1	1
673	и эту	1	1
674	и смеются	1	1
675	смерти но	1	1
676	и др	4	1
677	на ней	1	1
678	превращается в	2	1
679	этому времени	1	1
680	целым рядом	1	1
681	на которых	1	1
682	зависит от	2	1
683	на весь	1	1
684	понимать как	1	1
685	на смерть	2	1
686	а по	1	1
687	и следовательно	1	1
688	в одно	1	1
689	в исторической	1	1
690	может иметь	1	1
691	или другого	1	1
692	рассматривали как	1	1
693	который его	1	1
694	эти слова	3	1
695	как эти	1	1
696	в одной	4	1
697	и потому	1	1
698	мертвых можно	1	1
699	к себе	2	1
700	смерть есть	1	1
701	или по	1	1
702	верно что	1	1
703	по окончании	1	1
704	а так	1	1
705	что умерший	1	1
706	по своему	1	1
707	в область	4	1
708	что за	1	1
709	она богиня	1	1
710	же представления	1	1
711	смысле этого	2	1
712	он может	1	1
713	что весь	2	1
714	другой вопрос	1	1
715	если человек	1	1
716	здесь имеется	2	1
717	не мертв	1	1
718	заключению что	1	1
719	а потом	4	1
720	говорит вот	1	1
721	обряд этот	1	1
722	в тех	2	1
723	исходя из	1	1
724	который он	1	1
725	и более	2	1
726	быть не	1	1
727	не названа	1	1
728	этого слова	1	1
729	и не	11	1
730	в огне	1	1
731	на пути	1	1
732	но это	4	1
733	поисках своей	1	1
734	внутри которой	1	1
735	из ряда	1	1
736	же значение	1	1
737	нас несколько	1	1
738	становится ясным	2	1
739	происходит не	1	1
740	в обрядах	2	1
741	на горе	1	1
742	более поздние	2	1
743	случаях когда	1	1
744	случае говорится	1	1
745	ли в	1	1
746	почему именно	1	1
747	верили что	1	1
748	же представление	1	1
749	в угол	1	1
750	займет нас	1	1
751	тот кто	2	1
752	если верно	1	1
753	в двух	1	1
754	и вызывает	2	1
755	от него	1	1
756	а может	1	1
757	это позволяет	1	1
758	мы должны	4	1
759	за него	2	1
760	от обряда	1	1
761	его уже	2	1
762	которые в	1	1
763	будет ниже	1	1
764	там он	1	1
765	в мифе	2	1
766	новое рождение	1	1
767	русский материал	1	1
768	его к	1	1
769	несмотря на	1	1
770	он же	1	1
771	только с	2	1
772	все еще	2	1
773	от первого	1	1
774	в свою	1	1
775	сказать что	2	1
776	другой стороны	2	1
777	этих обрядах	1	1
778	в точности	1	1
779	кого-нибудь из	1	1
780	не сами	1	1
781	содержится в	1	1
782	есть и	2	1
783	этот миф	1	1
784	что обряд	1	1
785	и состоит	1	1
786	это так	2	1
787	также не	2	1
788	бросает свет	3	1
789	очень редко	1	1
790	и эта	1	1
791	за волосы	2	1
792	на лице	1	1
