N	2gram	Propp_Isto_2	FransuaR
432	которому принадлежал	1	1
433	его за	1	1
434	но едва	1	1
435	его с	1	1
436	смерти и	7	1
437	как человек	1	1
438	игра в	1	1
439	смысла всего	1	1
440	значение как	1	1
441	на это	1	1
442	если же	1	1
443	приведем еще	1	1
444	и это	3	1
445	головы с	1	1
446	приходит к	1	1
447	и о	1	1
448	здесь не	2	1
449	всего этого	1	1
450	совершенно ясно	2	1
451	огонь и	1	1
452	есть некоторые	1	1
453	нос в	4	1
454	тело в	1	1
455	в себя	3	1
456	связанную с	1	1
457	в пределах	1	1
458	дано в	2	1
459	если ты	2	1
460	у которых	1	1
461	можно было	5	1
462	тело на	2	1
463	то станет	1	1
464	связан с	5	1
465	особенно в	1	1
466	раз он	1	1
467	мог бы	3	1
468	когда его	1	1
469	не чужда	1	1
470	часто в	2	1
471	можно спросить	1	1
472	об этом	11	1
473	связанное с	1	1
474	со всех	4	1
475	о нем	4	1
476	уши и	1	1
477	и здесь	9	1
478	то они	1	1
479	в работе	3	1
480	в глаза	2	1
481	одного из	1	1
482	или на	4	1
483	после того	3	1
484	от рук	1	1
485	восходит к	1	1
486	в лесах	1	1
487	есть такие	1	1
488	этот момент	1	1
489	живой человек	1	1
490	что и	6	1
491	это не	2	1
492	есть с	1	1
493	в другой	4	1
494	вслед за	1	1
495	века и	1	1
496	наиболее известный	1	1
497	смерть есть	1	1
498	идти на	1	1
499	всех сторон	4	1
500	что здесь	4	1
501	известный пример	1	1
502	что смерть	2	1
503	том как	1	1
504	и одновременно	1	1
505	человека в	2	1
506	с ними	2	1
507	этот вопрос	1	1
508	и так	2	1
509	это очень	1	1
510	когда эта	1	1
511	лесах и	1	1
512	причем он	2	1
513	в природе	1	1
514	вот отрывок	1	1
515	их не	1	1
516	здесь с	1	1
517	по этому	1	1
518	по земле	1	1
519	те самые	1	1
520	до наших	1	1
521	люди которые	1	1
522	был так	1	1
523	уже не	1	1
524	оно переходит	1	1
525	и они	4	1
526	свидетельствует о	1	1
527	является не	2	1
528	а то	2	1
529	превращаются в	1	1
530	одно из	2	1
531	ни в	2	1
532	такое объяснение	1	1
533	представлений о	1	1
534	главе о	1	1
535	у нее	4	1
536	от шеи	2	1
537	мы можем	8	1
538	в системе	2	1
539	была еще	1	1
540	ее на	1	1
541	в других	3	1
542	др все	1	1
543	он объясняет	1	1
544	со всем	1	1
545	себе представить	1	1
546	материал в	2	1
547	подлежит никакому	1	1
548	и из	2	1
549	к которому	5	1
550	случаев в	2	1
551	и между	1	1
552	такое же	1	1
553	а с	2	1
554	в высшую	1	1
555	себя и	2	1
556	на ней	1	1
557	в некоторых	2	1
558	не было	2	1
559	и стал	1	1
560	не знает	2	1
561	ничем не	1	1
562	только момент	1	1
563	увидим в	1	1
564	подобного рода	1	1
565	а так	1	1
566	о чем	1	1
567	когда она	3	1
568	в связи	5	1
569	стороны в	1	1
570	связь с	4	1
571	эта связь	3	1
572	в небо	1	1
573	знали что	1	1
574	к своему	1	1
575	может так	1	1
576	xix века	1	1
577	он говорит	1	1
578	видит в	2	1
579	что за	1	1
580	наряду с	6	1
581	смысле этого	2	1
582	если человек	1	1
583	что же	1	1
584	происходит в	2	1
585	матери и	1	1
586	образ и	1	1
587	да и	2	1
588	по существу	2	1
589	действительно ли	1	1
590	исходя из	1	1
591	которым он	1	1
592	вспомним что	2	1
593	ней на	1	1
594	этого слова	1	1
595	все как	1	1
596	туда и	1	1
597	в основном	2	1
598	только для	1	1
599	в стране	1	1
600	на своем	1	1
601	героя в	1	1
602	поэтому что	1	1
603	между прочим	3	1
604	и смертью	1	1
605	недалеко от	1	1
606	это явление	2	1
607	под названием	2	1
608	они так	1	1
609	на небе	1	1
610	не подлежит	1	1
611	и видит	1	1
612	всякого рода	1	1
613	это как	1	1
614	тот кто	2	1
615	у них	1	1
616	что значит	1	1
617	ноги и	1	1
618	нисколько не	2	1
619	в карты	1	1
620	берет и	1	1
621	не слишком	1	1
622	по одному	1	1
623	него и	1	1
624	отношению к	3	1
625	в отдельности	1	1
626	духом и	1	1
627	бы его	1	1
628	явления не	1	1
629	это так	2	1
630	к этой	4	1
631	на лице	1	1
632	в таком	1	1
