N	2gram	Potebnia_M_1	Problema
464	ощущения и	2	1
465	он может	1	1
466	пройти через	1	1
467	друг на	1	1
468	явлений и	3	1
469	только тогда	5	1
470	переход от	1	1
471	относится к	3	1
472	во что	1	1
473	в течение	2	1
474	самое понятие	1	1
475	субъекта и	4	1
476	решительно все	1	1
477	которая хотя	1	1
478	дает нам	1	1
479	показать что	1	1
480	не требующее	1	1
481	и объекта	4	1
482	и нет	1	1
483	все же	6	1
484	вопросом о	2	1
485	говорит что	1	1
486	с понятием	2	1
487	его к	2	1
488	к другим	2	1
489	тем же	2	1
490	все языки	1	1
491	духа и	7	1
492	самом начале	1	1
493	самом акте	1	1
494	от этого	1	1
495	пределы его	1	1
496	еще на	1	1
497	настоящую минуту	1	1
498	себя к	1	1
499	предмете и	1	1
500	бы не	6	1
501	думать что	3	1
502	может считаться	1	1
503	ни одна	2	1
504	в известном	1	1
505	им в	1	1
506	нами в	1	1
507	ничего и	1	1
508	но его	1	1
509	если он	1	1
510	но на	2	1
511	их действия	1	1
512	говоря только	1	1
513	сторона языка	1	1
514	что каждая	1	1
515	теории и	2	1
516	связанные с	1	1
517	должна быть	3	1
518	возникает только	1	1
519	чувственного восприятия	1	1
520	отношений между	3	1
521	такой смысл	1	1
522	ни были	3	1
523	предложения и	1	1
524	с представлением	1	1
525	предметы но	1	1
526	не имея	1	1
527	на этом	1	1
528	в нее	1	1
529	одно и	1	1
530	ни для	1	1
531	или слово	1	1
532	а вместе	3	1
533	в каждом	4	1
534	то ни	3	1
535	друг в	1	1
536	них не	2	1
537	а его	3	1
538	лишь в	1	1
539	заключается в	3	1
540	и других	4	1
541	при встрече	1	1
542	мы на	1	1
543	а без	1	1
544	может стать	1	1
545	и отдельные	2	1
546	то все	2	1
547	известно что	2	1
548	физический или	1	1
549	понятие не	1	1
550	даже в	1	1
551	еще одно	1	1
552	мысли чтобы	1	1
553	мог бы	2	1
554	на свои	2	1
555	бы совершенно	1	1
556	жизни человека	2	1
557	и внутренним	1	1
558	показывает что	3	1
559	жизни то	1	1
560	на друга	1	1
561	и необходимое	1	1
562	или наоборот	1	1
563	со своими	1	1
564	мы видели	4	1
565	их на	1	1
566	же есть	1	1
567	только тем	2	1
568	на значение	1	1
569	не так	3	1
570	именно он	1	1
571	во время	1	1
572	с областью	1	1
573	другим и	1	1
574	внешним и	2	1
575	обыденной жизни	1	1
576	соприкосновение с	1	1
577	в такой	1	1
578	и без	3	1
579	чувственного образа	1	1
580	должно предшествовать	1	1
581	можно понимать	1	1
582	и языка	4	1
583	признать что	1	1
584	вопрос о	4	1
585	природы но	2	1
586	его действия	1	1
587	и той	3	1
588	одна только	1	1
589	науке а	1	1
590	т п	4	1
591	ни было	2	1
592	том и	2	1
593	природу и	1	1
594	что сам	3	1
595	общего и	1	1
596	том же	2	1
597	времени а	1	1
598	из одного	3	1
599	для нее	2	1
600	вместе со	1	1
601	есть всегда	1	1
602	случае мы	1	1
603	без него	2	1
604	если и	2	1
605	между людьми	1	1
606	примеров того	1	1
607	самого этого	1	1
608	слова мы	3	1
609	о значении	1	1
610	что ему	1	1
611	тогда когда	9	1
612	если в	1	1
613	до поры	1	1
614	и искусство	1	1
615	физических явлений	2	1
616	образом в	1	1
617	для кого	1	1
618	из него	2	1
619	в определении	2	1
620	на язык	7	1
621	именно с	1	1
622	находятся в	3	1
623	невозможны без	1	1
624	смысле общее	1	1
625	к ней	2	1
626	так например	3	1
627	мы бы	1	1
628	возможно при	1	1
629	этого предмета	1	1
630	словом или	2	1
631	сами не	2	1
632	средствами но	1	1
633	этом отношении	1	1
634	которому мы	1	1
635	что на	6	1
636	состояние духа	2	1
637	этот закон	1	1
638	это могло	1	1
639	уже о	1	1
640	начиная с	1	1
641	образом что	2	1
642	сравнении с	2	1
643	должны быть	7	1
644	эти законы	1	1
645	а что	1	1
646	его с	2	1
647	мысли о	4	1
648	отказаться от	1	1
649	если же	5	1
650	где он	1	1
651	должен быть	1	1
652	особенности этого	1	1
653	всяких усилий	1	1
654	можно и	1	1
655	напряженности и	1	1
656	с ее	2	1
657	на другой	1	1
658	ни стало	1	1
659	мысль о	2	1
660	и логически	1	1
661	то время	1	1
662	всей своей	1	1
663	образом то	1	1
664	если они	1	1
665	понятием а	1	1
666	на нее	1	1
667	не с	1	1
668	восприятиях и	1	1
669	понимать и	1	1
670	этой мысли	1	1
671	помощи слова	1	1
672	появление его	1	1
673	только внешнее	1	1
674	нем то	1	1
675	он служит	1	1
676	остановимся на	1	1
677	мысль не	1	1
678	по мере	6	1
679	но такая	2	1
680	познания и	2	1
681	каждый раз	4	1
682	же необходимо	1	1
683	кого не	1	1
684	в другом	1	1
685	что противоположно	1	1
686	внимание на	1	1
687	как ее	1	1
688	притом в	1	1
689	одного из	2	1
690	утверждает что	2	1
691	ее и	1	1
692	за собою	1	1
693	один момент	1	1
694	которой мы	1	1
695	общее и	1	1
696	которые мы	5	1
697	переходит в	1	1
698	при исследовании	1	1
699	во втором	5	1
700	природы которая	1	1
701	в языке	33	1
702	приятный предмет	1	1
703	не более	4	1
704	но собственно	1	1
705	логике но	1	1
706	говорить и	1	1
707	что бы	2	1
708	есть тоже	1	1
709	слова для	4	1
710	еще только	2	1
711	и об	1	1
712	объект со	1	1
713	не зная	2	1
714	содержания но	1	1
715	по своей	1	1
716	но с	2	1
717	в греческом	1	1
718	видели что	1	1
719	к сожалению	1	1
720	этот вопрос	2	1
721	что даже	2	1
722	общие понятия	1	1
723	разнообразие и	1	1
724	в стороне	4	1
725	история и	2	1
726	себя в	1	1
727	же нам	1	1
728	для всех	5	1
729	что законы	1	1
730	видели выше	1	1
731	есть чисто	1	1
732	указания на	2	1
733	и насколько	1	1
734	одной точке	2	1
735	в начале	2	1
736	многое другое	1	1
737	чем с	1	1
738	всему человечеству	1	1
739	но самое	1	1
740	связан в	1	1
741	не из	3	1
742	в душе	11	1
743	за ним	2	1
744	процесс возникновения	1	1
745	мир в	1	1
746	и их	3	1
747	нечто общее	1	1
748	могло бы	3	1
749	в прошлом	1	1
750	чтобы она	1	1
751	мы рассматривали	1	1
752	но всегда	2	1
753	ее не	1	1
754	друг друга	5	1
755	из нее	1	1
756	не говорит	1	1
757	явлений в	2	1
758	от того	4	1
759	всех тех	1	1
760	значение только	1	1
761	этой цели	2	1
762	это будет	2	1
763	которые как	1	1
764	со стороны	8	1
765	чувственных восприятиях	1	1
766	говорили все	1	1
767	уже при	1	1
768	этим путем	1	1
769	что человек	5	1
770	каждом отдельном	1	1
771	на ней	1	1
772	предмет и	1	1
773	его из	1	1
774	втором смысле	1	1
775	притом не	4	1
776	менее он	1	1
777	но разве	1	1
778	общее понятие	2	1
779	предмет хотя	1	1
780	человек в	1	1
781	человек есть	1	1
782	была бы	2	1
783	что из	1	1
784	и слово	1	1
785	под влиянием	2	1
786	и часы	2	1
787	нельзя назвать	1	1
788	все вообще	1	1
789	опять единство	1	1
790	к лицу	1	1
791	слова то	2	1
792	что называется	1	1
793	в одной	1	1
794	только его	1	1
795	или по	1	1
796	выводится из	1	1
797	он говорит	1	1
798	что за	1	1
799	даже самому	1	1
800	этой последней	1	1
801	в логике	1	1
802	языке и	1	1
803	никакой возможности	1	1
804	в понятие	1	1
805	в человеческом	2	1
806	многих других	1	1
807	это значит	1	1
808	с этой	2	1
809	в науках	1	1
810	действительности не	1	1
811	слова и	4	1
812	они указывают	1	1
813	во-вторых он	1	1
814	несколько слов	1	1
815	смысле есть	2	1
816	только ради	1	1
817	видно что	2	1
818	ничего кроме	1	1
819	в смысле	4	1
820	остается в	1	1
821	невозможно без	1	1
822	при всем	1	1
823	для мысли	2	1
824	что ум	1	1
825	для выражения	1	1
826	в мысли	8	1
827	основанная на	1	1
828	что я	1	1
829	и от	3	1
830	о котором	3	1
831	бы даже	2	1
832	не представляет	1	1
833	есть система	1	1
834	как движение	1	1
835	от него	4	1
836	из себя	5	1
837	на свою	1	1
838	и самое	2	1
839	не будучи	1	1
840	бы они	2	1
841	что по	3	1
842	будто бы	1	1
843	все они	2	1
844	между внешним	1	1
845	и необходимо	1	1
846	есть уже	3	1
847	в памяти	1	1
848	мыслит как	1	1
849	разницу между	1	1
850	но оно	3	1
851	это все	1	1
852	утверждению что	1	1
853	или других	1	1
854	можно смотреть	1	1
855	стороне и	1	1
856	по одному	1	1
857	имеет место	2	1
858	нет но	1	1
859	никакой связи	1	1
860	по которой	1	1
861	в сравнении	3	1
862	ко всему	1	1
863	моей стороны	1	1
864	жизни и	2	1
865	но эти	2	1
866	к этой	3	1
867	в противоположность	1	1
868	к этому	1	1
869	как на	3	1
