N	2gram	Bakhtin_sl_2	Dialekti
353	этой идеи	1	1
354	не можем	1	1
355	не приходится	3	1
356	говорят о	1	1
357	с какой	1	1
358	мировоззрений и	2	1
359	своем историческом	1	1
360	в нашем	2	1
361	только два	1	1
362	что так	1	1
363	о других	1	1
364	роль в	2	1
365	если он	1	1
366	корнями в	2	1
367	дальше и	1	1
368	и идея	1	1
369	пусть это	1	1
370	но прежде	2	1
371	вообще не	1	1
372	как он	2	1
373	этого мало	1	1
374	человек не	1	1
375	он не	2	1
376	всех этих	4	1
377	и еще	1	1
378	моменты которые	1	1
379	значение может	1	1
380	и более	2	1
381	его от	3	1
382	людей и	2	1
383	или иных	1	1
384	в нее	2	1
385	одно и	1	1
386	быть настолько	1	1
387	через все	1	1
388	типах и	1	1
389	если нет	1	1
390	связанные с	4	1
391	что мир	1	1
392	сознание и	3	1
393	конечно в	2	1
394	а его	1	1
395	нашем случае	1	1
396	художественный образ	4	1
397	его в	4	1
398	входит в	4	1
399	не предполагает	1	1
400	с другими	4	1
401	единая и	1	1
402	чаще всего	1	1
403	художественном образе	2	1
404	он является	1	1
405	о которых	1	1
406	мы видели	2	1
407	быть также	2	1
408	ведет к	1	1
409	воля и	1	1
410	такой же	1	1
411	одного и	1	1
412	и становится	1	1
413	мысль и	1	1
414	не подвергается	1	1
415	этого необходимо	1	1
416	бесконечным разнообразием	1	1
417	в который	1	1
418	место в	1	1
419	себе а	1	1
420	в отличие	12	1
421	основе ее	1	1
422	этих моментов	1	1
423	которые в	2	1
424	но он	2	1
425	она или	1	1
426	вещей и	1	1
427	зрения и	2	1
428	даже в	2	1
429	и вся	1	1
430	и определенный	1	1
431	без него	1	1
432	и одной	1	1
433	как будет	1	1
434	категория в	1	1
435	о значении	1	1
436	с которой	1	1
437	ее с	1	1
438	в процессе	13	1
439	они же	1	1
440	слова но	1	1
441	в непрерывном	1	1
442	на самый	1	1
443	и имеет	1	1
444	понимать его	1	1
445	во всякой	1	1
446	их значение	1	1
447	его всегда	2	1
448	следовательно и	1	1
449	смысл его	2	1
450	слово и	5	1
451	этого сознания	1	1
452	одна из	4	1
453	это то	1	1
454	или как	4	1
455	всех своих	1	1
456	это так	1	1
457	и специфичность	1	1
458	связи с	3	1
459	ибо все	1	1
460	но теперь	1	1
461	что возможно	1	1
462	здоровья и	1	1
463	а в	4	1
464	судьбы и	1	1
465	к себе	1	1
466	в духе	1	1
467	человека в	5	1
468	зависимости от	4	1
469	и чужой	1	1
470	всего что	1	1
471	и становления	3	1
472	в нас	1	1
473	с образом	1	1
474	некоторой степени	1	1
475	как они	1	1
476	как мы	7	1
477	а предмет	1	1
478	чем не	2	1
479	самого по	1	1
480	всего этого	1	1
481	чтобы быть	1	1
482	нет никакой	1	1
483	в пределах	13	1
484	в дальнейшем	2	1
485	невозможно никакое	1	1
486	мы наблюдаем	2	1
487	на том	1	1
488	и себе	1	1
489	и специфическое	1	1
490	те же	2	1
491	эту границу	1	1
492	здесь как	2	1
493	и которые	1	1
494	как между	1	1
495	как таковую	1	1
496	лишь о	2	1
497	всех возможных	1	1
498	в последней	1	1
499	оно стоит	1	1
500	но такая	1	1
501	образом в	1	1
502	действительность и	1	1
503	или прямо	4	1
504	и здесь	2	1
505	и должно	1	1
506	говорить не	1	1
507	миф в	1	1
508	с одной	5	1
509	на образ	4	1
510	мы понимаем	1	1
511	должно было	1	1
512	к нему	3	1
513	нем не	1	1
514	смысле не	1	1
515	когда оно	1	1
516	в языке	2	1
517	становится теперь	1	1
518	исторического становления	1	1
519	все время	1	1
520	человека как	1	1
521	в лучшем	1	1
522	и она	1	1
523	в него	7	1
524	не зная	1	1
525	почти все	2	1
526	значений и	1	1
527	с другим	1	1
528	их не	1	1
529	точка зрения	2	1
530	в окружающем	1	1
531	именно на	2	1
532	идея но	1	1
533	есть чисто	1	1
534	с нею	1	1
535	на всем	1	1
536	уже в	2	1
537	так можно	1	1
538	слова не	4	1
539	рано или	1	1
540	оно всегда	1	1
541	и других	4	1
542	его и	2	1
543	за ним	1	1
544	одно из	1	1
545	эти три	1	1
546	цели и	2	1
547	в конце	1	1
548	свой смысл	2	1
549	не для	1	1
550	с этими	1	1
551	есть необходимый	1	1
552	до некоторой	1	1
553	поэтому и	4	1
554	она имеет	1	1
555	науки в	1	1
556	вне ее	1	1
557	именно как	2	1
558	или поздно	1	1
559	не были	1	1
560	или иной	5	1
561	говорим о	1	1
562	прямо сказать	3	1
563	с другой	5	1
564	дело в	2	1
565	и между	2	1
566	пределы и	1	1
567	на которые	1	1
568	сознания для	2	1
569	души и	1	1
570	но есть	1	1
571	неотделим от	1	1
572	превращается в	1	1
573	них и	2	1
574	нужно сказать	1	1
575	это взаимоотношение	1	1
576	в подлинном	1	1
577	моментов и	1	1
578	до конца	17	1
579	и самый	1	1
580	самое слово	1	1
581	однако и	1	1
582	как ни	1	1
583	одно а	1	1
584	и оно	2	1
585	или с	1	1
586	мира в	1	1
587	то она	1	1
588	в связи	2	1
589	входить в	2	1
590	но оно	2	1
591	отличается от	2	1
592	заложенная в	1	1
593	человек в	6	1
594	эта идея	2	1
595	обладает совершенно	1	1
596	который мы	1	1
597	уходит своими	2	1
598	лежащий в	1	1
599	в той	4	1
600	и дальше	3	1
601	себя то	2	1
602	быть только	1	1
603	вокруг себя	1	1
604	ней не	1	1
605	находить и	1	1
606	мы сказали	2	1
607	в контексте	3	1
608	его именно	2	1
609	этом случае	6	1
610	несколько слов	2	1
611	единственно возможная	1	1
612	лучшем случае	1	1
613	ближе к	1	1
614	в недрах	1	1
615	похоже на	1	1
616	в наше	1	1
617	не является	1	1
618	и грубых	1	1
619	и воля	2	1
620	не знаем	2	1
621	указать на	1	1
622	и от	3	1
623	она может	2	1
624	в точном	2	1
625	мира и	5	1
626	в силах	1	1
627	чтобы понять	1	1
628	человек и	14	1
629	себя самого	1	1
630	на первый	1	1
631	есть такая	1	1
632	из себя	3	1
633	и темное	2	1
634	все они	2	1
635	однако на	1	1
636	на фоне	4	1
637	жизни в	2	1
638	нами не	1	1
639	в романе	46	1
640	мира он	1	1
641	слово слово	2	1
642	не знает	2	1
643	это сознание	2	1
644	в символе	1	1
645	что под	1	1
646	включает в	2	1
647	определенным образом	1	1
648	о себе	1	1
649	в своих	1	1
650	них но	1	1
651	гораздо более	1	1
