N	2gram	Bakhtin_Pr_4	Problema
196	с одной	1	3
197	со всеми	1	3
198	вопроса о	1	3
199	слова не	2	3
200	в известной	2	3
201	и даже	3	3
202	себя и	3	3
203	одной стороны	1	3
204	есть лишь	1	3
205	его как	2	3
206	на фоне	6	3
207	только его	1	3
208	и на	11	3
209	в тех	1	3
210	да и	4	3
211	слова и	7	3
212	но это	6	3
213	все это	6	3
214	от него	1	3
215	и все	9	3
216	ни было	1	3
217	не знает	4	3
218	в таком	1	3
219	все что	2	3
220	они не	2	3
221	смысле слова	2	2
222	относится и	1	2
223	его моментов	1	2
224	он может	1	2
225	и должны	2	2
226	и есть	1	2
227	в котором	5	2
228	мы имеем	3	2
229	не во	1	2
230	совпадает с	1	2
231	но она	2	2
232	не вполне	1	2
233	и он	6	2
234	со словами	1	2
235	оглядки на	1	2
236	с его	5	2
237	но как	1	2
238	а только	1	2
239	ивана карамазова	1	2
240	как к	1	2
241	себе не	1	2
242	и у	1	2
243	что это	1	2
244	бы не	2	2
245	нами в	1	2
246	на то	3	2
247	а к	1	2
248	оно было	1	2
249	он должен	1	2
250	в корне	2	2
251	на этом	3	2
252	человека в	1	2
253	в каждом	6	2
254	здесь мы	1	2
255	лишь в	2	2
256	и других	4	2
257	не совпадает	1	2
258	о которых	2	2
259	место и	1	2
260	переходим к	2	2
261	строгом смысле	2	2
262	и при	3	2
263	или точнее	1	2
264	все и	1	2
265	войти в	3	2
266	не могли	2	2
267	том же	4	2
268	и вообще	1	2
269	и вся	1	2
270	раз и	4	2
271	она не	3	2
272	дело в	3	2
273	одна из	2	2
274	и отдельных	1	2
275	того чтобы	1	2
276	словом но	1	2
277	слово и	7	2
278	действительности но	1	2
279	в самой	5	2
280	и весь	1	2
281	во всем	4	2
282	а лишь	1	2
283	связи с	1	2
284	можем говорить	1	2
285	у нас	2	2
286	к себе	6	2
287	не могут	3	2
288	отличается от	3	2
289	слова с	7	2
290	быть конечно	1	2
291	что все	1	2
292	композиционные формы	2	2
293	самим собою	3	2
294	в себя	4	2
295	она только	1	2
296	степени и	2	2
297	особенно в	5	2
298	с самим	5	2
299	здесь нет	3	2
300	его разновидностях	1	2
301	поэтому в	1	2
302	и здесь	4	2
303	в другом	2	2
304	и что	3	2
305	делает возможным	1	2
306	как чисто	1	2
307	в значительной	1	2
308	от них	2	2
309	и во	3	2
310	автор как	1	2
311	не довлеет	1	2
312	язык в	1	2
313	в него	6	2
314	в каких	1	2
315	единство не	1	2
316	в двух	1	2
317	что он	6	2
318	в какой	1	2
319	себя в	3	2
320	можно определить	1	2
321	языка как	1	2
322	не дает	2	2
323	что и	3	2
324	вовсе не	9	2
325	в некоторых	1	2
326	которые могут	1	2
327	тем что	3	2
328	чем в	1	2
329	или иной	2	2
330	здесь в	2	2
331	форме и	1	2
332	и пр	2	2
333	и определяет	1	2
334	не было	2	2
335	но лишь	1	2
336	но можно	1	2
337	в связи	1	2
338	именно поэтому	1	2
339	человек в	1	2
340	в частности	1	2
341	как это	1	2
342	в строгом	2	2
343	подхода к	1	2
344	и оценки	1	2
345	к своему	3	2
346	лингвистики и	2	2
347	этих явлений	2	2
348	по существу	3	2
349	для понимания	2	2
350	можно сказать	4	2
351	является как	1	2
352	или в	8	2
353	узком смысле	2	2
354	о котором	2	2
355	той или	2	2
356	но зато	1	2
357	в этих	4	2
358	формы по	1	2
359	от ее	1	2
360	слово в	6	2
361	в свою	1	2
362	была бы	1	2
363	материал и	2	2
364	и другие	3	2
365	в своих	1	2
366	по поводу	1	2
367	и эта	1	2
368	к этому	1	2
369	он совершенно	1	1
370	а между	2	1
371	лежат в	1	1
372	он получает	1	1
373	в сфере	1	1
374	словесный материал	2	1
375	человека и	3	1
376	мир где	1	1
377	от своей	1	1
378	в первом	1	1
379	как необходимый	1	1
380	к другому	5	1
381	но главное	1	1
382	знает конечно	1	1
383	контекста в	1	1
384	из его	1	1
385	не вещь	1	1
386	в нашу	1	1
387	уже указывали	1	1
388	случае оно	1	1
389	от которых	1	1
390	и могут	1	1
391	обойтись без	1	1
392	из всех	1	1
393	из подполья	1	1
394	нуждаются в	1	1
395	до крайности	1	1
396	вопрос о	2	1
397	язык как	1	1
398	высказывания в	1	1
399	существенно отличается	1	1
400	так чтобы	3	1
401	на себя	4	1
402	с ее	3	1
403	бы ни	2	1
404	свой предмет	7	1
405	подчеркнуть что	1	1
406	в каждой	1	1
407	собою и	1	1
408	меньшей степени	2	1
409	которую можно	1	1
410	осуществляет себя	1	1
411	это направление	1	1
412	есть для	1	1
413	и возможности	1	1
414	время в	1	1
415	произведения только	1	1
416	вполне и	1	1
417	а следовательно	2	1
418	различия между	1	1
419	слова как	3	1
420	художественное задание	1	1
421	к слову	2	1
422	в общем	2	1
423	в новом	1	1
424	вступают в	1	1
425	себе и	3	1
426	своих последних	1	1
427	контексте в	1	1
428	каково бы	1	1
429	конечно совершенно	1	1
430	показать в	2	1
431	стороны и	2	1
432	ней в	1	1
433	все остальные	1	1
434	им в	1	1
435	могли бы	1	1
436	целый ряд	2	1
437	характер носит	1	1
438	было только	1	1
439	невозможны ни	1	1
440	чисто лингвистические	1	1
441	бы и	2	1
442	определяет все	1	1
443	его а	1	1
444	которые в	2	1
445	что так	2	1
446	в этой	3	1
447	но он	3	1
448	его момент	1	1
449	только один	1	1
450	но ведь	2	1
451	как он	3	1
452	в наших	1	1
453	направлено на	3	1
454	а вовсе	1	1
455	и если	1	1
456	в первых	2	1
457	независимость от	1	1
458	и историческом	1	1
459	они в	1	1
460	формы но	1	1
461	эта последняя	1	1
462	и социальной	1	1
463	в узком	2	1
464	не как	3	1
465	внутри произведения	1	1
466	и вот	1	1
467	широком смысле	2	1
468	ни были	1	1
469	характер в	1	1
470	свое время	2	1
471	и единство	1	1
472	даже прямо	1	1
473	его можно	1	1
474	образа и	1	1
475	серьезность и	1	1
476	определить и	1	1
477	от нее	1	1
478	этом последнем	1	1
479	в одну	1	1
480	форма его	1	1
481	они должны	3	1
482	значение в	2	1
483	от некоторых	1	1
484	есть конечно	2	1
485	мы уже	3	1
486	вполне но	1	1
487	его своим	1	1
488	от одного	2	1
489	слово уже	2	1
490	и иных	1	1
491	и мы	1	1
492	в существенном	1	1
493	моменты в	1	1
494	она становится	1	1
495	к словесному	1	1
496	языковые явления	2	1
497	ведь в	1	1
498	в один	1	1
499	он является	1	1
500	но вся	2	1
501	она и	1	1
502	ни одной	1	1
503	все равно	2	1
504	разобранные нами	3	1
505	их взаимоотношения	1	1
506	нами особенность	1	1
507	отражается в	1	1
508	и уже	1	1
509	слова причем	1	1
510	от языка	1	1
511	не проникает	2	1
512	и прямо	2	1
513	автора и	2	1
514	обратимся к	1	1
515	нисколько не	1	1
516	которую он	2	1
517	при изучении	1	1
518	еще одного	1	1
519	не становится	1	1
520	по сравнению	1	1
521	что вся	1	1
522	строгое различение	1	1
523	к одному	6	1
524	должна опираться	1	1
525	слово он	1	1
526	себе а	2	1
527	в которых	2	1
528	мысли и	2	1
529	нет искусства	1	1
530	нем он	1	1
531	смысле а	1	1
532	может обойтись	1	1
533	односторонней и	1	1
534	этих моментов	1	1
535	композиционную форму	1	1
536	силу и	1	1
537	даже к	2	1
538	однако в	1	1
539	же может	1	1
540	по себе	7	1
541	тому что	1	1
542	чрезвычайно велико	1	1
543	быть лишь	1	1
544	к некоторым	1	1
545	слова мы	2	1
546	вплоть до	1	1
547	как выражение	2	1
548	будем рассматривать	1	1
549	человека но	1	1
550	виду что	1	1
551	но для	3	1
552	мышления и	1	1
553	правда в	3	1
554	что их	1	1
555	здесь на	1	1
556	и два	1	1
557	бытия и	3	1
558	эта внутренняя	1	1
559	в самых	1	1
560	и снова	1	1
561	иметь в	1	1
562	следовательно и	2	1
563	того и	2	1
564	и всегда	1	1
565	и без	1	1
566	этих двух	4	1
567	и лишь	1	1
568	явление в	2	1
569	целое в	1	1
570	правда это	1	1
571	не ставит	1	1
572	понимания же	1	1
573	и является	2	1
574	есть являются	1	1
575	в сознании	1	1
576	следует отметить	1	1
577	в процессе	4	1
578	слова его	1	1
579	не столь	1	1
580	предметное значение	2	1
581	совершенно необходимо	1	1
582	до своих	2	1
583	и несколько	3	1
584	есть к	1	1
585	действительности то	1	1
586	очень часто	4	1
587	значительной степени	1	1
588	его с	1	1
589	служить и	1	1
590	для его	1	1
591	даже и	1	1
592	его значение	1	1
593	поэтического языка	1	1
594	эти явления	3	1
595	него как	2	1
596	некоторой степени	1	1
597	живет на	6	1
598	события на	1	1
599	для художественного	1	1
600	слов но	1	1
601	как не	1	1
602	мы конечно	2	1
603	без всякого	2	1
604	языка и	2	1
605	характер и	1	1
606	если в	2	1
607	за пределами	1	1
608	каждый раз	1	1
609	не возникает	1	1
610	идет речь	1	1
611	мы наблюдаем	1	1
612	стремиться к	1	1
613	на том	2	1
614	что у	1	1
615	на нее	1	1
616	оно как	1	1
617	произведения не	1	1
618	на которую	1	1
619	глубоко и	1	1
620	иногда в	1	1
621	в одном	11	1
622	начинается в	1	1
623	известной мере	1	1
624	это только	1	1
625	даны в	3	1
626	остановимся на	2	1
627	это возможно	1	1
628	носит здесь	1	1
629	словами предложениями	1	1
630	с человеком	1	1
631	смысле и	1	1
632	но может	1	1
633	этой проблемы	1	1
634	часто и	1	1
635	мы это	1	1
636	нашей работы	1	1
637	этом произведении	1	1
638	произведение это	1	1
639	на что	1	1
640	для нас	2	1
641	события в	1	1
642	и смысловой	1	1
643	нем не	1	1
644	которого оно	2	1
645	и нашу	1	1
646	лишь путем	1	1
647	это имеет	1	1
648	во втором	1	1
649	ибо и	1	1
650	резко отличается	1	1
651	к определенному	2	1
652	и следовательно	2	1
653	может непосредственно	1	1
654	этой форме	1	1
655	сюда относится	1	1
656	быть и	1	1
657	на которой	1	1
658	установок и	1	1
659	важное значение	1	1
660	этот вопрос	2	1
661	направлена на	1	1
662	нее она	1	1
663	они могут	1	1
664	между этими	3	1
665	здесь с	2	1
666	изнутри и	1	1
667	нас здесь	2	1
668	именно на	1	1
669	бы вбирает	1	1
670	человека с	1	1
671	действительно может	1	1
672	определения и	1	1
673	есть в	6	1
674	все словесные	1	1
675	есть я	2	1
676	уже не	4	1
677	эти отношения	3	1
678	только на	3	1
679	ее а	1	1
680	своим собственным	1	1
681	отношение не	1	1
682	есть уже	2	1
683	не принимает	2	1
684	речь в	2	1
685	его и	1	1
686	и лингвистического	1	1
687	который как	1	1
688	для него	2	1
689	творчестве достоевского	2	1
690	самого слова	1	1
691	сами по	2	1
692	вся внутренняя	1	1
693	ее не	1	1
694	к ним	4	1
695	не о	1	1
696	может служить	1	1
697	друг друга	6	1
698	если оно	2	1
699	только с	1	1
700	как событие	1	1
701	на их	1	1
702	для решения	1	1
703	гораздо сложнее	1	1
704	подходом к	1	1
705	ее художественного	1	1
706	понимая под	1	1
707	наконец третья	1	1
708	чувствует себя	1	1
709	именно как	2	1
710	выходит за	1	1
711	точек зрения	4	1
712	он живет	1	1
713	с другим	1	1
714	до сих	8	1
715	или иначе	1	1
716	именно в	1	1
717	всякое высказывание	2	1
718	и самая	1	1
719	уходит в	1	1
720	и между	6	1
721	оно является	2	1
722	предмет и	2	1
723	связано с	1	1
724	самом же	1	1
725	смысла и	1	1
726	на этот	2	1
727	до конца	4	1
728	как ни	1	1
729	так называемой	1	1
730	все время	2	1
731	не совпадающее	1	1
732	слова слово	2	1
733	что мы	2	1
734	для историка	1	1
735	значительно и	1	1
736	и ему	1	1
737	быть адекватно	1	1
738	слова от	2	1
739	художественное значение	1	1
740	вместе с	2	1
741	так же	3	1
742	и особенно	1	1
743	до этого	1	1
744	смысла не	1	1
745	мы говорим	1	1
746	но этот	3	1
747	без труда	1	1
748	форма художественного	1	1
749	сравнению с	1	1
750	который мы	1	1
751	для создания	1	1
752	образом и	3	1
753	берет слово	1	1
754	лицом к	1	1
755	в той	3	1
756	на которое	1	1
757	которому оно	2	1
758	авторство в	1	1
759	дело конечно	1	1
760	слов в	2	1
761	форма в	1	1
762	как целое	1	1
763	мы сказали	3	1
764	историка литературы	1	1
765	есть и	2	1
766	этого слова	2	1
767	она как	1	1
768	напряженно чувствует	1	1
769	и формы	1	1
770	эти два	1	1
771	благодаря этому	1	1
772	сих пор	8	1
773	словом в	4	1
774	конкретное высказывание	1	1
775	о мире	1	1
776	рассказа но	1	1
777	на самой	3	1
778	не занимает	1	1
779	для выражения	1	1
780	живет и	1	1
781	хотя они	1	1
782	слова со	1	1
783	к тому	2	1
784	что делает	1	1
785	этом его	1	1
786	что кроме	1	1
787	смысловую направленность	2	1
788	в результате	2	1
789	мира и	1	1
790	своему предмету	3	1
791	и слов	1	1
792	может войти	1	1
793	но лингвистика	1	1
794	бы в	3	1
795	еще более	3	1
796	его уже	1	1
797	я в	1	1
798	исследования не	1	1
799	же деле	1	1
800	разных сторон	1	1
801	могли быть	1	1
802	но чисто	1	1
803	отношении к	2	1
804	к лицу	1	1
805	жизни в	1	1
806	но эта	1	1
807	но если	3	1
808	не лежит	1	1
809	отношением к	1	1
810	говорящего к	1	1
811	большое значение	1	1
812	которых слово	1	1
813	себе самому	4	1
814	жизни а	1	1
815	в характере	1	1
816	мы коснемся	1	1
817	этом глубокое	1	1
818	совершенно правомерно	1	1
819	в свое	2	1
820	выходят за	2	1
821	у толстого	1	1
822	но именно	3	1
823	направленность слова	2	1
824	жизни и	5	1
825	но эти	4	1
826	к этой	1	1
827	как слово	2	1
828	это в	1	1
829	снова и	1	1
830	им и	1	1
