N	2gram	Propp_Isto_2	Myslijsy
108	в одном	5	4
109	тогда как	1	4
110	природы а	1	4
111	только на	1	4
112	до сих	6	4
113	а именно	3	4
114	но есть	2	4
115	так же	13	4
116	в той	1	4
117	да и	2	4
118	есть то	1	4
119	тем самым	2	4
120	в таком	1	4
121	например в	2	3
122	самом деле	2	3
123	на самом	2	3
124	и есть	5	3
125	что эти	4	3
126	слова в	2	3
127	мы уже	6	3
128	той же	2	3
129	еще до	2	3
130	еще не	9	3
131	и на	4	3
132	или от	1	3
133	то мы	2	3
134	там где	1	3
135	по которому	1	3
136	в самом	1	3
137	все эти	4	3
138	так в	3	3
139	и тот	1	3
140	и если	2	3
141	на его	2	3
142	т д	18	3
143	к одному	1	3
144	и по	2	3
145	в нее	2	3
146	на нее	2	3
147	не будет	1	3
148	но уже	1	3
149	в них	1	3
150	не всегда	1	3
151	ведет к	1	3
152	но это	4	3
153	в которых	2	3
154	их в	2	3
155	в науке	1	3
156	только не	1	3
157	никогда не	15	3
158	в разных	2	3
159	связи с	8	3
160	до того	1	3
161	так то	1	3
162	к тому	5	3
163	как человек	1	3
164	представления и	2	3
165	что у	2	3
166	мы в	2	3
167	слово и	1	3
168	в виду	2	3
169	там же	1	3
170	образом мы	1	3
171	связь между	1	3
172	и только	2	3
173	и следовательно	1	3
174	с ними	2	3
175	этот вопрос	1	3
176	и так	2	3
177	уже не	1	3
178	при помощи	2	3
179	и других	1	3
180	себе в	1	3
181	и их	2	3
182	со стороны	1	3
183	и из	2	3
184	нельзя сказать	1	3
185	именно в	2	3
186	нет ничего	2	3
187	ко всем	1	3
188	между прочим	3	3
189	кроме того	2	3
190	в этих	11	3
191	и состоит	1	3
192	и вместе	2	3
193	в процессе	1	3
194	самых разнообразных	1	2
195	такое же	1	2
196	нам кажется	1	2
197	а как	1	2
198	как мы	1	2
199	имеет свою	1	2
200	что иное	2	2
201	не вполне	1	2
202	я не	2	2
203	же что	1	2
204	есть вместе	1	2
205	в ней	4	2
206	иное как	2	2
207	этих случаях	10	2
208	тем как	1	2
209	эта связь	3	2
210	что по	1	2
211	его к	1	2
212	так или	1	2
213	из этих	3	2
214	сказать чтобы	1	2
215	что она	5	2
216	как оно	1	2
217	по-видимому не	1	2
218	он все	1	2
219	он не	8	2
220	состоит в	2	2
221	из него	2	2
222	подобно тому	3	2
223	человека в	2	2
224	здесь мы	3	2
225	об этом	11	2
226	это было	1	2
227	или если	1	2
228	человек не	1	2
229	она и	2	2
230	говорится о	1	2
231	чем в	1	2
232	в других	3	2
233	что значит	1	2
234	но что	1	2
235	на ступени	1	2
236	от его	1	2
237	вопрос о	4	2
238	выше мы	3	2
239	или что	1	2
240	даже в	1	2
241	же мы	2	2
242	можем сказать	1	2
243	она не	5	2
244	что происходит	2	2
245	в таких	2	2
246	виду что	1	2
247	самого начала	2	2
248	в сущности	2	2
249	дело не	4	2
250	иметь в	2	2
251	к ней	2	2
252	как она	4	2
253	его значения	1	2
254	и его	3	2
255	мы бы	1	2
256	в более	1	2
257	этот образ	1	2
258	что на	1	2
259	у нас	1	2
260	не могут	1	2
261	и вполне	2	2
262	указывает на	1	2
263	и это	3	2
264	как происходит	1	2
265	духа и	1	2
266	и когда	2	2
267	можно было	5	2
268	и здесь	9	2
269	мы могли	2	2
270	после того	3	2
271	что его	1	2
272	огня и	1	2
273	все в	1	2
274	которые мы	1	2
275	в другой	4	2
276	еще более	1	2
277	может иметь	1	2
278	но так	1	2
279	человека а	1	2
280	происходит в	2	2
281	быть и	1	2
282	один из	8	2
283	в двух	1	2
284	мы видим	8	2
285	тот же	1	2
286	позднее явление	1	2
287	именно на	1	2
288	если мы	1	2
289	и они	4	2
290	за ним	1	2
291	этом в	1	2
292	никто не	1	2
293	пока не	4	2
294	друг друга	1	2
295	из нее	1	2
296	не были	1	2
297	тела и	1	2
298	с другой	2	2
299	или иначе	1	2
300	и прежде	1	2
301	в свою	1	2
302	и др	4	2
303	превращается в	2	2
304	только для	1	2
305	по своему	1	2
306	а если	1	2
307	в течение	1	2
308	тому как	3	2
309	а может	1	2
310	такая форма	1	2
311	в состоянии	3	2
312	быть не	1	2
313	в это	1	2
314	из тех	1	2
315	и для	2	2
316	не знаем	1	2
317	различны но	1	2
318	чтобы понять	2	2
319	от него	1	2
320	и как	1	2
321	мы должны	4	2
322	ни к	1	2
323	люди которые	1	2
324	во время	2	2
325	хотя в	3	2
326	требует чтобы	1	2
327	но эта	1	2
328	не что	2	2
329	из этого	1	2
330	есть и	2	2
331	только о	1	2
332	точно так	6	2
333	можно назвать	1	2
334	себя как	1	1
335	который должен	1	1
336	явлениями языка	1	1
337	можно говорить	1	1
338	также что	2	1
339	не думает	1	1
340	с образом	2	1
341	относится и	1	1
342	связана с	6	1
343	есть очень	1	1
344	он может	1	1
345	к своей	1	1
346	показать что	2	1
347	и разным	1	1
348	выражается в	1	1
349	то самое	1	1
350	отношений которые	1	1
351	в их	3	1
352	и за	1	1
353	человек например	1	1
354	в несколько	1	1
355	полагает что	1	1
356	со всех	4	1
357	не вдаваясь	2	1
358	на островах	4	1
359	развития на	1	1
360	большую роль	1	1
361	и над	1	1
362	что можно	1	1
363	зависимости от	1	1
364	себе что	1	1
365	всех сторон	4	1
366	без всякого	1	1
367	это время	1	1
368	по этому	1	1
369	дать ему	3	1
370	он сам	1	1
371	как один	1	1
372	во всех	2	1
373	только после	4	1
374	видели что	3	1
375	но не	2	1
376	а тем	1	1
377	могло быть	1	1
378	но как	1	1
379	достаточно для	1	1
380	власть не	1	1
381	другие предметы	1	1
382	не все	2	1
383	отличие от	1	1
384	друг от	1	1
385	разница в	1	1
386	как мифы	1	1
387	как говорит	1	1
388	тем больше	1	1
389	его на	2	1
390	дает нам	2	1
391	внутренняя жизнь	1	1
392	как нам	1	1
393	перед нами	2	1
394	следующим образом	1	1
395	вот несколько	4	1
396	лес на	2	1
397	нее мы	1	1
398	он в	3	1
399	самым и	1	1
400	в этой	4	1
401	еще один	1	1
402	им в	1	1
403	и переход	1	1
404	говорят о	2	1
405	имеем в	5	1
406	если он	1	1
407	но на	1	1
408	есть но	1	1
409	мы их	1	1
410	и дошли	1	1
411	вера в	2	1
412	раз когда	1	1
413	и совершенно	1	1
414	оно должно	1	1
415	одной и	1	1
416	действительно так	1	1
417	что их	1	1
418	но все	5	1
419	посмотрим что	1	1
420	что этот	3	1
421	главным образом	2	1
422	что такой	1	1
423	и сделал	1	1
424	них не	1	1
425	а по	1	1
426	с целью	1	1
427	входит в	1	1
428	от сравнительно	1	1
429	которого не	1	1
430	который и	1	1
431	должен был	3	1
432	не ясно	1	1
433	останавливаться на	1	1
434	когда его	1	1
435	это положение	1	1
436	на второй	1	1
437	случае мы	2	1
438	далеко не	1	1
439	на столе	2	1
440	показывает что	4	1
441	мы видели	2	1
442	здесь можно	5	1
443	обратимся к	2	1
444	не мог	3	1
445	в эту	2	1
446	переносится в	1	1
447	к тем	1	1
448	дошли до	1	1
449	племени и	2	1
450	в своей	1	1
451	эта черта	2	1
452	этой связи	1	1
453	своего рода	1	1
454	человеческого тела	2	1
455	принимают в	1	1
456	страх и	1	1
457	и той	1	1
458	чем дальше	1	1
459	ей достаточно	1	1
460	а есть	1	1
461	которые в	1	1
462	его мы	1	1
463	но он	4	1
464	тесно связаны	1	1
465	есть еще	1	1
466	бы быть	1	1
467	стоит только	1	1
468	вдаваясь в	2	1
469	стоит в	3	1
470	нечто вроде	1	1
471	но они	4	1
472	можно указать	1	1
473	что эта	2	1
474	с которой	2	1
475	нужно уметь	1	1
476	как о	1	1
477	к этим	1	1
478	одну сторону	1	1
479	но вместе	1	1
480	в самых	1	1
481	можем предположить	1	1
482	же значение	1	1
483	этого явления	1	1
484	казалось бы	1	1
485	ничего не	7	1
486	под этим	1	1
487	этих двух	1	1
488	с одним	3	1
489	видим что	5	1
490	все члены	1	1
491	связанное с	1	1
492	во всем	1	1
493	непременное условие	2	1
494	на которой	2	1
495	только с	2	1
496	как будто	3	1
497	у меня	1	1
498	к таким	2	1
499	но говорит	1	1
500	относиться к	1	1
501	он лишен	1	1
502	лежит в	1	1
503	и дух	1	1
504	его с	1	1
505	бы он	1	1
506	они и	1	1
507	всегда есть	1	1
508	играть в	1	1
509	значение как	1	1
510	что при	5	1
511	которой она	1	1
512	этим самым	1	1
513	он прежде	1	1
514	при таком	1	1
515	подобных случаях	1	1
516	то она	1	1
517	от друга	1	1
518	не ест	1	1
519	к нам	1	1
520	при котором	1	1
521	свое имя	1	1
522	можно сделать	1	1
523	в себя	3	1
524	с самого	2	1
525	всей своей	1	1
526	в пределах	1	1
527	роль в	3	1
528	огромное количество	1	1
529	мнение что	2	1
530	то нужно	1	1
531	в другом	9	1
532	он объясняет	1	1
533	том как	1	1
534	это только	2	1
535	можно спросить	1	1
536	является в	1	1
537	стоящие вне	1	1
538	о нем	4	1
539	это происходит	1	1
540	знает но	1	1
541	яснее когда	1	1
542	а также	2	1
543	было окружено	1	1
544	на основе	1	1
545	доходит до	1	1
546	и во	1	1
547	ее так	1	1
548	это увидим	1	1
549	непосредственно в	1	1
550	и можно	1	1
551	вслед за	1	1
552	века и	1	1
553	если это	3	1
554	что здесь	4	1
555	показывают что	2	1
556	но с	2	1
557	оно и	2	1
558	одной из	4	1
559	пришел к	2	1
560	к нашему	1	1
561	том мире	1	1
562	чтобы оправдать	1	1
563	от нас	1	1
564	их не	1	1
565	вопрос об	1	1
566	тот что	1	1
567	с одной	4	1
568	в качестве	3	1
569	из которого	1	1
570	особое значение	1	1
571	это показывает	1	1
572	это так	2	1
573	в нашей	2	1
574	свидетельствует о	1	1
575	а это	1	1
576	из них	2	1
577	человека на	1	1
578	превращаются в	1	1
579	одно из	2	1
580	не будут	1	1
581	могло бы	1	1
582	должны стать	1	1
583	к человеку	1	1
584	только сказать	1	1
585	при всей	1	1
586	у него	4	1
587	и им	1	1
588	ее на	1	1
589	по направлению	1	1
590	смысл этих	1	1
591	которые как	1	1
592	а слово	1	1
593	нужно было	1	1
594	мы это	1	1
595	причина почему	1	1
596	я видел	1	1
597	его себе	1	1
598	здесь в	2	1
599	будет ли	1	1
600	к которому	5	1
601	а с	2	1
602	в природе	1	1
603	будет сделано	1	1
604	д то	1	1
605	прежде всего	5	1
606	одной стороны	3	1
607	здесь дело	1	1
608	целым рядом	1	1
609	их друг	1	1
610	его по	1	1
611	но чем	1	1
612	в подобных	1	1
613	однако не	1	1
614	в одно	1	1
615	должна была	1	1
616	в связи	5	1
617	к сравнению	1	1
618	следовало бы	1	1
619	и глубокое	1	1
620	то хотя	1	1
621	связь с	4	1
622	увидим в	1	1
623	в частности	1	1
624	эти слова	3	1
625	в лесу	15	1
626	как это	3	1
627	отрывок из	1	1
628	то можно	1	1
629	влечет за	1	1
630	к самому	1	1
631	власть над	4	1
632	к своему	1	1
633	xix века	1	1
634	он говорит	1	1
635	смысле этого	2	1
636	связь действительно	1	1
637	если человек	1	1
638	не видят	4	1
639	а потом	4	1
640	образ и	1	1
641	происходит когда	1	1
642	такие люди	1	1
643	исходя из	1	1
644	это значит	1	1
645	в объяснении	1	1
646	на пути	1	1
647	людей но	1	1
648	самое что	1	1
649	он слышит	1	1
650	из ряда	1	1
651	это явление	2	1
652	все же	9	1
653	в наше	1	1
654	важной и	1	1
655	в следующей	1	1
656	один вопрос	1	1
657	имеет такое	1	1
658	совершается в	2	1
659	не подлежит	1	1
660	или в	2	1
661	его не	2	1
662	мира и	1	1
663	думает что	1	1
664	о котором	1	1
665	его хотя	1	1
666	который дает	1	1
667	она уже	1	1
668	то не	2	1
669	ее и	1	1
670	но когда	1	1
671	у них	1	1
672	разных языках	1	1
673	стороны в	1	1
674	этим она	1	1
675	ее в	2	1
676	же в	1	1
677	бы на	1	1
678	предметы а	1	1
679	всего человека	1	1
680	что ни	1	1
681	но если	3	1
682	не знает	2	1
683	другой стороны	2	1
684	его таким	1	1
685	найти примеры	1	1
686	но можно	1	1
687	в глаза	2	1
688	что сущность	1	1
689	других случаях	2	1
690	не сами	1	1
691	почему он	1	1
692	что под	2	1
693	а другой	3	1
694	это дом	1	1
695	но еще	1	1
696	увидим что	3	1
697	видим в	1	1
698	то оно	1	1
699	и эта	1	1
