N	2gram	Vygotskiy__2	formyVre
155	не могут	3	3
156	героев и	1	3
157	к тому	7	3
158	формы и	6	3
159	все его	1	3
160	что и	17	3
161	один из	3	3
162	мы видим	4	3
163	и ее	3	3
164	с одной	1	3
165	со всеми	1	3
166	в качестве	1	3
167	только на	5	3
168	был бы	1	3
169	в одном	2	3
170	до сих	5	3
171	именно в	1	3
172	себя и	1	3
173	что не	3	3
174	только к	1	3
175	с тем	11	3
176	а не	7	3
177	вместе с	2	3
178	сих пор	5	3
179	или в	1	3
180	еще более	3	3
181	ни к	1	3
182	а в	4	3
183	сказать что	7	3
184	они не	1	3
185	к этому	1	3
186	в таком	2	3
187	во всяком	2	3
188	смысле слова	1	2
189	также и	2	2
190	же как	4	2
191	к другому	1	2
192	той же	8	2
193	их и	1	2
194	сами же	2	2
195	эта форма	2	2
196	принадлежит к	1	2
197	же что	2	2
198	в чем	4	2
199	как если	1	2
200	на другой	2	2
201	мы будем	2	2
202	а только	3	2
203	в истории	1	2
204	же и	1	2
205	для всех	1	2
206	того не	2	2
207	и нет	1	2
208	и к	3	2
209	мир и	1	2
210	имеет в	1	2
211	в целом	4	2
212	тому же	1	2
213	в нашем	1	2
214	как бы	6	2
215	как он	2	2
216	как оно	1	2
217	по самому	3	2
218	не как	3	2
219	уже не	1	2
220	его от	2	2
221	и по	4	2
222	что все	9	2
223	типы и	1	2
224	об этом	3	2
225	ясно что	7	2
226	было бы	11	2
227	на почве	1	2
228	из нее	1	2
229	чем в	1	2
230	превращение в	2	2
231	для него	1	2
232	в своей	3	2
233	он должен	1	2
234	с точки	10	2
235	начиная от	1	2
236	место в	2	2
237	не к	3	2
238	в отличие	1	2
239	в которых	3	2
240	что имеет	1	2
241	но он	3	2
242	том же	2	2
243	по себе	12	2
244	самого начала	1	2
245	тогда когда	3	2
246	дело в	1	2
247	никогда не	9	2
248	того и	2	2
249	это то	2	2
250	в самой	2	2
251	к ней	1	2
252	и является	1	2
253	во всем	3	2
254	так называемый	1	2
255	в каком	3	2
256	сюжета и	1	2
257	все то	1	2
258	есть только	5	2
259	во все	1	2
260	он имел	1	2
261	для восприятия	1	2
262	оно не	2	2
263	романе в	2	2
264	с самого	1	2
265	природе своей	1	2
266	те же	6	2
267	здесь как	1	2
268	ту же	4	2
269	по сравнению	2	2
270	разумеется что	1	2
271	и вообще	2	2
272	в глаза	2	2
273	связь между	1	2
274	собственной жизни	1	2
275	человеческую жизнь	1	2
276	там где	2	2
277	того что	8	2
278	разного рода	1	2
279	собой разумеется	1	2
280	важное значение	1	2
281	явления в	1	2
282	до наших	1	2
283	если мы	12	2
284	его и	1	2
285	других так	1	2
286	мы находим	2	2
287	с этими	2	2
288	отношение к	2	2
289	к ним	2	2
290	не о	1	2
291	отличие от	2	2
292	тем что	9	2
293	само собой	3	2
294	и даже	5	2
295	даже не	1	2
296	и характер	1	2
297	с другой	3	2
298	далеко не	5	2
299	и прежде	1	2
300	в некоторых	1	2
301	в соответствии	1	2
302	процесс в	3	2
303	одной стороны	1	2
304	он только	1	2
305	жизнь в	1	2
306	что мы	1	2
307	с помощью	1	2
308	прямо сказать	1	2
309	его на	1	2
310	к своему	2	2
311	в данном	4	2
312	сравнению с	2	2
313	на минуту	1	2
314	в более	1	2
315	одна из	1	2
316	и может	1	2
317	как она	4	2
318	для нас	2	2
319	у них	2	2
320	эти особенности	1	2
321	мы должны	3	2
322	хотя бы	3	2
323	была бы	2	2
324	совершенно не	4	2
325	в свою	3	2
326	этой проблемы	1	2
327	в которой	2	2
328	и эта	1	2
329	литературе здесь	1	2
330	не важен	1	1
331	одним из	1	1
332	все остальное	1	1
333	он может	1	1
334	идет о	1	1
335	по этим	1	1
336	далее и	1	1
337	которое мы	1	1
338	тем же	1	1
339	из самых	2	1
340	его же	1	1
341	ведь основным	1	1
342	высшей степени	1	1
343	объясняется и	2	1
344	в зависимости	1	1
345	и за	1	1
346	из всех	2	1
347	и рода	1	1
348	из которой	1	1
349	мы имеем	4	1
350	бы в	1	1
351	при анализе	2	1
352	и ничего	1	1
353	именно к	1	1
354	бы и	3	1
355	почти все	1	1
356	разрешения этой	1	1
357	происходило в	1	1
358	как во	2	1
359	не вполне	2	1
360	и характеризуется	1	1
361	из того	2	1
362	зависимости от	1	1
363	и он	3	1
364	о судьбе	1	1
365	учение об	1	1
366	и много	1	1
367	он сам	1	1
368	роман и	2	1
369	что люди	1	1
370	самом деле	16	1
371	оно совершенно	2	1
372	данном случае	4	1
373	и указывает	1	1
374	они имеют	1	1
375	но как	3	1
376	явлений и	2	1
377	внимательно к	1	1
378	его во	1	1
379	есть по	4	1
380	совершенно ясно	7	1
381	не оказалось	1	1
382	внешних и	1	1
383	и поэтому	4	1
384	независимо от	1	1
385	данный момент	1	1
386	только ее	3	1
387	более и	2	1
388	что касается	1	1
389	однако не	2	1
390	переживания и	1	1
391	в полном	2	1
392	могли бы	2	1
393	нами в	1	1
394	и наконец	1	1
395	по пути	1	1
396	и сам	4	1
397	себе не	1	1
398	увидим что	2	1
399	вносит в	1	1
400	он на	1	1
401	героев на	1	1
402	искусство и	1	1
403	психологии и	2	1
404	сюжетные и	1	1
405	животных и	1	1
406	и первую	1	1
407	не приходится	1	1
408	та же	3	1
409	что это	8	1
410	себя к	1	1
411	бы не	2	1
412	из этих	1	1
413	очень важным	1	1
414	которые в	4	1
415	где все	1	1
416	в этой	6	1
417	человеке и	1	1
418	и тот	2	1
419	видим и	1	1
420	очень важно	1	1
421	имеем в	2	1
422	на то	11	1
423	не могла	1	1
424	как совершенно	2	1
425	к выводу	1	1
426	не следует	1	1
427	которая является	1	1
428	образа в	1	1
429	можно раскрыть	1	1
430	и свойства	1	1
431	на совершенно	1	1
432	в плане	1	1
433	которого и	1	1
434	проблемы и	1	1
435	форма в	2	1
436	здесь мы	2	1
437	касается до	1	1
438	и сны	1	1
439	факт что	1	1
440	указывали на	1	1
441	главным образом	3	1
442	в совершенно	1	1
443	действует на	1	1
444	это было	3	1
445	и приходит	1	1
446	всю его	1	1
447	то увидим	1	1
448	люди не	1	1
449	в высшей	1	1
450	этим следам	1	1
451	и определяет	1	1
452	которой он	1	1
453	когда я	2	1
454	на одну	2	1
455	той формы	1	1
456	форма и	1	1
457	должно быть	1	1
458	его основных	1	1
459	и тогда	1	1
460	лучше всего	1	1
461	в эту	1	1
462	этом случае	1	1
463	и при	2	1
464	таким же	1	1
465	особенности же	1	1
466	нас не	1	1
467	наших дней	1	1
468	всяком случае	2	1
469	самый момент	1	1
470	но сами	1	1
471	не столько	1	1
472	в первый	2	1
473	он дает	2	1
474	должны были	1	1
475	и другого	3	1
476	является только	1	1
477	своему существу	2	1
478	оно должно	1	1
479	умирает и	1	1
480	образом и	4	1
481	другом и	1	1
482	времен и	1	1
483	надо сказать	2	1
484	и более	4	1
485	есть еще	1	1
486	вещей и	2	1
487	произведений искусства	1	1
488	что этот	2	1
489	для нее	2	1
490	в историческом	1	1
491	же мы	3	1
492	и очень	1	1
493	нет никакого	1	1
494	из которых	2	1
495	вплоть до	2	1
496	того если	2	1
497	в таких	1	1
498	она не	2	1
499	дело не	1	1
500	и вместо	1	1
501	когда они	1	1
502	из ряда	1	1
503	самом месте	1	1
504	и отношений	3	1
505	что наука	1	1
506	до самой	2	1
507	важно это	1	1
508	что их	1	1
509	с нами	1	1
510	в русском	2	1
511	его судьбу	1	1
512	самому своему	1	1
513	на природу	1	1
514	достаточно указать	1	1
515	через эту	1	1
516	эти три	1	1
517	для нашей	1	1
518	с другом	1	1
519	и со	1	1
520	только наиболее	1	1
521	такие же	2	1
522	похож на	1	1
523	как только	2	1
524	отличается от	2	1
525	еще яснее	1	1
526	должны быть	3	1
527	этого и	1	1
528	два момента	2	1
529	что оно	2	1
530	его с	2	1
531	они и	1	1
532	в каждом	2	1
533	него как	1	1
534	и самое	1	1
535	приходит к	3	1
536	существенное значение	1	1
537	основе этого	1	1
538	свою очередь	2	1
539	и сами	1	1
540	были бы	3	1
541	в себя	1	1
542	так в	2	1
543	приводит к	1	1
544	как с	1	1
545	на том	2	1
546	и совершенно	3	1
547	в другом	1	1
548	с собой	1	1
549	совершенно различных	1	1
550	вещи и	1	1
551	форм проявления	1	1
552	из всего	1	1
553	было в	1	1
554	и которые	2	1
555	живет в	1	1
556	и каждый	1	1
557	следовательно по	1	1
558	сколько-нибудь существенных	1	1
559	но потому	1	1
560	оно оставляет	1	1
561	элемент в	1	1
562	и охотно	2	1
563	выводу что	1	1
564	смысле и	1	1
565	образом в	3	1
566	а действие	1	1
567	что благодаря	1	1
568	и здесь	2	1
569	и т.д	1	1
570	о том	6	1
571	характер этого	1	1
572	которым она	2	1
573	все содержание	1	1
574	не ту	1	1
575	связи в	1	1
576	форма как	1	1
577	все в	1	1
578	образом все	2	1
579	которой мы	2	1
580	этой сложной	1	1
581	когда оно	1	1
582	достаточно назвать	1	1
583	сюда же	1	1
584	и только	2	1
585	века и	1	1
586	у всех	2	1
587	вся жизнь	1	1
588	в него	2	1
589	эти последние	1	1
590	герой в	1	1
591	бросается в	1	1
592	как узнавание	1	1
593	существует вовсе	1	1
594	мы почти	2	1
595	философии и	2	1
596	тот же	6	1
597	природой и	1	1
598	что он	13	1
599	мы увидим	1	1
600	что даже	1	1
601	его жизнь	1	1
602	должен быть	1	1
603	не имеющих	1	1
604	это очень	2	1
605	свою эпоху	1	1
606	жить и	1	1
607	по этому	1	1
608	точка зрения	2	1
609	что из	1	1
610	так что	3	1
611	важен тот	1	1
612	указать на	1	1
613	переходит в	1	1
614	в большинстве	1	1
615	ни одного	1	1
616	этого понятия	1	1
617	историческом развитии	1	1
618	основе его	1	1
619	от других	1	1
620	при изображении	1	1
621	при помощи	10	1
622	человека когда	1	1
623	из них	4	1
624	с совершенно	1	1
625	видимо и	1	1
626	ведь это	1	1
627	могло бы	2	1
628	сами по	3	1
629	моментов в	2	1
630	произведения и	1	1
631	мы можем	3	1
632	которые могут	1	1
633	человек как	1	1
634	ее на	1	1
635	деле и	1	1
636	на деле	8	1
637	в данный	1	1
638	с другим	1	1
639	имеет свой	2	1
640	вот для	2	1
641	действующих лиц	3	1
642	приобретает известное	1	1
643	относящихся к	1	1
644	путем анализа	1	1
645	говорит о	2	1
646	к более	1	1
647	что им	1	1
648	а на	4	1
649	которых мы	3	1
650	и составляет	1	1
651	не на	2	1
652	с которым	1	1
653	существу и	1	1
654	романы достоевского	1	1
655	его характер	1	1
656	все более	2	1
657	как жизнь	1	1
658	мы говорим	1	1
659	находим в	1	1
660	тот факт	1	1
661	нужно отнести	1	1
662	то место	1	1
663	по своему	3	1
664	и вот	3	1
665	она есть	1	1
666	и уголовный	1	1
667	когда мы	2	1
668	в тех	1	1
669	у этого	1	1
670	друг с	1	1
671	который он	2	1
672	и смерти	1	1
673	этого слова	1	1
674	на самый	2	1
675	и формы	1	1
676	с любовью	1	1
677	на дорогу	1	1
678	представляет из	1	1
679	и оно	1	1
680	этом и	1	1
681	при построении	2	1
682	вошла в	1	1
683	при всем	3	1
684	на самой	1	1
685	его лежит	1	1
686	тем и	2	1
687	не существует	2	1
688	и от	2	1
689	она может	1	1
690	узком смысле	1	1
691	которого они	1	1
692	которой можно	1	1
693	от него	1	1
694	из себя	2	1
695	не более	1	1
696	тем более	2	1
697	не подлежат	1	1
698	его к	1	1
699	всецело определяется	1	1
700	этой же	1	1
701	с ними	1	1
702	слово в	1	1
703	этот вопрос	3	1
704	первый раз	2	1
705	но когда	2	1
706	является и	1	1
707	что ты	1	1
708	время с	1	1
709	в искусстве	21	1
710	в своих	9	1
