N	2gram	Losev_Dial_1	Myshleni
278	мы всегда	1	2
279	вот почему	1	2
280	при котором	1	2
281	представления о	1	2
282	эти последние	2	2
283	но с	3	2
284	в новой	1	2
285	с ними	2	2
286	и является	2	2
287	из которого	1	2
288	если мы	2	2
289	только на	3	2
290	является не	2	2
291	но совершенно	1	2
292	бы совершенно	1	2
293	из них	2	2
294	в конце	4	2
295	у него	1	2
296	почему это	2	2
297	были бы	2	2
298	более частное	1	2
299	более общее	1	2
300	с другой	6	2
301	чем он	2	2
302	и между	1	2
303	и др	1	2
304	была бы	3	2
305	в связи	1	2
306	абстракции и	1	2
307	законов и	1	2
308	мы говорим	4	2
309	в меру	1	2
310	в данном	3	2
311	что всякое	1	2
312	и там	1	2
313	по существу	1	2
314	какие же	2	2
315	как только	2	2
316	действительность в	1	2
317	все это	11	2
318	об одном	2	2
319	известной степени	1	2
320	форм и	1	2
321	для нас	1	2
322	от него	4	2
323	у них	3	2
324	возникает вопрос	1	2
325	только что	3	2
326	хотя в	1	2
327	ими так	1	2
328	а в	5	2
329	другой стороны	4	2
330	имеет место	1	2
331	из этого	1	2
332	и другие	1	2
333	понимать что	1	2
334	этом совершенно	1	1
335	равным образом	1	1
336	закономерности и	1	1
337	взгляд на	1	1
338	есть самое	1	1
339	не остается	1	1
340	сам по	6	1
341	выражения в	1	1
342	бы для	1	1
343	сразу и	1	1
344	мы имели	1	1
345	и до	1	1
346	что эти	1	1
347	и могут	1	1
348	есть не	3	1
349	и образования	1	1
350	и переходит	1	1
351	для своего	2	1
352	и само	1	1
353	это совершенно	1	1
354	не содержат	1	1
355	бы что	1	1
356	его только	1	1
357	есть нечто	10	1
358	что иное	1	1
359	на другой	1	1
360	но даже	1	1
361	свое отношение	1	1
362	но напротив	1	1
363	и он	5	1
364	и иначе	1	1
365	не нужно	2	1
366	без которой	1	1
367	иное как	1	1
368	быть в	2	1
369	на их	1	1
370	в различных	1	1
371	на самом	3	1
372	закономерности в	1	1
373	точка зрения	2	1
374	не то	6	1
375	явлений и	1	1
376	вообще как	1	1
377	не просто	7	1
378	друг от	1	1
379	нет и	1	1
380	это или	2	1
381	один и	1	1
382	нет как	1	1
383	отнюдь не	9	1
384	его на	1	1
385	общего с	5	1
386	стороны и	3	1
387	что как	2	1
388	не требует	1	1
389	перед нами	1	1
390	кроме того	1	1
391	просто как	2	1
392	кто не	1	1
393	в полном	1	1
394	ином отношении	1	1
395	его к	1	1
396	тем же	1	1
397	не можем	1	1
398	не приходится	1	1
399	как то	1	1
400	что это	11	1
401	мы получаем	2	1
402	только два	1	1
403	он состоит	1	1
404	бы объяснить	1	1
405	учение о	11	1
406	с их	1	1
407	что оказывается	1	1
408	только один	1	1
409	как он	4	1
410	а более	3	1
411	теории и	1	1
412	к выводу	1	1
413	что она	7	1
414	но именно	1	1
415	а просто	2	1
416	бы установить	1	1
417	именно то	1	1
418	и еще	3	1
419	не значит	3	1
420	нее и	1	1
421	эта последняя	1	1
422	в понимании	1	1
423	не как	2	1
424	то как	3	1
425	что каждая	1	1
426	одному и	1	1
427	или иных	1	1
428	одно и	4	1
429	и осмысления	2	1
430	но все	3	1
431	бы они	1	1
432	и может	2	1
433	свое учение	2	1
434	об этом	4	1
435	всех указанных	1	1
436	котором находятся	1	1
437	и с	5	1
438	бы невозможна	2	1
439	на каком	1	1
440	это было	2	1
441	те или	1	1
442	от одного	1	1
443	эти же	1	1
444	ни в	15	1
445	но уже	2	1
446	это положение	1	1
447	все равно	3	1
448	далеко не	1	1
449	этим и	1	1
450	он и	2	1
451	основывается на	1	1
452	оно имеет	1	1
453	потому и	1	1
454	и тогда	2	1
455	единственный предмет	1	1
456	всех этих	3	1
457	связаны между	1	1
458	и становится	1	1
459	привело к	1	1
460	и при	2	1
461	будет в	2	1
462	и без	1	1
463	еще нечто	1	1
464	как там	1	1
465	жизнь и	3	1
466	представление о	1	1
467	большей степени	1	1
468	оказывается что	1	1
469	и значит	3	1
470	бы показать	1	1
471	с чистым	1	1
472	его осознает	1	1
473	тем не	1	1
474	и специфичен	1	1
475	без всяких	1	1
476	на всю	4	1
477	же может	2	1
478	даже в	3	1
479	всегда имеет	1	1
480	это является	1	1
481	и очень	1	1
482	сознании в	1	1
483	содержит в	3	1
484	случае в	1	1
485	вещи не	1	1
486	но они	2	1
487	как можно	2	1
488	с теми	1	1
489	имеет и	1	1
490	дело в	1	1
491	и притом	4	1
492	и структуру	1	1
493	и именно	1	1
494	когда они	1	1
495	и убедительным	1	1
496	отличное от	2	1
497	дело не	2	1
498	может только	1	1
499	этих двух	1	1
500	всего на	1	1
501	она никогда	1	1
502	тогда она	1	1
503	есть такой	1	1
504	имеет совершенно	1	1
505	взаимоотношения с	1	1
506	же он	2	1
507	считать что	3	1
508	можно объяснить	1	1
509	можем говорить	1	1
510	в будущем	1	1
511	в каком	8	1
512	глубочайшим образом	1	1
513	отношение этих	1	1
514	к объяснению	1	1
515	и заключается	1	1
516	есть только	5	1
517	зрения своей	1	1
518	и всех	3	1
519	в определенную	1	1
520	сходство с	1	1
521	наоборот в	1	1
522	на это	1	1
523	ничего общего	4	1
524	и это	2	1
525	вещами и	1	1
526	и о	3	1
527	от друга	1	1
528	не для	1	1
529	в ее	1	1
530	убедительным если	1	1
531	зависимость и	1	1
532	понятие это	1	1
533	и отличается	1	1
534	и когда	1	1
535	здесь он	1	1
536	невозможна никакая	2	1
537	хотя на	1	1
538	них есть	2	1
539	здесь но	1	1
540	хотя это	2	1
541	выводу что	1	1
542	против этого	1	1
543	только и	4	1
544	о том	4	1
545	никак не	6	1
546	этого общего	1	1
547	не стоит	1	1
548	все его	1	1
549	понятие и	1	1
550	ни на	6	1
551	к нему	8	1
552	доходит до	1	1
553	том или	2	1
554	между тем	1	1
555	эти два	2	1
556	для ясности	1	1
557	что же	3	1
558	и можно	1	1
559	не знаю	1	1
560	и самые	1	1
561	абстракция и	1	1
562	в современной	2	1
563	что здесь	2	1
564	как например	2	1
565	но так	2	1
566	речь о	1	1
567	мы увидим	2	1
568	во всем	2	1
569	как нечто	1	1
570	не идет	2	1
571	может оказаться	2	1
572	видел как	1	1
573	деле не	1	1
574	операциям с	1	1
575	об их	1	1
576	вопрос об	1	1
577	высшее и	1	1
578	с одной	2	1
579	что законы	1	1
580	с живыми	2	1
581	конечно не	3	1
582	понятие которое	1	1
583	уже не	2	1
584	и у	2	1
585	то и	2	1
586	формулы и	2	1
587	в виде	2	1
588	показать на	1	1
589	внутри самого	1	1
590	я делаю	1	1
591	и их	2	1
592	но вот	3	1
593	интереса к	1	1
594	сами по	1	1
595	вовсе не	7	1
596	той которая	1	1
597	с этими	1	1
598	ее не	1	1
599	бы просто	1	1
600	в систему	1	1
601	формулы в	1	1
602	как при	1	1
603	бы все	2	1
604	дальше в	2	1
605	не говорит	4	1
606	и максимально	1	1
607	в случаях	1	1
608	нечто высшее	1	1
609	всегда больше	1	1
610	находятся в	1	1
611	известного рода	1	1
612	в очень	1	1
613	где есть	1	1
614	а потому	1	1
615	находит его	1	1
616	и даже	13	1
617	или иной	3	1
618	живой и	2	1
619	и из	3	1
620	с другим	1	1
621	как у	2	1
622	имеет свой	1	1
623	нельзя сказать	1	1
624	здесь в	2	1
625	что тот	1	1
626	с той	2	1
627	не потому	1	1
628	он это	1	1
629	как же	5	1
630	еще и	3	1
631	а с	2	1
632	может иметь	3	1
633	больше и	1	1
634	говорит о	5	1
635	она вполне	1	1
636	что обе	1	1
637	а на	1	1
638	он только	1	1
639	а главное	2	1
640	на весь	1	1
641	только как	2	1
642	к вещи	1	1
643	увидим в	1	1
644	вопрос можно	1	1
645	одну из	1	1
646	к любой	1	1
647	что более	2	1
648	о чем	2	1
649	если даже	1	1
650	мы хотим	1	1
651	не об	1	1
652	стоит в	1	1
653	если не	1	1
654	важную и	1	1
655	от этих	1	1
656	в разной	1	1
657	ничего нет	1	1
658	к самому	2	1
659	дополнение к	1	1
660	к своему	1	1
661	одной стороны	2	1
662	или другом	1	1
663	рассуждать так	1	1
664	она есть	5	1
665	зрения и	1	1
666	содержат в	2	1
667	происходит в	1	1
668	те и	1	1
669	значит что	14	1
670	мы сказали	1	1
671	эти вопросы	1	1
672	сейчас же	1	1
673	не тождественны	1	1
674	этом и	1	1
675	становится ясным	1	1
676	для мысли	1	1
677	тех или	3	1
678	должны быть	1	1
679	при таком	1	1
680	не существует	7	1
681	для ее	1	1
682	только тем	1	1
683	в результате	1	1
684	это как	1	1
685	как она	7	1
686	своей собственной	1	1
687	бы даже	1	1
688	этом уже	1	1
689	на первый	1	1
690	той или	7	1
691	тем более	2	1
692	главным образом	1	1
693	не должен	1	1
694	конце концов	3	1
695	только с	3	1
696	не непосредственно	1	1
697	в воде	2	1
698	пришла к	1	1
699	должен быть	1	1
700	может и	4	1
701	а о	2	1
702	для исследования	1	1
703	совершенно не	8	1
704	прав если	1	1
705	что понятие	1	1
706	предмете и	1	1
707	не что	1	1
708	в отдельности	2	1
709	и жизнь	1	1
710	есть и	5	1
711	только о	1	1
712	есть то	1	1
713	он мыслит	1	1
714	к этому	2	1
715	точно так	2	1
716	все что	1	1
717	этой точки	2	1
