N	2gram	Losev_Vlad_2	Psycholo
275	свою очередь	2	2
276	не могу	2	2
277	данном случае	2	2
278	только то	1	2
279	то время	6	2
280	то как	1	2
281	том как	1	2
282	для этого	1	2
283	со стороны	4	2
284	внимание к	1	2
285	с ним	5	2
286	и та	1	2
287	но мы	1	2
288	и который	1	2
289	и во	2	2
290	у них	1	2
291	он прямо	2	2
292	хотел бы	2	2
293	что здесь	1	2
294	что только	1	2
295	что даже	1	2
296	с каждым	1	2
297	и часто	2	2
298	должен был	3	2
299	сам собой	1	2
300	одно что	1	2
301	со всеми	1	2
302	в качестве	1	2
303	для всех	1	2
304	уже не	3	2
305	чтобы он	1	2
306	в виде	3	2
307	следует что	1	2
308	для него	9	2
309	всяком случае	6	2
310	в конце	13	2
311	но что	5	2
312	заметить что	1	2
313	это будет	1	2
314	здесь в	2	2
315	еще и	6	2
316	до конца	7	2
317	уже давно	2	2
318	действие которое	1	2
319	эти слова	1	2
320	к его	2	2
321	хотя бы	3	2
322	к своему	1	2
323	в данном	3	2
324	но сам	1	2
325	есть только	1	2
326	это есть	1	2
327	что же	8	2
328	в первой	1	2
329	чувства и	1	2
330	по существу	3	2
331	с этой	4	2
332	своей жизни	3	2
333	развития и	1	2
334	конечно нельзя	1	2
335	же в	2	2
336	так же	4	2
337	его к	1	2
338	была бы	1	2
339	какой мере	1	2
340	к этой	2	2
341	и другие	1	2
342	они не	1	2
343	можно назвать	2	2
344	во всяком	6	2
345	как известно	1	1
346	этом она	1	1
347	в сердце	1	1
348	и потому	2	1
349	так у	1	1
350	он хотел	1	1
351	перед смертью	2	1
352	и есть	2	1
353	нам кажется	3	1
354	ему что	1	1
355	чувств в	1	1
356	он требует	1	1
357	и до	2	1
358	из его	2	1
359	говорю о	1	1
360	высшей степени	1	1
361	этой своей	1	1
362	что мы	1	1
363	радость и	1	1
364	в несколько	1	1
365	мы имеем	1	1
366	вот о	1	1
367	но никто	1	1
368	бы что	1	1
369	нас важно	1	1
370	из своих	1	1
371	он как	1	1
372	не столько	3	1
373	орудия и	1	1
374	что можно	3	1
375	совершенно чужда	1	1
376	что начиная	1	1
377	и он	4	1
378	а другие	2	1
379	которую можно	1	1
380	еще не	1	1
381	здесь нет	1	1
382	не имел	2	1
383	в чем	2	1
384	с его	4	1
385	природы и	1	1
386	слишком много	1	1
387	при жизни	2	1
388	но не	3	1
389	мы будем	3	1
390	не все	1	1
391	с собою	1	1
392	отношение к	4	1
393	если действительно	1	1
394	отличие от	3	1
395	тут же	2	1
396	мы сейчас	3	1
397	новый ответ	1	1
398	нет и	1	1
399	что два	1	1
400	как говорит	1	1
401	независимо от	1	1
402	является основным	1	1
403	то чем	1	1
404	отнять у	1	1
405	как нам	1	1
406	кроме того	9	1
407	еще больше	1	1
408	хотя и	6	1
409	общим делом	1	1
410	между двумя	1	1
411	более или	3	1
412	в действительности	1	1
413	о самом	1	1
414	мой друг	4	1
415	то в	5	1
416	в себя	1	1
417	очень много	2	1
418	себя к	1	1
419	всей своей	1	1
420	на его	4	1
421	же именно	1	1
422	и еще	1	1
423	них нет	1	1
424	однако он	1	1
425	свои собственные	1	1
426	том чтобы	2	1
427	все с	1	1
428	но все	2	1
429	это конечно	1	1
430	сделать из	1	1
431	не будет	1	1
432	вызвать у	1	1
433	правда что	1	1
434	как видите	1	1
435	есть все	1	1
436	чего он	1	1
437	и сделал	1	1
438	только не	1	1
439	и с	14	1
440	глубокий и	1	1
441	для своей	1	1
442	есть не	1	1
443	для нее	1	1
444	это не	2	1
445	не имела	1	1
446	другому а	1	1
447	в жизни	1	1
448	кажется что	2	1
449	а вот	2	1
450	к области	1	1
451	для них	1	1
452	но уже	2	1
453	элементы которые	1	1
454	в высшей	1	1
455	все равно	1	1
456	к осени	1	1
457	на основании	1	1
458	он ссылается	1	1
459	а за	2	1
460	он и	3	1
461	о чем	6	1
462	уже у	1	1
463	мы с	4	1
464	должно быть	3	1
465	и ко	1	1
466	было не	1	1
467	или менее	3	1
468	этого нет	1	1
469	и при	2	1
470	мы опять	1	1
471	что такое	1	1
472	в следующем	3	1
473	последние три	1	1
474	это делает	1	1
475	с к	1	1
476	в их	2	1
477	то для	1	1
478	цели поэтому	1	1
479	что до	1	1
480	оказывается что	1	1
481	мысли и	2	1
482	бы мы	1	1
483	признает что	1	1
484	я вспоминаю	1	1
485	которой они	1	1
486	но эта	1	1
487	п с	1	1
488	был не	1	1
489	теми же	1	1
490	была не	1	1
491	борьбу с	1	1
492	есть еще	1	1
493	однако в	2	1
494	он сказал	3	1
495	и вообще	10	1
496	никакого отношения	3	1
497	даже в	2	1
498	случае мы	1	1
499	то с	2	1
500	ее телом	1	1
501	с которой	2	1
502	как о	1	1
503	и форму	1	1
504	дело в	3	1
505	и притом	2	1
506	к этим	2	1
507	на него	1	1
508	читаем что	1	1
509	в самых	2	1
510	не могло	1	1
511	это мы	5	1
512	того и	2	1
513	это то	1	1
514	формулировать то	1	1
515	этих двух	1	1
516	или как	2	1
517	в русском	2	1
518	степени что	1	1
519	опять в	3	1
520	к вам	2	1
521	вот что	4	1
522	этого следует	1	1
523	с таким	1	1
524	этом отношении	1	1
525	двух словах	1	1
526	одним из	1	1
527	у меня	1	1
528	ни о	1	1
529	относиться к	2	1
530	которого я	2	1
531	впоследствии как	1	1
532	нет мы	1	1
533	что является	1	1
534	не есть	4	1
535	все еще	1	1
536	отказаться от	1	1
537	ничего общего	1	1
538	россию и	1	1
539	но по	2	1
540	то она	1	1
541	только при	1	1
542	с тот	1	1
543	в собственном	1	1
544	характер и	1	1
545	смерти в	1	1
546	уже с	1	1
547	на той	1	1
548	слова а	1	1
549	можно было	2	1
550	так и	5	1
551	те же	3	1
552	не с	1	1
553	в споре	1	1
554	которая была	1	1
555	во все	1	1
556	и всюду	1	1
557	в результате	5	1
558	ничего подобного	1	1
559	этом месте	1	1
560	спор и	1	1
561	все дело	1	1
562	и нужно	2	1
563	что самая	1	1
564	может не	1	1
565	на вопрос	1	1
566	язык и	1	1
567	второй половине	2	1
568	известная нам	1	1
569	не имеем	1	1
570	можно сказать	4	1
571	в пользу	1	1
572	нас в	2	1
573	это было	4	1
574	взяться за	1	1
575	и всю	1	1
576	которой мы	2	1
577	было совершенно	1	1
578	этому поводу	1	1
579	и хочет	1	1
580	эти катастрофы	1	1
581	раньше чем	1	1
582	или иначе	3	1
583	ним и	1	1
584	что человек	1	1
585	в глазах	1	1
586	и можно	2	1
587	еще более	3	1
588	разницы между	2	1
589	и она	2	1
590	нашел в	1	1
591	для ребенка	1	1
592	быть и	1	1
593	но с	1	1
594	но тот	1	1
595	всякого рода	6	1
596	этот вопрос	1	1
597	дело с	1	1
598	будто бы	2	1
599	пор не	1	1
600	вернее сказать	1	1
601	по этому	1	1
602	с которыми	4	1
603	до наших	1	1
604	только на	1	1
605	в действительном	1	1
606	ни одного	1	1
607	в начале	4	1
608	и других	1	1
609	за ним	1	1
610	только одно	3	1
611	она действительно	1	1
612	и их	1	1
613	представлений о	1	1
614	с этими	1	1
615	для меня	4	1
616	тому же	1	1
617	не о	2	1
618	друг друга	2	1
619	дело и	1	1
620	и везде	1	1
621	каждый из	1	1
622	не видал	1	1
623	к той	2	1
624	само собой	3	1
625	не было	10	1
626	его ни	1	1
627	выбрал для	1	1
628	насколько это	1	1
629	философа в	2	1
630	а на	1	1
631	как у	2	1
632	которые можно	1	1
633	именно в	4	1
634	а именно	6	1
635	тех слов	1	1
636	и прежде	2	1
637	чем он	1	1
638	в отличие	3	1
639	ни на	1	1
640	что для	2	1
641	деле если	1	1
642	мир а	1	1
643	и опять	1	1
644	был в	2	1
645	ничем не	1	1
646	что несмотря	1	1
647	в теории	2	1
648	и своим	1	1
649	с конца	1	1
650	на эту	2	1
651	него не	1	1
652	что из	1	1
653	мы знаем	4	1
654	если не	2	1
655	с удивлением	1	1
656	равно как	1	1
657	в частности	2	1
658	своей книги	1	1
659	время с	1	1
660	и особенно	3	1
661	по одному	1	1
662	характера и	1	1
663	чем то	1	1
664	у себя	1	1
665	и глубоко	1	1
666	одновременно с	1	1
667	в тот	1	1
668	для понимания	1	1
669	здесь все	1	1
670	это значит	2	1
671	который он	1	1
672	будто мы	1	1
673	оба они	1	1
674	о его	5	1
675	слов которые	1	1
676	между прочим	7	1
677	имел в	1	1
678	я от	1	1
679	нисколько не	2	1
680	пока еще	1	1
681	которых он	1	1
682	уже на	3	1
683	тем и	1	1
684	имеет дело	1	1
685	начала и	2	1
686	тот кто	1	1
687	что тогда	1	1
688	от него	1	1
689	собственно говоря	2	1
690	от всех	1	1
691	было на	1	1
692	и ни	1	1
693	мы должны	4	1
694	он никак	1	1
695	же к	1	1
696	этих же	1	1
697	бы на	1	1
698	утверждал что	1	1
699	отношении к	1	1
700	именно здесь	1	1
701	сведения о	3	1
702	между ними	1	1
703	с ней	2	1
704	только как	1	1
705	почему он	1	1
706	мере в	1	1
707	ко всему	4	1
708	есть и	2	1
709	жизни и	6	1
710	как результат	1	1
711	это в	3	1
712	во сне	2	1
713	гораздо более	2	1
