N	2gram	Losev_Dial_1	StatiiOP
448	этих двух	1	1
449	значений которые	1	1
450	хотят быть	1	1
451	к ней	4	1
452	как она	7	1
453	одному и	1	1
454	неожиданное но	1	1
455	каждого данного	1	1
456	как будто	1	1
457	формы для	1	1
458	ни о	5	1
459	и вместе	1	1
460	нет ни	2	1
461	не могут	1	1
462	он и	2	1
463	заметил что	1	1
464	отличается от	2	1
465	с полной	1	1
466	что вы	1	1
467	же только	1	1
468	всего что	1	1
469	из монастыря	1	1
470	находясь в	1	1
471	тогда я	1	1
472	отношении ее	1	1
473	и которая	1	1
474	как мы	4	1
475	значения и	1	1
476	что все	1	1
477	здесь не	1	1
478	не могу	4	1
479	всего надо	1	1
480	лица не	1	1
481	были бы	2	1
482	характер и	1	1
483	мысль о	1	1
484	то время	1	1
485	не подходит	1	1
486	так в	1	1
487	имеет никакого	3	1
488	быть еще	1	1
489	свет в	1	1
490	на том	1	1
491	и совершенно	2	1
492	котором мы	1	1
493	можно было	5	1
494	не так	1	1
495	не с	5	1
496	есть также	1	1
497	что также	1	1
498	есть произведение	1	1
499	речь как	2	1
500	с реальными	2	1
501	не были	1	1
502	по сравнению	2	1
503	основана на	1	1
504	отдельных образов	1	1
505	в эпоху	2	1
506	хотя это	2	1
507	выводу что	1	1
508	что значит	1	1
509	связанное с	1	1
510	их точки	1	1
511	вот почему	1	1
512	но к	2	1
513	столь же	1	1
514	и ему	1	1
515	достаточное количество	1	1
516	скажу что	1	1
517	можно сказать	6	1
518	те или	1	1
519	я укажу	1	1
520	или иначе	1	1
521	и наглядном	1	1
522	судить о	1	1
523	эти два	2	1
524	нуждается в	3	1
525	целиком в	1	1
526	нового к	2	1
527	от этих	1	1
528	все время	1	1
529	и об	4	1
530	и отдельные	1	1
531	конце концов	3	1
532	не зная	2	1
533	ни к	2	1
534	не прибавляют	1	1
535	я был	1	1
536	казалось что	1	1
537	один из	3	1
538	не хотят	3	1
539	с ними	2	1
540	не свойственно	1	1
541	с какой-то	1	1
542	поэтому и	2	1
543	образа в	2	1
544	или же	1	1
545	в выражении	1	1
546	и жизни	4	1
547	том чтобы	1	1
548	в общий	1	1
549	не будет	1	1
550	с какой	4	1
551	существенным и	1	1
552	лицо с	1	1
553	конечно не	3	1
554	да еще	1	1
555	уже в	1	1
556	только на	3	1
557	в поэзии	1	1
558	а это	1	1
559	от других	1	1
560	случилось так	1	1
561	е не	1	1
562	но совершенно	1	1
563	совсем другое	1	1
564	себе в	1	1
565	и также	1	1
566	точка зрения	2	1
567	не для	1	1
568	а в	5	1
569	относится не	1	1
570	приходится также	1	1
571	не о	4	1
572	мы можем	4	1
573	но что	3	1
574	у него	1	1
575	в каждом	2	1
576	форму и	2	1
577	в очень	1	1
578	имеет значение	1	1
579	именно как	2	1
580	даже не	3	1
581	а на	1	1
582	что человек	2	1
583	формул в	1	1
584	что тот	1	1
585	очень много	3	1
586	в каких	1	1
587	мысли об	1	1
588	и быть	2	1
589	по большей	1	1
590	при чем	2	1
591	что для	3	1
592	каком смысле	1	1
593	связано с	1	1
594	не верит	1	1
595	них и	1	1
596	нужно сказать	1	1
597	то и	2	1
598	чувствую что	1	1
599	ничем не	3	1
600	мы и	2	1
601	в ту	1	1
602	с которым	1	1
603	одну из	1	1
604	нельзя молиться	1	1
605	и тут	3	1
606	жизнь в	1	1
607	в связи	1	1
608	ни на	6	1
609	кто именно	1	1
610	общего с	5	1
611	как реальное	1	1
612	вас в	1	1
613	сравнению с	2	1
614	не дают	1	1
615	что же	3	1
616	да и	6	1
617	наконец и	1	1
618	ли все	1	1
619	я с	1	1
620	жизни в	1	1
621	на свете	1	1
622	эти попытки	1	1
623	xix в	1	1
624	и тому	1	1
625	нечто совершенно	1	1
626	конечно они	1	1
627	этом и	1	1
628	но для	1	1
629	нисколько не	4	1
630	должны быть	1	1
631	является ли	1	1
632	и для	2	1
633	ли в	1	1
634	уже на	1	1
635	не существует	7	1
636	и от	2	1
637	что оно	5	1
638	поэтому она	1	1
639	бы даже	1	1
640	невозможна без	2	1
641	то не	2	1
642	для нас	1	1
643	от него	4	1
644	и все	3	1
645	впечатление и	1	1
646	бы в	3	1
647	и смысл	3	1
648	у которого	1	1
649	я должен	1	1
650	все они	1	1
651	цвет в	1	1
652	входить в	1	1
653	к самому	2	1
654	между ними	1	1
655	имеет ничего	3	1
656	ведь ни	1	1
657	к его	1	1
658	по одному	1	1
659	понимать что	1	1
660	в последнем	1	1
661	е по	2	1
662	из этого	1	1
663	сам в	1	1
664	мифологией и	2	1
665	в голову	1	1
666	которым они	1	1
667	жизни и	3	1
668	заметить что	2	1
669	к этой	1	1
670	как результат	2	1
671	а я	1	1
672	о себе	1	1
673	он на	2	1
674	я могу	2	1
675	который не	1	1
676	в таком	1	1
677	точно так	2	1
678	все что	1	1
679	ничего общего	4	1
680	гораздо более	3	1
681	которая не	2	1
