N	2gram	Potebnia_M_2	Psycholo
183	вслед за	3	3
184	том как	3	3
185	дело с	1	3
186	с одной	4	3
187	конечно не	1	3
188	тому же	1	3
189	всяком случае	7	3
190	могло бы	1	3
191	в одном	6	3
192	сами по	7	3
193	не для	1	3
194	из нее	1	3
195	тем что	7	3
196	бы это	1	3
197	новый смысл	1	3
198	до сих	4	3
199	но и	9	3
200	и затем	2	3
201	не было	6	3
202	одной стороны	3	3
203	мы легко	2	3
204	эти слова	1	3
205	видит в	1	3
206	в той	1	3
207	смысле этого	3	3
208	никакой возможности	1	3
209	сих пор	4	3
210	при таком	1	3
211	что оно	4	3
212	указывает на	2	3
213	тот же	5	3
214	за этим	1	3
215	бы его	1	3
216	в своих	1	3
217	точно так	9	3
218	во всяком	7	3
219	необходимые для	2	2
220	сам по	4	2
221	и то	3	2
222	он может	1	2
223	между двумя	6	2
224	на две	2	2
225	с таким	3	2
226	а как	1	2
227	время как	4	2
228	принадлежит к	1	2
229	для нашей	1	2
230	время разговора	1	2
231	столь же	5	2
232	бы то	1	2
233	с его	2	2
234	во всех	7	2
235	себе и	1	2
236	со стороны	3	2
237	она есть	2	2
238	в одной	1	2
239	чем мы	1	2
240	действие на	1	2
241	что нет	2	2
242	что касается	1	2
243	однако не	1	2
244	нам кажется	4	2
245	и наконец	1	2
246	не в	13	2
247	это легко	1	2
248	в действительности	2	2
249	но в	4	2
250	тому как	4	2
251	бы и	1	2
252	бы не	5	2
253	по которым	1	2
254	из этих	4	2
255	думать что	3	2
256	нами в	1	2
257	с чем	3	2
258	при этом	13	2
259	т д	3	2
260	одной и	2	2
261	под конец	1	2
262	приходим к	1	2
263	что ни	2	2
264	никому не	1	2
265	нужные для	2	2
266	может понять	1	2
267	в нее	4	2
268	на все	3	2
269	и дает	1	2
270	в них	5	2
271	о которых	3	2
272	такой же	4	2
273	человеческой природы	2	2
274	можно найти	1	2
275	в такой	1	2
276	в котором	4	2
277	в их	1	2
278	место в	4	2
279	ни малейшего	1	2
280	вопрос о	2	2
281	и той	2	2
282	допустим что	2	2
283	не понимает	1	2
284	и эти	1	2
285	быть не	3	2
286	и другое	4	2
287	что ему	2	2
288	не имеет	6	2
289	только не	1	2
290	затем чтобы	1	2
291	же время	2	2
292	во всем	2	2
293	только с	1	2
294	не заметно	3	2
295	не потому	1	2
296	к таким	2	2
297	есть только	6	2
298	но все	2	2
299	чтобы сделать	1	2
300	мысли о	4	2
301	перейти к	1	2
302	что при	1	2
303	могли бы	2	2
304	ни одно	1	2
305	без всякого	1	2
306	в ее	1	2
307	нет никакой	1	2
308	то время	4	2
309	самое это	3	2
310	на нее	1	2
311	те же	3	2
312	времени и	1	2
313	которые с	1	2
314	и с	1	2
315	в словах	3	2
316	ничего не	1	2
317	можно сказать	1	2
318	образом в	4	2
319	внимание на	2	2
320	и та	1	2
321	но мы	3	2
322	но столь	1	2
323	один из	2	2
324	от одной	1	2
325	связи с	6	2
326	уже в	5	2
327	в нашей	2	2
328	не все	2	2
329	кажется что	3	2
330	его и	1	2
331	мы знаем	2	2
332	одно из	3	2
333	заключить что	2	2
334	много раз	1	2
335	к самому	1	2
336	с другой	6	2
337	на ее	1	2
338	именно в	1	2
339	а с	2	2
340	прежде всего	7	2
341	тех пор	1	2
342	а на	1	2
343	ничем не	2	2
344	не на	2	2
345	была бы	1	2
346	говорит нам	1	2
347	ни на	1	2
348	и потому	2	2
349	некоторые из	1	2
350	к другой	2	2
351	в обратном	1	2
352	заставляет нас	1	2
353	в различной	1	2
354	открыть что	1	2
355	и от	3	2
356	его не	3	2
357	хотя бы	2	2
358	все они	1	2
359	до тех	1	2
360	слово в	1	2
361	другой стороны	2	2
362	который не	1	2
363	этой цели	1	2
364	которых не	1	1
365	бы перед	1	1
366	ли можно	1	1
367	составляющим ее	1	1
368	говоря о	3	1
369	как говорят	1	1
370	ее звукам	1	1
371	зависимость от	1	1
372	таком случае	2	1
373	человека и	3	1
374	он произносит	1	1
375	о самом	1	1
376	есть мы	1	1
377	того же	14	1
378	на другой	2	1
379	на деле	3	1
380	тем же	3	1
381	так относится	1	1
382	первом акте	1	1
383	к другому	4	1
384	нас на	2	1
385	степени на	1	1
386	не имеют	2	1
387	когда это	2	1
388	есть не	5	1
389	со всех	1	1
390	смотреть на	1	1
391	из всего	1	1
392	для своего	1	1
393	которую мы	1	1
394	тому какое	1	1
395	на внешние	1	1
396	не была	1	1
397	и другая	1	1
398	мы получаем	1	1
399	но даже	3	1
400	мы и	1	1
401	которое в	1	1
402	и заставляет	1	1
403	во внешних	1	1
404	себе что	1	1
405	его душевной	1	1
406	еще не	4	1
407	цвет и	1	1
408	решение этой	1	1
409	тем как	2	1
410	в создании	3	1
411	предположим что	1	1
412	то мы	2	1
413	то общее	1	1
414	сколько же	1	1
415	друг к	1	1
416	ту минуту	1	1
417	легко можем	1	1
418	но как	1	1
419	заметим что	1	1
420	с какими	1	1
421	и сказать	1	1
422	не понимаю	1	1
423	значение и	2	1
424	если в	3	1
425	по отношению	2	1
426	в общем	2	1
427	который мы	1	1
428	очевидно что	3	1
429	словами и	1	1
430	за пределы	2	1
431	и чем	1	1
432	мы примем	1	1
433	относится к	3	1
434	которые не	3	1
435	показать в	2	1
436	же мало	1	1
437	нашего сознания	1	1
438	в истории	1	1
439	своего пути	1	1
440	что во	2	1
441	же с	1	1
442	независимо от	9	1
443	общего с	2	1
444	его со	1	1
445	сразу и	1	1
446	дает нам	1	1
447	стороны и	1	1
448	не изображает	1	1
449	как к	1	1
450	мы тем	2	1
451	узнает что	1	1
452	и повторить	1	1
453	имеет в	1	1
454	ясно и	1	1
455	в этот	1	1
456	ход мысли	1	1
457	мы чувствуем	3	1
458	в нашем	2	1
459	рассказ о	1	1
460	такое значение	1	1
461	звуков а	1	1
462	только один	4	1
463	мысли ни	1	1
464	так сказать	4	1
465	что одна	1	1
466	мы их	1	1
467	главным образом	4	1
468	том в	1	1
469	который они	1	1
470	он должен	1	1
471	есть та	1	1
472	что нужно	1	1
473	и сам	1	1
474	наших глазах	1	1
475	из него	1	1
476	его от	1	1
477	подобно тому	4	1
478	производит на	1	1
479	и независимо	1	1
480	такого же	2	1
481	какое оно	1	1
482	повторяет в	1	1
483	то ни	1	1
484	как они	1	1
485	факт что	2	1
486	тем в	1	1
487	вывести из	1	1
488	имеют в	1	1
489	в другом	2	1
490	к другу	1	1
491	них не	3	1
492	жизнь а	1	1
493	чувства к	2	1
494	от одного	3	1
495	деле в	1	1
496	этом смысле	2	1
497	например с	2	1
498	знали что	1	1
499	даже что	1	1
500	если вместо	1	1
501	это событие	2	1
502	тела в	1	1
503	этом мы	1	1
504	от действия	2	1
505	обстоятельствах непременно	1	1
506	слагаются в	2	1
507	легче всего	1	1
508	можно считать	1	1
509	форма и	1	1
510	и еще	1	1
511	в эту	3	1
512	в этих	3	1
513	для него	10	1
514	в связь	1	1
515	но что	2	1
516	о такой	1	1
517	другим и	3	1
518	что такое	2	1
519	и без	1	1
520	все и	1	1
521	не столько	2	1
522	не от	5	1
523	мысли и	1	1
524	бы что	2	1
525	необходимых для	1	1
526	для всякого	1	1
527	ее он	1	1
528	природы но	1	1
529	значение для	1	1
530	приблизительно так	3	1
531	одном из	4	1
532	чувством чем	1	1
533	от прежних	1	1
534	тень но	1	1
535	которые в	1	1
536	начнем с	1	1
537	и более	1	1
538	бы быть	3	1
539	покоится на	1	1
540	можем сказать	1	1
541	и вся	1	1
542	то с	1	1
543	если припомним	1	1
544	без него	1	1
545	это правило	1	1
546	что есть	2	1
547	как звуки	1	1
548	самостоятельное существование	1	1
549	что с	2	1
550	этот образ	1	1
551	мысли в	3	1
552	тогда когда	10	1
553	того как	7	1
554	к этим	1	1
555	тому направлению	1	1
556	дает только	2	1
557	хотя мы	2	1
558	не производит	1	1
559	в нас	3	1
560	самая эта	1	1
561	но только	2	1
562	вытекает из	2	1
563	мы указали	1	1
564	все свои	2	1
565	найти в	1	1
566	и всегда	1	1
567	дело в	1	1
568	их соединение	1	1
569	находятся в	1	1
570	или как	1	1
571	всего на	1	1
572	с одним	1	1
573	показывает как	1	1
574	свое осуществление	1	1
575	к ней	2	1
576	слова во	2	1
577	с движениями	1	1
578	не нужен	1	1
579	в сознании	23	1
580	из того	1	1
581	до того	1	1
582	отсюда понятно	1	1
583	это уже	1	1
584	раз как	1	1
585	что на	3	1
586	что нельзя	1	1
587	однако это	1	1
588	есть к	1	1
589	две группы	2	1
590	начиная с	1	1
591	взятое в	1	1
592	и такие	1	1
593	бы показать	1	1
594	об одном	3	1
595	содержание в	1	1
596	бы он	1	1
597	на это	1	1
598	открывает нам	1	1
599	принять за	2	1
600	должен быть	1	1
601	можем назвать	1	1
602	оно может	2	1
603	как не	3	1
604	свою очередь	6	1
605	служит только	1	1
606	он мог	1	1
607	которые все	1	1
608	мы думаем	1	1
609	мысль о	7	1
610	когда наконец	1	1
611	с первого	2	1
612	только то	1	1
613	содержания можно	1	1
614	что непременно	1	1
615	слова а	3	1
616	как с	1	1
617	начала и	1	1
618	остается только	2	1
619	это только	1	1
620	что дело	1	1
621	был не	1	1
622	бы самое	1	1
623	и вообще	3	1
624	самой речи	1	1
625	стремление к	2	1
626	движения и	2	1
627	быть в	1	1
628	на их	1	1
629	даже больше	1	1
630	то они	1	1
631	всегда он	1	1
632	и просто	1	1
633	звуков в	2	1
634	время не	1	1
635	связанной с	1	1
636	и во	3	1
637	в природе	5	1
638	к истине	1	1
639	все в	1	1
640	к нему	1	1
641	которые мы	3	1
642	при исследовании	1	1
643	его с	2	1
644	на одном	1	1
645	в другой	1	1
646	его так	1	1
647	слова для	2	1
648	ней все	1	1
649	его силы	1	1
650	с а	4	1
651	всех сторон	1	1
652	ровно ничего	1	1
653	но следует	3	1
654	но так	1	1
655	но с	1	1
656	следует ли	1	1
657	этой точки	1	1
658	что только	2	1
659	совсем не	2	1
660	с содержанием	1	1
661	свет и	4	1
662	на другие	6	1
663	могло быть	1	1
664	при каких	1	1
665	и действительно	1	1
666	обращаться к	1	1
667	в стороне	1	1
668	которое мы	3	1
669	вот все	1	1
670	с прежним	4	1
671	мы ожидали	1	1
672	между тем	6	1
673	в обществе	2	1
674	деле не	1	1
675	во времени	2	1
676	ее от	1	1
677	бы ни	5	1
678	случаи когда	2	1
679	именно на	1	1
680	с которыми	2	1
681	и повторяет	1	1
682	мы придаем	1	1
683	же и	1	1
684	есть в	2	1
685	если это	2	1
686	и у	3	1
687	только на	1	1
688	ни было	3	1
689	слова в	5	1
690	за другим	4	1
691	как показывает	1	1
692	по законам	1	1
693	к известным	1	1
694	а то	2	1
695	может при	1	1
696	в душе	23	1
697	роль и	1	1
698	не так	3	1
699	себе в	3	1
700	и их	5	1
701	всю мысль	1	1
702	цели и	1	1
703	в порядок	2	1
704	от другого	3	1
705	с этими	1	1
706	мы считали	1	1
707	и вместе	4	1
708	нас как	1	1
709	существуют только	1	1
710	это будет	3	1
711	рядом с	3	1
712	больше что	1	1
713	были бы	1	1
714	в особенности	1	1
715	спрашивать не	1	1
716	нам не	2	1
717	мы воспринимаем	1	1
718	не следует	1	1
719	с другим	1	1
720	силы но	1	1
721	однако что	1	1
722	связаны с	1	1
723	не один	1	1
724	этом как	1	1
725	по своим	1	1
726	к которому	2	1
727	мысли об	3	1
728	когда по	1	1
729	во второй	1	1
730	иначе мы	1	1
731	и др	1	1
732	себя и	2	1
733	в некоторых	4	1
734	превращается в	2	1
735	даже на	1	1
736	которых мы	3	1
737	в ту	1	1
738	как ни	1	1
739	они как	1	1
740	и психологии	1	1
741	нам это	1	1
742	только от	3	1
743	одно за	3	1
744	ребенка и	1	1
745	душевной жизни	7	1
746	и силы	2	1
747	на которые	1	1
748	уже давно	1	1
749	что каждый	1	1
750	так в	4	1
751	который видит	1	1
752	приводит в	5	1
753	самый этот	1	1
754	что за	2	1
755	в течение	1	1
756	это есть	1	1
757	это его	1	1
758	чувства и	4	1
759	же так	1	1
760	там где	4	1
761	в условиях	1	1
762	только для	5	1
763	но это	3	1
764	и действия	2	1
765	сказала что	1	1
766	слышим самый	1	1
767	отличается от	1	1
768	в чем	7	1
769	но для	1	1
770	к другим	3	1
771	это как	1	1
772	но разумеется	1	1
773	рассматривать как	1	1
774	душе человека	1	1
775	за его	1	1
776	с мы	1	1
777	мы выше	2	1
778	не имея	1	1
779	в связи	2	1
780	формы и	1	1
781	или в	2	1
782	нам следует	1	1
783	мы только	1	1
784	та и	1	1
785	чтобы понять	1	1
786	человек и	1	1
787	содержание и	1	1
788	которые на	1	1
789	от него	4	1
790	из себя	2	1
791	впечатление и	1	1
792	бы в	2	1
793	и ни	1	1
794	сказать даже	1	1
795	бы если	1	1
796	которое должно	1	1
797	все остальные	5	1
798	или не	5	1
799	случае а	1	1
800	же в	5	1
801	есть уже	1	1
802	помощи этого	1	1
803	звуки а	1	1
804	к ее	1	1
805	что слова	1	1
806	иначе чем	1	1
807	только можно	1	1
808	в свою	6	1
809	что была	1	1
810	из тех	1	1
811	речи и	1	1
812	события о	1	1
813	это на	1	1
814	день и	1	1
815	ускользает от	2	1
816	в сравнении	2	1
817	в трех	1	1
818	в заключение	1	1
819	всем этом	2	1
820	просто не	1	1
821	это так	1	1
822	но еще	1	1
823	указывают на	2	1
824	того времени	1	1
825	от которой	1	1
826	такой последовательности	1	1
827	эту последнюю	1	1
828	вообще вне	1	1
829	ничего общего	1	1
830	как следствие	1	1
