N	2gram	Bakhtin_Pr_3	StatiiOP
125	еще более	2	4
126	того или	2	4
127	это в	2	4
128	я уже	2	3
129	того же	2	3
130	и без	2	3
131	то это	1	3
132	конечно и	1	3
133	в ней	3	3
134	еще не	4	3
135	он был	1	3
136	в чем	5	3
137	своего рода	2	3
138	но не	4	3
139	не все	1	3
140	ответ на	1	3
141	по отношению	5	3
142	с этим	2	3
143	как к	4	3
144	что касается	1	3
145	говорит что	1	3
146	не являются	1	3
147	то в	2	3
148	во многих	1	3
149	ведь и	3	3
150	же это	1	3
151	в каждом	3	3
152	эпохи не	1	3
153	за то	1	3
154	же касается	1	3
155	в другом	8	3
156	и с	15	3
157	лишь в	5	3
158	даже в	5	3
159	кажется что	2	3
160	ни в	4	3
161	что не	7	3
162	тому что	2	3
163	в г	1	3
164	во время	2	3
165	в конце	5	3
166	в основе	1	3
167	этих двух	1	3
168	а во	1	3
169	очень часто	2	3
170	что оно	2	3
171	в применении	1	3
172	должен быть	1	3
173	для себя	6	3
174	не хочу	6	3
175	об этом	1	3
176	поэтому в	1	3
177	и вообще	2	3
178	внимание на	1	3
179	между тем	3	3
180	и только	2	3
181	но с	2	3
182	и так	5	3
183	это очень	1	3
184	по мнению	1	3
185	в уста	1	3
186	с одной	1	3
187	в виде	4	3
188	в начале	4	3
189	т vi	1	3
190	в очень	1	3
191	без всякой	1	3
192	а с	3	3
193	говорит о	2	3
194	на этот	1	3
195	я вовсе	1	3
196	да и	4	3
197	материал для	1	3
198	эти вопросы	1	3
199	с этой	2	3
200	не является	2	3
201	и для	8	3
202	будто бы	2	3
203	отношению к	6	3
204	отношения к	1	2
205	жил в	1	2
206	кажется в	1	2
207	в первом	1	2
208	не хочет	2	2
209	его же	1	2
210	по его	1	2
211	которыми он	1	2
212	а как	2	2
213	в сущности	11	2
214	время как	1	2
215	совпадает с	2	2
216	совсем не	3	2
217	в сторону	2	2
218	отношение к	6	2
219	и речи	1	2
220	за пределы	2	2
221	идет о	1	2
222	в своем	2	2
223	смысле этого	2	2
224	ни один	1	2
225	бы не	2	2
226	раз в	2	2
227	в себе	6	2
228	но он	3	2
229	но на	4	2
230	не могла	1	2
231	вообще не	2	2
232	при этом	4	2
233	но именно	2	2
234	он не	15	2
235	деле вовсе	1	2
236	всех этих	2	2
237	он должен	2	2
238	этого вопроса	1	2
239	и более	1	2
240	ни были	1	2
241	я бы	3	2
242	тут не	3	2
243	что все	4	2
244	его в	4	2
245	это вовсе	1	2
246	в свой	1	2
247	ни одной	1	2
248	дела и	1	2
249	в москве	1	2
250	согласен с	1	2
251	нисколько не	2	2
252	перед собой	1	2
253	места в	1	2
254	можно найти	1	2
255	в такой	3	2
256	знает и	7	2
257	которые в	2	2
258	их в	3	2
259	да ведь	2	2
260	как можно	3	2
261	она не	1	2
262	что с	3	2
263	меня не	4	2
264	на него	7	2
265	говорить о	3	2
266	случае не	1	2
267	ничего не	4	2
268	к концу	3	2
269	тем не	2	2
270	только с	3	2
271	что на	1	2
272	есть только	3	2
273	о них	2	2
274	и это	4	2
275	без всякого	1	2
276	на свой	1	2
277	и сам	5	2
278	каждого из	1	2
279	для этого	3	2
280	то есть	1	2
281	в пользу	1	2
282	должно было	1	2
283	и все	19	2
284	все в	1	2
285	и во	3	2
286	отметить что	1	2
287	крайней мере	3	2
288	к нему	14	2
289	что здесь	1	2
290	быть и	2	2
291	на которой	1	2
292	по своей	1	2
293	д и	1	2
294	со всеми	2	2
295	с которыми	2	2
296	из которого	1	2
297	конечно не	2	2
298	и у	5	2
299	гл ii	1	2
300	уже в	3	2
301	этот раз	1	2
302	а то	1	2
303	не для	2	2
304	у него	4	2
305	в других	1	2
306	даже и	4	2
307	еще и	1	2
308	неужели же	1	2
309	по крайней	3	2
310	который не	1	2
311	не знаю	2	2
312	если не	3	2
313	на который	2	2
314	ни на	1	2
315	и потому	2	2
316	нет ни	2	2
317	и их	1	2
318	я с	1	2
319	этого слова	7	2
320	не у	1	2
321	этом случае	2	2
322	точно и	1	2
323	но для	3	2
324	ли в	1	2
325	ни одного	5	2
326	в этих	1	2
327	хотя в	1	2
328	что этот	1	2
329	несмотря на	1	2
330	не знает	6	2
331	сам в	2	2
332	в своих	1	2
333	а между	3	1
334	если б	2	1
335	можно говорить	1	1
336	чтобы не	1	1
337	не имел	1	1
338	здесь и	2	1
339	из его	4	1
340	что эти	1	1
341	этого он	1	1
342	и тонкая	1	1
343	и этот	2	1
344	если я	2	1
345	уже после	1	1
346	правильного понимания	1	1
347	идет лишь	2	1
348	все уже	1	1
349	в каждый	1	1
350	так чтобы	3	1
351	котором не	1	1
352	на тему	2	1
353	как я	3	1
354	но даже	1	1
355	степени как	1	1
356	зависимости от	1	1
357	и самого	1	1
358	на нем	1	1
359	и на	6	1
360	на них	5	1
361	между собой	1	1
362	это действительно	2	1
363	бы то	4	1
364	каждый новый	1	1
365	с его	6	1
366	мысль что	2	1
367	бы она	1	1
368	не исчерпываются	1	1
369	отказ от	1	1
370	но как	4	1
371	и нуждается	1	1
372	тех же	1	1
373	должны были	1	1
374	с собою	6	1
375	не хотел	1	1
376	всему тому	1	1
377	нет и	3	1
378	теперь не	2	1
379	вопросов которые	1	1
380	они ни	1	1
381	в одной	3	1
382	положений а	1	1
383	показать что	2	1
384	в одних	1	1
385	перед нами	1	1
386	хотя и	3	1
387	что по	1	1
388	и к	12	1
389	не воспроизводит	1	1
390	стиля и	1	1
391	самое важное	1	1
392	нет здесь	2	1
393	еще на	1	1
394	себе как	2	1
395	а во-вторых	1	1
396	бы с	2	1
397	с удивительным	1	1
398	за это	1	1
399	он в	4	1
400	или во	1	1
401	то я	1	1
402	является лишь	1	1
403	так в	2	1
404	с их	1	1
405	им в	1	1
406	вообще а	1	1
407	бы только	1	1
408	и до	1	1
409	и кто	1	1
410	как он	3	1
411	так с	1	1
412	ответом на	1	1
413	а вовсе	2	1
414	зрения его	1	1
415	нем нельзя	1	1
416	больше всего	1	1
417	раз когда	1	1
418	в узком	1	1
419	как увидим	1	1
420	не как	3	1
421	в корне	1	1
422	и вот	5	1
423	чтобы в	1	1
424	в плане	6	1
425	какой бы	1	1
426	без исключения	3	1
427	ни был	4	1
428	такого же	2	1
429	значительной степени	1	1
430	том же	1	1
431	бы они	2	1
432	по первому	1	1
433	слов о	1	1
434	на все	1	1
435	вот тут	2	1
436	входит в	2	1
437	это было	3	1
438	на протяжении	5	1
439	то все	2	1
440	и дает	1	1
441	которым он	6	1
442	по всему	2	1
443	только одно	1	1
444	в них	2	1
445	и вы	4	1
446	далеко не	3	1
447	с тем	5	1
448	всю жизнь	2	1
449	которой он	2	1
450	выйти за	1	1
451	п но	1	1
452	материалом для	2	1
453	и было	1	1
454	этого произведения	1	1
455	в один	1	1
456	на себя	1	1
457	что значит	2	1
458	которую он	1	1
459	бы на	1	1
460	и при	1	1
461	что такое	2	1
462	не столько	1	1
463	еще с	1	1
464	оказывается что	1	1
465	от себя	6	1
466	что я	15	1
467	знает сам	1	1
468	иным как	1	1
469	в прямом	1	1
470	и эти	1	1
471	речи в	2	1
472	том и	1	1
473	чтобы она	1	1
474	однако в	2	1
475	быть не	1	1
476	бы быть	1	1
477	по себе	3	1
478	же мы	1	1
479	нас к	1	1
480	слово как	1	1
481	если и	2	1
482	всех их	1	1
483	считает что	1	1
484	на котором	1	1
485	тогда когда	1	1
486	одна из	1	1
487	что их	1	1
488	я буду	1	1
489	в процессе	1	1
490	тогда и	2	1
491	во всякой	1	1
492	но только	2	1
493	чем не	2	1
494	правда в	1	1
495	в разных	1	1
496	и лишь	2	1
497	но очень	1	1
498	того в	1	1
499	за исключением	1	1
500	ему и	1	1
501	и делает	2	1
502	к изучению	1	1
503	ну а	1	1
504	другим его	1	1
505	сделать в	1	1
506	ни о	1	1
507	которых он	2	1
508	но там	1	1
509	не могут	1	1
510	когда мы	1	1
511	в виноградова	2	1
512	другой и	1	1
513	отличается от	2	1
514	одного слова	1	1
515	и другим	1	1
516	к тому	5	1
517	слова с	3	1
518	отказаться от	2	1
519	то ни	4	1
520	как мы	7	1
521	и о	1	1
522	в виду	3	1
523	но при	1	1
524	проявляется в	1	1
525	ни одно	1	1
526	не могу	3	1
527	на основе	1	1
528	последнего слова	1	1
529	мысль о	1	1
530	и говорит	2	1
531	с самого	8	1
532	вообще нет	1	1
533	материала для	1	1
534	которыми мы	1	1
535	времени и	1	1
536	больше в	1	1
537	было в	2	1
538	мог бы	2	1
539	еще в	3	1
540	она была	1	1
541	но у	1	1
542	является в	1	1
543	в диалог	2	1
544	но иногда	1	1
545	которые также	1	1
546	он говорил	4	1
547	образом в	1	1
548	никогда и	1	1
549	о нем	2	1
550	только так	2	1
551	в глаза	3	1
552	его речи	1	1
553	после того	1	1
554	что его	3	1
555	можно сказать	1	1
556	все его	2	1
557	не просто	1	1
558	вообще имеет	1	1
559	в приведенных	1	1
560	нуждается в	3	1
561	во всей	1	1
562	в форме	2	1
563	тему о	2	1
564	в другой	2	1
565	быть даже	3	1
566	в середине	1	1
567	еще только	1	1
568	которой в	1	1
569	не зная	1	1
570	лишь о	3	1
571	что будет	1	1
572	сразу же	1	1
573	но тот	1	1
574	что только	1	1
575	чем он	1	1
576	и дело	1	1
577	конечно еще	1	1
578	тот же	2	1
579	стилистический прием	1	1
580	и кажется	4	1
581	те которые	1	1
582	что подлинная	1	1
583	деле не	1	1
584	одних и	1	1
585	бы ни	1	1
586	которых я	2	1
587	себя в	1	1
588	голосом и	1	1
589	целом это	1	1
590	уже не	2	1
591	я имею	1	1
592	отношений к	1	1
593	всем его	1	1
594	чтобы он	1	1
595	слова не	2	1
596	и обратно	1	1
597	и других	1	1
598	его и	3	1
599	в своеобразное	1	1
600	был бы	2	1
601	не так	1	1
602	самому и	5	1
603	себе в	1	1
604	ведь это	1	1
605	слова в	7	1
606	в одном	5	1
607	в прошлом	1	1
608	и стремится	1	1
609	и желание	1	1
610	не о	4	1
611	каждый из	2	1
612	сейчас еще	2	1
613	о каком	1	1
614	после него	1	1
615	были бы	2	1
616	никого не	1	1
617	не были	1	1
618	или иной	2	1
619	точек зрения	2	1
620	с другим	11	1
621	для правильного	1	1
622	и тех	1	1
623	это кажется	2	1
624	мы так	1	1
625	была и	1	1
626	такое же	1	1
627	или о	1	1
628	обратиться к	1	1
629	в некоторых	1	1
630	которых мы	2	1
631	до конца	3	1
632	более того	2	1
633	не верит	1	1
634	очень рад	1	1
635	долго и	1	1
636	меньше всего	1	1
637	для вполне	1	1
638	о чем	2	1
639	еще до	2	1
640	него не	1	1
641	и ему	2	1
642	себя на	1	1
643	не видит	1	1
644	но что	1	1
645	именно поэтому	1	1
646	русский и	1	1
647	вместе с	4	1
648	где эта	1	1
649	п а	1	1
650	приводит в	1	1
651	из которых	1	1
652	какого бы	1	1
653	к своему	5	1
654	без труда	2	1
655	он приводит	1	1
656	к самой	1	1
657	этому не	1	1
658	и твердого	1	1
659	и там	1	1
660	утверждение в	2	1
661	это его	1	1
662	сам не	3	1
663	в последнем	2	1
664	него в	1	1
665	как например	1	1
666	всех его	1	1
667	самого и	1	1
668	этом смысле	4	1
669	в обычных	1	1
670	и позволяет	1	1
671	случаях когда	1	1
672	пор еще	1	1
673	и от	5	1
674	котором он	1	1
675	или в	1	1
676	узком смысле	1	1
677	которая в	1	1
678	бы ему	1	1
679	в отдельных	1	1
680	обращается к	2	1
681	себя самого	11	1
682	же степени	2	1
683	той или	2	1
684	бы в	3	1
685	я хотел	2	1
686	не должен	1	1
687	конце концов	3	1
688	но зато	3	1
689	поэтому так	1	1
690	уже давно	1	1
691	я в	4	1
692	еще очень	1	1
693	отношении к	7	1
694	одной из	1	1
695	простым и	1	1
696	слово в	2	1
697	но эта	1	1
698	с ней	1	1
699	не говоря	1	1
700	от всех	1	1
701	к его	1	1
702	оно не	1	1
703	из этого	1	1
704	были эти	1	1
705	время не	2	1
706	а может	2	1
707	деле оно	1	1
708	как на	2	1
