N	2gram	Bakhtin_Pr_1	Analitik
320	этим углом	2	1
321	ткани повествования	1	1
322	за пределы	6	1
323	внешних и	1	1
324	диалога и	1	1
325	которые могли	1	1
326	в истории	2	1
327	идет о	3	1
328	каждая из	1	1
329	одном из	2	1
330	в полном	1	1
331	еще больше	1	1
332	чего нет	1	1
333	произведения так	1	1
334	мир и	6	1
335	от этого	1	1
336	существенных моментах	1	1
337	и отчасти	1	1
338	и внутренних	1	1
339	сливается с	2	1
340	к художественному	1	1
341	не можем	1	1
342	и у	4	1
343	идет не	3	1
344	тон в	1	1
345	момент его	2	1
346	в известном	1	1
347	вследствие этого	1	1
348	не следует	1	1
349	время и	1	1
350	к миру	1	1
351	становится героем	1	1
352	и еще	1	1
353	новой формы	3	1
354	том чтобы	1	1
355	не друг	1	1
356	характер в	1	1
357	отношения не	1	1
358	какой бы	2	1
359	или вовсе	1	1
360	ни был	1	1
361	от других	1	1
362	человека в	5	1
363	здесь мы	2	1
364	бы дать	1	1
365	положений для	1	1
366	авторского замысла	2	1
367	бы быть	1	1
368	слов о	1	1
369	нашему убеждению	2	1
370	большинстве случаев	2	1
371	это было	1	1
372	в художественном	2	1
373	заключается в	2	1
374	с другими	7	1
375	зрения мы	1	1
376	он есть	3	1
377	этом смысле	9	1
378	есть и	1	1
379	отсюда и	1	1
380	на свои	1	1
381	позволяет ему	1	1
382	рядом с	13	1
383	внешнего мира	3	1
384	мира где	1	1
385	в самую	1	1
386	универсальное явление	1	1
387	мировой литературы	2	1
388	динамическое единство	1	1
389	есть он	1	1
390	должно быть	1	1
391	потому и	1	1
392	в один	2	1
393	остается в	2	1
394	всех этих	3	1
395	или к	2	1
396	в эту	1	1
397	в своей	11	1
398	таким же	2	1
399	свою речь	1	1
400	к истории	1	1
401	место в	1	1
402	самого героя	8	1
403	себе а	1	1
404	мысли и	2	1
405	от себя	1	1
406	жанровое определение	1	1
407	как предмет	3	1
408	возможность одновременного	1	1
409	художественного мира	5	1
410	остается вне	1	1
411	как достоевский	3	1
412	теми же	1	1
413	что было	3	1
414	по ту	1	1
415	далека от	1	1
416	войти в	1	1
417	произведения в	1	1
418	повестей которые	1	1
419	свобода и	1	1
420	в устах	1	1
421	для этого	1	1
422	со многими	1	1
423	ни были	1	1
424	или иного	1	1
425	так называемого	1	1
426	же мы	1	1
427	этих трех	1	1
428	автора и	5	1
429	он как	1	1
430	других исследователей	1	1
431	с ним	6	1
432	как можно	2	1
433	автора он	1	1
434	на себе	2	1
435	на него	2	1
436	в основе	5	1
437	совпадает с	2	1
438	у него	6	1
439	само по	2	1
440	того чтобы	4	1
441	не могло	1	1
442	себе самом	6	1
443	казалось бы	1	1
444	под этим	2	1
445	или иная	1	1
446	словесного выражения	1	1
447	более что	1	1
448	у шекспира	1	1
449	и является	1	1
450	потому что	12	1
451	голоса в	2	1
452	со своим	3	1
453	комизм и	1	1
454	не столь	1	1
455	как будто	3	1
456	же его	1	1
457	не слышит	1	1
458	в стиле	1	1
459	у нас	1	1
460	и далее	1	1
461	не могут	6	1
462	своего становления	1	1
463	не вызывает	1	1
464	бы он	1	1
465	внутренний и	1	1
466	все еще	1	1
467	в применении	1	1
468	для себя	2	1
469	как мы	5	1
470	и о	3	1
471	этот спор	1	1
472	позицию по	1	1
473	самим собою	2	1
474	только при	2	1
475	формы и	1	1
476	бы действительно	1	1
477	него самого	3	1
478	не возникает	2	1
479	сознания с	2	1
480	природе своей	1	1
481	что у	1	1
482	здесь как	1	1
483	по природе	1	1
484	произведения не	1	1
485	ко всему	1	1
486	является в	1	1
487	строго говоря	1	1
488	если бы	10	1
489	не характер	1	1
490	и внешней	1	1
491	же автора	1	1
492	сознание не	1	1
493	именно потому	2	1
494	искусства и	1	1
495	его художественной	1	1
496	в самой	7	1
497	и герой	1	1
498	то во	1	1
499	становится сама	1	1
500	один голос	1	1
501	все его	1	1
502	не позволяет	2	1
503	художественный образ	1	1
504	одного произведения	1	1
505	роман и	1	1
506	того или	1	1
507	или как	5	1
508	от них	1	1
509	а потому	2	1
510	во всей	2	1
511	и только	1	1
512	вслед за	1	1
513	тем более	1	1
514	полной мере	1	1
515	каждом отдельном	1	1
516	выше в	1	1
517	рассказа что	1	1
518	этим можно	1	1
519	статье о	1	1
520	как объект	4	1
521	на почве	1	1
522	того что	2	1
523	себе еще	2	1
524	внешней среды	1	1
525	и одновременно	3	1
526	всякого рода	1	1
527	тот же	2	1
528	речь о	1	1
529	одной из	1	1
530	одного сознания	4	1
531	не появляется	1	1
532	обращаться к	1	1
533	по этому	2	1
534	между отдельными	2	1
535	так что	1	1
536	сколько в	2	1
537	есть в	3	1
538	не становится	5	1
539	литературы в	1	1
540	лет сряду	1	1
541	слова не	1	1
542	или даже	2	1
543	его и	1	1
544	одно из	1	1
545	себе в	1	1
546	и их	2	1
547	ведь это	2	1
548	могло бы	1	1
549	вовсе не	8	1
550	и утверждение	1	1
551	при всей	1	1
552	не о	1	1
553	ту сторону	1	1
554	случае не	1	1
555	личности ее	1	1
556	и никогда	1	1
557	в новый	1	1
558	и делает	1	1
559	к той	2	1
560	он так	1	1
561	автора как	3	1
562	нет в	1	1
563	лишь один	1	1
564	бы это	1	1
565	для того	2	1
566	лишь для	1	1
567	бывает в	1	1
568	этой проблемы	1	1
569	героев но	1	1
570	героев с	1	1
571	до сих	2	1
572	может и	1	1
573	как у	2	1
574	ее в	1	1
575	а именно	1	1
576	к которому	1	1
577	наконец в	2	1
578	а с	1	1
579	героя о	3	1
580	данного художественного	1	1
581	себя и	2	1
582	героев и	6	1
583	позиция автора	1	1
584	превращается в	1	1
585	на этот	2	1
586	не знает	1	1
587	она является	1	1
588	стремится к	1	1
589	повести с	1	1
590	своего облика	1	1
591	он становится	1	1
592	трактуются как	1	1
593	может выступать	1	1
594	в одно	1	1
595	ивана ильича	2	1
596	по нашему	5	1
597	из трех	1	1
598	к себе	2	1
599	из которых	2	1
600	искусства его	1	1
601	ведет к	1	1
602	его поэтики	3	1
603	но вы	1	1
604	в литературе	3	1
605	выбора в	1	1
606	для их	1	1
607	романе достоевского	9	1
608	хотя он	1	1
609	из многочисленных	1	1
610	смысле он	1	1
611	другого человека	4	1
612	дело здесь	1	1
613	к жизненному	1	1
614	и всех	1	1
615	с этой	1	1
616	действительности не	1	1
617	столько в	1	1
618	известном смысле	1	1
619	сих пор	2	1
620	но это	5	1
621	убеждения или	1	1
622	и тогда	1	1
623	т.п все	1	1
624	не любил	1	1
625	романов и	4	1
626	под названием	1	1
627	в книге	3	1
628	это уже	1	1
629	как живого	1	1
630	не достигает	1	1
631	для автора	3	1
632	отношений и	1	1
633	как на	2	1
634	со всех	1	1
635	себя самого	4	1
636	ни одного	2	1
637	а перед	1	1
638	и однако	1	1
639	на свою	1	1
640	на границах	1	1
641	бы в	3	1
642	своих героев	3	1
643	мы должны	2	1
644	с формой	1	1
645	хотя бы	2	1
646	будто бы	1	1
647	места в	1	1
648	тезис о	1	1
649	русского и	1	1
650	жизни в	1	1
651	нами не	1	1
652	от лица	1	1
653	а о	1	1
654	этот вопрос	2	1
655	между ними	2	1
656	только как	1	1
657	свободой и	1	1
658	и внутренне	1	1
659	от всех	1	1
660	к его	1	1
661	автора в	2	1
662	первом случае	1	1
663	оно не	2	1
664	автору но	1	1
665	из этого	1	1
666	героя в	4	1
667	к сверхличному	1	1
668	жизнь в	1	1
669	художественным целым	1	1
670	в голову	1	1
671	жизни и	6	1
672	и другие	2	1
673	в своих	2	1
674	собою то	1	1
675	все что	3	1
676	они не	3	1
677	слова это	1	1
