N	2gram	Tiupa_Anal_1	Psycholo
485	и становится	1	1
486	для него	2	1
487	из ложной	1	1
488	к тем	1	1
489	и при	1	1
490	предполагает его	1	1
491	оставаться в	1	1
492	взгляд на	1	1
493	теории литературы	1	1
494	что говорит	1	1
495	свой смысл	1	1
496	жизни с	1	1
497	той мере	2	1
498	произведение есть	1	1
499	есть предмет	1	1
500	при рассмотрении	3	1
501	и более	4	1
502	оно само	1	1
503	однако в	3	1
504	и наоборот	1	1
505	ним в	1	1
506	мере и	1	1
507	зрения и	1	1
508	есть всегда	1	1
509	случае мы	1	1
510	нас к	1	1
511	между людьми	1	1
512	вплоть до	1	1
513	оба эти	1	1
514	себе целью	1	1
515	мы вынуждены	1	1
516	дело не	3	1
517	самих же	1	1
518	бытия и	2	1
519	в самых	1	1
520	он указывает	1	1
521	и отношений	1	1
522	однако если	1	1
523	на котором	1	1
524	при отсутствии	1	1
525	имеем дело	4	1
526	здесь совершенно	1	1
527	не принадлежат	1	1
528	эстетический объект	6	1
529	своей природе	1	1
530	такая же	1	1
531	не ставим	1	1
532	прибегать к	1	1
533	связи с	1	1
534	искусства всегда	1	1
535	следует что	2	1
536	качестве специфического	1	1
537	не ее	1	1
538	и позволяют	1	1
539	не до	1	1
540	область истории	1	1
541	можем мы	1	1
542	исходить из	1	1
543	к объяснению	1	1
544	и заключается	2	1
545	числе и	1	1
546	понять что	1	1
547	эстетическое впечатление	1	1
548	а можно	1	1
549	все еще	1	1
550	оно не	1	1
551	годы эта	1	1
552	оно может	3	1
553	можно и	1	1
554	как не	1	1
555	но при	1	1
556	на нем	1	1
557	не могу	2	1
558	могут и	1	1
559	как система	1	1
560	языка и	1	1
561	как по	1	1
562	мысль о	2	1
563	анализ и	1	1
564	в пределах	2	1
565	и анализ	1	1
566	что может	1	1
567	как содержание	1	1
568	понимание и	1	1
569	его жизни	1	1
570	здесь как	1	1
571	того и	3	1
572	дано только	1	1
573	произведения не	1	1
574	при одном	1	1
575	даже у	1	1
576	том как	1	1
577	строго говоря	1	1
578	быть может	2	1
579	простейший пример	1	1
580	в коем	2	1
581	и восприятия	2	1
582	сводится к	5	1
583	о нем	3	1
584	произведения как	7	1
585	что самая	1	1
586	в состав	3	1
587	и та	2	1
588	определенным образом	1	1
589	одного из	2	1
590	состоит что	1	1
591	можно сказать	2	1
592	пор пока	1	1
593	в различных	1	1
594	людей как	1	1
595	а также	3	1
596	может не	1	1
597	аналогии с	1	1
598	и познания	1	1
599	на точку	1	1
600	определяется и	1	1
601	и вследствие	1	1
602	произведения ни	2	1
603	искусства когда	1	1
604	его существования	1	1
605	во втором	1	1
606	к установлению	1	1
607	сознательно или	1	1
608	искусства к	1	1
609	при взгляде	1	1
610	во всей	1	1
611	представляется автору	1	1
612	столько сколько	1	1
613	слов и	1	1
614	человека как	1	1
615	своему содержанию	1	1
616	для установления	1	1
617	тех пор	1	1
618	известном смысле	1	1
619	в ту	1	1
620	в двух	2	1
621	художественного восприятия	7	1
622	иных элементов	1	1
623	чем это	1	1
624	последних десятилетий	1	1
625	том или	3	1
626	как нечто	1	1
627	должен быть	6	1
628	же оно	1	1
629	к смыслу	1	1
630	но то	1	1
631	же при	1	1
632	систематизации и	1	1
633	одна и	1	1
634	иное как	5	1
635	способа представления	1	1
636	одни и	1	1
637	в т	2	1
638	во внешней	1	1
639	а напротив	2	1
640	произведения к	1	1
641	оно в	1	1
642	смысл только	1	1
643	если в	3	1
644	и процессов	1	1
645	в данной	1	1
646	за ним	1	1
647	не так	1	1
648	для другой	1	1
649	мы находим	1	1
650	сами по	2	1
651	от тех	1	1
652	может служить	2	1
653	явлений в	1	1
654	или ином	3	1
655	быть сведено	3	1
656	в особенности	1	1
657	быть подвергнута	1	1
658	жизни в	1	1
659	выходит за	1	1
660	объяснение в	1	1
661	научное познание	2	1
662	именно в	4	1
663	здесь в	1	1
664	переживания искусства	1	1
665	в свою	1	1
666	действующих лиц	1	1
667	представляет собою	2	1
668	а с	3	1
669	только через	2	1
670	присущи и	1	1
671	и др	1	1
672	или словами	1	1
673	я должен	1	1
674	соответствии с	2	1
675	полагал что	1	1
676	и опять	1	1
677	целым рядом	1	1
678	в рассказе	1	1
679	своего рода	3	1
680	его как	1	1
681	операция в	1	1
682	одну из	1	1
683	была бы	2	1
684	произведения искусства	3	1
685	искусства то	1	1
686	виде в	1	1
687	между собою	1	1
688	искусства при	2	1
689	говорит нам	1	1
690	о себе	1	1
691	смысл художественного	1	1
692	зачем же	1	1
693	что именно	2	1
694	было показано	1	1
695	только с	1	1
696	прочих типов	1	1
697	о границах	1	1
698	смысла для	1	1
699	следует указать	1	1
700	это произведение	1	1
701	она есть	2	1
702	в той	8	1
703	литературное произведение	12	1
704	и объективная	1	1
705	в литературе	4	1
706	первом случае	2	1
707	в обратном	1	1
708	из этой	1	1
709	форма в	1	1
710	должно быть	2	1
711	смысл в	1	1
712	л толстой	1	1
713	или хотя	1	1
714	произведения или	1	1
715	автором и	1	1
716	в любом	3	1
717	быть признано	1	1
718	установки и	1	1
719	к объекту	3	1
720	с первой	2	1
721	как предмет	4	1
722	о его	1	1
723	получает от	1	1
724	не к	2	1
725	над его	1	1
726	между собой	2	1
727	вещь а	1	1
728	есть она	1	1
729	или бессознательно	1	1
730	что позволяет	1	1
731	к сюжету	1	1
732	приводит нас	1	1
733	лев толстой	1	1
734	бы как	1	1
735	при таком	1	1
736	самого произведения	2	1
737	сколько бы	2	1
738	или в	1	1
739	его с	1	1
740	этих трех	1	1
741	как для	1	1
742	есть особый	1	1
743	понимание есть	1	1
744	мы должны	1	1
745	истории литературы	4	1
746	зрения в	1	1
747	хотя бы	3	1
748	в мировом	2	1
749	предмет его	1	1
750	же в	1	1
751	обладает своим	1	1
752	личности и	1	1
753	даже при	1	1
754	в широком	4	1
755	смысл ни	1	1
756	читателя не	3	1
757	между ними	1	1
758	в их	5	1
759	произведения так	1	1
760	смысла а	1	1
761	и составляют	1	1
762	поэтического творчества	1	1
763	все люди	1	1
764	своим произведением	1	1
765	не что	4	1
766	при изучении	2	1
767	эстетического анализа	2	1
768	другой плоскости	1	1
769	науки как	1	1
770	в действительности	1	1
771	никто не	3	1
772	включает в	1	1
773	а может	1	1
774	в роли	2	1
775	случае если	1	1
776	это понятие	1	1
777	думать что	2	1
778	том числе	3	1
779	и вновь	1	1
780	событий в	1	1
