N	2gram	Losev_Dial_2	Problema
446	не ясно	1	1
447	ту или	1	1
448	но лишь	1	1
449	же эти	2	1
450	между собою	3	1
451	представляет себе	1	1
452	литературе как	1	1
453	чем в	1	1
454	мере не	1	1
455	говорится об	1	1
456	вы с	1	1
457	но я	3	1
458	на первый	1	1
459	но до	1	1
460	и при	2	1
461	что такое	3	1
462	как сама	2	1
463	почти не	1	1
464	еще с	1	1
465	как был	1	1
466	говорил о	1	1
467	не как	2	1
468	далее в	2	1
469	жизни с	2	1
470	что я	2	1
471	есть способ	1	1
472	по голосу	1	1
473	творчества и	1	1
474	силу и	1	1
475	все это	4	1
476	видно что	1	1
477	надо сказать	1	1
478	без всяких	1	1
479	их в	2	1
480	происходит от	1	1
481	вообще на	1	1
482	даже в	3	1
483	в древней	1	1
484	же мы	3	1
485	нас к	1	1
486	стороны не	1	1
487	тому что	2	1
488	и очень	1	1
489	можно ли	3	1
490	не раз	2	1
491	во-первых это	1	1
492	что эта	1	1
493	с теми	1	1
494	самого начала	2	1
495	не имеет	1	1
496	о чем	3	1
497	и остается	2	1
498	виду не	1	1
499	и структуру	1	1
500	уже содержит	1	1
501	чем не	1	1
502	он мог	2	1
503	он с	1	1
504	из него	1	1
505	это мы	2	1
506	личности которая	1	1
507	у этого	1	1
508	же время	5	1
509	и по-видимому	1	1
510	этих последних	2	1
511	во всем	1	1
512	ему и	1	1
513	и любовь	1	1
514	и звуки	1	1
515	следует что	2	1
516	ему в	1	1
517	не потому	6	1
518	по ней	1	1
519	обыкновенного человеческого	1	1
520	и оно	1	1
521	ни о	2	1
522	уже о	2	1
523	и должно	2	1
524	когда мы	3	1
525	в состав	1	1
526	как только	3	1
527	в душе	7	1
528	его с	3	1
529	той или	4	1
530	всем мире	1	1
531	как человек	1	1
532	только одно	2	1
533	в очень	2	1
534	она не	8	1
535	философа и	1	1
536	бы ни	2	1
537	этим только	1	1
538	и это	5	1
539	и самое	1	1
540	вы не	2	1
541	смысле что	3	1
542	с ее	2	1
543	и образ	1	1
544	говоря уже	2	1
545	во мне	4	1
546	и всякой	1	1
547	то или	4	1
548	с самого	2	1
549	это путь	1	1
550	значение в	1	1
551	стремиться к	1	1
552	и когда	4	1
553	его самого	1	1
554	из двух	1	1
555	на нее	1	1
556	те же	1	1
557	такая жизнь	1	1
558	здесь нет	1	1
559	мог бы	1	1
560	когда в	1	1
561	том как	2	1
562	остается только	2	1
563	в религии	6	1
564	и душа	1	1
565	можно вспомнить	1	1
566	это только	3	1
567	имеется в	2	1
568	сходно с	1	1
569	человека которого	1	1
570	смысле и	1	1
571	или прямо	2	1
572	только потому	2	1
573	весьма существенно	1	1
574	и здесь	1	1
575	мере три	1	1
576	все прочие	1	1
577	миф в	1	1
578	среди всех	1	1
579	почему же	1	1
580	или на	2	1
581	его тело	1	1
582	чистого духа	1	1
583	мы понимаем	1	1
584	науке и	1	1
585	все на	4	1
586	который все	1	1
587	нем не	1	1
588	которое уже	1	1
589	нуждается в	3	1
590	не видел	1	1
591	тело но	1	1
592	и можно	2	1
593	которые он	1	1
594	получается что	1	1
595	лика и	1	1
596	мифа и	4	1
597	что бы	2	1
598	путь и	1	1
599	и следовательно	5	1
600	наконец и	1	1
601	тех пор	3	1
602	как из	2	1
603	людей а	1	1
604	понимать не	1	1
605	но с	1	1
606	а если	1	1
607	речи о	1	1
608	менее в	1	1
609	только чистым	1	1
610	всю ее	1	1
611	всем известно	1	1
612	даже если	1	1
613	очень много	1	1
614	было и	1	1
615	во времени	4	1
616	в теле	1	1
617	же и	9	1
618	только на	1	1
619	в поэзии	7	1
620	существования и	1	1
621	на этих	1	1
622	а он	1	1
623	но совершенно	1	1
624	она действительно	1	1
625	одно из	4	1
626	в новом	1	1
627	тогда он	1	1
628	и также	1	1
629	тому же	1	1
630	к ним	1	1
631	не о	1	1
632	будет только	1	1
633	как его	1	1
634	бытия и	1	1
635	должны сказать	1	1
636	этом отношении	1	1
637	но человек	1	1
638	от того	4	1
639	и вместе	1	1
640	в молодости	1	1
641	момент в	2	1
642	и научное	1	1
643	были бы	1	1
644	нет и	1	1
645	реальных вещей	2	1
646	или иной	1	1
647	даже не	1	1
648	что пишет	1	1
649	и из	3	1
650	как у	1	1
651	или иначе	2	1
652	раз только	1	1
653	не знали	1	1
654	души и	2	1
655	одному тому	1	1
656	и др	1	1
657	но о	2	1
658	с юности	1	1
659	только по	1	1
660	превращается в	1	1
661	смысла и	2	1
662	к науке	1	1
663	не было	3	1
664	он только	1	1
665	ничем не	1	1
666	не на	2	1
667	нем и	2	1
668	зависит от	2	1
669	человек в	1	1
670	что несмотря	1	1
671	когда же	1	1
672	воды и	1	1
673	самом своем	1	1
674	близка к	1	1
675	в одно	5	1
676	с абсолютным	1	1
677	о человеческом	1	1
678	имеют свое	1	1
679	нет никаких	1	1
680	входить в	1	1
681	на который	2	1
682	и она	2	1
683	а есть	1	1
684	роль но	1	1
685	и потому	5	1
686	как это	7	1
687	или по	2	1
688	то можно	1	1
689	из которых	1	1
690	который мы	1	1
691	d а	1	1
692	она возносит	1	1
693	могут быть	4	1
694	в литературе	1	1
695	с тех	2	1
696	или аллегорическое	1	1
697	то уже	2	1
698	там где	1	1
699	на свете	5	1
700	том смысле	4	1
701	одно общее	1	1
702	и всех	1	1
703	и смерти	1	1
704	нового человека	1	1
705	своей жизни	1	1
706	но это	7	1
707	однако не	1	1
708	которые были	2	1
709	это ясно	1	1
710	никакой возможности	1	1
711	она ни	1	1
712	окончательно и	1	1
713	от человека	1	1
714	творчество и	1	1
715	выше не	1	1
716	на задний	1	1
717	и от	3	1
718	и человек	2	1
719	душа не	1	1
720	искусства и	1	1
721	что оно	4	1
722	а все	1	1
723	обе эти	1	1
724	по одному	4	1
725	об этих	1	1
726	солнца и	1	1
727	собственно говоря	2	1
728	из себя	1	1
729	или нет	3	1
730	тем более	1	1
731	не должен	1	1
732	мы должны	2	1
733	но зато	1	1
734	дана в	1	1
735	только что	5	1
736	я в	1	1
737	есть уже	2	1
738	для мифа	2	1
739	но вот	2	1
740	личности и	6	1
741	но всегда	2	1
742	новое место	2	1
743	здесь только	1	1
744	с ними	2	1
745	ли на	1	1
746	это все	2	1
747	не говоря	2	1
748	только как	3	1
749	состоит из	1	1
750	что угодно	1	1
751	и судьба	1	1
752	к его	1	1
753	сводится на	1	1
754	только о	2	1
755	человек во	1	1
756	и самих	1	1
757	будет ли	2	1
758	уже несомненно	1	1
759	в голову	1	1
760	а я	2	1
761	от меня	1	1
762	того или	2	1
763	в искусстве	2	1
764	в своих	2	1
765	одном своем	1	1
766	и этого	1	1
767	это в	1	1
768	по причине	1	1
769	им и	1	1
770	по воздуху	3	1
