N	2gram	Voloshinov_1	Komedia
118	и как	3	3
119	для всех	2	2
120	почти не	1	2
121	в себе	2	2
122	и здесь	6	2
123	во всяком	5	2
124	аналогии с	1	2
125	бы то	8	2
126	того же	6	2
127	именно на	2	2
128	не может	24	2
129	на которые	1	2
130	здесь и	1	2
131	еще и	1	2
132	для них	2	2
133	вовсе не	5	2
134	только при	3	2
135	в эти	2	2
136	к нему	1	2
137	сих пор	8	2
138	и во	2	2
139	независимо от	2	2
140	не следует	1	2
141	и самого	1	2
142	до сих	8	2
143	затем в	1	2
144	и без	1	2
145	в действительности	2	2
146	между прочим	1	2
147	в форме	1	2
148	совсем не	1	2
149	чем же	4	2
150	принадлежит к	1	2
151	по своей	1	2
152	но не	1	2
153	из всего	1	2
154	и формы	3	2
155	в сущности	3	2
156	мы видели	1	2
157	к ней	1	2
158	времени и	1	2
159	то что	8	2
160	и мир	1	2
161	из которых	2	2
162	на все	1	2
163	за пределы	5	2
164	ни одной	2	2
165	в других	1	2
166	мог бы	2	2
167	с ее	2	2
168	отличие от	5	2
169	ее в	1	2
170	или в	2	2
171	которые он	1	2
172	то ни	8	2
173	этой же	1	2
174	относится к	1	2
175	всяком случае	2	2
176	художественный образ	2	2
177	со своей	1	2
178	этой цели	1	2
179	в новое	2	2
180	тем не	2	2
181	или менее	1	2
182	ту же	2	2
183	образом в	1	2
184	для этого	1	2
185	одна из	2	2
186	и тем	1	2
187	ни было	10	2
188	в самом	10	2
189	до конца	5	2
190	из всех	1	2
191	еще не	4	2
192	и дают	1	2
193	в своих	2	2
194	место среди	1	2
195	в рамках	1	2
196	в известном	1	2
197	от них	1	2
198	столь же	1	2
199	одну из	2	2
200	же самое	3	2
201	в области	3	2
202	было бы	4	2
203	со стороны	1	2
204	представленная в	1	2
205	в первой	2	2
206	также в	1	2
207	собой и	1	2
208	мы знаем	5	2
209	в свою	2	2
210	не означает	1	1
211	если и	1	1
212	его от	1	1
213	одним из	2	1
214	идеи в	1	1
215	и философия	1	1
216	на ее	1	1
217	в театре	1	1
218	в особенности	1	1
219	приводит к	1	1
220	всех сторон	2	1
221	в значительной	1	1
222	времени с	1	1
223	места в	3	1
224	наше время	1	1
225	выражение и	2	1
226	бы в	2	1
227	во времени	1	1
228	раз эта	1	1
229	не могла	1	1
230	говорить о	1	1
231	всей этой	1	1
232	и социальная	1	1
233	отказаться от	1	1
234	исходит из	1	1
235	обоснование в	1	1
236	бы на	1	1
237	в литературе	2	1
238	жизни и	2	1
239	в двух	2	1
240	оказывается в	1	1
241	так уже	1	1
242	почти все	1	1
243	ибо и	1	1
244	не сложились	1	1
245	нет в	1	1
246	и для	11	1
247	нас не	1	1
248	может служить	1	1
249	действительности на	3	1
250	но конечно	1	1
251	уже знаем	1	1
252	с целью	1	1
253	тон в	1	1
254	его до	1	1
255	но при	2	1
256	высказывания в	1	1
257	все равно	1	1
258	большинстве случаев	3	1
259	большей или	1	1
260	друг другу	1	1
261	и тот	4	1
262	в каком	3	1
263	для решения	2	1
264	гораздо более	1	1
265	мировоззрения и	1	1
266	не по	1	1
267	с ней	1	1
268	и относительно	2	1
269	из двух	1	1
270	в большинстве	3	1
271	представить себе	1	1
272	избавиться от	1	1
273	мы уже	2	1
274	в роли	1	1
275	обстоит дело	1	1
276	выходит далеко	1	1
277	всего как	1	1
278	хотя бы	5	1
279	давно умершего	1	1
280	что это	1	1
281	в условиях	4	1
282	моральных норм	1	1
283	друг от	1	1
284	вполне понятно	3	1
285	можно только	1	1
286	от того	4	1
287	не входит	1	1
288	не найдем	2	1
289	не знает	2	1
290	или хотя	2	1
291	от него	2	1
292	того чтобы	5	1
293	в какой-то	2	1
294	и вовсе	1	1
295	а только	1	1
296	по себе	4	1
297	его произведениях	1	1
298	случае оно	1	1
299	а между	1	1
300	образом по	1	1
301	и те	7	1
302	бы ни	1	1
303	зрения в	1	1
304	все остальное	2	1
305	людей так	2	1
306	к социальному	1	1
307	и он	2	1
308	с тем	1	1
309	задачу не	1	1
310	то в	2	1
311	те же	5	1
312	может отказаться	1	1
313	конкретной ситуации	1	1
314	из поля	1	1
315	ответ на	1	1
316	его к	2	1
317	в конгломерат	1	1
318	различных общественных	1	1
319	другом случае	1	1
320	но все	3	1
321	первая часть	1	1
322	нуждается в	3	1
323	же не	1	1
324	и только	2	1
325	смысле этого	3	1
326	его как	1	1
327	что же	4	1
328	места и	1	1
329	выходят за	1	1
330	все его	1	1
331	к полному	1	1
332	к жизни	1	1
333	превращается в	1	1
334	и сама	2	1
335	зрения на	1	1
336	следовательно и	2	1
337	том каким	1	1
338	с этой	2	1
339	содержания и	1	1
340	совершенно не	3	1
341	того что	3	1
342	из него	2	1
343	на этой	2	1
344	в каком-нибудь	2	1
345	конечно в	2	1
346	которая как	1	1
347	действия и	1	1
348	не все	2	1
349	в таком	2	1
350	более подробном	1	1
351	особенно в	1	1
352	этому же	1	1
353	и очень	1	1
354	слово может	2	1
355	этой точки	1	1
356	но если	2	1
357	на самом	3	1
358	ориентации они	1	1
359	слова и	3	1
360	политической жизни	1	1
361	но ни	1	1
362	вот в	2	1
363	высшей степени	3	1
364	к своему	2	1
365	значительной степени	1	1
366	чуть ли	1	1
367	действительности к	3	1
368	различия между	1	1
369	материалом для	1	1
370	и прежде	2	1
371	и к	3	1
372	средство для	1	1
373	которые в	1	1
374	между двумя	3	1
375	отказ от	1	1
376	а как	3	1
377	он может	3	1
378	в совершенно	1	1
379	ко всем	1	1
380	в дальнейшем	3	1
381	в политической	1	1
382	и один	1	1
383	с человеком	1	1
384	со всех	2	1
385	на социальную	2	1
386	и внешних	1	1
387	следует что	3	1
388	были для	1	1
389	из этих	2	1
390	культуры и	2	1
391	так что	1	1
392	в той	1	1
393	эти две	1	1
394	и художественного	1	1
395	к внутреннему	1	1
396	у них	1	1
397	к его	2	1
398	он с	1	1
399	можно найти	1	1
400	это отношение	2	1
401	в идеологическом	4	1
402	теорию познания	1	1
403	него не	1	1
404	говорит он	2	1
405	вторая половина	1	1
406	в применении	1	1
407	лица в	1	1
408	как он	2	1
409	которым можно	1	1
410	природы в	1	1
411	поэтому и	1	1
412	во всех	7	1
413	мысль в	1	1
414	мира и	2	1
415	для современного	1	1
416	и другие	1	1
417	с этим	4	1
418	к этой	2	1
419	зависимости от	2	1
420	для того	4	1
421	не дает	3	1
422	сказать что	4	1
423	далеко не	4	1
424	только на	4	1
425	до наших	1	1
426	или меньшей	1	1
427	лучше всего	2	1
428	бы только	1	1
429	и потому	5	1
430	два основных	2	1
431	подойти к	2	1
432	сознания как	3	1
433	наших дней	1	1
434	так называемая	4	1
435	от друга	1	1
436	борьба и	2	1
437	словом это	1	1
438	к более	1	1
439	в нашу	3	1
440	формы и	3	1
441	жизни эта	1	1
442	что все	2	1
443	отношении к	4	1
444	по аналогии	2	1
445	том где	1	1
446	а и	1	1
447	чтобы понять	1	1
448	познания и	1	1
449	друг друга	8	1
450	и др	2	1
451	противоречие между	2	1
452	то оно	1	1
453	этого слова	2	1
454	не делает	1	1
455	можно выразить	1	1
456	нашу задачу	3	1
457	тому что	2	1
458	в данном	4	1
459	явления из	1	1
460	не что	1	1
461	а его	1	1
462	не могут	3	1
463	в отличие	5	1
464	к одной	1	1
465	совпадает с	2	1
466	под его	1	1
467	то следовательно	1	1
468	и что	1	1
469	однако не	2	1
470	также и	1	1
471	в данной	2	1
472	воли и	1	1
473	далеко за	2	1
474	в науке	6	1
475	и материальной	1	1
476	включается в	1	1
477	же касается	1	1
478	той же	2	1
479	говорить в	1	1
480	даже для	1	1
481	границу между	2	1
482	том числе	2	1
483	в каждой	1	1
484	эти же	1	1
485	или совсем	1	1
486	для каждого	3	1
487	в общем	1	1
488	не приходится	2	1
489	порядок в	1	1
490	подобно тому	1	1
491	отметить что	1	1
492	не остается	2	1
493	особый и	1	1
494	само собой	1	1
495	после этого	1	1
496	с самого	4	1
497	о чем	1	1
498	если оно	1	1
499	в духе	1	1
500	на этот	3	1
501	по существу	1	1
502	своего выражения	1	1
503	она могла	1	1
504	нашего времени	1	1
505	в основном	6	1
506	от их	2	1
507	целый ряд	3	1
508	в ней	4	1
509	способен на	1	1
510	ее содержание	1	1
511	в высшей	3	1
512	еще одна	1	1
513	тем же	1	1
514	друга во	1	1
515	или к	2	1
516	каким образом	1	1
517	так или	1	1
518	всегда и	1	1
519	получили в	1	1
520	попасть в	1	1
521	в явление	1	1
522	которой можно	1	1
523	и это	3	1
524	в каждом	7	1
525	тому как	1	1
526	так например	1	1
527	является конкретным	1	1
528	слово в	3	1
529	быть в	2	1
530	отнюдь не	6	1
531	или иначе	2	1
532	ответить на	1	1
533	о нем	1	1
534	и следовательно	3	1
535	связывается с	1	1
536	можно было	2	1
537	человека в	2	1
538	именно здесь	2	1
539	и эта	4	1
540	что во	2	1
541	тех пор	2	1
542	к одному	4	1
543	превратилась в	1	1
544	это вовсе	1	1
545	за ней	1	1
546	самое слово	1	1
547	и более	2	1
548	самого начала	4	1
549	применении к	1	1
550	более или	1	1
551	как бы	15	1
552	жизни но	2	1
553	в своем	2	1
554	в русской	2	1
