N	2gram	Bakhtin_Pr_4	Mirosoze
551	этот вопрос	2	1
552	проникнуть в	1	1
553	что как	1	1
554	между тем	2	1
555	стремиться к	1	1
556	между этими	3	1
557	свободен еще	1	1
558	в эти	1	1
559	имеют свою	1	1
560	так что	2	1
561	же и	4	1
562	же она	1	1
563	с нею	2	1
564	он очень	1	1
565	то и	2	1
566	самим достоевским	1	1
567	не принимает	2	1
568	рассказывает о	1	1
569	его и	1	1
570	не соглашается	1	1
571	природа человека	1	1
572	всяком случае	1	1
573	достоевского его	1	1
574	что она	1	1
575	на одном	1	1
576	в одном	11	1
577	человек так	1	1
578	у нее	1	1
579	себя от	1	1
580	ее не	1	1
581	к ним	4	1
582	как его	1	1
583	рядом с	5	1
584	от ее	1	1
585	нас перед	1	1
586	существовании этого	1	1
587	выходит за	1	1
588	раскрывается не	1	1
589	влияние на	2	1
590	о влиянии	1	1
591	из наших	1	1
592	по своим	1	1
593	а именно	1	1
594	к которому	1	1
595	уходит в	1	1
596	он во	1	1
597	есть подлинная	1	1
598	и др	1	1
599	что не	1	1
600	близко к	1	1
601	так глубоко	1	1
602	эти идеи	1	1
603	жизни их	1	1
604	не на	1	1
605	жизнь в	3	1
606	как ни	1	1
607	точек зрения	4	1
608	слова что	2	1
609	у порога	1	1
610	филипповны и	1	1
611	и тут	1	1
612	себя на	2	1
613	и всякое	2	1
614	все более	1	1
615	в частности	1	1
616	мы говорим	1	1
617	подхода к	1	1
618	перейти в	1	1
619	отношений между	1	1
620	к жизни	2	1
621	сравнению с	1	1
622	в романах	5	1
623	слова он	1	1
624	не боится	1	1
625	да и	4	1
626	вокруг себя	1	1
627	для понимания	2	1
628	человек с	2	1
629	в это	1	1
630	стремятся к	2	1
631	является для	1	1
632	что мы	2	1
633	своей жизни	1	1
634	но это	6	1
635	знает только	2	1
636	они требуют	1	1
637	сознании и	2	1
638	уже на	1	1
639	не имея	1	1
640	самое главное	1	1
641	совершается в	1	1
642	отношений и	1	1
643	всегда была	1	1
644	устремлено к	1	1
645	сознания и	2	1
646	целый ряд	2	1
647	бы он	1	1
648	себе что	2	1
649	еще более	3	1
650	не должен	1	1
651	в еще	1	1
652	я в	1	1
653	лежит в	1	1
654	разных сторон	1	1
655	личности и	1	1
656	лишь те	1	1
657	это все	1	1
658	отношением к	1	1
659	от всех	1	1
660	остается на	2	1
661	но этот	3	1
662	жизни а	1	1
663	мертвого дома	1	1
664	та же	1	1
665	выходят за	2	1
666	на это	1	1
667	можно назвать	1	1
668	важно для	1	1
669	в своих	1	1
670	и эта	1	1
671	только одного	1	1
672	так же	3	1
673	во всяком	2	1
674	они не	2	1
675	относится ко	1	1
