N	2gram	Bakhtin_Pr_5	KulturaY
709	и позволяет	1	1
710	и часто	1	1
711	отвечает на	1	1
712	совершается в	1	1
713	речи как	1	1
714	это как	3	1
715	бы даже	1	1
716	что только	1	1
717	давно уже	1	1
718	говорят не	1	1
719	обращается к	2	1
720	лишь как	1	1
721	бы в	4	1
722	тем более	1	1
723	где ее	1	1
724	не должен	1	1
725	только что	3	1
726	на более	1	1
727	в этих	2	1
728	я в	4	1
729	или не	1	1
730	же фраза	1	1
731	может и	1	1
732	это все	1	1
733	между ними	1	1
734	слов из	1	1
735	не принимают	1	1
736	не у	1	1
737	который не	1	1
738	интересна что	1	1
739	но эти	2	1
740	становится тем	1	1
741	и другие	1	1
742	сущности не	2	1
743	каждое слово	3	1
744	как на	1	1
