N	2gram	Vygotskiy__5	VerxiiNi
145	отношению к	1	3
146	и другие	3	3
147	к этому	3	3
148	в таком	3	3
149	говорили о	1	2
150	одним из	1	2
151	связана с	1	2
152	и это	8	2
153	когда человек	1	2
154	всегда на	1	2
155	смотреть на	3	2
156	мы имеем	8	2
157	еще не	5	2
158	и на	3	2
159	с его	2	2
160	во всех	2	2
161	основано на	1	2
162	различия между	2	2
163	силы и	1	2
164	или иное	1	2
165	отличаются от	1	2
166	относится к	1	2
167	общего с	1	2
168	что именно	5	2
169	и наконец	3	2
170	еще на	1	2
171	ни один	2	2
172	он в	2	2
173	на то	17	2
174	не к	1	2
175	не как	3	2
176	именно из	2	2
177	его от	1	2
178	состоит в	3	2
179	заключает в	4	2
180	к другу	4	2
181	образом если	2	2
182	в глазах	2	2
183	с которого	1	2
184	в них	4	2
185	к которым	2	2
186	мы видели	1	2
187	и сейчас	3	2
188	признать что	1	2
189	которые в	1	2
190	не в	8	2
191	в россии	1	2
192	иной раз	1	2
193	вплоть до	1	2
194	самого начала	3	2
195	для каждого	1	2
196	тогда когда	1	2
197	ее с	1	2
198	тех пор	2	2
199	героев и	1	2
200	не могло	1	2
201	только не	5	2
202	в разных	1	2
203	больше чем	1	2
204	в русском	1	2
205	и является	1	2
206	так например	3	2
207	этом отношении	3	2
208	и здесь	6	2
209	не могут	3	2
210	те и	1	2
211	и другой	1	2
212	отличается от	2	2
213	той или	2	2
214	ничего общего	1	2
215	значительной мере	1	2
216	то или	1	2
217	приводит к	2	2
218	не с	2	2
219	по тому	1	2
220	по сравнению	4	2
221	для этого	9	2
222	мысль о	4	2
223	в виду	4	2
224	гораздо менее	1	2
225	психической жизни	1	2
226	между тем	1	2
227	вслед за	1	2
228	быть и	2	2
229	один из	5	2
230	тот же	3	2
231	и действительно	1	2
232	между этими	1	2
233	конечно не	1	2
234	уже в	6	2
235	в начале	1	2
236	законов то	1	2
237	мы можем	7	2
238	но вместе	1	2
239	из своих	1	2
240	или иной	2	2
241	именно в	6	2
242	прежде всего	4	2
243	связано с	1	2
244	превращается в	1	2
245	не было	1	2
246	и все	4	2
247	в одно	1	2
248	если не	1	2
249	уже давно	4	2
250	требует от	1	2
251	по своему	1	2
252	сравнению с	4	2
253	по существу	2	2
254	благодаря этому	1	2
255	что мы	11	2
256	только для	1	2
257	влечет за	2	2
258	же самое	5	2
259	или по	1	2
260	сознании и	1	2
261	при таком	3	2
262	том виде	1	2
263	о котором	6	2
264	но когда	1	2
265	в эту	1	2
266	только что	4	2
267	в свою	3	2
268	в процессе	1	2
269	сказать что	9	2
270	к его	1	2
271	ко всему	1	2
272	из этого	2	2
273	жизни и	6	2
274	можно назвать	1	2
275	все что	1	2
276	этой точки	1	2
277	только он	1	1
278	от этой	2	1
279	речь идет	1	1
280	в сфере	1	1
281	к их	1	1
282	дошел до	1	1
283	языку и	1	1
284	согласно этому	1	1
285	смысле слова	1	1
286	самом деле	8	1
287	он может	1	1
288	это и	2	1
289	сила и	1	1
290	который можно	1	1
291	ритм которой	1	1
292	и есть	5	1
293	что когда	2	1
294	которое мы	3	1
295	тем же	3	1
296	и до	2	1
297	все те	1	1
298	то самое	1	1
299	и могут	1	1
300	есть страдание	1	1
301	мы уже	6	1
302	той же	3	1
303	а как	2	1
304	уложить в	1	1
305	это совершенно	2	1
306	мы не	3	1
307	он как	2	1
308	в сущности	12	1
309	время как	2	1
310	совпадает с	1	1
311	мы и	1	1
312	два совершенно	2	1
313	в ней	4	1
314	своем целом	1	1
315	на них	1	1
316	в чем	1	1
317	события в	3	1
318	друг к	4	1
319	видели что	1	1
320	эта особенность	1	1
321	по отношению	2	1
322	с психологической	1	1
323	вступают в	1	1
324	что так	1	1
325	отличие от	2	1
326	что они	5	1
327	себя в	1	1
328	один и	1	1
329	как по	1	1
330	идет о	1	1
331	в одной	2	1
332	как в	3	1
333	в постоянном	1	1
334	под этой	1	1
335	как к	1	1
336	его души	1	1
337	что касается	2	1
338	могли бы	4	1
339	неизмеримо более	1	1
340	себе не	2	1
341	от этого	1	1
342	и отчасти	1	1
343	то в	1	1
344	них как	1	1
345	та же	1	1
346	внешней природы	1	1
347	бы с	1	1
348	то время	1	1
349	чуть ли	1	1
350	в нашем	2	1
351	и тот	1	1
352	имеем в	1	1
353	по ложному	1	1
354	так сказать	1	1
355	на его	3	1
356	к искусству	3	1
357	время и	1	1
358	но именно	1	1
359	в нашей	2	1
360	именно то	4	1
361	он должен	8	1
362	этой точке	1	1
363	в корне	1	1
364	существует и	1	1
365	на земле	1	1
366	которые только	1	1
367	на этом	6	1
368	что она	6	1
369	человека в	3	1
370	от нее	1	1
371	этом последнем	1	1
372	в одну	1	1
373	факт что	6	1
374	задний план	1	1
375	единственное что	1	1
376	бы быть	1	1
377	на этой	1	1
378	говорить не	1	1
379	еще хуже	1	1
380	что перед	1	1
381	в музыке	1	1
382	заключается в	8	1
383	есть не	4	1
384	таково в	1	1
385	это не	3	1
386	и отдельные	1	1
387	было бы	5	1
388	что один	1	1
389	в жизни	1	1
390	и смерти	1	1
391	ни в	3	1
392	о характере	1	1
393	в минуту	1	1
394	нет в	2	1
395	о которых	2	1
396	его все	1	1
397	как и	6	1
398	во внимание	5	1
399	оно имеет	1	1
400	чем в	2	1
401	должно быть	2	1
402	и того	2	1
403	героем и	1	1
404	одного и	2	1
405	в своей	4	1
406	что такое	1	1
407	никто не	1	1
408	в такой	1	1
409	в их	3	1
410	то для	1	1
411	человеком и	1	1
412	как простой	1	1
413	все и	1	1
414	в отличие	2	1
415	жизни с	1	1
416	образом через	1	1
417	искусства не	2	1
418	одном из	1	1
419	но эта	1	1
420	с какими-нибудь	1	1
421	их в	1	1
422	не могли	4	1
423	однако в	1	1
424	необходимо чтобы	1	1
425	по себе	7	1
426	не имеющего	1	1
427	даже в	1	1
428	они направлены	1	1
429	заставляет его	1	1
430	сам он	1	1
431	этих трех	1	1
432	случае в	1	1
433	непосредственно ни	1	1
434	эта мысль	1	1
435	но они	1	1
436	что с	6	1
437	из нас	1	1
438	и ясно	2	1
439	и отсюда	3	1
440	того как	2	1
441	в учении	3	1
442	взглянуть на	1	1
443	иметь в	3	1
444	они к	1	1
445	мы испытываем	2	1
446	казалось бы	4	1
447	ничего не	2	1
448	под этим	1	1
449	этом процессе	1	1
450	которые и	1	1
451	пути и	1	1
452	и важных	1	1
453	видим что	3	1
454	очень редких	1	1
455	другой стороны	5	1
456	к этим	2	1
457	бы по	2	1
458	ничто не	1	1
459	в сознании	1	1
460	замечательно что	2	1
461	находит себе	3	1
462	только с	1	1
463	в каком	3	1
464	у нас	4	1
465	когда мы	6	1
466	могут быть	8	1
467	лежит в	1	1
468	как только	4	1
469	должны быть	1	1
470	нормального человека	1	1
471	и другим	1	1
472	этого и	1	1
473	смерти и	1	1
474	не есть	4	1
475	заставляет их	2	1
476	на это	1	1
477	всегда в	1	1
478	в каждой	3	1
479	ложному пути	1	1
480	разные стороны	1	1
481	которого мы	2	1
482	с ее	1	1
483	как не	1	1
484	свою очередь	1	1
485	однако несмотря	1	1
486	здесь не	1	1
487	без всякого	1	1
488	в ее	3	1
489	данном случае	3	1
490	совершенно ясно	7	1
491	в понятие	1	1
492	смерти в	2	1
493	только то	1	1
494	в себя	2	1
495	идет речь	3	1
496	и совершенно	4	1
497	если они	1	1
498	с собой	1	1
499	чем у	3	1
500	в высших	1	1
501	это мы	1	1
502	что от	2	1
503	между собой	2	1
504	приспособить к	1	1
505	и охотно	1	1
506	стремление к	1	1
507	именно потому	3	1
508	в состав	3	1
509	другими словами	1	1
510	после того	1	1
511	учения о	3	1
512	до известной	1	1
513	за каждое	1	1
514	и во	1	1
515	под именем	1	1
516	это изменение	1	1
517	связь между	2	1
518	том или	1	1
519	борющихся друг	1	1
520	ума и	1	1
521	эти два	3	1
522	на одном	4	1
523	ними в	1	1
524	те черты	1	1
525	совершенно неправильно	1	1
526	и следовательно	2	1
527	как она	4	1
528	в сферу	2	1
529	и другую	1	1
530	формой и	3	1
531	эти последние	1	1
532	ином виде	2	1
533	что здесь	3	1
534	приходится начинать	1	1
535	сделать это	1	1
536	обе эти	2	1
537	совсем не	2	1
538	мы видим	8	1
539	с ними	1	1
540	этот вопрос	4	1
541	дело с	5	1
542	но этим	1	1
543	которым он	1	1
544	что даже	2	1
545	пор не	1	1
546	еще и	1	1
547	между этим	1	1
548	и так	2	1
549	всех его	1	1
550	и ее	1	1
551	их не	2	1
552	и его	6	1
553	значение которое	1	1
554	не можем	4	1
555	только на	4	1
556	составить себе	1	1
557	чтобы он	1	1
558	направлены в	1	1
559	при помощи	1	1
560	в душе	2	1
561	но совершенно	1	1
562	дает ему	2	1
563	что сама	1	1
564	мы знаем	2	1
565	не так	1	1
566	и их	1	1
567	представить себе	2	1
568	могло бы	1	1
569	сами по	2	1
570	у него	3	1
571	заметить что	1	1
572	как раз	13	1
573	как этот	1	1
574	тем что	6	1
575	или ином	1	1
576	не сознает	1	1
577	это по	2	1
578	параллельно с	1	1
579	в очень	1	1
580	представляют собой	2	1
581	которые как	1	1
582	найти его	1	1
583	из двух	3	1
584	представляется в	1	1
585	не были	1	1
586	ней и	1	1
587	же были	1	1
588	что тот	2	1
589	давало ему	1	1
590	души и	1	1
591	деле если	2	1
592	весьма вероятно	1	1
593	целым рядом	1	1
594	и самый	2	1
595	выступают в	1	1
596	о чем	4	1
597	когда она	3	1
598	различие между	1	1
599	совершенно иное	1	1
600	действия в	1	1
601	с помощью	2	1
602	все более	1	1
603	нет ничего	1	1
604	старости и	1	1
605	ни на	1	1
606	согласно этой	1	1
607	свое особое	1	1
608	знаем о	1	1
609	тот факт	4	1
610	при которых	1	1
611	с этим	2	1
612	в данном	3	1
613	на которого	1	1
614	и за	1	1
615	в той	3	1
616	на внутреннем	1	1
617	смысле этого	1	1
618	этим именем	1	1
619	это есть	3	1
620	да и	1	1
621	отношения к	2	1
622	там где	4	1
623	ли не	2	1
624	этого слова	1	1
625	основана на	1	1
626	сейчас же	8	1
627	как из	3	1
628	на которой	1	1
629	но это	1	1
630	о его	1	1
631	но для	1	1
632	не является	2	1
633	известной степени	1	1
634	которых он	2	1
635	являются не	1	1
636	не имея	1	1
637	которых каждый	1	1
638	много но	1	1
639	совершается в	1	1
640	не существует	3	1
641	на задний	1	1
642	что жизнь	1	1
643	его с	2	1
644	не представляет	1	1
645	эти тенденции	1	1
646	души в	1	1
647	то о	2	1
648	находит свое	2	1
649	бы в	5	1
650	тем более	1	1
651	всех прочих	1	1
652	ни к	1	1
653	его жизнь	1	1
654	находим в	1	1
655	все они	1	1
656	сходство в	1	1
657	указывает на	4	1
658	же в	2	1
659	обстоит дело	3	1
660	психологической точки	1	1
661	этих элементов	1	1
662	давно уже	2	1
663	к ее	1	1
664	оно на	2	1
665	человека то	1	1
666	может и	1	1
667	состоит из	1	1
668	совершенно не	6	1
669	по одному	1	1
670	жизни а	1	1
671	есть то	2	1
672	тот единственный	1	1
673	в своих	5	1
674	значение в	1	1
