N	2gram	Tiupa_Narr_1	Myshleni
104	не то	2	4
105	друг от	1	4
106	в самом	1	4
107	все эти	2	4
108	при этом	9	4
109	подобно тому	2	4
110	и по	1	4
111	это не	2	4
112	тому чтобы	1	4
113	не имеет	2	4
114	могут быть	3	4
115	же самое	1	4
116	не есть	3	4
117	от друга	1	4
118	в пределах	2	4
119	еще не	7	4
120	и т.д	7	4
121	в качестве	21	4
122	не могут	1	4
123	точек зрения	2	4
124	с другой	8	4
125	именно в	6	4
126	к которому	2	4
127	зависит от	2	4
128	что мы	2	4
129	в меру	1	4
130	тому как	2	4
131	в состоянии	1	4
132	с этой	1	4
133	в целом	1	4
134	в результате	2	4
135	тем более	2	4
136	в системе	1	4
137	в свою	3	4
138	этой точки	2	4
139	самом деле	2	3
140	это и	3	3
141	между двумя	5	3
142	в первом	3	3
143	отношения между	1	3
144	с таким	1	3
145	мы не	1	3
146	говорить о	2	3
147	внимание и	1	3
148	по своему	1	3
149	он может	1	3
150	но как	2	3
151	если в	3	3
152	ответ на	1	3
153	все же	7	3
154	сознания в	1	3
155	как уже	1	3
156	и как	5	3
157	в действительности	1	3
158	то в	6	3
159	обратное влияние	1	3
160	и тот	2	3
161	на этом	1	3
162	как они	1	3
163	и может	1	3
164	и тем	4	3
165	мы видели	1	3
166	и того	1	3
167	связаны между	1	3
168	таким же	1	3
169	в их	1	3
170	сих пор	1	3
171	и более	1	3
172	из которых	4	3
173	не менее	3	3
174	в смысле	1	3
175	вытекает из	1	3
176	по своей	3	3
177	и является	1	3
178	и его	5	3
179	связи с	4	3
180	приходит к	2	3
181	свою очередь	3	3
182	в себя	6	3
183	и с	4	3
184	до сих	1	3
185	в чем	1	3
186	этих двух	1	3
187	к нему	5	3
188	что и	1	3
189	своей природе	1	3
190	одной из	4	3
191	между тем	3	3
192	с одной	7	3
193	его и	1	3
194	а в	11	3
195	от того	1	3
196	его мысли	1	3
197	один и	1	3
198	говорит о	2	3
199	прежде всего	4	3
200	не на	2	3
201	в частности	14	3
202	все основные	1	3
203	к жизни	1	3
204	по существу	2	3
205	может идти	1	3
206	той мере	1	3
207	но это	1	3
208	одного и	1	3
209	одной стороны	7	3
210	вопрос как	1	3
211	к его	1	3
212	включает в	2	3
213	они не	2	3
214	меру того	1	2
215	отношения к	2	2
216	одним из	2	2
217	с фактической	1	2
218	есть не	1	2
219	при анализе	1	2
220	приводят к	1	2
221	совпадает с	1	2
222	на свою	1	2
223	в ней	3	2
224	столь же	3	2
225	в различных	1	2
226	во всех	1	2
227	не требует	1	2
228	мы будем	1	2
229	что было	1	2
230	очевидно что	1	2
231	существенным образом	2	2
232	отличие от	5	2
233	когда он	3	2
234	и к	1	2
235	речи но	1	2
236	то и	1	2
237	тому же	5	2
238	из общей	1	2
239	в случае	7	2
240	на его	1	2
241	к одному	1	2
242	фактической стороны	1	2
243	факт который	1	2
244	свое время	1	2
245	именно это	2	2
246	но все	4	2
247	в совершенно	1	2
248	те же	4	2
249	на протяжении	6	2
250	в них	1	2
251	все равно	1	2
252	оно имеет	1	2
253	во второй	2	2
254	в котором	1	2
255	к предмету	1	2
256	в отличие	5	2
257	отношений между	1	2
258	их в	1	2
259	он еще	1	2
260	только одним	1	2
261	и здесь	1	2
262	он оказывается	1	2
263	в виду	1	2
264	что у	2	2
265	почему в	1	2
266	не с	3	2
267	всем протяжении	1	2
268	его в	2	2
269	эта фраза	1	2
270	вслед за	4	2
271	слов и	1	2
272	может иметь	1	2
273	кроме самого	1	2
274	к их	1	2
275	со всеми	1	2
276	с которыми	1	2
277	на всем	1	2
278	ни одного	1	2
279	же в	4	2
280	предполагает наличие	1	2
281	не дает	1	2
282	из них	3	2
283	никто не	1	2
284	вовсе не	1	2
285	само по	1	2
286	как будто	3	2
287	представляют собой	2	2
288	и даже	3	2
289	а с	3	2
290	себя и	2	2
291	обратиться к	1	2
292	у нас	1	2
293	о чем	2	2
294	совершенно очевидно	2	2
295	ни на	1	2
296	и потому	2	2
297	в область	2	2
298	и от	1	2
299	благодаря этому	1	2
300	является для	1	2
301	чтобы сделать	1	2
302	которых он	1	2
303	которая в	2	2
304	совершенно иной	2	2
305	для современной	1	2
306	чем он	1	2
307	отношением к	1	2
308	другой стороны	4	2
309	совершенно не	2	2
310	имеет место	4	2
311	в свое	1	2
312	жизни и	3	2
313	по поводу	1	2
314	также и	1	1
315	например в	2	1
316	переходит к	1	1
317	в тех	1	1
318	сам по	1	1
319	на самом	1	1
320	только потому	1	1
321	здесь и	2	1
322	к другому	2	1
323	из его	1	1
324	в какой-то	1	1
325	и больше	1	1
326	и возможность	2	1
327	не распадается	1	1
328	мы уже	1	1
329	речевой деятельности	1	1
330	часто бывает	1	1
331	мы имеем	2	1
332	назад по	1	1
333	и ничего	1	1
334	нашу мысль	1	1
335	степени если	1	1
336	гуманитарных наук	1	1
337	на сегодняшний	1	1
338	но она	1	1
339	что иное	2	1
340	но уже	1	1
341	и ее	2	1
342	в будущем	2	1
343	что существует	1	1
344	целое и	1	1
345	очередь по	1	1
346	он сам	2	1
347	иное как	2	1
348	нему в	1	1
349	нам представляется	1	1
350	бы то	3	1
351	с его	6	1
352	возможность иного	2	1
353	как правило	4	1
354	в ее	3	1
355	самым мы	1	1
356	легко может	1	1
357	перед глазами	1	1
358	а он	1	1
359	в общем	1	1
360	с совершенно	1	1
361	как справедливо	2	1
362	ни одна	1	1
363	и навыков	1	1
364	в собственном	2	1
365	независимо от	2	1
366	это одно	1	1
367	что именно	2	1
368	через границу	1	1
369	как к	2	1
370	как нам	1	1
371	перед нами	4	1
372	кто не	1	1
373	и наконец	1	1
374	ином отношении	1	1
375	более или	2	1
376	в себе	8	1
377	за собой	4	1
378	точку зрения	4	1
379	что это	3	1
380	сказать о	1	1
381	зрения не	1	1
382	формы в	1	1
383	это разделение	1	1
384	самым существенным	1	1
385	но на	1	1
386	так сказать	1	1
387	его позиция	1	1
388	сегодняшний день	1	1
389	но само	1	1
390	в первую	1	1
391	не как	2	1
392	собой не	2	1
393	том чтобы	1	1
394	свою силу	1	1
395	в плане	1	1
396	в специальных	1	1
397	или иных	1	1
398	к очень	1	1
399	значительной степени	2	1
400	этом последнем	1	1
401	здесь мы	1	1
402	единое целое	1	1
403	об этом	1	1
404	мыслится как	1	1
405	зрения на	2	1
406	лишь в	1	1
407	входит в	1	1
408	две другие	1	1
409	первую очередь	1	1
410	этом смысле	1	1
411	за другой	1	1
412	должен был	1	1
413	мог бы	3	1
414	который по	3	1
415	ни в	3	1
416	образует фон	1	1
417	в общей	2	1
418	и определяет	1	1
419	в слове	1	1
420	и уже	1	1
421	несмотря на	2	1
422	приобретает в	1	1
423	как сказано	1	1
424	ключ к	2	1
425	как таковой	1	1
426	их на	1	1
427	на первый	2	1
428	или один	1	1
429	в понимании	1	1
430	в следующем	1	1
431	место в	1	1
432	не столько	4	1
433	как будет	3	1
434	от его	1	1
435	для изучения	1	1
436	из принципиально	1	1
437	образом и	1	1
438	тем не	3	1
439	и предполагает	1	1
440	однако в	2	1
441	том же	1	1
442	имеет возможность	1	1
443	бывает в	1	1
444	она не	2	1
445	от нас	1	1
446	есть нечто	1	1
447	передний план	1	1
448	в обоих	2	1
449	процессов и	1	1
450	дело не	1	1
451	отличается от	4	1
452	к этим	1	1
453	и сама	1	1
454	которого он	2	1
455	двоякого рода	1	1
456	иметь в	1	1
457	в структуре	2	1
458	не могло	2	1
459	что ни	1	1
460	в самой	1	1
461	а во	3	1
462	только когда	1	1
463	к ней	1	1
464	в изложении	1	1
465	и после	2	1
466	их внутреннюю	2	1
467	выборе и	1	1
468	и делает	1	1
469	что на	2	1
470	над ним	1	1
471	перед ним	1	1
472	чистом виде	1	1
473	выше но	1	1
474	представляется нам	1	1
475	в специальном	1	1
476	начиная с	1	1
477	в общую	1	1
478	мы узнаем	1	1
479	как только	1	1
480	возможностей в	1	1
481	числе и	4	1
482	ни второе	1	1
483	для такого	1	1
484	как для	1	1
485	если же	1	1
486	и он	3	1
487	где он	1	1
488	для себя	1	1
489	более не	2	1
490	но по	1	1
491	с ее	3	1
492	не существует	3	1
493	на другой	2	1
494	мысль о	1	1
495	даже самое	2	1
496	только то	1	1
497	всей своей	2	1
498	с языком	1	1
499	однако эта	1	1
500	и совершенно	1	1
501	по аналогии	1	1
502	строго говоря	1	1
503	это существенно	1	1
504	но может	1	1
505	сводится к	3	1
506	данного понятия	2	1
507	что каждый	1	1
508	одного из	4	1
509	и ставит	1	1
510	на что	1	1
511	может не	3	1
512	аналогии с	1	1
513	это часто	1	1
514	и во	1	1
515	нет у	2	1
516	и осмысленного	1	1
517	которых в	1	1
518	для второго	1	1
519	во втором	4	1
520	нуждается в	5	1
521	необходимо должна	1	1
522	бы она	1	1
523	ничто в	1	1
524	и только	2	1
525	другого в	1	1
526	может приобрести	1	1
527	если за	1	1
528	все время	1	1
529	он практически	1	1
530	один из	3	1
531	с ними	1	1
532	внутреннее единство	1	1
533	могло быть	1	1
534	смысле является	1	1
535	фраза не	2	1
536	может оказаться	2	1
537	равно что	1	1
538	связаны с	1	1
539	согласно которой	1	1
540	который в	2	1
541	во времени	8	1
542	не происходит	1	1
543	очередь как	1	1
544	это же	1	1
545	есть в	2	1
546	уже в	3	1
547	себя в	5	1
548	в начале	1	1
549	не обладают	1	1
550	что не	4	1
551	в понятие	1	1
552	а то	1	1
553	или даже	2	1
554	не так	1	1
555	тогда как	12	1
556	в прошлом	3	1
557	в конце	1	1
558	непосредственным образом	1	1
559	каждый из	2	1
560	при отсутствии	1	1
561	т.д не	1	1
562	это было	1	1
563	как раз	2	1
564	этого понятия	2	1
565	в форме	5	1
566	в готовом	1	1
567	вне ее	1	1
568	из двух	3	1
569	со стороны	9	1
570	себе а	1	1
571	или иной	5	1
572	даже не	3	1
573	между которыми	1	1
574	внутреннюю структуру	1	1
575	и т.п	8	1
576	знаний и	1	1
577	или иначе	3	1
578	нельзя сказать	1	1
579	и тех	1	1
580	здесь в	1	1
581	и прежде	1	1
582	как же	1	1
583	и знает	1	1
584	его из	1	1
585	не было	2	1
586	более того	1	1
587	их друг	1	1
588	с которым	1	1
589	на передний	1	1
590	и ответ	1	1
591	одну из	2	1
592	к высшему	1	1
593	если не	4	1
594	в связи	2	1
595	в речи	1	1
596	связь с	1	1
597	протяжении этого	2	1
598	нее как	1	1
599	к единому	1	1
600	не удается	1	1
601	мы увидим	1	1
602	общей структуре	1	1
603	в данном	5	1
604	для обозначения	1	1
605	а если	2	1
606	детство и	1	1
607	для первого	1	1
608	и там	1	1
609	зрения и	2	1
610	когда же	1	1
611	или менее	2	1
612	да и	4	1
613	предполагает отношение	1	1
614	исходя из	2	1
615	распадается на	1	1
616	что первое	1	1
617	иначе говоря	6	1
618	или хотя	1	1
619	за которым	1	1
620	этого слова	2	1
621	в чистом	1	1
622	вверх и	1	1
623	вопроса а	1	1
624	этом и	1	1
625	тех или	1	1
626	в следующей	1	1
627	известной степени	1	1
628	и для	2	1
629	процесса или	1	1
630	случаях когда	1	1
631	всеми основными	1	1
632	его собственными	1	1
633	хотя они	1	1
634	необходимым для	1	1
635	место для	1	1
636	на большую	1	1
637	ни первое	1	1
638	для нас	1	1
639	от него	1	1
640	и все	2	1
641	той или	4	1
642	но зато	1	1
643	позволяет нам	1	1
644	и протекает	1	1
645	хотя в	2	1
646	в равной	1	1
647	если все	1	1
648	не являются	2	1
649	что этот	1	1
650	функции не	1	1
651	между ними	2	1
652	дело с	2	1
653	две стороны	1	1
654	что понятие	1	1
655	или иного	2	1
656	первом случае	2	1
657	оно может	2	1
658	не что	2	1
659	оно не	2	1
660	этот момент	1	1
661	не нуждается	1	1
662	но еще	1	1
663	на ту	1	1
664	того или	2	1
665	том числе	6	1
666	себе без	1	1
667	которая не	1	1
