N	2gram	Vygotskiy__1	Komedia
144	и мы	1	3
145	тех пор	1	3
146	в двух	1	3
147	одной из	1	3
148	с одной	5	3
149	следует что	1	3
150	это обстоятельство	3	3
151	не так	1	3
152	всяком случае	6	3
153	мы можем	4	3
154	на долю	2	3
155	в других	1	3
156	и даже	6	3
157	перед ним	1	3
158	для произведения	1	3
159	на этот	1	3
160	один из	4	3
161	в частности	3	3
162	не может	17	3
163	конечно не	1	3
164	по своему	1	3
165	одной стороны	6	3
166	как бы	5	3
167	с этой	4	3
168	в целом	5	3
169	до тех	2	3
170	дело с	3	3
171	все что	3	3
172	в какой	5	3
173	во всяком	8	3
174	человека и	2	2
175	такое же	1	2
176	из его	3	2
177	его не	2	2
178	мы не	12	2
179	в сущности	10	2
180	время как	5	2
181	х годов	5	2
182	представление о	3	2
183	но при	1	2
184	меньше чем	1	2
185	и на	1	2
186	бы то	1	2
187	во всех	1	2
188	он говорит	1	2
189	конечном счете	3	2
190	отличие от	4	2
191	за пределы	1	2
192	что они	2	2
193	как в	9	2
194	стороны и	3	2
195	в известной	1	2
196	целый ряд	6	2
197	в результате	4	2
198	и хотя	1	2
199	только один	1	2
200	ни было	1	2
201	и если	4	2
202	на его	1	2
203	состоит в	3	2
204	в силу	3	2
205	людей и	1	2
206	человека в	1	2
207	исходя из	3	2
208	а затем	1	2
209	в мире	1	2
210	из всех	2	2
211	а как	1	2
212	это не	1	2
213	ни одной	1	2
214	на основании	7	2
215	над его	1	2
216	и без	2	2
217	в котором	4	2
218	в их	1	2
219	из которой	1	2
220	в одном	2	2
221	что эта	3	2
222	тому что	4	2
223	она не	5	2
224	что с	2	2
225	вплоть до	1	2
226	дело не	1	2
227	в основе	2	2
228	в области	11	2
229	настаивает на	1	2
230	ли не	1	2
231	все еще	1	2
232	отказаться от	2	2
233	если же	2	2
234	и это	3	2
235	как мы	2	2
236	и о	4	2
237	в виду	4	2
238	без всякого	2	2
239	то время	5	2
240	роль в	3	2
241	она была	1	2
242	по тому	3	2
243	по ее	1	2
244	в эпоху	1	2
245	именно потому	1	2
246	а также	1	2
247	на вопрос	2	2
248	аналогии с	1	2
249	и во	2	2
250	в конечном	3	2
251	которой мы	1	2
252	между тем	4	2
253	этих слов	2	2
254	нуждается в	3	2
255	все время	4	2
256	какой мере	3	2
257	за ней	1	2
258	как из	1	2
259	тот же	2	2
260	должен быть	1	2
261	по мнению	2	2
262	и ее	1	2
263	не мешает	1	2
264	в качестве	2	2
265	уже в	3	2
266	если мы	12	2
267	за ним	1	2
268	этот раз	1	2
269	мы знаем	3	2
270	был бы	5	2
271	этом отношении	2	2
272	они будут	1	2
273	от того	3	2
274	один шаг	1	2
275	себя и	2	2
276	что для	2	2
277	не было	3	2
278	обстоятельство что	1	2
279	что мы	8	2
280	под влиянием	3	2
281	из которых	3	2
282	в пределах	1	2
283	не могут	3	2
284	сравнению с	1	2
285	по существу	4	2
286	для понимания	1	2
287	о его	1	2
288	чем к	1	2
289	и все	5	2
290	конце концов	3	2
291	человека не	3	2
292	из этой	1	2
293	даже при	1	2
294	не будет	3	2
295	между ними	1	2
296	только как	1	2
297	другой стороны	5	2
298	совершенно не	5	2
299	из этого	2	2
300	к этой	2	2
301	по сравнению	1	2
302	в своих	4	2
303	это в	2	2
304	в таком	3	2
305	и наиболее	1	1
306	формы и	5	1
307	в силе	1	1
308	например в	3	1
309	близкое к	1	1
310	в объяснении	1	1
311	поэтической речи	1	1
312	хотя к	1	1
313	драматическом искусстве	1	1
314	как мало	1	1
315	или к	1	1
316	или гибели	1	1
317	в первом	1	1
318	равно что	1	1
319	в зависимости	5	1
320	мы имеем	4	1
321	и само	1	1
322	это совершенно	1	1
323	вопрос о	3	1
324	именно к	1	1
325	этом не	2	1
326	еще до	1	1
327	становится совершенно	1	1
328	принадлежит к	1	1
329	я не	1	1
330	ему в	1	1
331	для нашей	1	1
332	зависимости от	6	1
333	замечено что	1	1
334	из ее	1	1
335	в сцене	1	1
336	это время	1	1
337	развития с	1	1
338	собой в	1	1
339	не найдем	1	1
340	взгляде на	1	1
341	в чем	2	1
342	только после	1	1
343	тем как	1	1
344	не без	1	1
345	при объяснении	1	1
346	в обеих	1	1
347	но не	3	1
348	но как	2	1
349	очевидно и	1	1
350	и всякий	2	1
351	в сторону	1	1
352	которую она	1	1
353	если в	1	1
354	ответ на	1	1
355	должны были	1	1
356	очевидно что	6	1
357	человеку и	1	1
358	относится к	1	1
359	в одной	3	1
360	если она	2	1
361	независимо от	2	1
362	одном из	2	1
363	возникает между	1	1
364	как к	2	1
365	перед нами	1	1
366	на человека	1	1
367	переживания и	1	1
368	как уже	1	1
369	и как	2	1
370	что по	3	1
371	и наконец	1	1
372	внимание что	1	1
373	к числу	2	1
374	более или	2	1
375	в действительности	1	1
376	роль играет	1	1
377	стороны мы	1	1
378	стремится не	1	1
379	из этих	6	1
380	выражение в	1	1
381	им в	3	1
382	и те	1	1
383	сцену в	1	1
384	в статье	1	1
385	т д	8	1
386	человек не	1	1
387	главное в	1	1
388	и почему	1	1
389	в понимании	1	1
390	моменты которые	1	1
391	не являются	1	1
392	к одному	1	1
393	не к	1	1
394	том чтобы	7	1
395	прошлого века	1	1
396	принадлежат к	2	1
397	стихов с	1	1
398	в нее	1	1
399	именно это	1	1
400	с такими	1	1
401	в каждом	3	1
402	для всей	1	1
403	что все	3	1
404	то чтобы	2	1
405	есть все	1	1
406	и дальше	2	1
407	конечно в	1	1
408	той же	3	1
409	говорил что	1	1
410	подходит к	1	1
411	ни разу	1	1
412	и тем	2	1
413	чаще всего	1	1
414	и системы	1	1
415	в это	1	1
416	его и	3	1
417	соответствии с	1	1
418	не всегда	2	1
419	и переживает	1	1
420	совершенно особый	1	1
421	ею и	1	1
422	а потом	1	1
423	такой же	2	1
424	одно из	2	1
425	из общего	1	1
426	при изучении	1	1
427	можно выдвинуть	1	1
428	прийти к	1	1
429	в отличие	3	1
430	знаем что	1	1
431	работы было	1	1
432	что я	4	1
433	признать что	1	1
434	для всякого	1	1
435	стало быть	2	1
436	точку зрения	3	1
437	образом и	1	1
438	такую же	1	1
439	над ними	1	1
440	теми же	2	1
441	том и	2	1
442	том же	2	1
443	ним в	1	1
444	этой работы	1	1
445	установленных фактов	1	1
446	случае в	3	1
447	в людях	1	1
448	как можно	1	1
449	с которой	1	1
450	виду что	1	1
451	человека т	1	1
452	то чего	1	1
453	того как	1	1
454	почти во	1	1
455	к новым	1	1
456	с выводами	1	1
457	в самых	1	1
458	особый характер	1	1
459	так с	1	1
460	на котором	1	1
461	этому что	1	1
462	найти в	1	1
463	на тему	1	1
464	это мнение	1	1
465	и по	3	1
466	таким путем	2	1
467	наряду со	1	1
468	во всем	3	1
469	прибегать к	1	1
470	вот что	2	1
471	и теперь	2	1
472	с новой	1	1
473	в сознании	2	1
474	что речь	2	1
475	одному и	1	1
476	которое не	1	1
477	представлений в	2	1
478	что на	3	1
479	ли это	2	1
480	это новое	2	1
481	не останется	1	1
482	точке зрения	1	1
483	у меня	3	1
484	один раз	1	1
485	все то	3	1
486	произведение если	1	1
487	могут быть	11	1
488	как только	1	1
489	числе и	1	1
490	указывает на	4	1
491	говоря можно	1	1
492	что при	3	1
493	которой она	1	1
494	того самого	1	1
495	подобно тому	5	1
496	эта последняя	1	1
497	приходит к	2	1
498	классов в	1	1
499	стихи о	1	1
500	отношений и	2	1
501	это опять	1	1
502	перед необходимостью	1	1
503	и от	2	1
504	нет никакой	3	1
505	можно сделать	1	1
506	в себя	2	1
507	действия и	2	1
508	и может	2	1
509	и совершенно	5	1
510	и когда	3	1
511	что у	3	1
512	с известными	1	1
513	те же	4	1
514	времени и	1	1
515	особенно в	1	1
516	живет в	1	1
517	полном согласии	1	1
518	это только	2	1
519	строго говоря	1	1
520	в настоящее	2	1
521	не меньше	1	1
522	очень удачно	1	1
523	сводится к	1	1
524	то они	1	1
525	и та	1	1
526	настоящее время	2	1
527	никак не	4	1
528	известные черты	1	1
529	его жизни	1	1
530	основе своей	1	1
531	может не	1	1
532	там же	2	1
533	нас от	1	1
534	нас в	2	1
535	то в	1	1
536	но ничего	1	1
537	к источнику	1	1
538	этому поводу	2	1
539	во втором	1	1
540	к установлению	1	1
541	ее на	1	1
542	все основания	1	1
543	вслед за	6	1
544	в ту	1	1
545	который стал	2	1
546	случаях эта	1	1
547	своей природе	1	1
548	развития но	1	1
549	что здесь	2	1
550	чтобы выяснить	1	1
551	но так	1	1
552	образом как	1	1
553	там и	1	1
554	мы видим	5	1
555	этого материала	2	1
556	последних десятилетий	1	1
557	только в	14	1
558	в согласии	1	1
559	непосредственно из	1	1
560	в стороне	1	1
561	она то	1	1
562	ссылкой на	1	1
563	по этому	2	1
564	со всеми	4	1
565	чтобы их	1	1
566	отнести только	1	1
567	по самой	2	1
568	более тонкой	1	1
569	мысли что	1	1
570	и у	4	1
571	только на	3	1
572	а напротив	1	1
573	в нашей	1	1
574	является не	1	1
575	этому вопросу	1	1
576	каким образом	1	1
577	и других	3	1
578	заключить что	1	1
579	и их	2	1
580	же очевидно	1	1
581	может служить	1	1
582	русский язык	1	1
583	которым они	1	1
584	интересующей нас	1	1
585	но вместе	1	1
586	чтобы показать	3	1
587	разу не	1	1
588	с общим	1	1
589	из двух	1	1
590	выходит за	1	1
591	что целый	1	1
592	что человек	1	1
593	прямо называл	1	1
594	действующих лиц	1	1
595	и между	1	1
596	а с	1	1
597	показывает что	5	1
598	мы еще	1	1
599	следует различать	2	1
600	говорит о	2	1
601	близко к	1	1
602	ей не	1	1
603	на которых	1	1
604	сам себе	1	1
605	же точно	3	1
606	и открыть	1	1
607	в слове	3	1
608	в изучении	2	1
609	действия в	1	1
610	как ни	1	1
611	так называемых	1	1
612	было в	1	1
613	мы находим	1	1
614	интересно отметить	2	1
615	он уже	1	1
616	самой своей	1	1
617	и потому	2	1
618	относятся к	1	1
619	намек на	2	1
620	в разной	1	1
621	так мы	1	1
622	решение вопроса	1	1
623	установления истины	1	1
624	частности о	1	1
625	к жизни	2	1
626	тому как	7	1
627	в тех	1	1
628	и там	2	1
629	быть только	1	1
630	эту мысль	1	1
631	поскольку он	1	1
632	образом на	1	1
633	хотя он	1	1
634	она на	1	1
635	в состоянии	3	1
636	и тому	1	1
637	еще раз	1	1
638	от окружающих	1	1
639	можно сказать	1	1
640	этом вопросе	1	1
641	и таким	2	1
642	думают что	1	1
643	он должен	1	1
644	все вопросы	1	1
645	она должна	2	1
646	предпосылки что	1	1
647	не знаем	2	1
648	или в	1	1
649	в другой	2	1
650	группы только	1	1
651	чтобы понять	4	1
652	а к	1	1
653	а ради	1	1
654	то не	1	1
655	для нас	5	1
656	могли бы	1	1
657	или менее	2	1
658	в этих	4	1
659	совершенно открыто	1	1
660	места в	1	1
661	но вот	1	1
662	жизни в	1	1
663	от ее	1	1
664	приходится признать	1	1
665	все художественные	1	1
666	сказать что	7	1
667	и только	3	1
668	да не	1	1
669	была бы	1	1
670	от противоречий	1	1
671	для нашего	1	1
672	первом случае	1	1
673	бы его	1	1
674	жизни и	3	1
675	по поводу	2	1
676	а нечто	1	1
677	раз потому	1	1
678	как на	3	1
679	этой точки	5	1
680	том числе	1	1
