N	2gram	Bakhtin_sl_2	Istorich
209	ни в	4	2
210	в языке	2	2
211	с этими	1	2
212	только с	2	2
213	в других	1	2
214	даже и	4	2
215	в особенности	3	2
216	он живет	1	2
217	но есть	1	2
218	говорит о	1	2
219	его как	2	2
220	с помощью	4	2
221	в частности	1	2
222	мы опять	1	2
223	он говорит	1	2
224	этого слова	1	2
225	и там	3	2
226	в отдельности	1	2
227	в который	1	2
228	только одна	1	2
229	в связи	2	2
230	от него	5	2
231	и все	5	2
232	на языке	1	2
233	сказать что	3	2
234	средние века	1	2
235	но этот	1	2
236	силы и	1	1
237	диалог который	1	1
238	его же	1	1
239	все те	1	1
240	в зависимости	4	1
241	которое может	1	1
242	и могут	1	1
243	той же	3	1
244	есть не	1	1
245	на тех	1	1
246	также имеет	1	1
247	мы не	2	1
248	здесь уже	2	1
249	не была	3	1
250	он как	1	1
251	но она	2	1
252	они были	1	1
253	зависимости от	4	1
254	так называемые	1	1
255	в ней	3	1
256	герой может	1	1
257	на них	2	1
258	он сам	1	1
259	в широком	1	1
260	ответы на	1	1
261	в различных	2	1
262	в чем	3	1
263	во всех	12	1
264	процесс этот	1	1
265	его так	2	1
266	от его	1	1
267	то он	1	1
268	но как	2	1
269	к которой	1	1
270	не все	2	1
271	слова на	3	1
272	этой категории	4	1
273	независимо от	2	1
274	испытание на	2	1
275	как к	3	1
276	этого развития	1	1
277	что как	1	1
278	однако не	1	1
279	целый ряд	1	1
280	и наконец	5	1
281	бытовые формы	1	1
282	произведение которое	1	1
283	и к	6	1
284	и говорит	1	1
285	та же	1	1
286	что так	1	1
287	нами в	1	1
288	но его	1	1
289	говорят о	1	1
290	и те	1	1
291	ее как	1	1
292	дальше и	1	1
293	но на	1	1
294	очень велико	2	1
295	вообще не	1	1
296	не изображается	1	1
297	всех этих	4	1
298	и социальной	3	1
299	в узком	4	1
300	становится таким	1	1
301	широком смысле	1	1
302	и связанные	2	1
303	из него	2	1
304	людей и	2	1
305	в нее	2	1
306	одно и	1	1
307	формы мышления	1	1
308	в героя	1	1
309	и может	1	1
310	них не	1	1
311	а его	1	1
312	на все	1	1
313	на этой	1	1
314	себя не	1	1
315	знает что	1	1
316	и которые	1	1
317	может стать	2	1
318	то все	1	1
319	но уже	1	1
320	он является	1	1
321	в них	6	1
322	о которых	1	1
323	на материале	2	1
324	сосредоточивается на	1	1
325	и уже	1	1
326	рода и	1	1
327	такой же	1	1
328	и становится	1	1
329	его нельзя	1	1
330	точки зрения	8	1
331	или точнее	1	1
332	наконец даже	2	1
333	представить себе	1	1
334	самого человека	1	1
335	и действует	1	1
336	свой смысл	2	1
337	должны были	1	1
338	момент в	1	1
339	именно к	2	1
340	и герой	1	1
341	стороны способность	1	1
342	чем перейти	1	1
343	место занимает	1	1
344	о значении	1	1
345	в то	4	1
346	тогда когда	2	1
347	работает на	1	1
348	которого он	2	1
349	облекается в	1	1
350	герой только	2	1
351	и имеет	1	1
352	чтобы стать	1	1
353	очень мало	1	1
354	в русском	1	1
355	к ней	2	1
356	можно сказать	1	1
357	ее с	1	1
358	это слово	1	1
359	нам важно	1	1
360	со своим	9	1
361	достаточно указать	1	1
362	эти три	1	1
363	в основе	4	1
364	или иных	1	1
365	одним из	2	1
366	герой с	1	1
367	обращается к	1	1
368	действует в	3	1
369	являются уже	1	1
370	на границе	2	1
371	и заставляет	1	1
372	говорят в	1	1
373	почему нельзя	1	1
374	и смертью	1	1
375	что при	1	1
376	с образом	1	1
377	правда не	1	1
378	и это	1	1
379	с ее	2	1
380	как не	1	1
381	и служит	1	1
382	говорит и	2	1
383	чтобы быть	1	1
384	в пределах	13	1
385	приводит к	1	1
386	роль в	2	1
387	внешне не	1	1
388	как с	2	1
389	особенно в	2	1
390	здесь нет	1	1
391	во второй	1	1
392	в последней	1	1
393	между собой	1	1
394	для этого	4	1
395	быту и	1	1
396	с ним	7	1
397	с некоторыми	1	1
398	но здесь	4	1
399	в виду	1	1
400	входит и	1	1
401	слова а	1	1
402	о нем	2	1
403	мог бы	1	1
404	следствие его	1	1
405	нас в	1	1
406	предмета между	1	1
407	ним и	2	1
408	глава v	1	1
409	и следовательно	1	1
410	и об	1	1
411	он пел	1	1
412	в него	7	1
413	людей с	2	1
414	же сфере	1	1
415	ставят в	1	1
416	быть и	3	1
417	один из	5	1
418	чем это	1	1
419	человека в	5	1
420	речи о	1	1
421	одной из	1	1
422	нем не	1	1
423	до нас	1	1
424	эту действительность	1	1
425	чаще всего	1	1
426	из которого	1	1
427	сильным и	1	1
428	есть чисто	1	1
429	не можем	1	1
430	в большинстве	6	1
431	только на	1	1
432	до появления	1	1
433	он стремится	2	1
434	большинстве случаев	5	1
435	когда оно	1	1
436	одно из	1	1
437	цели и	2	1
438	не для	1	1
439	друг друга	1	1
440	много и	1	1
441	жизни на	1	1
442	как раз	1	1
443	различных источника	1	1
444	первоначально оно	1	1
445	перейти к	1	1
446	они борются	1	1
447	которые как	1	1
448	образом к	1	1
449	во власти	2	1
450	к совершенно	1	1
451	материал в	3	1
452	как у	1	1
453	или иначе	1	1
454	не обязательно	1	1
455	говорить и	1	1
456	именно в	2	1
457	их от	1	1
458	мы еще	1	1
459	и затем	2	1
460	что не	1	1
461	прежде всего	8	1
462	связано с	3	1
463	притом не	1	1
464	не было	2	1
465	в образах	1	1
466	зависит от	1	1
467	с которым	2	1
468	именно так	1	1
469	человек в	6	1
470	фигурируют в	1	1
471	хотя он	1	1
472	когда она	1	1
473	могут служить	1	1
474	вступает в	1	1
475	образ так	1	1
476	и она	1	1
477	из форм	1	1
478	в иных	1	1
479	и всей	1	1
480	быть только	1	1
481	источника один	1	1
482	подчинения его	1	1
483	не ставились	1	1
484	в различные	2	1
485	на пути	1	1
486	действий но	1	1
487	в основном	4	1
488	как предмет	4	1
489	образом на	1	1
490	силу и	1	1
491	от нас	2	1
492	здесь входить	1	1
493	здесь в	3	1
494	в более	2	1
495	для выражения	1	1
496	они дают	1	1
497	она может	2	1
498	на новый	1	1
499	за свое	1	1
500	узком смысле	4	1
501	в результате	2	1
502	человек или	1	1
503	жизни и	6	1
504	или нет	1	1
505	дав ему	1	1
506	еще более	2	1
507	и ни	2	1
508	и смысл	1	1
509	ни к	2	1
510	и ставят	1	1
511	здесь только	1	1
512	не знает	2	1
513	только как	1	1
514	к его	2	1
515	одновременно и	3	1
516	где герой	1	1
517	утверждать что	1	1
518	это так	1	1
519	в своих	1	1
520	велико что	1	1
521	или индивидуального	1	1
522	том числе	1	1
523	они не	2	1
