N	2gram	Tiupa_Anal_3	Istorich
282	но как	3	1
283	к богу	1	1
284	не все	1	1
285	если в	3	1
286	а и	4	1
287	как говорит	3	1
288	независимо от	1	1
289	как к	2	1
290	достаточно ясно	1	1
291	и к	4	1
292	мир и	1	1
293	имеет в	1	1
294	и хотя	1	1
295	к чему	1	1
296	случайными они	1	1
297	та же	1	1
298	в ответ	2	1
299	на могиле	1	1
300	не могла	2	1
301	с изображением	2	1
302	например как	2	1
303	не следует	1	1
304	в свет	1	1
305	к миру	1	1
306	которой не	1	1
307	всех этих	1	1
308	не как	2	1
309	уже говорилось	2	1
310	том чтобы	1	1
311	подобно тому	3	1
312	чтобы их	1	1
313	в нее	1	1
314	совпадают с	1	1
315	и может	1	1
316	этом он	2	1
317	загробный мир	1	1
318	себя не	1	1
319	он есть	1	1
320	как вдруг	1	1
321	мы однако	1	1
322	отличать от	1	1
323	имеющихся в	1	1
324	случае совершенно	1	1
325	смерть и	1	1
326	же образом	1	1
327	в них	2	1
328	о которых	2	1
329	героя или	1	1
330	выступает не	1	1
331	всегда представляется	1	1
332	этого персонажа	1	1
333	есть явление	1	1
334	он меня	1	1
335	иначе говоря	2	1
336	потому и	1	1
337	старшего брата	1	1
338	и тогда	1	1
339	и становится	1	1
340	еще одно	1	1
341	но я	1	1
342	точки зрения	3	1
343	или точнее	2	1
344	наконец даже	1	1
345	на свою	1	1
346	должны были	1	1
347	не будем	1	1
348	при рассмотрении	1	1
349	отцом и	1	1
350	что было	1	1
351	не должно	3	1
352	того кто	1	1
353	этому тексту	1	1
354	и герой	1	1
355	это его	1	1
356	а от	1	1
357	вплоть до	2	1
358	все три	2	1
359	встреча с	1	1
360	в то	3	1
361	передний план	1	1
362	на два	2	1
363	которого он	2	1
364	случаев мы	1	1
365	или иная	1	1
366	более что	1	1
367	можно сказать	4	1
368	и является	1	1
369	со своим	1	1
370	своей цели	1	1
371	и делает	1	1
372	мы и	1	1
373	в основе	1	1
374	сюжета в	1	1
375	обращается к	1	1
376	очень часто	1	1
377	в момент	2	1
378	когда мы	2	1
379	его за	2	1
380	с полной	1	1
381	к тому	6	1
382	служить и	1	1
383	пребывание в	1	1
384	что при	1	1
385	правда не	1	1
386	с ее	3	1
387	и выступает	1	1
388	говорит и	3	1
389	только при	1	1
390	идет не	1	1
391	всей своей	1	1
392	в пределах	4	1
393	приводит к	4	1
394	роль в	3	1
395	в глаза	2	1
396	особенно в	1	1
397	в борьбе	2	1
398	и каждый	1	1
399	к первому	2	1
400	во второй	7	1
401	жизнь и	3	1
402	с героем	2	1
403	является в	1	1
404	не за	1	1
405	между собой	1	1
406	с этого	1	1
407	собой и	1	1
408	для этого	1	1
409	с ним	1	1
410	все его	1	1
411	характер этого	1	1
412	внимание на	4	1
413	тебе от	1	1
414	одного из	1	1
415	мог бы	1	1
416	основе своей	1	1
417	этих двух	1	1
418	если с	1	1
419	путь к	3	1
420	данного текста	2	1
421	бы в	1	1
422	тем более	1	1
423	этим можно	1	1
424	один из	2	1
425	но с	2	1
426	этими последними	1	1
427	человека в	1	1
428	тот же	1	1
429	одной из	1	1
430	жертвенного животного	1	1
431	между этим	1	1
432	и так	1	1
433	чтобы на	1	1
434	в сказании	1	1
435	чаще всего	1	1
436	не можем	1	1
437	своего рода	8	1
438	в большинстве	2	1
439	в начале	6	1
440	бог не	1	1
441	большинстве случаев	1	1
442	глаза и	1	1
443	очевидно что	2	1
444	одно из	1	1
445	цели и	1	1
446	оказывается героем	1	1
447	говорит ему	1	1
448	не для	2	1
449	жизни на	1	1
450	как раз	7	1
451	к той	1	1
452	своей дочери	2	1
453	со стороны	9	1
454	как у	1	1
455	или иначе	1	1
456	этом как	2	1
457	не обязательно	1	1
458	с мотивом	1	1
459	именно в	3	1
460	тотемным животным	1	1
461	эти две	1	1
462	к которому	1	1
463	при всей	1	1
464	он во	1	1
465	а с	1	1
466	однако что	4	1
467	и затем	1	1
468	что не	3	1
469	прежде всего	5	1
470	только по	1	1
471	что им	1	1
472	не было	3	1
473	отца в	1	1
474	зависит от	1	1
475	на передний	1	1
476	хотя он	1	1
477	могут служить	1	1
478	он и	3	1
479	мог быть	1	1
480	уже давно	1	1
481	вступает в	3	1
482	и пребывание	1	1
483	до этого	1	1
484	состояла в	1	1
485	не удается	1	1
486	этого момента	1	1
487	неотделимо от	1	1
488	к жизни	3	1
489	но сам	2	1
490	тем кто	1	1
491	на эту	2	1
492	тому как	2	1
493	и героем	3	1
494	как будто	1	1
495	на пути	2	1
496	как предмет	1	1
497	от нас	1	1
498	стадии его	1	1
499	как отец	1	1
500	сколько бы	1	1
501	в результате	5	1
502	жизни и	1	1
503	с действительностью	1	1
504	места на	1	1
505	будто бы	1	1
506	в наши	1	1
507	бы на	1	1
508	но если	1	1
509	к ее	1	1
510	здесь только	1	1
511	это все	1	1
512	не знает	1	1
513	только как	1	1
514	их с	1	1
515	к его	1	1
516	необходимо отличать	1	1
517	а герой	1	1
518	которая будет	1	1
519	в голову	1	1
520	под этим	1	1
521	собой лишь	1	1
522	в своих	1	1
523	по поводу	3	1
524	тем самым	4	1
525	который не	2	1
526	как на	1	1
527	они не	1	1
