N	2gram	Medvedev_F_3	Analitik
123	автора и	1	3
124	в нашем	1	3
125	как он	2	3
126	в нем	15	3
127	он не	1	3
128	вследствие этого	3	3
129	подобно тому	4	3
130	таким образом	18	3
131	то ни	4	3
132	не будет	1	3
133	бы быть	2	3
134	того или	1	3
135	даже в	2	3
136	смысл и	4	3
137	в котором	2	3
138	художественное восприятие	1	3
139	однако в	2	3
140	дело не	2	3
141	того чтобы	5	3
142	т п	5	3
143	о нем	3	3
144	в таком	2	3
145	или ином	1	3
146	не могут	10	3
147	оно может	1	3
148	в собственном	1	3
149	если бы	12	3
150	с его	2	3
151	том или	1	3
152	еще не	6	3
153	с одной	1	3
154	вопроса о	1	3
155	ни с	2	3
156	что и	2	3
157	одной стороны	1	3
158	смысла и	4	3
159	более того	6	3
160	произведения искусства	1	3
161	тому как	5	3
162	быть не	1	3
163	что мы	1	3
164	она может	1	3
165	и все	8	3
166	хотя бы	6	3
167	что он	6	3
168	о литературе	1	3
169	или иного	1	3
170	том числе	1	3
171	отношения к	2	2
172	самом деле	16	2
173	на самом	14	2
174	он может	2	2
175	в первом	1	2
176	иметь место	1	2
177	той же	3	2
178	к полюсу	2	2
179	на место	1	2
180	х годов	1	2
181	как совокупность	2	2
182	и то	1	2
183	же мере	1	2
184	между собой	4	2
185	события в	1	2
186	данном случае	4	2
187	на основе	1	2
188	то он	3	2
189	не просто	1	2
190	нет и	3	2
191	за пределы	2	2
192	что именно	5	2
193	не являются	2	2
194	то в	2	2
195	все эти	6	2
196	бы не	2	2
197	из этих	2	2
198	и до	1	2
199	не к	1	2
200	художественного высказывания	1	2
201	из виду	2	2
202	какой бы	2	2
203	и по	1	2
204	на этом	2	2
205	или иных	1	2
206	и с	3	2
207	на все	2	2
208	из них	2	2
209	вовсе не	28	2
210	так как	9	2
211	для чего	2	2
212	такой же	2	2
213	одного и	1	2
214	для него	1	2
215	художественного творчества	2	2
216	не должен	1	2
217	к предмету	1	2
218	самого рассказывания	1	2
219	только для	1	2
220	для данного	4	2
221	творчества и	3	2
222	для этого	2	2
223	как язык	2	2
224	смысла как	1	2
225	литературы как	1	2
226	тогда когда	4	2
227	в процессе	15	2
228	совпадает с	2	2
229	только не	2	2
230	никогда не	5	2
231	в коем	1	2
232	и является	4	2
233	потому что	7	2
234	ничто не	3	2
235	в сознании	1	2
236	отличается от	2	2
237	же самое	3	2
238	как мы	8	2
239	роль в	4	2
240	и о	1	2
241	здесь не	2	2
242	в пределах	8	2
243	в искусстве	7	2
244	художественное творчество	1	2
245	одного из	1	2
246	еще в	3	2
247	должно быть	1	2
248	и восприятия	4	2
249	и та	1	2
250	за пределами	1	2
251	и просто	1	2
252	можно сказать	3	2
253	и смыслом	1	2
254	является по	1	2
255	не сводится	1	2
256	романа в	3	2
257	может иметь	2	2
258	один из	1	2
259	в двух	1	2
260	который в	1	2
261	коем случае	1	2
262	бы ни	4	2
263	в литературоведении	1	2
264	оказывается в	1	2
265	или не	1	2
266	в начале	1	2
267	смысла в	1	2
268	его и	3	2
269	следует что	4	2
270	себе в	1	2
271	сами по	2	2
272	не о	3	2
273	случае не	1	2
274	этом отношении	3	2
275	для художественного	2	2
276	со стороны	4	2
277	было бы	6	2
278	только через	1	2
279	и составляет	1	2
280	мира в	1	2
281	на фоне	3	2
282	его создания	1	2
283	и потому	5	2
284	неотделимо от	2	2
285	как от	3	2
286	установкой на	2	2
287	в данном	6	2
288	она есть	3	2
289	что же	5	2
290	той мере	1	2
291	и тогда	2	2
292	произведение в	4	2
293	тех или	1	2
294	не является	5	2
295	об искусстве	1	2
296	нет ничего	1	2
297	другой стороны	5	2
298	была бы	2	2
299	других людей	1	2
300	искусства является	1	2
301	героя в	3	2
302	в какой	3	2
303	художественном произведении	3	1
304	же нам	1	1
305	то на	1	1
306	неотделима от	1	1
307	мысли или	1	1
308	человека и	2	1
309	сам по	1	1
310	смысле слова	2	1
311	тех же	1	1
312	действия то	1	1
313	от своей	1	1
314	и существеннее	1	1
315	как необходимый	1	1
316	отношения между	2	1
317	не имеют	1	1
318	достигнутая в	1	1
319	в какой-то	1	1
320	все те	1	1
321	должна быть	3	1
322	собственном смысле	1	1
323	видеть в	1	1
324	нельзя назвать	1	1
325	в зависимости	5	1
326	обойтись без	2	1
327	мы уже	3	1
328	она в	1	1
329	мы не	4	1
330	научное высказывание	3	1
331	язык как	2	1
332	ни единого	1	1
333	высказывания в	1	1
334	равно как	3	1
335	субъективности и	1	1
336	ложной на	1	1
337	оно есть	1	1
338	не происходит	1	1
339	как не	2	1
340	зависимости от	5	1
341	произведения со	1	1
342	в ней	5	1
343	быть понято	4	1
344	произведение и	1	1
345	литературы и	3	1
346	литературный факт	1	1
347	понято как	1	1
348	широты охвата	1	1
349	он был	4	1
350	это возможно	1	1
351	оно ни	1	1
352	служит для	1	1
353	во всех	3	1
354	сознания а	1	1
355	тем как	1	1
356	в ее	4	1
357	в каких-то	1	1
358	внутренняя речь	2	1
359	а только	1	1
360	в сторону	2	1
361	не входит	1	1
362	только тогда	1	1
363	вообще как	1	1
364	герой не	1	1
365	или иное	2	1
366	неизменным в	1	1
367	связи и	2	1
368	определяется не	1	1
369	же деле	2	1
370	независимо от	5	1
371	ответ и	1	1
372	его на	1	1
373	как в	4	1
374	данный момент	2	1
375	искусства нет	1	1
376	это единство	3	1
377	есть в	1	1
378	в противном	1	1
379	и той	1	1
380	произведения так	2	1
381	к сыну	1	1
382	со своей	1	1
383	именно эта	1	1
384	и символическое	1	1
385	та же	1	1
386	в литературном	1	1
387	вопрос почему	1	1
388	что это	3	1
389	учение о	2	1
390	и субъективной	1	1
391	и тот	1	1
392	только один	2	1
393	и событие	1	1
394	этих актов	1	1
395	имеем в	1	1
396	и те	4	1
397	если он	1	1
398	искусства говорит	1	1
399	а вовсе	4	1
400	этот процесс	3	1
401	противном случае	1	1
402	был возведен	1	1
403	жизни наконец	1	1
404	произведение может	1	1
405	в рамки	2	1
406	творца и	1	1
407	всех этих	2	1
408	не значит	2	1
409	не как	2	1
410	в понятии	1	1
411	а о	1	1
412	литературы а	1	1
413	его от	2	1
414	что ни	2	1
415	без исключения	5	1
416	ни был	1	1
417	в основу	2	1
418	но все	1	1
419	а вместе	1	1
420	же не	1	1
421	и может	1	1
422	являются для	1	1
423	вещи и	1	1
424	высказывания и	5	1
425	оно становится	2	1
426	высказывание в	3	1
427	все их	1	1
428	его в	7	1
429	ином ее	1	1
430	произведения от	1	1
431	и тем	3	1
432	еще одно	1	1
433	в ином	1	1
434	от отца	1	1
435	и романа	1	1
436	произведения не	1	1
437	место когда	1	1
438	для них	7	1
439	произведение как	6	1
440	в них	3	1
441	исходили из	2	1
442	с тем	7	1
443	оно предполагает	1	1
444	самого материала	1	1
445	он и	3	1
446	между собою	1	1
447	различно в	2	1
448	литературных произведений	1	1
449	произведение оно	1	1
450	только во	1	1
451	в этих	3	1
452	ведут к	1	1
453	все более	1	1
454	и при	1	1
455	и ее	6	1
456	том же	1	1
457	в отношении	2	1
458	процессе его	2	1
459	в такой	2	1
460	л толстого	1	1
461	то его	2	1
462	не произведения	1	1
463	не от	2	1
464	что говорит	1	1
465	в которых	3	1
466	существовать она	1	1
467	жизни с	2	1
468	произведение есть	2	1
469	остается вне	1	1
470	как одну	1	1
471	времени не	1	1
472	но он	1	1
473	есть реальность	1	1
474	и эти	1	1
475	их в	3	1
476	возможно только	2	1
477	лишь одним	2	1
478	не требуется	2	1
479	мере и	1	1
480	есть всегда	1	1
481	этом от	1	1
482	же литература	1	1
483	тому что	3	1
484	раз и	3	1
485	по мере	1	1
486	между людьми	3	1
487	а от	1	1
488	с миром	1	1
489	не менее	7	1
490	одна из	2	1
491	литературу как	2	1
492	первая часть	1	1
493	к этим	1	1
494	на него	1	1
495	структурные моменты	1	1
496	одной и	2	1
497	он указывает	1	1
498	произведения вполне	1	1
499	все без	3	1
500	ничего не	2	1
501	относят к	1	1
502	что собственно	2	1
503	того в	1	1
504	самом произведении	3	1
505	не ставит	1	1
506	ее аспекте	1	1
507	литературного развития	1	1
508	но это	2	1
509	в химическом	2	1
510	ими и	1	1
511	входят в	1	1
512	данный факт	1	1
513	мы и	3	1
514	в каком	2	1
515	с другом	1	1
516	для возбуждения	1	1
517	начаться с	1	1
518	представляется нам	1	1
519	одно и	1	1
520	в специальном	1	1
521	пространство и	1	1
522	в субъективной	1	1
523	на сюжет	1	1
524	числе и	1	1
525	и социальные	1	1
526	его с	1	1
527	отсюда вытекает	1	1
528	оно не	3	1
529	утверждать что	1	1
530	особый тип	1	1
531	говорит о	1	1
532	и был	1	1
533	п таким	1	1
534	можно и	1	1
535	и художественное	2	1
536	но по	1	1
537	о произведении	2	1
538	в виду	3	1
539	но при	2	1
540	и сами	2	1
541	проявляется в	2	1
542	людей в	1	1
543	в в	1	1
544	факт не	1	1
545	определенным образом	1	1
546	как система	2	1
547	языка и	1	1
548	как по	1	1
549	и внутреннее	1	1
550	то или	2	1
551	чтобы быть	1	1
552	на той	1	1
553	на произведение	1	1
554	если они	2	1
555	же касается	1	1
556	в точке	1	1
557	те же	3	1
558	оно как	1	1
559	сознания и	2	1
560	к действительности	1	1
561	том как	2	1
562	является в	2	1
563	строго говоря	1	1
564	действительно происходит	1	1
565	в разных	1	1
566	ценностную весомость	1	1
567	какой это	2	1
568	познания и	2	1
569	это рассуждение	1	1
570	к разрешению	2	1
571	материала и	3	1
572	словесного искусства	1	1
573	и должно	1	1
574	это происходит	1	1
575	в самой	2	1
576	это вполне	1	1
577	говорит об	1	1
578	слова как	2	1
579	но мы	1	1
580	и что	3	1
581	не поддается	1	1
582	и во	2	1
583	положения и	1	1
584	ними могут	1	1
585	связь между	4	1
586	произведение является	1	1
587	его смысла	4	1
588	ожидания и	1	1
589	его существования	1	1
590	аналогичным образом	1	1
591	от формализма	1	1
592	только ему	1	1
593	и каждого	2	1
594	мы ни	2	1
595	или напротив	1	1
596	и только	2	1
597	соединении с	2	1
598	отца к	1	1
599	наконец в	1	1
600	внешнее и	1	1
601	объективную данность	2	1
602	событие самого	1	1
603	каков бы	1	1
604	в ту	1	1
605	а его	1	1
606	слов и	4	1
607	и иных	1	1
608	все время	6	1
609	его то	1	1
610	он создал	1	1
611	предмета познания	1	1
612	человека как	2	1
613	в него	3	1
614	в современной	1	1
615	предмета и	2	1
616	быть и	1	1
617	в формах	2	1
618	от конкретного	3	1
619	тот же	1	1
620	к внутреннему	1	1
621	одного сознания	1	1
622	языка на	1	1
623	мы увидим	2	1
624	друг друга	5	1
625	входит в	8	1
626	может оказаться	1	1
627	факторов в	1	1
628	и жизни	1	1
629	все они	1	1
630	одни и	3	1
631	так что	1	1
632	произведения произведение	1	1
633	для всех	1	1
634	связи с	5	1
635	не можем	2	1
636	то и	1	1
637	ведь если	2	1
638	все иные	1	1
639	языка как	2	1
640	его жизненной	1	1
641	от других	2	1
642	а то	1	1
643	или даже	1	1
644	в данной	2	1
645	за ним	1	1
646	чего бы	1	1
647	без такого	1	1
648	мотивов может	1	1
649	о поэзии	2	1
650	не так	1	1
651	всяком случае	6	1
652	постановка проблемы	1	1
653	могло бы	1	1
654	слова в	1	1
655	как их	2	1
656	в одном	1	1
657	его ценностной	2	1
658	задача художественного	1	1
659	от тех	1	1
660	одно сознание	1	1
661	как раз	8	1
662	и вместе	1	1
663	вне произведения	1	1
664	в целях	2	1
665	социальной ситуации	1	1
666	только на	4	1
667	и даже	2	1
668	выходит за	1	1
669	даже не	1	1
670	в данный	1	1
671	между которыми	5	1
672	до сих	1	1
673	может и	3	1
674	одну из	2	1
675	или иначе	1	1
676	которыми располагается	2	1
677	здесь в	1	1
678	всякое высказывание	3	1
679	строится в	1	1
680	человека а	1	1
681	с той	1	1
682	действующих лиц	2	1
683	и быть	1	1
684	один и	1	1
685	есть она	1	1
686	и др	2	1
687	что для	1	1
688	превращается в	2	1
689	не было	1	1
690	о художественном	1	1
691	целым рядом	1	1
692	его по	1	1
693	о чем	1	1
694	время оно	1	1
695	причем для	1	1
696	не об	2	1
697	наличности в	1	1
698	в связи	4	1
699	люди но	1	1
700	можно утверждать	1	1
701	целого высказывания	3	1
702	как это	4	1
703	не удается	1	1
704	изменении и	1	1
705	требует от	1	1
706	к своему	1	1
707	для искусства	1	1
708	художественное целое	1	1
709	в течение	1	1
710	смысле этого	2	1
711	типа как	1	1
712	в пределы	1	1
713	происходит в	1	1
714	да и	4	1
715	друг с	1	1
716	химическом соединении	2	1
717	форма в	2	1
718	смысл в	1	1
719	в художественную	1	1
720	сюжетного развертывания	2	1
721	с этой	1	1
722	к понятию	1	1
723	самом же	2	1
724	является для	3	1
725	сих пор	1	1
726	при условии	1	1
727	смысла с	1	1
728	образ героя	1	1
729	этом смысле	2	1
730	при всем	1	1
731	случайна и	1	1
732	произведения а	1	1
733	она должна	2	1
734	в аналогичном	1	1
735	и для	6	1
736	всего произведения	1	1
737	при таком	1	1
738	войти в	5	1
739	и от	11	1
740	к внешней	1	1
741	в результате	5	1
742	мира и	1	1
743	между ними	15	1
744	о котором	1	1
745	но отнюдь	1	1
746	хотя и	1	1
747	на первый	1	1
748	ее и	2	1
749	для нас	3	1
750	от него	2	1
751	мы должны	2	1
752	же в	1	1
753	есть уже	1	1
754	к жизненной	1	1
755	в своих	6	1
756	бы оно	1	1
757	к самому	2	1
758	жизни в	3	1
759	как конструктивная	1	1
760	в романе	4	1
761	произведения художественная	1	1
762	не знает	1	1
763	возможно лишь	2	1
764	совершенно не	7	1
765	смысла а	1	1
766	глубины проникновения	1	1
767	к его	3	1
768	из этого	4	1
769	таким же	2	1
770	в действительности	9	1
771	не субъективной	1	1
772	жизни и	4	1
773	действительно имеет	1	1
774	ее в	3	1
775	и эта	3	1
776	это понятие	2	1
777	они не	4	1
778	произведения к	2	1
779	во всяком	6	1
780	этой точки	1	1
