N	2gram	Losev_Prob_5	Istorich
313	антропоморфными богами	1	1
314	или ее	1	1
315	пока он	1	1
316	из мифа	1	1
317	он знает	1	1
318	с более	1	1
319	на первом	3	1
320	на место	1	1
321	и животных	1	1
322	наиболее древние	1	1
323	женщиной и	1	1
324	грудь и	1	1
325	время как	3	1
326	под ним	1	1
327	не вполне	1	1
328	я не	2	1
329	они были	1	1
330	но даже	4	1
331	и огонь	1	1
332	и этого	1	1
333	мы читаем	6	1
334	не был	1	1
335	мысль что	1	1
336	не без	1	1
337	то мы	1	1
338	не требует	1	1
339	своей работе	1	1
340	этого героя	1	1
341	на самом	1	1
342	совсем не	3	1
343	бросаются в	1	1
344	не то	2	1
345	него с	1	1
346	отношение к	2	1
347	что они	3	1
348	отнюдь не	4	1
349	в одной	2	1
350	нам нет	1	1
351	вспомним что	1	1
352	что касается	3	1
353	и наконец	1	1
354	и к	4	1
355	не развивается	1	1
356	но в	9	1
357	в противоположность	3	1
358	под тем	1	1
359	и вслед	1	1
360	за это	5	1
361	он в	3	1
362	он состоит	1	1
363	его а	1	1
364	ее сердце	1	1
365	может считаться	1	1
366	то обстоятельство	1	1
367	такую же	2	1
368	только на	1	1
369	в себе	4	1
370	по имени	1	1
371	если он	2	1
372	но на	1	1
373	и если	1	1
374	что она	1	1
375	задний план	1	1
376	при этом	4	1
377	он ни	1	1
378	у древних	1	1
379	всех этих	1	1
380	его тела	1	1
381	ее уже	1	1
382	состоит в	1	1
383	в силу	5	1
384	сердце и	1	1
385	и вот	1	1
386	свидетельствует о	2	1
387	но некоторые	1	1
388	мало того	1	1
389	работ в	1	1
390	от какой	1	1
391	мы его	1	1
392	главным образом	1	1
393	они должны	1	1
394	знает что	3	1
395	с неба	3	1
396	было бы	4	1
397	нет во	1	1
398	мифа у	1	1
399	и находит	1	1
400	по всему	2	1
401	людей из	4	1
402	были в	1	1
403	как видно	1	1
404	согласно которому	1	1
405	и тогда	2	1
406	только тем	1	1
407	вокруг тебя	1	1
408	она основана	1	1
409	и сейчас	2	1
410	имелось в	1	1
411	художественного творчества	8	1
412	право на	1	1
413	от боли	2	1
414	и бессмертие	1	1
415	он должен	1	1
416	некоторые подробности	1	1
417	на месте	2	1
418	с точки	8	1
419	в их	1	1
420	в своем	11	1
421	дальше будет	1	1
422	и убивает	1	1
423	это сделал	1	1
424	пока только	1	1
425	в поэме	2	1
426	в одном	3	1
427	доказывает что	2	1
428	что никакой	1	1
429	борьбу с	2	1
430	и более	2	1
431	поэме о	1	1
432	в конце	8	1
433	происходит от	1	1
434	на всю	1	1
435	и освобождение	1	1
436	с которой	1	1
437	чем перейти	1	1
438	эта картина	1	1
439	тем самым	1	1
440	что эта	1	1
441	и другое	3	1
442	самого начала	1	1
443	как о	4	1
444	не имеет	1	1
445	на котором	1	1
446	правда в	1	1
447	в науке	2	1
448	два мира	1	1
449	и переводчик	1	1
450	он с	1	1
451	и прочие	2	1
452	это мы	1	1
453	чтобы научить	1	1
454	не видели	1	1
455	с земли	1	1
456	у этого	1	1
457	же время	1	1
458	него нет	1	1
459	к ней	1	1
460	сообщает что	1	1
461	о геракле	1	1
462	мотив очень	1	1
463	здесь же	1	1
464	следует что	1	1
465	не под	1	1
466	обстоятельство что	2	1
467	и свой	1	1
468	то за	1	1
469	к себе	1	1
470	и освобождает	1	1
471	здесь совершенно	1	1
472	предупреждает что	1	1
473	как только	1	1
474	орел и	1	1
475	его за	2	1
476	числе и	1	1
477	к тому	2	1
478	его с	1	1
479	как для	1	1
480	указывает на	3	1
481	на это	1	1
482	где он	1	1
483	на тот	2	1
484	некоторой степени	4	1
485	этот миф	2	1
486	и стали	1	1
487	и о	5	1
488	представляли себе	1	1
489	в виду	3	1
490	он отправляется	1	1
491	здесь не	7	1
492	без всякого	2	1
493	на другой	1	1
494	другими словами	1	1
495	в средневековой	1	1
496	с самого	1	1
497	то время	3	1
498	из лука	1	1
499	людей он	1	1
500	обращаясь к	1	1
501	же говорит	1	1
502	не бог	2	1
503	не за	2	1
504	все того	2	1
505	он приносит	1	1
506	здесь нет	1	1
507	мог бы	1	1
508	утверждает что	1	1
509	остается только	1	1
510	это только	1	1
511	основана на	1	1
512	уничтожить и	1	1
513	в азии	1	1
514	человек по	1	1
515	он сам	3	1
516	один человек	1	1
517	других местах	1	1
518	даже не	1	1
519	погружается в	1	1
520	что огонь	1	1
521	в тех	1	1
522	до н	5	1
523	сводится к	1	1
524	с полным	1	1
525	в состав	1	1
526	вместе со	1	1
527	никак не	8	1
528	в риме	1	1
529	мифе о	1	1
530	и происхождение	1	1
531	и движения	1	1
532	а также	3	1
533	нет у	2	1
534	восходит к	1	1
535	на основе	1	1
536	делает уже	1	1
537	доходит до	1	1
538	которых они	1	1
539	этот момент	1	1
540	во втором	2	1
541	в благодарность	1	1
542	что хотел	1	1
543	и только	2	1
544	выступает как	1	1
545	это лишь	1	1
546	вслед за	2	1
547	тот момент	1	1
548	в античной	2	1
549	в ту	1	1
550	в литературе	1	1
551	особого внимания	1	1
552	как из	1	1
553	понимать не	1	1
554	но с	1	1
555	хотя бы	2	1
556	что наряду	1	1
557	то он	1	1
558	тот же	3	1
559	одной из	1	1
560	о небе	1	1
561	в народе	1	1
562	еще и	4	1
563	даже если	1	1
564	и так	1	1
565	и внутри	1	1
566	самые разнообразные	1	1
567	по мнению	2	1
568	всяком случае	2	1
569	душу а	1	1
570	и ее	1	1
571	собой он	1	1
572	которые некогда	1	1
573	античности и	1	1
574	смысле мы	1	1
575	же и	1	1
576	это тоже	1	1
577	со своим	1	1
578	магическое средство	1	1
579	и хочет	3	1
580	и у	5	1
581	вопроса о	1	1
582	море и	1	1
583	стоит на	1	1
584	борьбы с	2	1
585	в нашей	2	1
586	существования и	1	1
587	что не	2	1
588	с основным	1	1
589	и бросает	1	1
590	связывается с	1	1
591	с подъемом	1	1
592	одно из	1	1
593	не так	4	1
594	себе в	1	1
595	в котором	2	1
596	перед собой	1	1
597	ее не	1	1
598	до некоторой	4	1
599	говорит пусть	1	1
600	еще позже	1	1
601	небе и	1	1
602	не видел	1	1
603	и всякий	1	1
604	говорит он	1	1
605	перейти к	3	1
606	в очень	1	1
607	н э	18	1
608	в легенде	1	1
609	были бы	1	1
610	не были	1	1
611	без всякой	1	1
612	и даже	14	1
613	или иной	1	1
614	это указывает	1	1
615	что человек	1	1
616	здесь в	2	1
617	не знали	1	1
618	благодарность за	1	1
619	а с	4	1
620	уже забыл	1	1
621	по всей	1	1
622	которые требуют	1	1
623	что для	1	1
624	них же	1	1
625	только по	1	1
626	то и	2	1
627	не было	1	1
628	над землей	1	1
629	человек в	1	1
630	подобного рода	7	1
631	и оно	1	1
632	близка к	1	1
633	солнца и	1	1
634	нет никаких	1	1
635	и проводит	1	1
636	равно как	2	1
637	представляет себе	1	1
638	как это	1	1
639	то можно	1	1
640	вдруг откуда	1	1
641	не сразу	1	1
642	к своему	1	1
643	быть это	1	1
644	xix века	1	1
645	он призывает	1	1
646	конечно не	2	1
647	только как	1	1
648	что ныне	1	1
649	такого рода	2	1
650	легенде о	1	1
651	есть как	1	1
652	а потом	3	1
653	даже с	1	1
654	считал что	1	1
655	на свете	1	1
656	как будто	3	1
657	том смысле	1	1
658	только о	1	1
659	и некоторые	1	1
660	является для	1	1
661	здесь что	1	1
662	жизни или	1	1
663	на плечи	2	1
664	только для	2	1
665	в который	1	1
666	своей первоначальной	1	1
667	это ясно	1	1
668	только одна	1	1
669	которых он	1	1
670	здесь конечно	2	1
671	но такой	1	1
672	не отрицает	1	1
673	на задний	1	1
674	и от	1	1
675	это он	1	1
676	что оно	1	1
677	его освобождает	1	1
678	мира и	2	1
679	заметим что	1	1
680	а все	1	1
681	обе эти	1	1
682	в стеклянный	1	1
683	от него	1	1
684	у них	1	1
685	или нет	1	1
686	бы в	1	1
687	тебя за	1	1
688	только что	1	1
689	есть уже	1	1
690	гораздо больше	2	1
691	к самым	1	1
692	всего мира	1	1
693	остается на	2	1
694	все люди	1	1
695	всех других	1	1
696	можно привести	1	1
697	из этого	4	1
698	в самом	5	1
699	что такое	1	1
700	себе но	1	1
701	а я	1	1
702	в искусстве	1	1
703	и другие	3	1
704	в своих	1	1
705	в таком	2	1
706	точно так	3	1
707	во всяком	2	1
708	все что	2	1
709	этой точки	1	1
710	том числе	2	1
