N	2gram	Tiupa_Vved_1	Istorich
243	еще один	1	2
244	но они	2	2
245	как о	2	2
246	одна из	4	2
247	по своей	3	2
248	к мифу	1	2
249	не по	1	2
250	только с	1	2
251	в области	3	2
252	указывает на	1	2
253	дома не	1	2
254	в ее	1	2
255	мысль о	1	2
256	приводит к	2	2
257	еще в	2	2
258	том как	3	2
259	с ним	3	2
260	между тем	1	2
261	в конечном	1	2
262	во всей	1	2
263	и только	1	2
264	от этих	2	2
265	и она	1	2
266	большей или	1	2
267	с той	1	2
268	но так	1	2
269	тот же	1	2
270	дело с	2	2
271	их не	1	2
272	себя в	1	2
273	то и	2	2
274	оно в	1	2
275	в данной	2	2
276	его и	1	2
277	не так	1	2
278	вовсе не	1	2
279	само по	1	2
280	как раз	2	2
281	в особенности	1	2
282	со стороны	5	2
283	еще и	1	2
284	а с	2	2
285	один и	1	2
286	что не	1	2
287	связано с	3	2
288	на этот	1	2
289	не на	1	2
290	зависит от	2	2
291	этих случаях	2	2
292	как бы	4	2
293	ко мне	1	2
294	это явление	1	2
295	не существует	2	2
296	и от	2	2
297	бы в	3	2
298	по ходу	1	2
299	первобытного мышления	1	2
300	или меньшей	1	2
301	между ними	1	2
302	в рамках	4	2
303	из этого	1	2
304	в виде	1	2
305	в частности	13	2
306	к этому	2	2
307	можно назвать	1	2
308	не зависит	1	1
309	самых общих	1	1
310	речь идет	1	1
311	обращена к	1	1
312	не должны	1	1
313	относится и	1	1
314	рассматривается как	1	1
315	на самом	4	1
316	он может	1	1
317	тех же	1	1
318	к своей	1	1
319	роль этого	1	1
320	тем же	1	1
321	впечатление что	1	1
322	в первом	2	1
323	свидетельствует об	1	1
324	те же	2	1
325	противном случае	1	1
326	едва ли	3	1
327	мотивы как	1	1
328	этом направлении	1	1
329	а как	1	1
330	обратимся к	2	1
331	повседневной жизни	1	1
332	та же	1	1
333	он как	1	1
334	говорить о	2	1
335	на себя	1	1
336	в полной	1	1
337	происходит и	1	1
338	самое последнее	1	1
339	об их	1	1
340	мы читаем	1	1
341	иное как	1	1
342	как если	1	1
343	но как	1	1
344	в сторону	1	1
345	тут же	1	1
346	или нет?	1	1
347	из таких	1	1
348	отнюдь не	7	1
349	как по	2	1
350	в истории	1	1
351	не входят	1	1
352	если она	2	1
353	стороны и	1	1
354	далее мы	1	1
355	в противном	1	1
356	целый ряд	2	1
357	а со	1	1
358	и к	2	1
359	и прочно	1	1
360	имеет в	1	1
361	в противоположность	1	1
362	в этот	2	1
363	то в	1	1
364	них как	2	1
365	с детьми	3	1
366	со своей	1	1
367	оттого что	2	1
368	сливаются в	2	1
369	и у	1	1
370	их исторической	1	1
371	в нашем	6	1
372	бы не	2	1
373	из этих	3	1
374	ли герой	1	1
375	рассказ о	1	1
376	но он	1	1
377	тому же	4	1
378	в свет	1	1
379	так сказать	2	1
380	о которой	2	1
381	и еще	1	1
382	или иному	1	1
383	есть сюжет	1	1
384	которому она	1	1
385	факт который	1	1
386	содержит в	1	1
387	подобно тому	2	1
388	встречаются в	1	1
389	собственно говоря	1	1
390	например мы	1	1
391	предполагается что	1	1
392	значительной степени	1	1
393	непосредственно а	1	1
394	в работе	1	1
395	могла бы	3	1
396	этом он	1	1
397	в совершенно	1	1
398	них не	1	1
399	времени и	7	1
400	разнообразных формах	1	1
401	при которой	3	1
402	сюжетов или	1	1
403	на горизонте	1	1
404	известно что	1	1
405	этом смысле	1	1
406	но их	1	1
407	в жизни	4	1
408	кажется что	1	1
409	по всему	1	1
410	вводит в	1	1
411	в них	2	1
412	исходили из	1	1
413	соответствии с	6	1
414	этого не	1	1
415	которой он	1	1
416	не мог	1	1
417	вошел в	1	1
418	вдруг совершенно	1	1
419	в своей	5	1
420	это делает	1	1
421	часто не	1	1
422	в которых	1	1
423	от себя	1	1
424	от его	1	1
425	всякий раз	1	1
426	героя то	1	1
427	вплоть до	1	1
428	нам в	1	1
429	и наоборот	1	1
430	быть не	4	1
431	тому чтобы	1	1
432	случае мы	1	1
433	тому что	1	1
434	в отношении	1	1
435	можно ли	1	1
436	что происходит	1	1
437	без его	2	1
438	мы пока	1	1
439	с которой	1	1
440	всех видов	1	1
441	и притом	1	1
442	о них	3	1
443	к другим	1	1
444	что иное	1	1
445	того чтобы	1	1
446	всей его	2	1
447	вытекает из	1	1
448	это мы	1	1
449	а порой	1	1
450	имеем дело	3	1
451	о ней	4	1
452	при всем	1	1
453	это сделать	1	1
454	бывает как	1	1
455	на себе	1	1
456	заметить что	1	1
457	одного лица	1	1
458	мы всегда	1	1
459	страны мертвых	1	1
460	но все-таки	1	1
461	у нас	1	1
462	известной степени	1	1
463	из рассмотрения	1	1
464	от их	1	1
465	мы узнаем	1	1
466	ли не	2	1
467	уже было	1	1
468	а что	1	1
469	бы он	1	1
470	в поле	1	1
471	оно не	1	1
472	от которой	1	1
473	в виду	1	1
474	каждой из	1	1
475	или нескольких	2	1
476	как с	1	1
477	на том	1	1
478	что у	1	1
479	с собой	1	1
480	здесь как	1	1
481	общения с	1	1
482	в непосредственном	1	1
483	или их	1	1
484	пространство в	2	1
485	строго говоря	2	1
486	всегда имеет	1	1
487	видим не	1	1
488	сводится к	4	1
489	же было	1	1
490	а также	8	1
491	который ему	1	1
492	внимание на	3	1
493	и та	1	1
494	при котором	1	1
495	более высокой	1	1
496	никак не	2	1
497	в значительной	1	1
498	второй половины	1	1
499	путь к	1	1
500	тем или	1	1
501	природы и	1	1
502	в другой	1	1
503	также в	1	1
504	происходит в	1	1
505	в формах	1	1
506	но с	1	1
507	слов или	2	1
508	оговорить что	1	1
509	приведенных выше	1	1
510	не хотят	2	1
511	в тексте	10	1
512	с появлением	2	1
513	природой и	1	1
514	проникнуть в	1	1
515	не само	1	1
516	пространство для	1	1
517	и так	1	1
518	который в	2	1
519	простой и	2	1
520	нам удалось	1	1
521	это означает	1	1
522	и ее	1	1
523	язык а	1	1
524	и жизни	1	1
525	только художественная	1	1
526	к которой	1	1
527	с какой	1	1
528	узнает о	1	1
529	к работе	1	1
530	оказывается в	1	1
531	своего рода	10	1
532	только на	1	1
533	этого нельзя	1	1
534	иной это	1	1
535	слова в	2	1
536	иначе как	1	1
537	сами по	1	1
538	в конце	1	1
539	у нее	2	1
540	мы можем	2	1
541	как его	2	1
542	у него	1	1
543	в соответствии	6	1
544	каждый из	1	1
545	этом отношении	4	1
546	степени это	1	1
547	же еще	1	1
548	но она	1	1
549	это будет	1	1
550	до начала	1	1
551	этом пути	1	1
552	не обязательно	1	1
553	которых мы	1	1
554	до известной	1	1
555	это все	1	1
556	было и	1	1
557	же о	1	1
558	собой очень	1	1
559	и затем	1	1
560	герой узнает	1	1
561	что для	1	1
562	обратиться к	2	1
563	точке зрения	1	1
564	выступает в	1	1
565	только по	1	1
566	не было	2	1
567	быть только	2	1
568	с большей	1	1
569	на друга	1	1
570	так называемой	1	1
571	таким например	1	1
572	но никогда	1	1
573	что обычно	1	1
574	тому как	2	1
575	материалом для	1	1
576	например когда	1	1
577	с каким-то	1	1
578	чтобы они	1	1
579	такого рода	16	1
580	только мертвые	1	1
581	дети в	1	1
582	истории не	1	1
583	о человеке	1	1
584	в тот	1	1
585	да и	1	1
586	и более	3	1
587	не хватает	1	1
588	этом случае	1	1
589	свои позиции	1	1
590	в стране	1	1
591	нет ничего	1	1
592	и оно	2	1
593	друг на	1	1
594	одно без	1	1
595	подобные вопросы	1	1
596	истории но	1	1
597	пока еще	4	1
598	тому или	1	1
599	только одна	1	1
600	при таком	1	1
601	историей и	1	1
602	она может	1	1
603	котором он	2	1
604	в результате	3	1
605	именно такого	1	1
606	которая в	3	1
607	тот кто	2	1
608	хотя и	7	1
609	также может	1	1
610	и все	4	1
611	у них	1	1
612	или не	2	1
613	хотя в	1	1
614	и воскресение	1	1
615	он видит	1	1
616	несмотря на	1	1
617	требует чтобы	1	1
618	каково отношение	1	1
619	порой в	1	1
620	жизни а	1	1
621	первом случае	1	1
622	не что	1	1
623	что ты	1	1
624	об этих	1	1
625	к этой	1	1
626	во всяком	1	1
627	также не	1	1
628	способ не	1	1
629	и вновь	3	1
630	событий в	1	1
631	гораздо более	1	1
