N	2gram	Ircho_Kome_1	Literetu
158	было бы	2	2
159	и даже	5	2
160	далеко не	1	2
161	несмотря на	4	2
162	со всей	1	2
163	и ее	3	2
164	одном из	4	2
165	вплоть до	1	2
166	ни было	2	2
167	в конце	6	2
168	по себе	1	2
169	между людьми	1	2
170	не менее	3	2
171	в принципе	2	2
172	того чтобы	1	2
173	как раз	3	2
174	другой стороны	5	2
175	у нас	3	2
176	вот в	1	2
177	же самое	2	2
178	для себя	2	2
179	диалог с	1	2
180	первой половине	2	2
181	и сам	3	2
182	что у	2	2
183	во второй	3	2
184	мира и	1	2
185	о нем	1	2
186	одного из	6	2
187	общественного сознания	1	2
188	мира а	1	2
189	что и	4	2
190	и только	1	2
191	в лице	1	2
192	герой в	1	2
193	и одновременно	3	2
194	которому он	1	2
195	за ним	1	2
196	к своим	1	2
197	тем что	4	2
198	для того	1	2
199	или иначе	1	2
200	с ней	1	2
201	не означает	1	2
202	него не	1	2
203	все более	3	2
204	в полном	1	2
205	так же	3	2
206	и потому	1	2
207	в самый	1	2
208	к жизни	1	2
209	если это	1	2
210	с этой	1	2
211	один из	5	2
212	по аналогии	1	2
213	годов в	1	2
214	за его	1	2
215	что в	6	2
216	в каждой	1	2
217	известные нам	1	2
218	же в	4	2
219	в свою	2	2
220	эти слова	1	2
221	еще и	2	2
222	ее в	2	2
223	в своих	2	2
224	к этому	4	2
225	и наиболее	1	1
226	в союзе	1	1
227	как известно	2	1
228	и т	9	1
229	зависимость от	1	1
230	и хотя	2	1
231	свидетельствует что	1	1
232	на самом	1	1
233	тех же	2	1
234	в стороне	1	1
235	идет о	3	1
236	так уже	1	1
237	между двумя	1	1
238	из самых	1	1
239	автору этих	1	1
240	по которым	4	1
241	его же	1	1
242	из его	4	1
243	исходит из	1	1
244	в какой-то	1	1
245	и за	1	1
246	по его	1	1
247	мы уже	1	1
248	который в	2	1
249	из своих	1	1
250	говорить о	1	1
251	что иное	1	1
252	принадлежит к	2	1
253	местам и	1	1
254	к началу	1	1
255	три направления	1	1
256	хотел сказать	1	1
257	и он	1	1
258	в ней	1	1
259	проявляется в	1	1
260	вышла из	1	1
261	он был	2	1
262	с тех	1	1
263	иное как	1	1
264	творческого пути	1	1
265	ответа на	1	1
266	быть в	1	1
267	в последних	3	1
268	на колесах	1	1
269	в чем	3	1
270	тем как	2	1
271	и подобно	1	1
272	как правило	3	1
273	к которой	1	1
274	если в	1	1
275	очевидно что	1	1
276	друг от	1	1
277	период кризиса	1	1
278	первые десятилетия	1	1
279	за пределы	2	1
280	вмешивается в	1	1
281	к сожалению	2	1
282	на искусство	1	1
283	в истории	5	1
284	независимо от	2	1
285	с этим	1	1
286	с горечью	1	1
287	в своем	1	1
288	что касается	2	1
289	перед нами	1	1
290	с традиционализмом	1	1
291	что по	2	1
292	самом начале	1	1
293	более или	1	1
294	говорится в	1	1
295	в этот	1	1
296	за собой	1	1
297	году он	1	1
298	с места	1	1
299	принадлежал к	1	1
300	бы не	1	1
301	мало или	1	1
302	и и	3	1
303	определена как	1	1
304	т п	5	1
305	что к	2	1
306	уже в	5	1
307	ее как	1	1
308	как он	1	1
309	еще одна	1	1
310	что эти	1	1
311	века к	1	1
312	больше всего	1	1
313	тем не	2	1
314	он не	3	1
315	его стихи	1	1
316	и еще	3	1
317	в силу	2	1
318	длительное время	1	1
319	людей и	1	1
320	последнее слово	1	1
321	здесь мы	3	1
322	слова и	1	1
323	а то	2	1
324	выражение и	1	1
325	им как	1	1
326	на все	2	1
327	по два	1	1
328	от земли	1	1
329	вопрос как	1	1
330	первую очередь	3	1
331	и была	1	1
332	в них	3	1
333	нет в	1	1
334	о которых	5	1
335	все равно	1	1
336	в самую	1	1
337	и уже	1	1
338	свой выбор	1	1
339	жизни но	1	1
340	на этот	1	1
341	для своих	1	1
342	начала войны	4	1
343	в первую	2	1
344	во время	5	1
345	и немощен	1	1
346	уважение к	1	1
347	в ходе	1	1
348	и одно	1	1
349	нас не	1	1
350	во времена	1	1
351	народ и	1	1
352	в их	4	1
353	в мы	1	1
354	каким был	1	1
355	не к	2	1
356	но это	2	1
357	но он	2	1
358	друг другу	1	1
359	и эти	1	1
360	вовсе не	2	1
361	прибегают к	1	1
362	тому что	1	1
363	романа с	1	1
364	в отношении	6	1
365	в русской	1	1
366	чтобы в	1	1
367	и притом	2	1
368	к новым	1	1
369	и сама	1	1
370	на ее	1	1
371	с и	1	1
372	сознания как	1	1
373	и внутренней	2	1
374	в самых	1	1
375	поэтический дар	1	1
376	он с	1	1
377	такого же	1	1
378	к концу	1	1
379	за исключением	3	1
380	во всем	1	1
381	ему и	2	1
382	на мой	1	1
383	и теперь	2	1
384	в книге	1	1
385	не по	1	1
386	нужна была	1	1
387	слова о	2	1
388	не столь	1	1
389	ему не	1	1
390	в действительности	2	1
391	сомнение о	1	1
392	этой причине	1	1
393	значительной степени	1	1
394	его с	1	1
395	в театре	1	1
396	и о	3	1
397	от друга	1	1
398	но при	1	1
399	человеческой личности	1	1
400	последнюю очередь	1	1
401	во главе	1	1
402	так в	4	1
403	на том	1	1
404	на службу	1	1
405	с собой	1	1
406	нельзя не	2	1
407	времени и	2	1
408	в борьбе	1	1
409	участия в	1	1
410	можно только	1	1
411	жизнь и	1	1
412	для этого	2	1
413	о ней	1	1
414	познания и	1	1
415	число примеров	1	1
416	на этой	1	1
417	на вопрос	1	1
418	столь же	2	1
419	второй половине	2	1
420	как было	1	1
421	аналогии с	2	1
422	в значительной	1	1
423	нас в	2	1
424	свое поражение	1	1
425	материал для	1	1
426	и были	1	1
427	лет спустя	1	1
428	природы в	1	1
429	против одного	2	1
430	ко всей	1	1
431	нуждается в	1	1
432	бы в	1	1
433	самого конца	2	1
434	непосредственно в	1	1
435	в середине	1	1
436	также в	2	1
437	по своим	1	1
438	и она	1	1
439	и мир	2	1
440	в литературе	1	1
441	тех пор	1	1
442	к нему	2	1
443	в двух	1	1
444	для современного	1	1
445	одной из	3	1
446	направлен против	1	1
447	и представляет	1	1
448	явления в	1	1
449	будто бы	2	1
450	к их	1	1
451	между и	6	1
452	согласно которой	1	1
453	по мнению	1	1
454	только часть	1	1
455	об их	1	1
456	именно на	2	1
457	в эти	2	1
458	так что	1	1
459	ты это	1	1
460	для всех	2	1
461	с двумя	1	1
462	а заодно	1	1
463	и у	3	1
464	то и	2	1
465	оно в	1	1
466	на протяжении	4	1
467	за счет	3	1
468	речь в	1	1
469	две другие	1	1
470	и других	7	1
471	который сам	1	1
472	в котором	4	1
473	так как	4	1
474	ее не	1	1
475	друг друга	1	1
476	у него	3	1
477	содержанием в	1	1
478	в каждом	1	1
479	превращается в	1	1
480	до самого	2	1
481	только на	1	1
482	из двух	1	1
483	в последнюю	1	1
484	на уровне	1	1
485	обеспечивает его	1	1
486	даже не	2	1
487	не один	1	1
488	что они	4	1
489	в ряде	1	1
490	совпадает с	1	1
491	а с	1	1
492	высшего расцвета	1	1
493	в гг	3	1
494	борьба за	1	1
495	его из	1	1
496	к более	1	1
497	к человеку	1	1
498	иначе в	2	1
499	одновременно не	1	1
500	с тем	1	1
501	а сам	2	1
502	из наиболее	2	1
503	было сказано	1	1
504	человек есть	1	1
505	перекликается с	1	1
506	впрочем в	1	1
507	они лишь	1	1
508	общественного и	1	1
509	теперь от	1	1
510	стороны в	1	1
511	именно поэтому	1	1
512	этой же	2	1
513	порождает и	1	1
514	ко всем	1	1
515	из трех	1	1
516	их к	3	1
517	к своему	1	1
518	других поэтов	2	1
519	в той	1	1
520	а вслед	1	1
521	и положено	1	1
522	возникновения и	1	1
523	сам не	1	1
524	не всем	1	1
525	и осуществление	1	1
526	ли не	4	1
527	в первые	2	1
528	военных лет	1	1
529	все это	5	1
530	общественной жизни	1	1
531	изобразительного искусства	1	1
532	слова с	1	1
533	протеста против	1	1
534	год и	1	1
535	но основная	1	1
536	был направлен	1	1
537	это уже	1	1
538	льва толстого	1	1
539	и более	1	1
540	мой взгляд	1	1
541	от имени	1	1
542	годы когда	1	1
543	или менее	2	1
544	и все	3	1
545	у них	1	1
546	в этих	1	1
547	еще более	1	1
548	я даже	1	1
549	хотя бы	1	1
550	в остро	1	1
551	все остальные	3	1
552	потребность в	1	1
553	отношении к	1	1
554	в общем	1	1
555	к ее	1	1
556	границу между	1	1
557	может и	1	1
558	в период	2	1
559	современного читателя	2	1
560	в апреле	1	1
561	сказать что	1	1
562	к его	1	1
563	не что	1	1
564	культуры в	1	1
565	из своей	2	1
566	в таком	1	1
567	к этой	1	1
568	того времени	1	1
569	в состояние	1	1
570	этой точки	1	1
571	они не	1	1
572	искусство для	1	1
