N	2gram	Bakhtin_Fr_2	KulturaY
577	политических и	1	1
578	целом ряде	1	1
579	центр тяжести	1	1
580	в эту	5	1
581	то на	1	1
582	сохраняется в	1	1
583	более сложных	1	1
584	о достоинствах	1	1
585	будет находиться	1	1
586	с этими	1	1
587	в смысле	2	1
588	вообще все	1	1
589	работа над	1	1
590	и для	1	1
591	и часто	1	1
592	случаях когда	1	1
593	раз подчеркнуть	1	1
594	лицо и	1	1
595	и от	1	1
596	формах и	2	1
597	в те	1	1
598	всего что	2	1
599	лишь как	2	1
600	во французском	1	1
601	будто бы	1	1
602	же в	3	1
603	века мы	1	1
604	и другие	2	1
605	но вот	1	1
606	за этим	1	1
607	французский язык	2	1
608	от всякого	1	1
609	в целях	2	1
610	было уже	1	1
611	несмотря на	3	1
612	а о	1	1
613	в свою	1	1
614	состоит из	1	1
615	а ведь	1	1
616	и правила	1	1
617	как некую	1	1
618	одновременно и	1	1
619	существенное в	1	1
620	можно привести	1	1
621	культуры в	1	1
622	есть и	1	1
623	складывается и	1	1
624	занимает в	1	1
625	на своем	1	1
626	к этому	1	1
627	к числу	2	1
628	уже есть	1	1
629	только не	1	1
630	и эта	2	1
631	о которых	1	1
632	все что	2	1
