N	2gram	Bakhtin_Pr_1	SlovoVZh
441	бытия и	1	1
442	у него	5	1
443	из нее	1	1
444	какой бы	2	1
445	и рождается	1	1
446	подобно тому	3	1
447	на этом	1	1
448	она имеет	1	1
449	как проблемы	1	1
450	каждый элемент	3	1
451	нее не	1	1
452	или иных	1	1
453	бы это	1	1
454	здесь мы	2	1
455	и только	1	1
456	что все	1	1
457	сознание и	5	1
458	в другом	1	1
459	другого и	1	1
460	ни одной	2	1
461	выходит за	1	1
462	этих форм	1	1
463	зрения на	7	1
464	или наконец	4	1
465	должно быть	4	1
466	входит в	7	1
467	и вступает	1	1
468	но самый	1	1
469	и мы	1	1
470	было бы	5	1
471	к которому	1	1
472	не совпадает	1	1
473	этом смысле	10	1
474	и соответствующие	1	1
475	кажется что	2	1
476	но есть	1	1
477	только к	1	1
478	что для	1	1
479	находиться в	2	1
480	для них	1	1
481	может находиться	1	1
482	от нее	1	1
483	но уже	1	1
484	не было	4	1
485	рядом с	14	1
486	определения героя	1	1
487	а с	1	1
488	это прежде	1	1
489	не знает	3	1
490	все равно	1	1
491	далеко не	3	1
492	всегда лежит	1	1
493	из подполья	10	1
494	и самый	1	1
495	не на	4	1
496	в ее	1	1
497	уверенность и	1	1
498	не всегда	1	1
499	и вне	1	1
500	несмотря на	6	1
501	в руках	1	1
502	они являются	1	1
503	к некоторому	1	1
504	произведении как	1	1
505	него не	2	1
506	же не	2	1
507	в истории	2	1
508	ему но	2	1
509	остается в	1	1
510	со всей	1	1
511	восприятия и	1	1
512	и становится	1	1
513	не раскрывает	1	1
514	мы видели	1	1
515	или менее	1	1
516	места в	1	1
517	все элементы	1	1
518	вступает в	1	1
519	но если	1	1
520	в частности	1	1
521	на который	1	1
522	художественное значение	1	1
523	то он	2	1
524	два человека	1	1
525	автора с	1	1
526	и художественно	1	1
527	художественных приемов	2	1
528	именно и	2	1
529	как абстрактные	1	1
530	как одно	1	1
531	группы к	1	1
532	только его	1	1
533	подхода к	1	1
534	к одному	1	1
535	к изображаемому	1	1
536	атмосферы вокруг	1	1
537	не могут	6	1
538	и глубоко	1	1
539	и независимо	1	1
540	что я	1	1
541	признать что	1	1
542	если оно	1	1
543	те идеологические	1	1
544	те оценки	1	1
545	социальных сил	1	1
546	и другого	1	1
547	является только	1	1
548	двух людей	1	1
549	но эта	4	1
550	словесного целого	1	1
551	сами по	3	1
552	одному и	1	1
553	все зависит	1	1
554	для их	1	1
555	по крайней	1	1
556	произведения однако	1	1
557	том и	1	1
558	произведения в	2	1
559	лучшем случае	2	1
560	и созерцающего	1	1
561	того кто	1	1
562	и менее	1	1
563	на эти	1	1
564	не сливаются	1	1
565	зрения и	2	1
566	тенденция к	1	1
567	же мы	1	1
568	его творчество	2	1
569	художественный смысл	1	1
570	от чисто	1	1
571	между людьми	1	1
572	в высшей	1	1
573	с которой	2	1
574	героя слово	2	1
575	деле это	1	1
576	в смысле	2	1
577	в противном	1	1
578	самого начала	2	1
579	целому в	1	1
580	в русской	1	1
581	это последнее	1	1
582	пределах настоящей	1	1
583	только из	1	1
584	и единство	2	1
585	тех или	1	1
586	весь этот	2	1
587	в основе	4	1
588	время как	1	1
589	материала в	1	1
590	здесь конечно	2	1
591	он еще	1	1
592	конечно эта	1	1
593	другими моментами	1	1
594	идеологические оценки	1	1
595	наблюдений над	1	1
596	потому не	1	1
597	того чтобы	1	1
598	не существует	1	1
599	всей его	2	1
600	рассматривать как	1	1
601	найти в	1	1
602	такое понимание	1	1
603	в результате	4	1
604	которой можно	1	1
605	человек и	2	1
606	чтобы убедиться	1	1
607	только и	1	1
608	в качестве	1	1
609	или иным	1	1
610	к одной	1	1
611	как особая	1	1
612	кто является	1	1
613	же время	9	1
614	ибо нет	1	1
615	же степени	1	1
616	его структурой	1	1
617	этого кругозора	2	1
618	мы должны	3	1
619	а лишь	2	1
620	убедиться в	1	1
621	на одно	1	1
622	это та	1	1
623	связи с	2	1
624	в искусстве	1	1
625	здесь же	1	1
626	в свою	1	1
627	эти три	1	1
628	входят в	2	1
629	этой оценки	1	1
630	уже и	2	1
631	видения и	10	1
632	как будто	3	1
633	этом отношении	3	1
634	слово за	1	1
635	во взаимодействие	1	1
636	него но	1	1
637	тона в	1	1
638	приходится признать	1	1
639	в области	1	1
640	может и	1	1
641	свое значение	1	1
642	записок из	2	1
643	один миг	1	1
644	с ней	1	1
645	в стиле	1	1
646	у нас	1	1
647	действительно является	1	1
648	только как	2	1
649	материала но	1	1
650	и оно	1	1
651	стиль и	1	1
652	все то	4	1
653	наконец к	1	1
654	и определений	1	1
655	поэтому не	2	1
656	миг не	1	1
657	одном голосе	1	1
658	этот третий	1	1
659	или иного	1	1
660	время не	3	1
661	героя в	4	1
662	должны быть	1	1
663	что оно	2	1
664	но эти	2	1
665	но из	1	1
666	и эта	1	1
667	внутренне имманентно	1	1
668	особый тип	1	1
669	в таком	1	1
670	во всяком	5	1
671	точками зрения	2	1
672	вполне понятно	1	1
673	эти взаимоотношения	1	1
674	они не	4	1
675	существенный момент	1	1
676	социальной атмосферы	1	1
677	слова это	1	1
678	к тому	1	1
