N	2gram	Losev_Prob_1	StatiiOP
201	в это	2	2
202	о которых	3	2
203	как и	3	2
204	во внимание	2	2
205	несмотря на	3	2
206	в москве	1	2
207	или менее	3	2
208	себя внимание	1	2
209	что такое	6	2
210	нас не	2	2
211	в отношении	3	2
212	с точки	3	2
213	что я	1	2
214	не раз	1	2
215	что было	1	2
216	что этот	2	2
217	даже в	1	2
218	и вся	1	2
219	в то	6	2
220	дело не	1	2
221	не имеет	2	2
222	в процессе	1	2
223	есть еще	3	2
224	только не	3	2
225	и всегда	2	2
226	не может	8	2
227	только с	1	2
228	в области	2	2
229	образом не	1	2
230	в каком	3	2
231	не потому	2	2
232	или лучше	1	2
233	искусства и	3	2
234	где он	1	2
235	и это	9	2
236	о тени	1	2
237	в ее	3	2
238	лучше сказать	2	2
239	этому поводу	3	2
240	и сам	1	2
241	особенно в	2	2
242	он был	1	2
243	а также	4	2
244	никак не	4	2
245	этой мысли	1	2
246	чем он	1	2
247	этот вопрос	1	2
248	только в	7	2
249	по этому	3	2
250	раз в	1	2
251	сами по	3	2
252	в конце	6	2
253	так как	11	2
254	случае не	3	2
255	ли и	1	2
256	может быть	14	2
257	в них	7	2
258	со стороны	1	2
259	в период	1	2
260	ему не	1	2
261	говорит о	3	2
262	и самый	1	2
263	в некоторых	1	2
264	на этот	3	2
265	не на	3	2
266	ниже в	1	2
267	его как	2	2
268	на какие	1	2
269	если не	4	2
270	и вообще	4	2
271	и потому	2	2
272	как это	6	2
273	к своему	1	2
274	по своему	9	2
275	в данном	9	2
276	что за	1	2
277	такого рода	7	2
278	по существу	2	2
279	сравнении с	1	2
280	с этой	1	2
281	ее в	2	2
282	всегда будет	1	2
283	в результате	2	2
284	говорят не	1	2
285	конечно и	1	2
286	находим в	1	2
287	только что	2	2
288	во время	1	2
289	ни было	1	2
290	сказать что	13	2
291	совершенно не	6	2
292	утверждать что	1	2
293	а между	1	1
294	ту же	1	1
295	сам по	7	1
296	и то	6	1
297	с условным	1	1
298	основан на	1	1
299	в первом	2	1
300	с выражением	1	1
301	отношения между	1	1
302	по преимуществу	2	1
303	и до	2	1
304	в конкретном	2	1
305	не имеют	5	1
306	оценки этой	1	1
307	в какой-то	1	1
308	для понимания	1	1
309	действительности и	5	1
310	значение но	1	1
311	которыми он	1	1
312	той же	1	1
313	из всех	1	1
314	смотреть на	1	1
315	с с	1	1
316	мы не	2	1
317	бы что	1	1
318	память о	1	1
319	есть нечто	11	1
320	два обстоятельства	1	1
321	в сущности	2	1
322	говорить о	6	1
323	эстетики и	1	1
324	только самый	1	1
325	на свою	1	1
326	этого термина	4	1
327	которое в	1	1
328	литературы и	4	1
329	еще не	9	1
330	он сам	2	1
331	в чем	3	1
332	на другой	1	1
333	совсем не	4	1
334	о смерти	1	1
335	но как	6	1
336	в голове	1	1
337	петра i	2	1
338	в комедии	2	1
339	тут же	1	1
340	не просто	23	1
341	судить об	1	1
342	что текст	1	1
343	чем же	2	1
344	говорит что	1	1
345	именно эта	1	1
346	не очень	2	1
347	о самом	1	1
348	чего же	1	1
349	для которого	3	1
350	мне не	1	1
351	так или	2	1
352	и насколько	1	1
353	из этих	2	1
354	что к	2	1
355	им в	1	1
356	говорят о	2	1
357	среди множества	1	1
358	вообще то	1	1
359	и если	6	1
360	что она	5	1
361	в определенном	1	1
362	а то	1	1
363	но именно	3	1
364	именно то	3	1
365	и еще	3	1
366	в первую	1	1
367	эта последняя	1	1
368	этого вопроса	1	1
369	не как	2	1
370	новое и	1	1
371	очевидный факт	1	1
372	говорите что	1	1
373	прошлого века	1	1
374	теперь еще	1	1
375	его от	3	1
376	на этом	1	1
377	говоря в	1	1
378	одно и	1	1
379	тут не	1	1
380	что почти	1	1
381	они должны	1	1
382	в совершенно	1	1
383	же касается	3	1
384	об этой	1	1
385	связанных с	1	1
386	упомянутой выше	1	1
387	говорил что	1	1
388	а по	1	1
389	разница между	2	1
390	на этой	2	1
391	заключается в	1	1
392	первую очередь	1	1
393	с другими	2	1
394	отчет в	1	1
395	не имела	1	1
396	действительности в	3	1
397	известно что	1	1
398	этом смысле	6	1
399	и тем	13	1
400	еще одно	1	1
401	для них	2	1
402	но уже	5	1
403	нет в	1	1
404	и уже	3	1
405	для чего	2	1
406	мы видели	1	1
407	отдавать себе	1	1
408	и такая	1	1
409	и некоторые	1	1
410	но если	2	1
411	и их	1	1
412	одним и	1	1
413	место в	1	1
414	представление о	1	1
415	в условиях	1	1
416	оно стало	1	1
417	вплоть до	1	1
418	и той	1	1
419	не будем	2	1
420	и почти	1	1
421	имел в	2	1
422	и очень	2	1
423	иной раз	1	1
424	на один	2	1
425	знал что	3	1
426	можно ли	5	1
427	внимание то	1	1
428	сущности говоря	1	1
429	в таких	2	1
430	она не	2	1
431	хотелось бы	1	1
432	который был	1	1
433	одна из	1	1
434	было не	1	1
435	в основе	1	1
436	которого он	2	1
437	пушкина можно	1	1
438	что ей	1	1
439	о них	1	1
440	но только	2	1
441	совершенно правильно	1	1
442	для всего	2	1
443	не составляют	1	1
444	больше чем	2	1
445	и без	1	1
446	с большой	1	1
447	этих двух	1	1
448	существование и	1	1
449	к ней	1	1
450	пушкина что	2	1
451	прежде чем	3	1
452	вернее сказать	2	1
453	как будто	3	1
454	в стиле	1	1
455	а вполне	1	1
456	ни о	5	1
457	в момент	1	1
458	уже о	1	1
459	исходить из	1	1
460	не могут	2	1
461	он и	8	1
462	необходимо обратить	1	1
463	и вполне	3	1
464	том кто	1	1
465	для такого	2	1
466	что вы	3	1
467	же только	1	1
468	а что	1	1
469	из монастыря	1	1
470	с круглым	1	1
471	мы до	1	1
472	для кого	1	1
473	отказаться от	1	1
474	как мы	7	1
475	что все	3	1
476	здесь не	7	1
477	без всякого	2	1
478	данном случае	8	1
479	х годов	1	1
480	мысль о	1	1
481	прочим следующее	1	1
482	то время	1	1
483	в пределах	1	1
484	быть еще	1	1
485	на том	4	1
486	с собой	2	1
487	можно было	3	1
488	не так	1	1
489	не с	1	1
490	и которые	5	1
491	с самим	1	1
492	есть также	3	1
493	здесь нет	2	1
494	не место	1	1
495	разного рода	6	1
496	всегда к	1	1
497	поэтому в	1	1
498	и всякого	1	1
499	что значит	3	1
500	образом в	1	1
501	настоящее время	3	1
502	одного из	1	1
503	можно сказать	5	1
504	и во	3	1
505	пр но	1	1
506	или иначе	2	1
507	только после	2	1
508	видели выше	1	1
509	во втором	1	1
510	эти два	1	1
511	это нужно	1	1
512	чем и	1	1
513	которая должна	1	1
514	от этих	1	1
515	какой-то мере	1	1
516	все время	2	1
517	здесь понимается	1	1
518	и об	1	1
519	и отдельные	1	1
520	конце концов	4	1
521	не зная	1	1
522	по содержанию	1	1
523	ни к	1	1
524	и всего	1	1
525	не случайно	1	1
526	один из	4	1
527	не хотят	1	1
528	романа и	1	1
529	тот же	1	1
530	речи о	1	1
531	особенно если	1	1
532	будто бы	1	1
533	не свойственно	1	1
534	поэтому и	2	1
535	был тот	1	1
536	в самое	1	1
537	он уже	1	1
538	который в	1	1
539	об авторе	1	1
540	к числу	1	1
541	большим трудом	1	1
542	это же	1	1
543	и жизни	1	1
544	том чтобы	1	1
545	не будет	2	1
546	с которыми	4	1
547	существенным и	1	1
548	конечно не	1	1
549	уже в	3	1
550	только на	4	1
551	всем его	1	1
552	а это	2	1
553	от других	2	1
554	эту формулу	1	1
555	это обстоятельство	1	1
556	одно из	2	1
557	совсем другое	1	1
558	ведь это	2	1
559	в известной	1	1
560	могло бы	1	1
561	о я	1	1
562	не для	2	1
563	а в	4	1
564	не о	2	1
565	мы можем	4	1
566	как его	2	1
567	но что	2	1
568	все необходимые	1	1
569	смысле слова	7	1
570	в каждом	1	1
571	о каком	1	1
572	быть для	2	1
573	имеет значение	1	1
574	именно как	4	1
575	даже не	1	1
576	уже при	1	1
577	за пределы	6	1
578	что человек	1	1
579	очень много	3	1
580	несколько примеров	1	1
581	сам поэт	1	1
582	такого понимания	1	1
583	или о	1	1
584	что для	2	1
585	для такой	1	1
586	с очень	1	1
587	жизни то	1	1
588	естественно что	2	1
589	нужно сказать	3	1
590	то и	6	1
591	разумеется всем	1	1
592	мы и	4	1
593	в ту	1	1
594	с которым	1	1
595	в свете	1	1
596	что из	1	1
597	и слово	1	1
598	в связи	4	1
599	но оно	1	1
600	на который	1	1
601	ни на	4	1
602	очень долго	1	1
603	это те	1	1
604	общего с	8	1
605	вас в	1	1
606	у себя	1	1
607	которые являются	2	1
608	на возможность	2	1
609	одновременно и	1	1
610	что же	9	1
611	своими глазами	1	1
612	да и	3	1
613	говоря уже	2	1
614	слов в	1	1
615	бы его	1	1
616	который он	1	1
617	и тому	1	1
618	этом случае	2	1
619	нечто совершенно	1	1
620	известном смысле	1	1
621	впрочем не	1	1
622	ни для	1	1
623	силу и	1	1
624	но для	3	1
625	нисколько не	3	1
626	должны быть	1	1
627	сторона этого	1	1
628	при всем	1	1
629	виде как	1	1
630	и для	4	1
631	в идеале	1	1
632	уже на	2	1
633	не существует	6	1
634	и от	1	1
635	видим и	1	1
636	или в	4	1
637	что оно	3	1
638	а все	1	1
639	в настоящее	3	1
640	бы даже	1	1
641	для нас	5	1
642	от него	1	1
643	и все	7	1
644	бы он	1	1
645	все они	1	1
646	цвет в	1	1
647	же в	4	1
648	такой какой	1	1
649	входить в	1	1
650	к самому	1	1
651	не говоря	4	1
652	но разве	1	1
653	имеет ничего	2	1
654	обычно не	1	1
655	ведь ни	1	1
656	что многие	1	1
657	к его	2	1
658	по одному	1	1
659	понимать что	2	1
660	едва ли	2	1
661	никакой связи	1	1
662	в трех	1	1
663	жизни и	1	1
664	но эти	1	1
665	к этой	1	1
666	а я	1	1
667	при оценке	1	1
668	лиц в	1	1
669	в таком	9	1
670	точно так	4	1
671	ничего общего	11	1
672	гораздо более	2	1
673	которая не	1	1
