N	2gram	Losev_Prob_4	Problemy
524	почти никогда	1	1
525	есть нечто	9	1
526	правда в	3	1
527	на два	1	1
528	далек от	1	1
529	в основе	1	1
530	от жизни	1	1
531	не случайно	1	1
532	как здесь	1	1
533	нельзя ли	2	1
534	это мы	1	1
535	и твердо	1	1
536	и весь	3	1
537	этих двух	1	1
538	и по	2	1
539	это именно	1	1
540	ему и	1	1
541	связи с	3	1
542	всего то	1	1
543	в эпилоге	3	1
544	человеком а	1	1
545	от их	1	1
546	ни о	4	1
547	легенда о	1	1
548	от каждого	1	1
549	не могут	1	1
550	когда мы	5	1
551	об одном	1	1
552	только еще	1	1
553	всего в	1	1
554	себе что	1	1
555	за что	1	1
556	они и	2	1
557	для того	3	1
558	больше ничего	2	1
559	из их	1	1
560	тогда я	1	1
561	приходит к	2	1
562	образы и	3	1
563	и о	5	1
564	впрочем здесь	1	1
565	того чтобы	2	1
566	здесь не	7	1
567	без всякого	4	1
568	данном случае	5	1
569	на основе	1	1
570	в тонах	1	1
571	только не	4	1
572	на свой	1	1
573	верит в	2	1
574	и совершенно	2	1
575	котором мы	1	1
576	же касается	1	1
577	с собой	3	1
578	можно было	4	1
579	за то	1	1
580	которыми мы	1	1
581	времени и	4	1
582	это вовсе	1	1
583	того и	1	1
584	строятся на	1	1
585	что дело	1	1
586	по сравнению	1	1
587	в отношениях	1	1
588	поэтому в	1	1
589	между собой	2	1
590	его романов	1	1
591	в разных	4	1
592	своей фактической	1	1
593	каждый раз	5	1
594	на все	2	1
595	же необходимо	1	1
596	внимание на	1	1
597	более подробный	1	1
598	этом произведении	1	1
599	и являются	2	1
600	никак не	4	1
601	раскольникова и	1	1
602	душ и	1	1
603	в значительной	2	1
604	все в	3	1
605	мы вовсе	1	1
606	преступлении и	1	1
607	и требует	1	1
608	отрывки из	1	1
609	вся эта	2	1
610	функций в	2	1
611	ним и	1	1
612	выше в	1	1
613	нем и	1	1
614	еще только	2	1
615	и она	1	1
616	друг к	1	1
617	происходит в	1	1
618	что здесь	6	1
619	на которой	1	1
620	по своей	1	1
621	д и	1	1
622	же все	1	1
623	в петербурге	2	1
624	но слово	1	1
625	что подлинная	1	1
626	и любовь	1	1
627	один не	2	1
628	голоса или	2	1
629	поэтому и	1	1
630	и кончая	1	1
631	по мнению	1	1
632	символ определенного	1	1
633	образа в	1	1
634	в редчайших	2	1
635	содержание его	1	1
636	здесь с	1	1
637	с одной	1	1
638	себя в	2	1
639	для всех	3	1
640	раскольников после	1	1
641	сохранить за	1	1
642	эти черты	1	1
643	что если	1	1
644	здесь это	1	1
645	о великом	2	1
646	а то	2	1
647	до последней	1	1
648	потому в	1	1
649	превращаются в	1	1
650	тоже в	1	1
651	действительно только	1	1
652	не так	3	1
653	себе в	3	1
654	бы тот	1	1
655	никто не	2	1
656	руки и	1	1
657	ведь это	1	1
658	до того	2	1
659	в прошлом	1	1
660	для меня	1	1
661	мы можем	3	1
662	но что	1	1
663	случае не	5	1
664	не хотел	2	1
665	и вместе	1	1
666	ее на	1	1
667	он почти	1	1
668	другой и	2	1
669	в очень	1	1
670	же деле	2	1
671	без всякой	2	1
672	и точно	1	1
673	до сих	1	1
674	здесь к	1	1
675	и быть	1	1
676	еще и	3	1
677	мы еще	1	1
678	резко отличается	1	1
679	предмет и	1	1
680	не говоря	3	1
681	самом же	2	1
682	уж и	1	1
683	мы скажем	1	1
684	а наоборот	2	1
685	в рассказе	1	1
686	не верит	1	1
687	уже давно	4	1
688	в идиоте	2	1
689	все такого	2	1
690	как вечное	1	1
691	в символ	1	1
692	нет ничего	3	1
693	в непрерывном	1	1
694	ни на	3	1
695	к его	3	1
696	человека к	1	1
697	меня было	1	1
698	требует от	1	1
699	какого бы	1	1
700	это она	1	1
701	в данном	6	1
702	это произведение	3	1
703	на себя	1	1
704	ли ты	1	1
705	она есть	1	1
706	что весь	1	1
707	после убийства	1	1
708	образ и	2	1
709	на первом	1	1
710	в бесах	1	1
711	этого произведения	2	1
712	мы сказали	1	1
713	от простой	1	1
714	первом плане	1	1
715	слова есть	1	1
716	тенденцию к	1	1
717	художественное произведение	1	1
718	очень далек	1	1
719	из сочинений	1	1
720	только для	3	1
721	если оно	2	1
722	в который	1	1
723	так ли	1	1
724	характерные для	1	1
725	вообще нет	1	1
726	такой образ	1	1
727	под названием	1	1
728	и строит	1	1
729	редчайших случаях	2	1
730	сам же	1	1
731	отношениях к	1	1
732	и часто	1	1
733	слова но	3	1
734	всего с	1	1
735	ли в	1	1
736	в самые	1	1
737	зосимы в	2	1
738	или в	5	1
739	между ними	1	1
740	своей собственной	1	1
741	бы ему	1	1
742	бы даже	4	1
743	с известной	1	1
744	жить и	1	1
745	со второй	1	1
746	и ни	5	1
747	все они	3	1
748	несмотря на	4	1
749	хотя в	1	1
750	от всякого	1	1
751	друга но	1	1
752	одной из	4	1
753	о своем	1	1
754	в свою	1	1
755	и объективно	1	1
756	с ней	2	1
757	из тех	1	1
758	этой позиции	1	1
759	является и	3	1
760	всех других	2	1
761	ко всему	1	1
762	из этого	3	1
763	и жизнь	2	1
764	в принципы	1	1
765	то ведь	1	1
766	себе но	1	1
767	под эту	1	1
768	в своих	1	1
769	тоже с	2	1
770	он на	1	1
771	я могу	1	1
772	после окончания	1	1
