N	2gram	Propp_Isto_1	Psycholo
299	в их	3	2
300	оказывается что	1	2
301	вопрос о	5	2
302	и эти	3	2
303	быть не	1	2
304	даже в	4	2
305	надо было	1	2
306	и другое	2	2
307	в русской	2	2
308	не по	2	2
309	взглянуть на	1	2
310	во всем	3	2
311	для анализа	1	2
312	только с	2	2
313	только одна	1	2
314	в руки	3	2
315	есть только	3	2
316	но все	4	2
317	лежит в	1	2
318	мы могли	1	2
319	о них	1	2
320	могли бы	3	2
321	будем иметь	1	2
322	в ее	2	2
323	нет никакой	1	2
324	действия и	3	2
325	то время	3	2
326	и когда	2	2
327	на нее	2	2
328	те же	1	2
329	времени и	1	2
330	которые с	1	2
331	и с	4	2
332	в последней	1	2
333	основана на	1	2
334	ничего не	2	2
335	образом в	1	2
336	в виду	1	2
337	о ней	1	2
338	все дело	1	2
339	сводится к	1	2
340	материала и	2	2
341	ему нужно	1	2
342	внимание на	1	2
343	и та	1	2
344	но мы	2	2
345	знает что	1	2
346	но столь	1	2
347	должно было	1	2
348	и смысл	1	2
349	и она	2	2
350	один из	4	2
351	мы увидим	10	2
352	ли он	3	2
353	верно и	1	2
354	события которые	1	2
355	за ней	1	2
356	связи с	4	2
357	не все	4	2
358	кажется что	1	2
359	его и	2	2
360	мы знаем	4	2
361	одно из	1	2
362	заключить что	2	2
363	что царь	2	2
364	умер и	1	2
365	даже не	2	2
366	видим что	9	2
367	и точно	1	2
368	на примере	1	2
369	с другой	6	2
370	именно в	3	2
371	с той	2	2
372	это кажется	1	2
373	а с	2	2
374	прежде всего	10	2
375	тех пор	1	2
376	ничем не	1	2
377	не на	2	2
378	была бы	2	2
379	ее на	1	2
380	нигде в	1	2
381	и потому	2	2
382	что сюжет	2	2
383	в тех	2	2
384	в обратном	1	2
385	по существу	5	2
386	как нельзя	1	2
387	он начинает	1	2
388	в это	1	2
389	на пути	1	2
390	она дает	2	2
391	на одной	1	2
392	чтобы изучить	1	2
393	и от	2	2
394	в результате	1	2
395	его не	1	2
396	хотя бы	4	2
397	по ходу	2	2
398	до тех	1	2
399	нет речи	1	2
400	другой стороны	5	2
401	эта композиция	2	2
402	самое что	2	2
403	этой цели	1	2
404	которых не	1	1
405	это однако	1	1
406	узнаем в	1	1
407	художественного произведения	1	1
408	начинается с	3	1
409	переходит к	1	1
410	связана с	1	1
411	не остается	1	1
412	в средние	1	1
413	очень много	3	1
414	тем же	1	1
415	в первом	1	1
416	и чрезвычайно	1	1
417	сторону от	1	1
418	каком отношении	1	1
419	действия это	1	1
420	и ясный	1	1
421	есть не	1	1
422	из всего	1	1
423	вдруг совершенно	1	1
424	которую мы	1	1
425	и наш	1	1
426	длительную и	1	1
427	воздух и	1	1
428	которые противостоят	1	1
429	имеет свою	1	1
430	он как	1	1
431	что иное	1	1
432	совершенно ясен	1	1
433	перед слушателем	1	1
434	мы получаем	1	1
435	но даже	1	1
436	и со	1	1
437	еще не	7	1
438	именно эти	1	1
439	иное как	1	1
440	активное начало	1	1
441	задерживает не	1	1
442	природы и	1	1
443	предположим что	2	1
444	то мы	4	1
445	чем это	4	1
446	но как	1	1
447	легко может	2	1
448	или мы	1	1
449	с какими	1	1
450	значение и	2	1
451	а он	1	1
452	по отношению	3	1
453	и будет	1	1
454	несмотря на	1	1
455	связи и	2	1
456	относится к	2	1
457	и я	1	1
458	в истории	1	1
459	упоминается и	1	1
460	и сделал	1	1
461	себя за	1	1
462	первый взгляд	2	1
463	что во	1	1
464	независимо от	1	1
465	дает нам	1	1
466	стороны и	1	1
467	такого рода	1	1
468	один только	2	1
469	словом в	1	1
470	нельзя было	1	1
471	в полном	1	1
472	формы действительно	1	1
473	необходимо сделать	1	1
474	вопросом о	1	1
475	в легкое	1	1
476	имеет в	1	1
477	месте где	1	1
478	и хотя	1	1
479	в этот	1	1
480	поэтому он	2	1
481	со своей	1	1
482	очень многие	1	1
483	ходу действия	2	1
484	точку зрения	3	1
485	нее он	1	1
486	в нашем	1	1
487	одной общей	1	1
488	рассказ о	1	1
489	мы обратимся	1	1
490	не годится	1	1
491	говорят о	1	1
492	но ведь	1	1
493	так сказать	1	1
494	главным образом	1	1
495	своем развитии	1	1
496	к некоторому	1	1
497	он должен	2	1
498	это делалось	1	1
499	что нужно	2	1
500	он пользуется	1	1
501	у читателя	1	1
502	необходимо для	1	1
503	над ней	1	1
504	д все	3	1
505	не теряя	1	1
506	тот способ	1	1
507	его от	1	1
508	подобно тому	1	1
509	это конечно	3	1
510	то ни	2	1
511	в совершенно	1	1
512	в другом	3	1
513	что задача	1	1
514	в глубине	2	1
515	них не	1	1
516	по смыслу	2	1
517	подходит к	1	1
518	бы нам	1	1
519	что существовало	1	1
520	этом смысле	1	1
521	еще одно	1	1
522	действий и	1	1
523	смерть и	2	1
524	соображения и	1	1
525	чтобы герой	1	1
526	за ним	1	1
527	но уже	2	1
528	явствует что	1	1
529	исходили из	1	1
530	здесь надо	2	1
531	пребывает в	1	1
532	со своими	1	1
533	легче всего	1	1
534	мы хотели	1	1
535	и некоторые	1	1
536	перед собой	1	1
537	и еще	1	1
538	на первый	2	1
539	в эту	1	1
540	в этих	7	1
541	нее все	1	1
542	для него	2	1
543	но что	1	1
544	что такое	2	1
545	этой связи	1	1
546	автор говорит	1	1
547	где мы	1	1
548	почти не	3	1
549	его сейчас	1	1
550	она в	1	1
551	с уверенностью	1	1
552	перед ней	1	1
553	сама собой	1	1
554	от его	1	1
555	для всякого	1	1
556	ответить на	1	1
557	природы но	1	1
558	для объяснения	2	1
559	приблизительно так	1	1
560	весь ход	1	1
561	одном из	1	1
562	из области	1	1
563	нем он	1	1
564	не раз	1	1
565	образом и	1	1
566	которые в	2	1
567	сына за	1	1
568	говорит как	1	1
569	и более	1	1
570	не могли	1	1
571	с такими	1	1
572	бы быть	3	1
573	происходит так	1	1
574	и вся	1	1
575	он непременно	1	1
576	задачи и	1	1
577	нет никакого	1	1
578	это правило	1	1
579	в отношении	1	1
580	оказывается более	1	1
581	нечто вроде	1	1
582	из каких-то	1	1
583	но они	2	1
584	а иногда	2	1
585	можно с	1	1
586	все три	1	1
587	же самая	1	1
588	этого нужно	1	1
589	тогда когда	2	1
590	того как	3	1
591	каких условиях	1	1
592	весь этот	1	1
593	как его	1	1
594	тогда и	1	1
595	нам и	1	1
596	здесь возникает	1	1
597	вытекает из	1	1
598	это мы	1	1
599	так много	1	1
600	найти в	1	1
601	дело в	3	1
602	с одним	1	1
603	к концу	1	1
604	к ней	1	1
605	он хочет	1	1
606	такая же	1	1
607	связь и	1	1
608	здесь же	2	1
609	что речь	1	1
610	что ход	1	1
611	что вопрос	2	1
612	так то	1	1
613	совершенно необходимо	1	1
614	что нельзя	2	1
615	стоит перед	1	1
616	однако это	3	1
617	д они	1	1
618	у меня	3	1
619	один раз	1	1
620	уже о	1	1
621	возникает из	2	1
622	способ каким	1	1
623	заставить ее	1	1
624	в высокой	2	1
625	всего что	1	1
626	бы он	1	1
627	на это	2	1
628	открывает нам	1	1
629	и материал	1	1
630	должен быть	3	1
631	значение это	1	1
632	оно может	2	1
633	и могла	1	1
634	но по	1	1
635	было никогда	1	1
636	меня в	1	1
637	который начинается	1	1
638	мысль о	2	1
639	только то	1	1
640	в дальнейшем	5	1
641	уяснить себе	2	1
642	слова а	1	1
643	как с	1	1
644	угрожает опасность	1	1
645	совершенно бесспорно	1	1
646	жила она	1	1
647	с собой	1	1
648	не трудно	1	1
649	себя что	1	1
650	нужно было	1	1
651	об этой	2	1
652	должны найти	1	1
653	что от	2	1
654	таких примеров	1	1
655	составные части	2	1
656	толкований и	1	1
657	стремление к	1	1
658	из другой	1	1
659	что часто	1	1
660	все исследование	1	1
661	другими словами	4	1
662	его очень	1	1
663	присуще этим	1	1
664	а также	1	1
665	может не	1	1
666	происходит не	1	1
667	этой действительности	1	1
668	в конечном	2	1
669	все в	1	1
670	он умер	1	1
671	в которую	3	1
672	связь но	1	1
673	ним и	1	1
674	в другой	1	1
675	непосредственно в	2	1
676	от нее	1	1
677	что-то другое	1	1
678	мы хотим	2	1
679	следовало бы	3	1
680	показывают что	5	1
681	но так	2	1
682	но с	1	1
683	не решается	1	1
684	совсем не	1	1
685	быть всегда	1	1
686	одной из	2	1
687	при каких	1	1
688	в стороне	3	1
689	между тем	2	1
690	он действует	1	1
691	случаи когда	3	1
692	сам собой	1	1
693	играет роль	1	1
694	действия мы	1	1
695	именно на	2	1
696	чтобы найти	1	1
697	короткого замыкания	1	1
698	с какой	1	1
699	же и	1	1
700	такое действие	1	1
701	если это	1	1
702	и у	1	1
703	видеть что	2	1
704	только на	1	1
705	всем его	1	1
706	ни было	2	1
707	слова в	1	1
708	он непосредственно	1	1
709	здесь легко	1	1
710	от других	1	1
711	не из	1	1
712	композиция была	1	1
713	не так	2	1
714	и их	3	1
715	от другого	1	1
716	иначе как	1	1
717	с этими	1	1
718	его крови	1	1
719	мы берем	1	1
720	мотивировка но	1	1
721	это свело	1	1
722	внезапно и	1	1
723	представляют собой	6	1
724	это будет	1	1
725	были бы	2	1
726	в особенности	2	1
727	до начала	1	1
728	ссылками на	1	1
729	ней и	1	1
730	и даже	4	1
731	однако что	1	1
732	имеем много	1	1
733	не история	1	1
734	совершенно точно	1	1
735	эти две	2	1
736	к которому	5	1
737	в предисловии	1	1
738	и между	2	1
739	иначе мы	1	1
740	мы еще	3	1
741	и др	7	1
742	виде и	1	1
743	в некоторых	2	1
744	этот термин	1	1
745	превращается в	4	1
746	рассказа еще	1	1
747	не решает	1	1
748	материал в	1	1
749	даже на	2	1
750	которых мы	1	1
751	шаг в	1	1
752	в ту	2	1
753	меня есть	2	1
754	вопрос можно	1	1
755	когда она	1	1
756	него не	1	1
757	просит его	1	1
758	и силы	1	1
759	и об	1	1
760	материалом для	1	1
761	она говорит	1	1
762	уже давно	1	1
763	этой же	1	1
764	а есть	1	1
765	все основные	1	1
766	за тем	1	1
767	наталкивается на	1	1
768	так в	4	1
769	раз наоборот	1	1
770	так мы	1	1
771	чем то	1	1
772	этим мы	1	1
773	на эту	3	1
774	на какой-то	1	1
775	отношению к	3	1
776	хотя он	2	1
777	там где	4	1
778	дело здесь	1	1
779	степени уже	1	1
780	только для	2	1
781	но это	4	1
782	к двум	1	1
783	в один	1	1
784	к другим	1	1
785	рассматривать как	2	1
786	это сделано	1	1
787	именно это	2	1
788	приведены к	1	1
789	в связи	4	1
790	затем переходит	1	1
791	сейчас увидим	1	1
792	этого и	1	1
793	казалось необходимым	1	1
794	это можно	1	1
795	или в	5	1
796	которая в	1	1
797	чтобы понять	1	1
798	совершенно иное	1	1
799	эту точку	2	1
800	этим приемом	1	1
801	совершенно иной	1	1
802	которые на	2	1
803	бы в	2	1
804	не должен	5	1
805	будто бы	3	1
806	скажем что	1	1
807	или не	1	1
808	и другие	4	1
809	она его	2	1
810	в новый	1	1
811	при всяком	1	1
812	только можно	1	1
813	нет ничего	1	1
814	это все	1	1
815	с ней	2	1
816	новый и	1	1
817	средние века	1	1
818	в темноте	2	1
819	который лежит	1	1
820	то здесь	2	1
821	начать с	1	1
822	равно как	1	1
823	их с	1	1
824	в глаза	1	1
825	своего отца	2	1
826	день и	1	1
827	по одному	1	1
828	тесно связаны	3	1
829	не что	1	1
830	которое присуще	1	1
831	это так	4	1
832	указывают на	1	1
833	а может	1	1
834	от которой	1	1
835	это понятие	1	1
836	спросить себя	2	1
837	гораздо более	1	1
