N	2gram	Vygotskiy__5	formyVre
403	и указывает	1	1
404	но как	1	1
405	мы нашли	3	1
406	внимательно к	1	1
407	эта особенность	1	1
408	совершенно ясно	7	1
409	вступают в	1	1
410	сил в	4	1
411	времени то	1	1
412	время на	2	1
413	значение имеет	1	1
414	форме и	1	1
415	и поэтому	3	1
416	данный момент	1	1
417	может состояться	1	1
418	и различные	1	1
419	что касается	2	1
420	перед нами	2	1
421	переживания и	1	1
422	могли бы	4	1
423	нами в	1	1
424	и наконец	3	1
425	и сюжета	1	1
426	себе не	2	1
427	увидим что	9	1
428	вносит в	2	1
429	и свою	1	1
430	месте где	1	1
431	искусство и	1	1
432	психологии и	1	1
433	та же	1	1
434	смерти здесь	1	1
435	что это	8	1
436	ни один	2	1
437	тем лучше	1	1
438	или во	1	1
439	из этих	3	1
440	которые в	1	1
441	в этой	5	1
442	и тот	1	1
443	но его	2	1
444	имеем в	1	1
445	на то	17	1
446	по ложному	1	1
447	сказать в	1	1
448	к герою	1	1
449	о которой	1	1
450	которая является	1	1
451	в понимании	1	1
452	романа все	1	1
453	в корне	1	1
454	и ясностью	1	1
455	именно этим	1	1
456	на совершенно	1	1
457	братья карамазовы	1	1
458	но вместе	1	1
459	их страсти	1	1
460	с чем	1	1
461	не завершается	1	1
462	не бывает	1	1
463	такого же	1	1
464	жизнь которая	1	1
465	обычно на	1	1
466	могла бы	1	1
467	как они	2	1
468	факт что	6	1
469	указывали на	1	1
470	главным образом	1	1
471	в совершенно	6	1
472	есть одна	2	1
473	для своей	1	1
474	на протяжении	1	1
475	это противоречие	4	1
476	этого нового	1	1
477	ближе к	1	1
478	самый характер	1	1
479	о которых	2	1
480	бы было	1	1
481	его все	1	1
482	которой он	1	1
483	нигде не	1	1
484	должно быть	2	1
485	в один	1	1
486	характера есть	1	1
487	лучше всего	1	1
488	в эту	1	1
489	что значит	1	1
490	во время	1	1
491	разные виды	1	1
492	этом случае	2	1
493	и при	2	1
494	выступает на	1	1
495	нас не	2	1
496	страсти и	1	1
497	что дело	2	1
498	самого героя	1	1
499	и оправдание	1	1
500	он дает	2	1
501	есть к	1	1
502	что единство	1	1
503	образом и	2	1
504	черты характера	1	1
505	страха и	1	1
506	надо сказать	1	1
507	есть еще	1	1
508	формы как	1	1
509	почве и	1	1
510	не имеющего	1	1
511	же мы	1	1
512	с определенными	1	1
513	и очень	1	1
514	героем и	1	1
515	нет никакого	1	1
516	из которых	4	1
517	случае в	1	1
518	эта любовь	1	1
519	вплоть до	1	1
520	до известной	1	1
521	она не	1	1
522	иной раз	1	1
523	то специфическое	1	1
524	и вместо	1	1
525	нас и	2	1
526	когда они	1	1
527	и аффектов	1	1
528	это с	1	1
529	находится в	2	1
530	нет места	1	1
531	что их	2	1
532	и сильно	1	1
533	в русском	1	1
534	здесь же	1	1
535	исходный пункт	1	1
536	эти три	2	1
537	входят в	2	1
538	построено на	1	1
539	для нашей	2	1
540	жизненной деятельности	1	1
541	с другом	3	1
542	где она	1	1
543	с которой	2	1
544	у нас	4	1
545	поэтому не	1	1
546	для двух	1	1
547	как только	4	1
548	отличается от	2	1
549	должны быть	1	1
550	всего в	1	1
551	другом месте	1	1
552	одну и	1	1
553	этого и	1	1
554	что оно	6	1
555	его с	2	1
556	для его	1	1
557	целом в	1	1
558	всегда есть	1	1
559	в каждом	2	1
560	поставить вопрос	1	1
561	не делает	1	1
562	свою очередь	1	1
563	значительной мере	1	1
564	были бы	1	1
565	уже с	1	1
566	и этим	1	1
567	в себя	2	1
568	так в	3	1
569	приводит к	2	1
570	на том	2	1
571	и совершенно	4	1
572	в другом	3	1
573	с собой	1	1
574	и которые	1	1
575	собой в	2	1
576	и каждый	1	1
577	бы известное	1	1
578	они как	1	1
579	элемент в	1	1
580	своего происхождения	1	1
581	и охотно	1	1
582	в построении	1	1
583	и здесь	6	1
584	что самая	1	1
585	в состав	3	1
586	и т.д	1	1
587	но к	1	1
588	о том	10	1
589	превращение и	1	1
590	внимание на	4	1
591	для осознания	1	1
592	находятся в	3	1
593	единство это	1	1
594	не ту	1	1
595	или на	2	1
596	в новелле	5	1
597	новое что	1	1
598	места и	2	1
599	что действия	1	1
600	всего на	1	1
601	образом все	2	1
602	на ее	1	1
603	и три	1	1
604	знаменитой сцене	2	1
605	комедии и	1	1
606	они всецело	1	1
607	на одном	4	1
608	сюда же	1	1
609	и только	3	1
610	были связаны	1	1
611	тотчас же	1	1
612	все события	2	1
613	в теории	1	1
614	и смысл	1	1
615	совершенно новом	1	1
616	старости и	1	1
617	аффектов и	3	1
618	в него	4	1
619	эти последние	1	1
620	поэтому для	1	1
621	мы почти	1	1
622	тот же	3	1
623	действие в	1	1
624	самому герою	1	1
625	и представляет	1	1
626	что он	17	1
627	мы увидим	9	1
628	что даже	2	1
629	его жизнь	1	1
630	должен быть	2	1
631	это очень	2	1
632	всех его	1	1
633	их не	2	1
634	формы которые	1	1
635	по этому	5	1
636	точка зрения	1	1
637	два типа	2	1
638	в эти	1	1
639	себя в	1	1
640	так что	3	1
641	сцене с	1	1
642	указать на	1	1
643	переходит в	1	1
644	ни одного	2	1
645	за пределами	1	1
646	основе его	1	1
647	от других	1	1
648	этому вопросу	1	1
649	или даже	1	1
650	при помощи	1	1
651	из них	2	1
652	описывается как	1	1
653	смерти и	1	1
654	к содержанию	1	1
655	с совершенно	2	1
656	он имеет	1	1
657	могло бы	1	1
658	сами по	2	1
659	произведения и	1	1
660	мы можем	7	1
661	должны будем	2	1
662	но уже	1	1
663	тут же	1	1
664	ее на	1	1
665	деле и	1	1
666	герой и	2	1
667	на деле	8	1
668	уже совершенно	3	1
669	это будет	2	1
670	которые как	1	1
671	его чтобы	1	1
672	это особая	1	1
673	здесь ясно	1	1
674	стороны он	2	1
675	в каких	1	1
676	к роману	1	1
677	действующих лиц	7	1
678	говорит о	4	1
679	противоречие между	1	1
680	что им	1	1
681	которых мы	4	1
682	и составляет	3	1
683	бы назвать	1	1
684	и самый	2	1
685	изображения в	1	1
686	для романа	1	1
687	с которым	3	1
688	как ни	4	1
689	о чем	4	1
690	на которые	1	1
691	его характер	1	1
692	если не	1	1
693	между собою	1	1
694	времена года	1	1
695	и вперед	1	1
696	уже давно	4	1
697	все более	1	1
698	свою судьбу	1	1
699	почти ничего	1	1
700	ничего для	1	1
701	наше внимание	2	1
702	он изображает	2	1
703	смысл который	1	1
704	мы говорим	1	1
705	места для	1	1
706	находим в	1	1
707	тот факт	4	1
708	этот смысл	1	1
709	энергии и	3	1
710	по своему	1	1
711	и вот	2	1
712	это произведение	1	1
713	когда мы	6	1
714	смысле этого	1	1
715	объединены в	1	1
716	человека то	1	1
717	остановимся прежде	1	1
718	в словах	2	1
719	бы его	2	1
720	друг с	3	1
721	который он	1	1
722	к полноте	1	1
723	мы сказали	1	1
724	и смерти	1	1
725	этого слова	1	1
726	на самый	1	1
727	не вносит	1	1
728	общественной жизни	1	1
729	и оно	1	1
730	ход событий	1	1
731	содержанием и	1	1
732	ее можно	1	1
733	известной степени	1	1
734	не существует	3	1
735	и от	1	1
736	она может	1	1
737	сцену на	1	1
738	отличает его	1	1
739	когда пушкин	2	1
740	на первый	2	1
741	из различных	1	1
742	от него	4	1
743	и ни	2	1
744	тем более	1	1
745	материала с	1	1
746	на драму	1	1
747	же оно	1	1
748	все они	1	1
749	свои чувства	1	1
750	видим в	2	1
751	но всегда	1	1
752	этих элементов	1	1
753	он видит	2	1
754	с ними	1	1
755	этот вопрос	4	1
756	это делает	2	1
757	от всех	1	1
758	но когда	1	1
759	и случайных	1	1
760	героя в	3	1
761	строится на	1	1
762	попытка в	1	1
763	время с	1	1
764	в искусстве	6	1
765	в своих	5	1
766	героя как	1	1
767	гораздо более	2	1
768	и трагедии	2	1
