N	2gram	Losev_Dial_1	Problemy
159	никогда не	9	3
160	как будто	1	3
161	этом отношении	2	3
162	в духе	1	3
163	отличается от	2	3
164	оно не	1	3
165	если же	1	3
166	и этим	1	3
167	только то	4	3
168	все его	1	3
169	с другой	6	3
170	все в	1	3
171	в них	3	3
172	ним и	1	3
173	мы должны	5	3
174	существенно и	1	3
175	но с	3	3
176	но как	2	3
177	и у	2	3
178	мир в	1	3
179	всяком случае	2	3
180	ни в	15	3
181	сами по	1	3
182	т п	2	3
183	само по	5	3
184	точек зрения	3	3
185	нового времени	1	3
186	по существу	1	3
187	есть то	1	3
188	дана как	1	3
189	бы в	3	3
190	не дает	1	3
191	о своем	2	3
192	не знает	2	3
193	сказать что	10	3
194	другой стороны	4	3
195	была бы	3	3
196	все что	1	3
197	в объективном	1	2
198	и есть	16	2
199	к другому	1	2
200	по преимуществу	1	2
201	и могут	1	2
202	мы уже	1	2
203	для своего	2	2
204	в которой	1	2
205	вопрос о	2	2
206	на себя	1	2
207	в ней	3	2
208	то он	2	2
209	отношение к	5	2
210	тоже не	2	2
211	так что	15	2
212	в той	1	2
213	его на	1	2
214	с этим	2	2
215	как образ	1	2
216	могли бы	1	2
217	его к	1	2
218	и к	1	2
219	в противоположность	5	2
220	тут и	2	2
221	всех этих	3	2
222	сознания но	1	2
223	здесь мы	1	2
224	мы его	1	2
225	же не	1	2
226	также является	1	2
227	при этом	1	2
228	за собою	1	2
229	в жизни	1	2
230	кажется что	1	2
231	со своими	1	2
232	и уже	1	2
233	как таковой	4	2
234	ибо не	1	2
235	в отношении	5	2
236	именно и	1	2
237	в котором	4	2
238	в которых	2	2
239	но он	1	2
240	друг другу	3	2
241	зрения и	1	2
242	не становятся	1	2
243	но они	2	2
244	идея же	2	2
245	как можно	2	2
246	мысли в	2	2
247	самого начала	1	2
248	на себе	3	2
249	жизни не	1	2
250	правда в	1	2
251	а лишь	3	2
252	связи с	1	2
253	в сознании	3	2
254	е не	1	2
255	уже и	3	2
256	не потому	1	2
257	что оно	5	2
258	него самого	1	2
259	и что	12	2
260	и сам	1	2
261	то они	1	2
262	никак не	6	2
263	а потому	1	2
264	как например	2	2
265	один из	3	2
266	мы видим	4	2
267	хотя бы	6	2
268	или же	1	2
269	же и	2	2
270	к идее	1	2
271	конечно не	3	2
272	то и	2	2
273	ни было	2	2
274	является не	2	2
275	не о	4	2
276	имеет значение	1	2
277	и даже	13	2
278	до сих	2	2
279	все время	1	2
280	идеи как	1	2
281	самый факт	2	2
282	не об	1	2
283	нет ни	2	2
284	только как	2	2
285	в данном	3	2
286	для понимания	1	2
287	друг с	1	2
288	и идеи	1	2
289	с этой	2	2
290	сих пор	2	2
291	у вас	1	2
292	можно было	5	2
293	нисколько не	4	2
294	для автора	1	2
295	и от	2	2
296	человек и	1	2
297	и перед	1	2
298	и вызывает	1	2
299	и земли	1	2
300	образ в	1	2
301	не есть	40	2
302	между ними	1	2
303	жизни а	1	2
304	есть и	5	2
305	жизни и	3	2
306	заметить что	2	2
307	также не	1	2
308	то оно	1	2
309	этом совершенно	1	1
310	и наиболее	1	1
311	разделения на	1	1
312	человеческим голосом	1	1
313	же как	2	1
314	самим по	1	1
315	выражения в	1	1
316	ее до	1	1
317	показаться что	1	1
318	не идет	2	1
319	с какой-то	1	1
320	сразу и	1	1
321	и буквально	1	1
322	в чистой	1	1
323	нового не	1	1
324	тем же	1	1
325	из самых	1	1
326	они вовсе	1	1
327	идея и	7	1
328	и больше	2	1
329	в гоголевском	1	1
330	его не	6	1
331	идеей и	2	1
332	мы не	1	1
333	слышать и	1	1
334	теперь мы	1	1
335	этом не	1	1
336	сознание у	1	1
337	есть нечто	10	1
338	время как	2	1
339	оно есть	2	1
340	в полной	2	1
341	бы ни	1	1
342	но даже	1	1
343	и он	5	1
344	формы в	1	1
345	во мне	1	1
346	себе а	2	1
347	на их	1	1
348	во всех	1	1
349	в создании	1	1
350	но конечно	2	1
351	друг к	2	1
352	отделима от	1	1
353	сам его	1	1
354	своими собственными	1	1
355	а только	3	1
356	есть своя	2	1
357	и всякий	2	1
358	явлений и	1	1
359	в качестве	2	1
360	нет и	1	1
361	и чем	1	1
362	что они	3	1
363	сама по	8	1
364	относится к	2	1
365	первый взгляд	1	1
366	концов не	1	1
367	что именно	2	1
368	каждая из	1	1
369	стороны и	3	1
370	бы действительно	1	1
371	что как	2	1
372	что касается	2	1
373	хотя и	4	1
374	окружающие нас	1	1
375	это тоже	1	1
376	более или	3	1
377	от этого	3	1
378	и отчасти	1	1
379	о самом	2	1
380	не приходится	1	1
381	та же	3	1
382	что это	11	1
383	из этих	2	1
384	в мышлении	1	1
385	всего необходимо	2	1
386	чем его	1	1
387	этого образа	1	1
388	иначе и	1	1
389	как он	4	1
390	и если	1	1
391	вообще не	1	1
392	что каждая	1	1
393	больше всего	1	1
394	и еще	3	1
395	дает не	1	1
396	и совершенно	2	1
397	же это	3	1
398	самой форме	1	1
399	к одному	1	1
400	них нет	1	1
401	и вот	6	1
402	имеет смысл	1	1
403	другого это	1	1
404	и по	1	1
405	лишь с	1	1
406	образа и	2	1
407	одному и	1	1
408	находим у	1	1
409	или иных	1	1
410	могла бы	2	1
411	не будет	1	1
412	бы дать	1	1
413	что все	1	1
414	выражение и	1	1
415	он просто	1	1
416	смысловая и	1	1
417	что мир	2	1
418	же касается	1	1
419	об этом	4	1
420	из них	2	1
421	есть конечно	2	1
422	к другу	2	1
423	них не	1	1
424	сознание не	1	1
425	они тоже	1	1
426	заключается в	1	1
427	быть настоящим	1	1
428	и мы	5	1
429	то все	1	1
430	характер не	1	1
431	весь мир	1	1
432	для них	1	1
433	но уже	2	1
434	он является	1	1
435	быть только	1	1
436	она и	1	1
437	все равно	3	1
438	другу как	3	1
439	мы имеем	2	1
440	т д	19	1
441	не всегда	1	1
442	всегда и	3	1
443	между собою	2	1
444	его слово	1	1
445	его слова	1	1
446	потому и	1	1
447	роль и	1	1
448	не больше	2	1
449	себе все	1	1
450	смысл и	4	1
451	что всякое	1	1
452	со всей	2	1
453	сосредоточиться на	1	1
454	и становится	1	1
455	на первый	1	1
456	или менее	3	1
457	ему как	1	1
458	как такое	1	1
459	от своего	1	1
460	же если	1	1
461	можно найти	2	1
462	взгляд на	1	1
463	мы замечаем	2	1
464	могла быть	1	1
465	почти не	2	1
466	как факт	2	1
467	мир не	1	1
468	место в	1	1
469	и назначение	1	1
470	на свою	1	1
471	почва для	1	1
472	и другого	2	1
473	есть его	1	1
474	образом и	2	1
475	по крайней	4	1
476	она или	1	1
477	того кто	2	1
478	образ не	2	1
479	если и	2	1
480	нас самих	1	1
481	твердое и	1	1
482	до известной	1	1
483	xviii века	1	1
484	и другое	2	1
485	не имеет	15	1
486	дело в	1	1
487	она ни	2	1
488	и притом	4	1
489	не вытекает	1	1
490	и именно	1	1
491	сознания как	1	1
492	напротив от	1	1
493	иметь в	3	1
494	есть т	1	1
495	того чтобы	1	1
496	та или	3	1
497	может только	1	1
498	не то	6	1
499	того и	1	1
500	и образ	6	1
501	совершенно особых	1	1
502	всего на	1	1
503	или иная	3	1
504	показывает как	1	1
505	действительно в	1	1
506	на этом	2	1
507	на те	1	1
508	истину в	1	1
509	является он	1	1
510	вот что	1	1
511	о чем-то	3	1
512	здесь же	1	1
513	так то	1	1
514	то это	4	1
515	бы несколько	1	1
516	в каком	8	1
517	с другом	1	1
518	и принципиальная	1	1
519	у меня	1	1
520	одно и	4	1
521	просто на	1	1
522	же самое	1	1
523	об одном	2	1
524	должны быть	1	1
525	всего в	1	1
526	к тому	4	1
527	они даны	1	1
528	и свое	1	1
529	в нас	1	1
530	он фигурирует	1	1
531	него как	1	1
532	может показаться	1	1
533	не могли	1	1
534	с образом	1	1
535	должен быть	1	1
536	она дана	1	1
537	тогда я	1	1
538	бы тогда	1	1
539	атмосферы не	1	1
540	но только	3	1
541	конструкции и	1	1
542	не существует	7	1
543	но при	1	1
544	как один	2	1
545	здесь не	1	1
546	в ее	1	1
547	не вмещается	1	1
548	характер и	1	1
549	от обычного	1	1
550	и говорит	1	1
551	с самого	1	1
552	то время	1	1
553	как с	2	1
554	и когда	1	1
555	котором мы	1	1
556	что у	1	1
557	в другом	2	1
558	чего он	1	1
559	времени и	1	1
560	надо быть	1	1
561	здесь как	1	1
562	по природе	1	1
563	самого понятия	1	1
564	по сравнению	2	1
565	всех возможных	1	1
566	для этого	2	1
567	со стороны	2	1
568	бывает в	1	1
569	даже не	3	1
570	как формы	1	1
571	в виду	5	1
572	поэтому она	1	1
573	только и	4	1
574	взаимоотношения с	1	1
575	полной мере	1	1
576	почве философского	1	1
577	тех кто	2	1
578	о том	4	1
579	таков например	1	1
580	того он	1	1
581	и та	3	1
582	другими словами	2	1
583	говорит об	1	1
584	которым она	1	1
585	можно сказать	6	1
586	об идее	1	1
587	от несущественного	1	1
588	и всех	3	1
589	определение и	1	1
590	своим предметом	1	1
591	того как	1	1
592	особенно резко	1	1
593	они являются	1	1
594	оно или	2	1
595	и только	1	1
596	крайней мере	4	1
597	внешнее и	4	1
598	если это	2	1
599	или может	1	1
600	и последнее	1	1
601	е только	1	1
602	она может	1	1
603	сознания его	1	1
604	и полное	1	1
605	того что	2	1
606	быть и	4	1
607	речь о	1	1
608	мы увидим	2	1
609	что даже	2	1
610	ли он	1	1
611	в какой	1	1
612	то в	7	1
613	даже если	3	1
614	и так	2	1
615	это очень	1	1
616	а с	2	1
617	нелепо и	1	1
618	себя в	1	1
619	вот почему	1	1
620	было так	1	1
621	ничто не	3	1
622	да еще	1	1
623	за их	1	1
624	говорить об	1	1
625	ним не	1	1
626	эти же	1	1
627	и чисто	1	1
628	него и	1	1
629	как более	2	1
630	а то	1	1
631	до последней	1	1
632	и других	1	1
633	быть образ	1	1
634	не так	1	1
635	себе в	1	1
636	и их	2	1
637	первой степени	1	1
638	не вывод	1	1
639	не для	1	1
640	подходим к	1	1
641	к ним	2	1
642	но что	3	1
643	из нее	1	1
644	случае не	3	1
645	того или	1	1
646	это было	2	1
647	и показывает	1	1
648	ее на	2	1
649	построения а	1	1
650	нет в	1	1
651	особенностей его	1	1
652	следовательно только	1	1
653	для того	2	1
654	нет нужды	1	1
655	у которого	1	1
656	в особенности	5	1
657	чтобы убедиться	1	1
658	ней и	1	1
659	тотчас же	1	1
660	как у	2	1
661	себе достаточно	1	1
662	здесь в	2	1
663	а именно	1	1
664	и самая	1	1
665	он это	1	1
666	и быть	2	1
667	к его	1	1
668	идеи идея	1	1
669	если мы	2	1
670	что не	7	1
671	но есть	2	1
672	что для	3	1
673	от другого	1	1
674	нужно сказать	1	1
675	идея не	1	1
676	а на	1	1
677	ничем не	3	1
678	и самый	1	1
679	такая она	1	1
680	зависит от	1	1
681	жизнь в	1	1
682	сам себе	1	1
683	и оно	1	1
684	идеей не	1	1
685	тут есть	2	1
686	действительности как	1	1
687	что мы	1	1
688	знает только	1	1
689	и бывает	1	1
690	если не	1	1
691	и глубокое	1	1
692	где есть	1	1
693	или другого	1	1
694	в частности	2	1
695	ни на	6	1
696	люди и	1	1
697	целиком в	1	1
698	бы это	1	1
699	как одно	1	1
700	к другой	1	1
701	совершенно в	1	1
702	и понимать	1	1
703	к своему	1	1
704	от других	1	1
705	сравнению с	2	1
706	во внешнее	1	1
707	и жизнью	1	1
708	в чистом	1	1
709	это за	2	1
710	и там	1	1
711	реальность и	2	1
712	наконец и	1	1
713	лишь из	1	1
714	в состоянии	1	1
715	мы сказали	1	1
716	понимать так	2	1
717	думает о	1	1
718	как из	1	1
719	все одинаково	1	1
720	при условии	3	1
721	идеи только	1	1
722	тех или	3	1
723	известной степени	1	1
724	он видел	1	1
725	как такая	1	1
726	конечно эта	1	1
727	это та	1	1
728	что последнее	1	1
729	и само	1	1
730	что я	3	1
731	его с	3	1
732	сознания в	1	1
733	выражения но	1	1
734	е о	2	1
735	и все	3	1
736	у них	3	1
737	не непосредственно	1	1
738	только что	3	1
739	все они	1	1
740	я в	2	1
741	мне кажется	1	1
742	в искусстве	1	1
743	друга но	1	1
744	к самому	2	1
745	психики и	1	1
746	может и	4	1
747	а о	2	1
748	но если	5	1
749	лишь по	1	1
750	с ней	2	1
751	не строится	1	1
752	совершенно не	8	1
753	минуту не	1	1
754	всю ее	1	1
755	сам в	1	1
756	себе не	5	1
757	себе но	2	1
758	где он	1	1
759	к этой	1	1
760	и другие	1	1
761	и эта	2	1
762	сущности не	1	1
763	к этому	2	1
764	в таком	1	1
765	точно так	2	1
766	такой же	2	1
767	этой точки	2	1
768	так всегда	1	1
769	или наоборот	2	1
