N	2gram	Tiupa_Disk_2	KulturaY
343	такой же	2	1
344	можно так	1	1
345	же это	1	1
346	место в	2	1
347	и той	1	1
348	в одном	4	1
349	и действия	1	1
350	их в	2	1
351	ничего предосудительного	1	1
352	том же	1	1
353	что этот	1	1
354	для нее	1	1
355	даже в	1	1
356	а вот	1	1
357	так называемого	1	1
358	случае мы	1	1
359	книги или	1	1
360	виду что	1	1
361	самого начала	1	1
362	дело в	2	1
363	одна из	1	1
364	бы свое	1	1
365	самого по	1	1
366	иное дело	1	1
367	его от	1	1
368	недостаточно для	1	1
369	поучителен в	1	1
370	допускает возможность	1	1
371	первая часть	1	1
372	же остается	1	1
373	при котором	2	1
374	во всем	1	1
375	ли в	1	1
376	что русский	1	1
377	именно такой	1	1
378	к анекдоту	2	1
379	и именно	1	1
380	под пером	1	1
381	слова но	1	1
382	значительной степени	1	1
383	указывает на	1	1
384	не есть	1	1
385	поэзии как	1	1
386	имеет место	1	1
387	году в	1	1
388	приходит к	1	1
389	это время	1	1
390	с ее	2	1
391	и выступает	2	1
392	в ее	1	1
393	только то	1	1
394	с самого	1	1
395	слова а	1	1
396	обращаясь к	1	1
397	природе своей	2	1
398	например о	1	1
399	не с	2	1
400	здесь как	1	1
401	по природе	2	1
402	сказано выше	1	1
403	поэтому в	1	1
404	в эпоху	1	1
405	на язык	1	1
406	не отвечает	1	1
407	часто и	1	1
408	оказываются не	1	1
409	о том	4	1
410	внимание на	1	1
411	говорит об	2	1
412	в случаях	1	1
413	не стоит	1	1
414	в чем	1	1
415	в значительной	1	1
416	нас в	1	1
417	воздействия на	1	1
418	русской литературе	2	1
419	от них	1	1
420	ее содержание	1	1
421	в утверждении	2	1
422	в слово	1	1
423	может иметь	2	1
424	но с	1	1
425	и характерное	1	1
426	одной из	1	1
427	традиции в	1	1
428	в какой	1	1
429	и весьма	1	1
430	не устраняет	1	1
431	не идет	1	1
432	одних и	1	1
433	устной речи	1	1
434	указать на	2	1
435	в большинстве	2	1
436	ни было	1	1
437	этого понятия	1	1
438	в расчет	1	1
439	в поэзии	1	1
440	так по	1	1
441	одно из	4	1
442	для него	5	1
443	и их	1	1
444	могло бы	1	1
445	содержания и	1	1
446	не для	1	1
447	отношение к	2	1
448	для меня	1	1
449	даже при	1	1
450	не случайно	1	1
451	на их	1	1
452	в других	1	1
453	за которыми	2	1
454	и только	1	1
455	или иной	3	1
456	и прежде	2	1
457	и между	1	1
458	позволяет себе	1	1
459	и др	1	1
460	до бесчувствия	1	1
461	одной стороны	4	1
462	и составляет	1	1
463	человек в	1	1
464	формируется в	2	1
465	только от	1	1
466	и том	1	1
467	решения вопроса	1	1
468	и слово	1	1
469	что существенно	1	1
470	в одно	1	1
471	более чем	2	1
472	решительно не	1	1
473	можно утверждать	1	1
474	речь не	1	1
475	что первая	1	1
476	по своему	1	1
477	не был	1	1
478	такого рода	9	1
479	ведет к	3	1
480	и формируется	1	1
481	и там	1	1
482	к настоящему	1	1
483	когда он	1	1
484	к чему	1	1
485	в это	1	1
486	быть и	1	1
487	той мере	1	1
488	в книге	1	1
489	более того	1	1
490	не знаем	1	1
491	случая все	1	1
492	в голову	1	1
493	обращается к	1	1
494	в ряду	2	1
495	в литературной	1	1
496	своих частей	1	1
497	же к	1	1
498	в этих	3	1
499	я в	5	1
500	или не	1	1
501	может и	2	1
502	в период	4	1
503	о своем	1	1
504	между ними	1	1
505	возможно более	1	1
506	который не	2	1
507	в искусстве	1	1
508	к подобным	1	1
509	мысли не	1	1
510	как на	3	1
511	которая не	1	1
