N	2gram	Losev_Prob_3	Istorich
267	и пусть	1	2
268	есть на	1	2
269	в тех	3	2
270	происходит в	2	2
271	да и	5	2
272	по существу	2	2
273	здесь имеется	1	2
274	о его	2	2
275	на смерть	1	2
276	и часто	1	2
277	или в	4	2
278	то не	1	2
279	его уже	1	2
280	будто бы	3	2
281	в мифе	3	2
282	сказать что	16	2
283	не что	4	2
284	это так	2	2
285	ее в	1	2
286	значения этого	1	1
287	относится и	2	1
288	сам по	6	1
289	дело вовсе	2	1
290	он может	1	1
291	это и	7	1
292	говорилось выше	2	1
293	или по	4	1
294	почти всегда	2	1
295	не имеют	4	1
296	выражается в	3	1
297	оно было	1	1
298	едва ли	5	1
299	почему же	1	1
300	то самое	1	1
301	и этот	1	1
302	и за	2	1
303	и могут	2	1
304	а как	2	1
305	есть не	5	1
306	здесь нам	1	1
307	и о	5	1
308	в семье	1	1
309	пока только	2	1
310	имеет свою	3	1
311	говорить о	3	1
312	только самый	1	1
313	здесь необходимо	1	1
314	но чтобы	1	1
315	похожи на	1	1
316	себе а	3	1
317	же что	1	1
318	из действительности	1	1
319	и он	1	1
320	становиться на	1	1
321	который может	1	1
322	в отличие	2	1
323	по линии	1	1
324	он сам	4	1
325	со словами	1	1
326	говорят только	1	1
327	от его	2	1
328	имеет здесь	1	1
329	чем это	1	1
330	но как	4	1
331	а только	5	1
332	не то	2	1
333	теряет свой	1	1
334	только при	4	1
335	в сторону	1	1
336	остается то	1	1
337	а он	1	1
338	ответ на	1	1
339	отличие от	3	1
340	отнюдь не	10	1
341	в истории	1	1
342	не видно	1	1
343	до его	1	1
344	однако не	1	1
345	и той	1	1
346	просто как	2	1
347	всего изложенного	1	1
348	и как	3	1
349	было только	1	1
350	и тот	1	1
351	говорит об	1	1
352	и к	6	1
353	себе не	2	1
354	следующим образом	1	1
355	от этого	1	1
356	именно эта	1	1
357	в этот	1	1
358	еще на	2	1
359	как то	1	1
360	в целом	6	1
361	так или	1	1
362	и и	1	1
363	о добродетели	1	1
364	остановиться на	1	1
365	говорит не	1	1
366	друг от	2	1
367	но на	1	1
368	еще одна	1	1
369	они слишком	1	1
370	образ и	3	1
371	как оно	3	1
372	которые находятся	1	1
373	с указания	1	1
374	свою собственную	3	1
375	станет ясным	1	1
376	не связан	1	1
377	никакому сомнению	1	1
378	этого вопроса	1	1
379	несколько ниже	1	1
380	одной и	1	1
381	что ни	1	1
382	но дело	1	1
383	так например	1	1
384	это один	1	1
385	конца и	1	1
386	с собой	3	1
387	не скажет	1	1
388	связанные с	1	1
389	них не	1	1
390	для своей	1	1
391	иногда до	1	1
392	входит в	1	1
393	это было	2	1
394	который и	1	1
395	а это	3	1
396	или другого	3	1
397	для них	2	1
398	но уже	3	1
399	в них	1	1
400	на второй	1	1
401	далеко не	1	1
402	не всегда	1	1
403	к чему-нибудь	1	1
404	несмотря на	1	1
405	к своему	1	1
406	есть он	2	1
407	ясно из	1	1
408	не будут	2	1
409	на дорогу	1	1
410	в своей	5	1
411	что такое	3	1
412	на глаза	1	1
413	наших дней	1	1
414	это делает	1	1
415	на ступени	2	1
416	еще нет	2	1
417	к одному	1	1
418	прийти к	1	1
419	делает вид	1	1
420	мы теперь	2	1
421	только определенным	1	1
422	но эта	3	1
423	а есть	1	1
424	интересный случай	1	1
425	тем не	10	1
426	что никакой	2	1
427	а а	1	1
428	бы быть	3	1
429	или это	1	1
430	по себе	25	1
431	даже в	1	1
432	и связанные	1	1
433	нас к	2	1
434	и очень	3	1
435	этого делать	1	1
436	вещи не	1	1
437	не менее	10	1
438	вплоть до	1	1
439	или что	1	1
440	мы пока	1	1
441	от нас	2	1
442	есть а	2	1
443	как о	5	1
444	и вместо	1	1
445	это нам	1	1
446	миф или	1	1
447	что их	2	1
448	в то	9	1
449	которого он	1	1
450	и над	1	1
451	только не	1	1
452	или еще	1	1
453	однако если	3	1
454	казалось бы	1	1
455	правда в	1	1
456	отметим еще	1	1
457	при наличии	1	1
458	часто бывает	3	1
459	не назван	1	1
460	и отражает	1	1
461	исследования мы	1	1
462	во всем	1	1
463	и после	2	1
464	ряд отдельных	2	1
465	мы бы	1	1
466	в процессе	2	1
467	до того	1	1
468	так то	1	1
469	не вполне	1	1
470	именно потому	3	1
471	что на	1	1
472	в каком	4	1
473	тех случаях	1	1
474	у нас	10	1
475	это могло	1	1
476	такие же	1	1
477	нужно уметь	1	1
478	и нисколько	1	1
479	мы встречаем	1	1
480	если его	3	1
481	не могут	1	1
482	во все	1	1
483	как только	3	1
484	еще яснее	1	1
485	указывает на	7	1
486	всегда есть	2	1
487	которой она	3	1
488	только одну	1	1
489	если же	3	1
490	этим самым	1	1
491	лес только	1	1
492	из всего	1	1
493	сама же	3	1
494	как мы	8	1
495	от друга	2	1
496	населения и	1	1
497	всего этого	1	1
498	без всякого	3	1
499	с каким	1	1
500	в пределах	1	1
501	в дальнейшем	1	1
502	идет речь	3	1
503	один образ	1	1
504	сказка или	1	1
505	особенно в	1	1
506	д все	1	1
507	к тем	1	1
508	том как	2	1
509	остается только	2	1
510	является в	2	1
511	о котором	1	1
512	с ним	7	1
513	образом в	1	1
514	образе или	1	1
515	она часто	1	1
516	это вполне	2	1
517	только абстрактные	1	1
518	там же	1	1
519	вопрос до	1	1
520	ее и	2	1
521	и во	2	1
522	а во	1	1
523	от него	2	1
524	все в	1	1
525	связь между	1	1
526	или иначе	1	1
527	вся эта	3	1
528	которые мы	3	1
529	видели выше	2	1
530	там и	3	1
531	нуждается в	1	1
532	отметить что	1	1
533	есть с	2	1
534	быть даже	3	1
535	и окончательно	1	1
536	ли здесь	1	1
537	и следовательно	2	1
538	может иметь	3	1
539	спросим себя	1	1
540	значит что	7	1
541	бросается в	1	1
542	в частности	2	1
543	быть и	3	1
544	сделать это	1	1
545	всякого рода	4	1
546	они его	1	1
547	этот вопрос	3	1
548	собой не	1	1
549	к их	2	1
550	и действительно	1	1
551	волки и	1	1
552	она обладает	2	1
553	это означает	1	1
554	который в	2	1
555	было обнаружить	1	1
556	с которыми	2	1
557	для всех	1	1
558	испытание и	1	1
559	переходит в	2	1
560	одна с	2	1
561	уже не	7	1
562	не можем	1	1
563	если мы	16	1
564	только на	5	1
565	случай когда	1	1
566	свидетельствует о	1	1
567	и других	1	1
568	ни с	4	1
569	этом в	1	1
570	роль и	2	1
571	мы рассматривали	1	1
572	себе в	1	1
573	никто не	2	1
574	могло бы	3	1
575	представлений о	1	1
576	главе о	1	1
577	вовсе не	37	1
578	они сами	1	1
579	друг друга	2	1
580	но что	2	1
581	много и	2	1
582	было а	1	1
583	и им	1	1
584	она имеет	1	1
585	ее на	1	1
586	он этой	1	1
587	такие которые	1	1
588	может рассматриваться	1	1
589	доходит до	2	1
590	только сказать	1	1
591	к самым	1	1
592	не хочет	1	1
593	есть то	3	1
594	не связано	1	1
595	себе представить	1	1
596	мы это	1	1
597	и можно	2	1
598	и эту	1	1
599	нельзя сказать	2	1
600	и между	1	1
601	животные в	2	1
602	такое же	1	1
603	в природе	2	1
604	мы еще	1	1
605	в настоящем	3	1
606	что не	1	1
607	или понимать	1	1
608	только по	1	1
609	них и	1	1
610	и стал	1	1
611	она является	1	1
612	до конца	1	1
613	ничем не	2	1
614	понимать как	3	1
615	и непосредственно	1	1
616	своего рода	1	1
617	жизнь в	3	1
618	подобного рода	3	1
619	о чем	2	1
620	далеко еще	1	1
621	в одно	1	1
622	основные вехи	1	1
623	и потому	7	1
624	много однако	1	1
625	это одно	1	1
626	в европе	1	1
627	требует от	1	1
628	под эту	1	1
629	не сами	1	1
630	в брак	1	1
631	начала до	1	1
632	по своему	2	1
633	настоящем смысле	1	1
634	он говорит	1	1
635	что за	1	1
636	быть несколько	1	1
637	а если	1	1
638	в той	3	1
639	что же	8	1
640	остается в	1	1
641	там где	1	1
642	это значит	4	1
643	в уже	1	1
644	быть не	1	1
645	указанием на	1	1
646	этого слова	5	1
647	с этой	3	1
648	к понятию	2	1
649	что фактически	1	1
650	только для	1	1
651	есть знак	1	1
652	внутри которой	1	1
653	можно назвать	1	1
654	например у	1	1
655	в более	1	1
656	этот образ	1	1
657	случаях когда	1	1
658	указать на	1	1
659	ли в	1	1
660	при таком	2	1
661	в саду	1	1
662	в результате	2	1
663	это как	1	1
664	неясно а	1	1
665	она уже	3	1
666	но когда	2	1
667	особого рода	1	1
668	у них	2	1
669	бы он	1	1
670	указания на	3	1
671	чтобы его	1	1
672	ни к	3	1
673	стороны в	1	1
674	наоборот все	1	1
675	на одно	2	1
676	все они	2	1
677	на более	1	1
678	по пути	1	1
679	же в	3	1
680	к самому	2	1
681	к какому	2	1
682	героев то	1	1
683	они весьма	1	1
684	она сама	1	1
685	то хотя	1	1
686	по одному	1	1
687	является и	1	1
688	бы его	1	1
689	из этого	3	1
690	в самом	3	1
691	только о	3	1
692	самое что	1	1
693	героя в	2	1
694	и состоит	2	1
695	но еще	1	1
696	а может	2	1
697	к этому	1	1
698	в таком	5	1
699	является если	1	1
