N	2gram	Vinokur_Ku_3	Problemy
136	в виду	8	3
137	он сам	1	3
138	мы будем	1	3
139	за пределы	2	3
140	в одной	1	3
141	кроме того	2	3
142	когда он	2	3
143	и к	3	3
144	более или	2	3
145	тому же	3	3
146	чем у	1	3
147	есть конечно	2	3
148	это не	3	3
149	такой же	2	3
150	или менее	2	3
151	и их	1	3
152	в кавычки	1	3
153	в их	6	3
154	образом и	1	3
155	не должна	1	3
156	зрения и	1	3
157	даже в	1	3
158	в отношении	3	3
159	она не	3	3
160	на него	3	3
161	ничего не	6	3
162	слова как	2	3
163	во всем	1	3
164	для другого	1	3
165	могут быть	6	3
166	той или	5	3
167	не менее	12	3
168	можно было	11	3
169	так и	6	3
170	если бы	8	3
171	и здесь	2	3
172	в различных	2	3
173	между тем	4	3
174	что и	6	3
175	и только	3	3
176	его в	2	3
177	тот же	6	3
178	и ее	1	3
179	уже не	8	3
180	в виде	1	3
181	тем что	5	3
182	к самому	1	3
183	или иной	7	3
184	по своим	1	3
185	ни на	2	3
186	по существу	3	3
187	но для	3	3
188	все же	5	3
189	и для	1	3
190	в эту	1	3
191	не знает	2	3
192	другой стороны	3	3
193	того же	4	3
194	в последнем	1	3
195	есть и	1	3
196	я и	3	2
197	ту же	1	2
198	отношения к	1	2
199	чтобы не	2	2
200	самый предмет	1	2
201	тем же	2	2
202	почти всегда	1	2
203	на материале	2	2
204	себе как	1	2
205	и о	4	2
206	вопрос о	11	2
207	время как	1	2
208	на себя	2	2
209	от друга	1	2
210	мы и	1	2
211	то это	3	2
212	для наших	1	2
213	собою и	1	2
214	и говорить	2	2
215	не нужно	1	2
216	быть в	2	2
217	в сторону	1	2
218	отношение к	3	2
219	друг от	1	2
220	как в	4	2
221	с этим	1	2
222	целый ряд	4	2
223	и как	2	2
224	зрения как	1	2
225	в первом	5	2
226	бы и	3	2
227	что это	3	2
228	в целом	4	2
229	же слово	1	2
230	бы не	3	2
231	из этих	5	2
232	литературной речи	3	2
233	им в	1	2
234	нами в	1	2
235	как он	2	2
236	но на	3	2
237	на том	2	2
238	данное слово	1	2
239	слова т	1	2
240	но все	2	2
241	сознание и	1	2
242	конечно в	1	2
243	речь а	1	2
244	входит в	1	2
245	ко второму	1	2
246	которая как	1	2
247	он есть	1	2
248	известно что	1	2
249	ни в	3	2
250	он является	1	2
251	и вы	1	2
252	слова что	1	2
253	для чего	1	2
254	не место	1	2
255	для своих	1	2
256	слово а	1	2
257	том что	11	2
258	и при	2	2
259	что такое	4	2
260	два слова	1	2
261	в такой	1	2
262	их сознания	2	2
263	есть свой	1	2
264	в которых	3	2
265	мысли и	2	2
266	значение для	1	2
267	и то	1	2
268	а вот	2	2
269	раз и	2	2
270	речь и	1	2
271	того как	7	2
272	на себе	1	2
273	в процессе	3	2
274	и без	2	2
275	к определенному	1	2
276	тем не	9	2
277	а лишь	3	2
278	из истории	1	2
279	и эта	1	2
280	что на	3	2
281	у нас	10	2
282	лежит в	1	2
283	я сам	1	2
284	отличается от	2	2
285	должны быть	1	2
286	здесь мы	1	2
287	всего этого	3	2
288	без всякого	1	2
289	представим себе	1	2
290	то время	1	2
291	мы наблюдаем	1	2
292	все из	1	2
293	это вовсе	1	2
294	для этого	6	2
295	форме в	1	2
296	произведения как	1	2
297	из рассказа	1	2
298	которого оно	1	2
299	от них	1	2
300	и следует	2	2
301	того что	11	2
302	этом смысле	1	2
303	быть и	1	2
304	но так	1	2
305	к различным	1	2
306	словом и	1	2
307	в стороне	1	2
308	и так	1	2
309	двух точек	1	2
310	конечно не	2	2
311	не входит	1	2
312	уже в	3	2
313	если мы	7	2
314	то и	2	2
315	формулы и	1	2
316	в поэзии	5	2
317	а то	2	2
318	речь в	2	2
319	может служить	2	2
320	дело и	1	2
321	каждый из	1	2
322	именно как	1	2
323	знает лишь	1	2
324	как же	3	2
325	а с	3	2
326	и др	1	2
327	что не	4	2
328	и пр	3	2
329	превращается в	1	2
330	материал в	1	2
331	они могут	1	2
332	так же	2	2
333	по своему	2	2
334	в первой	1	2
335	слов в	1	2
336	например в	1	2
337	этого слова	4	2
338	высказывания и	1	2
339	между собой	1	2
340	себе еще	1	2
341	для нас	4	2
342	лишь как	1	2
343	еще более	2	2
344	хотя бы	9	2
345	укладывается в	1	2
346	отношении к	1	2
347	не есть	3	2
348	с ними	1	2
349	сказать что	7	2
350	речи как	3	2
351	как слово	2	2
352	он пишет	2	2
353	который не	1	2
354	значение в	2	2
355	в таком	4	2
356	во всяком	2	2
357	смысле слова	2	1
358	если б	1	1
359	вопрос мы	1	1
360	же принципы	1	1
361	в движение	1	1
362	лишь после	1	1
363	таком случае	2	1
364	и через	2	1
365	е как	3	1
366	на самом	3	1
367	это и	3	1
368	и должны	1	1
369	и есть	5	1
370	п так	1	1
371	далее и	1	1
372	между двумя	1	1
373	в чисто	1	1
374	подхода к	2	1
375	к учению	1	1
376	все те	2	1
377	собственном смысле	2	1
378	уже по	1	1
379	делают его	1	1
380	есть не	3	1
381	бы уже	2	1
382	для достижения	1	1
383	или наоборот	1	1
384	он знает	1	1
385	нуждаются в	1	1
386	же как	1	1
387	до крайности	2	1
388	именно к	1	1
389	не даром	1	1
390	такое положение	1	1
391	но она	1	1
392	и тем	6	1
393	конечно и	1	1
394	бы сказать	3	1
395	литературы и	1	1
396	в прямой	1	1
397	это возможно	1	1
398	это действительно	1	1
399	бы то	1	1
400	иногда бывает	1	1
401	тем как	1	1
402	то мы	3	1
403	вполне и	1	1
404	с одной	4	1
405	то он	3	1
406	но как	3	1
407	же на	1	1
408	точка зрения	4	1
409	очевидно и	1	1
410	функции слова	2	1
411	в общем	6	1
412	менее всего	1	1
413	для всякой	1	1
414	нет и	1	1
415	учение о	2	1
416	конечно совершенно	1	1
417	е для	1	1
418	в собственном	1	1
419	идет о	1	1
420	дело идет	1	1
421	в рамках	5	1
422	одном из	1	1
423	поэтому-то и	1	1
424	этом его	1	1
425	что как	3	1
426	и понимания	1	1
427	двух разных	1	1
428	гораздо существеннее	1	1
429	литературного жанра	1	1
430	увидим что	2	1
431	чего же	1	1
432	впечатление что	1	1
433	примеров достаточно	1	1
434	тон в	1	1
435	в нашем	7	1
436	того этот	1	1
437	которые в	4	1
438	самое это	2	1
439	речи но	3	1
440	все слова	1	1
441	чтобы тем	1	1
442	слово это	2	1
443	не могла	1	1
444	свой материал	1	1
445	а вовсе	1	1
446	все они	2	1
447	и если	2	1
448	достаточный материал	1	1
449	для выделения	1	1
450	что она	5	1
451	есть одна	1	1
452	сказать в	1	1
453	а скорее	1	1
454	он все	1	1
455	читателя в	1	1
456	формы но	2	1
457	или иному	1	1
458	не к	1	1
459	в корне	2	1
460	строить свою	1	1
461	так уж	1	1
462	у пушкина	1	1
463	на этом	2	1
464	будем говорить	1	1
465	но дело	1	1
466	может понять	1	1
467	однако в	2	1
468	фразы с	1	1
469	смысла слово	1	1
470	то ни	1	1
471	что все	2	1
472	употреблять в	1	1
473	и дальше	2	1
474	оттенок в	1	1
475	с целью	2	1
476	что дают	1	1
477	и лучше	1	1
478	с другими	2	1
479	друг другу	1	1
480	как к	2	1
481	деле в	1	1
482	по природе	1	1
483	и иных	1	1
484	и мы	1	1
485	я все	2	1
486	приходит в	2	1
487	он приходит	1	1
488	ведь в	1	1
489	стоит на	1	1
490	что сама	1	1
491	и пожалуй	1	1
492	далеко что	1	1
493	все равно	1	1
494	образ мы	1	1
495	но лишь	1	1
496	в ее	4	1
497	не всегда	1	1
498	и уже	1	1
499	несмотря на	1	1
500	о чем	2	1
501	значит не	3	1
502	чем в	2	1
503	быть также	1	1
504	мере не	2	1
505	в научной	1	1
506	убедиться что	4	1
507	остается в	2	1
508	не мог	1	1
509	же я	1	1
510	в г	1	1
511	мысль а	1	1
512	достаточно все	1	1
513	к главному	1	1
514	свою речь	1	1
515	мы конечно	1	1
516	это только	1	1
517	бы привести	2	1
518	она в	1	1
519	что до	1	1
520	и решается	1	1
521	в частном	1	1
522	от его	1	1
523	важно не	1	1
524	точку зрения	2	1
525	по крайней	1	1
526	бы о	1	1
527	слово т	1	1
528	и делают	1	1
529	в степени	1	1
530	здесь следовательно	1	1
531	вернемся к	2	1
532	что есть	2	1
533	все для	1	1
534	так он	1	1
535	стоит в	1	1
536	дня и	1	1
537	бы сразу	1	1
538	или что	1	1
539	в таких	2	1
540	что с	1	1
541	есть прежде	1	1
542	меня не	1	1
543	тогда когда	4	1
544	ее с	1	1
545	в основе	1	1
546	само по	1	1
547	о них	4	1
548	оттенки в	2	1
549	того чтобы	11	1
550	значение этого	1	1
551	в структуре	3	1
552	это еще	2	1
553	не могло	1	1
554	для всего	1	1
555	только не	1	1
556	не имеет	3	1
557	следовательно и	1	1
558	о самой	1	1
559	нельзя не	2	1
560	так далеко	1	1
561	а во	1	1
562	по своей	1	1
563	пушкина но	1	1
564	и после	1	1
565	нам важно	1	1
566	связи с	6	1
567	что речь	1	1
568	только с	1	1
569	их по	1	1
570	форма является	1	1
571	языка в	6	1
572	п в	3	1
573	да рядом	2	1
574	но вся	1	1
575	же самое	1	1
576	одного слова	1	1
577	всего в	1	1
578	вот беда	1	1
579	как стремление	1	1
580	это а	1	1
581	когда они	1	1
582	на это	1	1
583	им для	1	1
584	решается в	1	1
585	но только	1	1
586	у себя	1	1
587	но по	1	1
588	как не	1	1
589	так в	2	1
590	в письменной	2	1
591	новый оттенок	1	1
592	она игнорирует	1	1
593	те же	7	1
594	стилистическое значение	1	1
595	не с	2	1
596	здесь как	2	1
597	стилистика в	2	1
598	отсюда и	1	1
599	мог бы	2	1
600	и каждый	1	1
601	понятно что	1	1
602	жанра в	1	1
603	которая в	1	1
604	разных типов	1	1
605	вот это	1	1
606	в смысле	1	1
607	зрения на	3	1
608	решенным и	1	1
609	типа в	2	1
610	но мы	2	1
611	образа как	1	1
612	не стоит	1	1
613	социального общения	1	1
614	после того	6	1
615	можно сказать	2	1
616	может не	1	1
617	д но	1	1
618	не выходит	1	1
619	нас в	3	1
620	от него	1	1
621	не умеет	1	1
622	смысле не	1	1
623	этих слов	3	1
624	и всякая	1	1
625	во втором	1	1
626	в языке	7	1
627	говорит он	1	1
628	сюда же	1	1
629	е если	1	1
630	крайней мере	1	1
631	исключительно важное	1	1
632	о предмете	1	1
633	сочетания слов	1	1
634	может иметь	3	1
635	она может	2	1
636	но тут	1	1
637	в каких	1	1
638	действительности не	1	1
639	что здесь	1	1
640	дела это	1	1
641	лишь часть	1	1
642	один из	4	1
643	мы видим	1	1
644	одной из	1	1
645	пусть они	1	1
646	в какой	3	1
647	то в	3	1
648	и действительно	3	1
649	еще и	2	1
650	очень много	2	1
651	особенности и	1	1
652	иной степени	1	1
653	зато с	1	1
654	всяком случае	1	1
655	никакого реального	1	1
656	именно на	2	1
657	в качестве	2	1
658	раз в	1	1
659	вопроса о	3	1
660	иной форме	1	1
661	своим собственным	1	1
662	слове а	1	1
663	только слово	2	1
664	к слову	1	1
665	здесь же	1	1
666	или даже	1	1
667	в данной	3	1
668	и обратно	1	1
669	за ним	1	1
670	конечно лишь	1	1
671	возможно в	1	1
672	мы знаем	1	1
673	совершенно особая	1	1
674	в известной	1	1
675	котором все	1	1
676	мы находим	3	1
677	иначе как	1	1
678	я в	3	1
679	содержания а	1	1
680	не о	2	1
681	но что	1	1
682	не случайно	4	1
683	вводит в	1	1
684	вообще можно	1	1
685	не говорит	1	1
686	как будто	1	1
687	в ответе	1	1
688	и делает	1	1
689	русский язык	4	1
690	и строго	1	1
691	о которых	1	1
692	остается за	1	1
693	не было	4	1
694	были бы	4	1
695	одной стороны	4	1
696	и тех	1	1
697	а именно	3	1
698	понимали и	1	1
699	такое же	1	1
700	один и	2	1
701	на ней	1	1
702	конечно далеко	1	1
703	что для	1	1
704	более интересна	1	1
705	связано с	1	1
706	другому и	1	1
707	смысла и	1	1
708	основной вопрос	1	1
709	которых мы	1	1
710	новых слов	1	1
711	и непосредственно	1	1
712	все время	1	1
713	а ведь	1	1
714	весь его	1	1
715	а так	1	1
716	не то	2	1
717	структуре слова	3	1
718	есть лишь	1	1
719	совершенно очевидно	1	1
720	и ты	1	1
721	и слово	1	1
722	лишь тогда	1	1
723	в связи	5	1
724	совершенно иное	1	1
725	с помощью	6	1
726	не видит	1	1
727	на этой	1	1
728	следовало бы	1	1
729	входить в	1	1
730	вместе с	2	1
731	материалу в	1	1
732	это те	2	1
733	и потому	1	1
734	как это	7	1
735	речь не	1	1
736	учению о	1	1
737	из которых	1	1
738	не знал	1	1
739	смысле этого	2	1
740	это есть	1	1
741	указание на	1	1
742	форма в	1	1
743	как речь	1	1
744	материал для	2	1
745	ли не	1	1
746	и придают	1	1
747	этих отношений	1	1
748	сплошь да	2	1
749	разговорного языка	1	1
750	занимает в	1	1
751	о его	1	1
752	своих пределов	1	1
753	в начале	1	1
754	не любил	1	1
755	но с	1	1
756	слове и	1	1
757	которых он	1	1
758	она знает	1	1
759	изменения в	1	1
760	этот процесс	1	1
761	мы сразу	1	1
762	и от	1	1
763	от мысли	1	1
764	остается тем	1	1
765	тем более	5	1
766	о котором	1	1
767	в двух	2	1
768	совершенно иной	2	1
769	с двух	1	1
770	в большей	2	1
771	дана в	1	1
772	наоборот все	1	1
773	или несколько	1	1
774	же в	1	1
775	есть уже	1	1
776	в равной	1	1
777	но вот	1	1
778	за этим	1	1
779	по поводу	3	1
780	е в	2	1
781	за исключением	1	1
782	на более	1	1
783	они как	1	1
784	же относится	1	1
785	по одному	1	1
786	типа и	1	1
787	очень хорошая	1	1
788	в кругу	2	1
789	и другой	1	1
790	от души	1	1
791	эти слова	2	1
792	работы этого	1	1
793	интересна что	1	1
794	но автор	1	1
795	дают достаточный	1	1
796	а может	1	1
797	все что	1	1
798	и другие	1	1
799	этой точки	1	1
800	это в	2	1
801	к этому	1	1
802	и начнем	1	1
803	как на	8	1
804	том числе	2	1
805	они не	3	1
