N	2gram	Vinokur_Ku_1	FransuaR
570	вероятно не	1	1
571	в подобных	1	1
572	почву для	1	1
573	именно поэтому	2	1
574	мы находим	1	1
575	нет ничего	1	1
576	в частности	4	1
577	в переводе	1	1
578	эта идея	1	1
579	я уже	1	1
580	как это	3	1
581	мы говорим	2	1
582	к себе	4	1
583	общего с	1	1
584	что теперь	1	1
585	xix века	5	1
586	так называемая	2	1
587	он говорит	1	1
588	лицом к	1	1
589	с некоторыми	1	1
590	применении к	1	1
591	в тех	4	1
592	и там	1	1
593	содержат в	1	1
594	первом случае	1	1
595	для человека	1	1
596	из этой	1	1
597	образом на	1	1
598	чтобы рассказать	1	1
599	многих других	1	1
600	как целое	1	1
601	в каждую	1	1
602	мы сказали	1	1
603	с этой	2	1
604	слова и	4	1
605	еще раз	1	1
606	сейчас же	1	1
607	несколько слов	3	1
608	является для	1	1
609	в основном	1	1
610	только для	1	1
611	и таким	1	1
612	между прочим	2	1
613	в начале	1	1
614	я от	1	1
615	и где	1	1
616	при всем	1	1
617	в одно	1	1
618	это уже	1	1
619	на улице	2	1
620	и философы	1	1
621	в речи	3	1
622	лишь как	2	1
623	с уже	1	1
624	тем более	2	1
625	указывает на	1	1
626	по пути	1	1
627	тем областям	1	1
628	в системе	3	1
629	может и	1	1
630	свое значение	1	1
631	между ними	2	1
632	сказать что	1	1
633	ведь он	1	1
634	дело с	1	1
635	к его	1	1
636	в последнем	2	1
637	не что	1	1
638	i гл	1	1
639	перед нею	1	1
640	в каком	2	1
641	речи как	1	1
642	также не	1	1
643	ее в	2	1
644	в своих	1	1
645	их появление	1	1
646	как на	3	1
647	обороты речи	1	1
648	они не	3	1
