N	2gram	Vygotskiy__6	Hudozhes
271	на основе	4	1
272	когда у	1	1
273	отнюдь не	1	1
274	в истории	1	1
275	речи именно	1	1
276	в центре	1	1
277	от друга	1	1
278	с некоторыми	1	1
279	с осознания	2	1
280	перед нами	1	1
281	ином отношении	1	1
282	неизмеримо более	1	1
283	тем же	1	1
284	самом начале	4	1
285	силе и	1	1
286	от этого	3	1
287	могли бы	9	1
288	только то	3	1
289	привести к	1	1
290	что это	1	1
291	из этих	3	1
292	одном случае	1	1
293	в известном	1	1
294	раз в	3	1
295	нас на	1	1
296	отношение между	3	1
297	образует как	1	1
298	ее как	1	1
299	на то	4	1
300	в случае	3	1
301	говоря только	1	1
302	на его	3	1
303	исходит из	2	1
304	что она	1	1
305	достижения в	1	1
306	все это	2	1
307	ключ к	2	1
308	тем и	3	1
309	все перечисленные	1	1
310	в первую	3	1
311	в понимании	1	1
312	говоря различные	1	1
313	к одному	2	1
314	отношений между	10	1
315	но оказывается	1	1
316	содержит в	1	1
317	и предполагает	1	1
318	подобно тому	1	1
319	является не	2	1
320	или иных	1	1
321	фразы с	1	1
322	бы они	1	1
323	что все	5	1
324	в совершенно	2	1
325	речь в	2	1
326	собой с	1	1
327	а по	3	1
328	не с	2	1
329	все их	1	1
330	это было	1	1
331	первую очередь	3	1
332	и семантической	2	1
333	было бы	9	1
334	он ни	1	1
335	не совпадает	2	1
336	зрения и	1	1
337	рядом с	1	1
338	как видно	1	1
339	его сознании	1	1
340	первые два	1	1
341	речь о	1	1
342	он и	1	1
343	этого уровня	1	1
344	обратимся к	1	1
345	вещами и	1	1
346	и становится	1	1
347	места в	1	1
348	ее внутренней	1	1
349	лежат в	2	1
350	в такой	2	1
351	и без	1	1
352	за которым	1	1
353	в котором	2	1
354	иного типа	1	1
355	еще нет	1	1
356	к предмету	6	1
357	на каждом	1	1
358	до последнего	1	1
359	от его	1	1
360	всякий раз	3	1
361	не путем	1	1
362	значение для	3	1
363	обнаруживает свою	4	1
364	новых форм	1	1
365	для данного	3	1
366	который всегда	1	1
367	друг другу	2	1
368	более сложные	2	1
369	в прошлом	1	1
370	не могли	5	1
371	в конце	2	1
372	и наоборот	1	1
373	не должно	1	1
374	том же	5	1
375	мы встречаемся	1	1
376	случае мы	1	1
377	нас к	4	1
378	на один	1	1
379	слова б	1	1
380	ее не	1	1
381	другом но	1	1
382	не имеет	6	1
383	на котором	2	1
384	что такое	3	1
385	к этим	1	1
386	к изучению	1	1
387	которого он	1	1
388	когда они	1	1
389	и внутренней	1	1
390	в систему	1	1
391	но только	2	1
392	это еще	1	1
393	он мог	2	1
394	казалось бы	2	1
395	только и	1	1
396	поскольку оно	1	1
397	при наличии	1	1
398	иными словами	1	1
399	своей природе	4	1
400	не говорит	1	1
401	и является	2	1
402	и теперь	1	1
403	связи с	3	1
404	из того	5	1
405	не по	3	1
406	и оказывается	2	1
407	входят в	2	1
408	него но	1	1
409	в каком	1	1
410	этот закон	2	1
411	в четвертом	2	1
412	и здесь	3	1
413	деятельности и	1	1
414	в момент	1	1
415	этом отношение	1	1
416	разрыв между	2	1
417	когда мы	6	1
418	с логической	1	1
419	он еще	1	1
420	ли не	1	1
421	предметов в	3	1
422	его за	1	1
423	и развития	6	1
424	совпадает со	1	1
425	определить и	1	1
426	в каждом	3	1
427	на это	1	1
428	и своя	1	1
429	в настоящее	1	1
430	говорит о	1	1
431	должен быть	1	1
432	опираясь на	1	1
433	на помощь	1	1
434	как мы	10	1
435	точно так	1	1
436	начало нового	1	1
437	к общему	2	1
438	языка и	5	1
439	в собственном	1	1
440	еще два	1	1
441	даже самое	1	1
442	действия и	3	1
443	но мы	3	1
444	то время	6	1
445	вопрос что	1	1
446	значение в	1	1
447	совершается как	2	1
448	как с	2	1
449	котором он	1	1
450	не содержит	1	1
451	переход к	3	1
452	от уровня	1	1
453	те же	3	1
454	в научном	1	1
455	чужой речи	1	1
456	можно только	2	1
457	для этого	2	1
458	означает что	2	1
459	именно потому	2	1
460	ситуации и	1	1
461	сказанного выше	1	1
462	не означает	1	1
463	внимание на	2	1
464	настоящее время	1	1
465	достигается не	1	1
466	одновременно из	1	1
467	в новую	2	1
468	после того	1	1
469	и который	1	1
470	может не	1	1
471	говорят это	1	1
472	на отдельные	1	1
473	всегда может	1	1
474	том или	1	1
475	по типу	2	1
476	эти два	1	1
477	нуждается в	3	1
478	полноту и	1	1
479	от одного	1	1
480	в другой	3	1
481	если он	2	1
482	первых же	1	1
483	может иметь	1	1
484	не требует	1	1
485	эти последние	2	1
486	внутренней стороны	1	1
487	различной для	1	1
488	с системой	1	1
489	с той	1	1
490	на которой	1	1
491	один из	3	1
492	но с	2	1
493	каждой новой	3	1
494	мы видим	7	1
495	тот же	1	1
496	и развитием	5	1
497	дело с	2	1
498	на языке	1	1
499	соответствующих ему	1	1
500	между этими	4	1
501	жить и	1	1
502	и образует	1	1
503	с которыми	1	1
504	так что	6	1
505	от одной	4	1
506	для всех	2	1
507	времени когда	1	1
508	он состоит	1	1
509	значения слов	1	1
510	если мы	2	1
511	языка а	1	1
512	оно в	1	1
513	то и	1	1
514	ребенка подобно	1	1
515	дает ему	1	1
516	мышления и	7	1
517	из них	2	1
518	за ним	2	1
519	и соотношений	1	1
520	представить себе	3	1
521	и остальной	1	1
522	до того	3	1
523	которые одновременно	1	1
524	не для	1	1
525	с этими	1	1
526	так как	10	1
527	и от	2	1
528	должен был	3	1
529	представленных в	1	1
530	логическое отношение	1	1
531	его мысли	3	1
532	по тем	1	1
533	на не	2	1
534	не просто	1	1
535	образом что	1	1
536	встречаемся с	1	1
537	представляют собой	3	1
538	нашем примере	2	1
539	такой текст	1	1
540	и даже	1	1
541	к совокупности	1	1
542	как у	1	1
543	в уме	2	1
544	еще и	1	1
545	наконец в	1	1
546	к более	2	1
547	противоречие между	1	1
548	непосредственно к	1	1
549	к третьему	1	1
550	не решает	2	1
551	из наиболее	1	1
552	более того	2	1
553	зависит от	3	1
554	иной ситуации	1	1
555	и означает	1	1
556	же точно	3	1
557	процесс их	2	1
558	своей структуре	1	1
559	возникновения нового	1	1
560	и том	2	1
561	этим и	1	1
562	не об	1	1
563	мы встречаем	1	1
564	и слово	1	1
565	что основной	1	1
566	в связи	2	1
567	на фоне	3	1
568	является его	1	1
569	только к	3	1
570	вместе с	7	1
571	до этого	1	1
572	в одной	4	1
573	одну из	1	1
574	всем остальным	1	1
575	требует от	3	1
576	не могут	5	1
577	этого слова	2	1
578	является возможность	1	1
579	тому как	1	1
580	ряда и	1	1
581	отдельности и	1	1
582	в состоянии	4	1
583	по собственному	1	1
584	в это	1	1
585	с этой	2	1
586	к понятию	4	1
587	этом случае	2	1
588	в любом	2	1
589	к категории	1	1
590	к объекту	14	1
591	необходимым условием	1	1
592	действительность в	2	1
593	этом и	1	1
594	все же	2	1
595	самое существенное	1	1
596	мысли более	1	1
597	является как	3	1
598	он уже	1	1
599	тех или	1	1
600	каждой из	2	1
601	в более	1	1
602	в следующей	1	1
603	однако оно	1	1
604	если не	1	1
605	совершается в	3	1
606	собственно и	1	1
607	отношений и	2	1
608	в результате	1	1
609	и иного	2	1
610	больше и	1	1
611	и постепенное	1	1
612	для нас	2	1
613	от него	2	1
614	этим законам	1	1
615	бы в	3	1
616	особенности в	1	1
617	в динамике	1	1
618	с не	1	1
619	определенную позицию	1	1
620	предмета и	2	1
621	структурных отношений	1	1
622	но если	4	1
623	того времени	1	1
624	но всегда	1	1
625	к самому	1	1
626	имеет в	1	1
627	может и	1	1
628	как ряд	1	1
629	две стороны	1	1
630	отдает себе	1	1
631	впервые в	1	1
632	в системе	3	1
633	это на	3	1
634	игру в	1	1
635	отношений как	2	1
636	одновременно и	1	1
637	в отдельности	1	1
638	который в	1	1
639	представлена в	1	1
640	устраняется в	1	1
641	включает в	1	1
642	ее в	2	1
643	видим в	2	1
644	и другие	2	1
645	в своих	3	1
646	все что	1	1
647	этой точки	1	1
648	они не	4	1
