N	2gram	Tiupa_Anal_3	Narrotol
209	ни своей	1	2
210	как известно	1	2
211	отношения к	2	2
212	например в	2	2
213	таком случае	1	2
214	и потому	2	2
215	самом деле	2	2
216	в чужой	1	2
217	идет о	1	2
218	статус знания	1	2
219	здесь и	3	2
220	к другому	1	2
221	и до	1	2
222	модальности высказывания	1	2
223	бытийной компетенции	2	2
224	монологизированного слова	1	2
225	она определяется	1	2
226	анекдот не	1	2
227	который в	3	2
228	мы имеем	5	2
229	говорить о	3	2
230	риторика сказания	2	2
231	ему в	1	2
232	между собой	1	2
233	он сам	1	2
234	один голос	1	2
235	иное как	1	2
236	время в	1	2
237	рассказывания а	1	2
238	но как	3	2
239	как справедливо	2	2
240	существенным образом	1	2
241	отношение к	1	2
242	до которого	1	2
243	независимо от	1	2
244	соответствующего жанра	1	2
245	форма авторства	3	2
246	как к	2	2
247	в своем	4	2
248	кто говорит	2	2
249	что касается	3	2
250	рода но	1	2
251	в полном	1	2
252	что по	4	2
253	в противоположность	2	2
254	или иную	1	2
255	всего лишь	8	2
256	он идет	1	2
257	так или	1	2
258	все эти	2	2
259	бы не	1	2
260	всей своей	1	2
261	из анекдота	1	2
262	в известном	1	2
263	коммуникативной ситуации	2	2
264	и тот	1	2
265	роль в	3	2
266	та же	1	2
267	например как	2	2
268	себя и	1	2
269	воспоминаний героя	1	2
270	глядела на	1	2
271	ключ к	3	2
272	они в	1	2
273	не как	2	2
274	до которой	2	2
275	художественного высказывания	2	2
276	за рамки	1	2
277	подобно тому	3	2
278	передачи этого	1	2
279	человека в	1	2
280	значительной степени	2	2
281	но без	1	2
282	подход к	2	2
283	это позиция	1	2
284	говорящего или	2	2
285	а по	1	2
286	все их	1	2
287	его в	3	2
288	того или	1	2
289	сознания к	2	2
290	коммуникативную стратегию	1	2
291	от одного	1	2
292	это не	2	2
293	авторской позиции	2	2
294	в общей	1	2
295	в самую	1	2
296	несмотря на	2	2
297	художественного дискурса	2	2
298	жизни но	1	2
299	и сейчас	1	2
300	с точки	2	2
301	иного нарративного	1	2
302	анекдотического дискурса	2	2
303	однако в	5	2
304	жанры как	2	2
305	даже в	2	2
306	вплоть до	2	2
307	события как	1	2
308	писал он	2	2
309	которого он	2	2
310	коммуникативным событием	2	2
311	ситуации рассказывания	2	2
312	что иное	1	2
313	не могло	1	2
314	себе самом	1	2
315	риторический предел	2	2
316	ничего не	3	2
317	как формы	2	2
318	поскольку оно	1	2
319	имеем дело	4	2
320	как раз	7	2
321	позиции и	2	2
322	их внутреннюю	1	2
323	что на	1	2
324	этического выбора	1	2
325	без исключения	3	2
326	компетенции персонажа	1	2
327	личности в	3	2
328	встречается в	1	2
329	когда мы	2	2
330	дискурса в	2	2
331	следует признать	3	2
332	оно не	1	2
333	говоря словами	2	2
334	то она	1	2
335	в анекдоте	2	2
336	говорит и	3	2
337	компетенция жанра	2	2
338	по сути	2	2
339	в организации	1	2
340	сказание или	2	2
341	в пределах	4	2
342	приводит к	4	2
343	что у	1	2
344	компетенция анекдота	3	2
345	из модификаций	1	2
346	во второй	7	2
347	присутствующего в	1	2
348	индивидуального речевого	2	2
349	> как	3	2
350	о своей	2	2
351	нарушение запрета	1	2
352	в значительной	2	2
353	организации текста	1	2
354	очевидным образом	2	2
355	во всей	1	2
356	и только	1	2
357	этом ряду	2	2
358	не сводится	1	2
359	от всех	1	2
360	в литературе	1	2
361	к сообщаемому	2	2
362	известном смысле	1	2
363	субъекта и	2	2
364	и одновременно	1	2
365	идет по	1	2
366	дело с	3	2
367	общения то	1	2
368	являет собой	3	2
369	сказания это	2	2
370	ни столь	2	2
371	и ее	2	2
372	в сказании	1	2
373	есть в	1	2
374	каждый из	1	2
375	по выражению	1	2
376	конечном счете	2	2
377	но от	1	2
378	ту или	1	2
379	одно из	1	2
380	для него	6	2
381	или даже	1	2
382	речевой акт	1	2
383	не случайно	8	2
384	не понимал	1	2
385	сюжета в	1	2
386	одну из	2	2
387	к которому	1	2
388	и др	1	2
389	говорит о	2	2
390	жанровых форм	1	2
391	не было	3	2
392	ей не	1	2
393	анекдота и	2	2
394	зависит от	1	2
395	его как	3	2
396	наконец в	1	2
397	художественного текста	1	2
398	о чем	4	2
399	приобщение к	1	2
400	из многочисленных	1	2
401	не всегда	3	2
402	главного героя	1	2
403	совершенно очевидно	2	2
404	на чем	1	2
405	какая была	1	2
406	текста в	6	2
407	сути дела	1	2
408	как кажется	1	2
409	в область	1	2
410	в нарративном	1	2
411	а если	1	2
412	тому как	2	2
413	персонажа то	1	2
414	текста как	1	2
415	что мы	2	2
416	в культуре	2	2
417	и для	2	2
418	для автора	1	2
419	стороны адресата	2	2
420	в связи	1	2
421	коммуникативный статус	2	2
422	в результате	5	2
423	мира и	2	2
424	или пишущего	1	2
425	и все	2	2
426	тем более	1	2
427	мифологического предания	2	2
428	хотя в	2	2
429	не от	2	2
430	оказывается всего	1	2
431	речевого замысла	2	2
432	к самому	1	2
433	нами не	1	2
434	определенные типы	1	2
435	это все	1	2
436	между ними	1	2
437	картину мира	1	2
438	притча не	1	2
439	позицию внутренне	1	2
440	одного сознания	1	2
441	совершенно не	2	2
442	в иной	2	2
443	или иного	1	2
444	первом случае	1	2
445	не что	1	2
446	этого слова	2	2
447	себе не	1	2
448	в таком	1	2
449	они не	1	2
450	сообщенному знанию	1	1
451	жанров разграничивающий	1	1
452	воспринимающему сознанию	2	1
453	неотделима от	1	1
454	общенародной сказание	1	1
455	знания аналогичному	1	1
456	могло и	1	1
457	героев бытийная	1	1
458	мире это	1	1
459	того же	5	1
460	слушающих общим	1	1
461	и четвертой	1	1
462	соответственно риторика	1	1
463	преодолевая их	1	1
464	этом остается	1	1
465	на самом	1	1
466	притчей напротив	1	1
467	миропорядок где	1	1
468	противоположным полюсом	1	1
469	говоря жанр	1	1
470	бахтинский подход	1	1
471	представляется бахтинский	1	1
472	ситуации высказывания	1	1
473	него убеждения	1	1
474	это игра	1	1
475	думал о	1	1
476	жанровой схемы	1	1
477	и есть	1	1
478	не признает	1	1
479	адресата притчи	1	1
480	ситуации иным	1	1
481	от нормы	1	1
482	замысла говорящего	1	1
483	слушатель читатель	1	1
484	рассказывающего анекдот	1	1
485	рамках современной	1	1
486	всегда имплицитно	1	1
487	на две	1	1
488	целого спектра	1	1
489	анекдота но	1	1
490	авторские инвенции	1	1
491	определенного типа	1	1
492	видеть в	2	1
493	оно существенным	1	1
494	едва ли	3	1
495	к собственной	2	1
496	с таким	1	1
497	намек на	1	1
498	словесности представляются	1	1
499	в году	3	1
500	уже по	2	1
501	общественных отношений	1	1
502	по его	3	1
503	изустными то	1	1
504	рода механизмом	1	1
505	не выбирают	1	1
506	есть не	2	1
507	событие это	1	1
508	полном его	1	1
509	время жанры	1	1
510	необыкновенное в	1	1
511	рода хоровое	1	1
512	выступает исповедальное	1	1
513	игрового переиначивающего	1	1
514	ставят перед	1	1
515	при анализе	1	1
516	анекдота курьезная	1	1
517	жанровой традиции	2	1
518	их поступки	1	1
519	не рассчитан	1	1
520	нам всегда	1	1
521	сказание моделирует	1	1
522	и примеряя	1	1
523	авторства выше	1	1
524	предполагается ни	1	1
525	раз-влекать их	1	1
526	рассказывать себе	1	1
527	я оказывается	1	1
528	компетенций определенных	1	1
529	случае элиминирования	1	1
530	ни единого	1	1
531	убеждению соучастников	1	1
532	завершенная и	1	1
533	он как	1	1
534	одновременно в	1	1
535	которая своей	1	1
536	всех без	3	1
537	совпадает с	1	1
538	первое может	1	1
539	невымышленные анекдотические	1	1
540	порой фактически	1	1
541	своея воля	1	1
542	мира моделируемая	1	1
543	мы и	1	1
544	в целом	3	1
545	они бытуют	1	1
546	слушателя по	1	1
547	жанров в	1	1
548	письменные формы	1	1
549	события на	1	1
550	притчи явственно	1	1
551	фактический слушатель	1	1
552	статусу тождественно	1	1
553	быть осуществлено	1	1
554	мирового археосюжета	1	1
555	из перечисленных	1	1
556	сказание в	2	1
557	сам по	1	1
558	преступается не	1	1
559	всегда эксплицированного	1	1
560	оно живет	1	1
561	себе а	1	1
562	достойна сказания	1	1
563	целое и	1	1
564	быть проделано	1	1
565	выбора риторический	1	1
566	предносящееся целое	1	1
567	моделирует ролевую	1	1
568	своем составе	1	1
569	к ее	1	1
570	нам представляется	2	1
571	претерпевшего к	1	1
572	него концепты	1	1
573	всякому чья	1	1
574	нейтральное к	1	1
575	если первое	1	1
576	объекта или	1	1
577	анекдота или	1	1
578	нередко встречается	1	1
579	во всех	2	1
580	там и	1	1
581	жанр посрамляющий	1	1
582	по своему	2	1
583	извлечения адресатом	1	1
584	роль судьба	1	1
585	в столь	1	1
586	домонологично оно	1	1
587	в такого	1	1
588	не требует	1	1
589	анекдота это	1	1
590	продуктивный тип	1	1
591	тот или	2	1
592	это бывает	1	1
593	преждевременно поскольку	1	1
594	учета слушателя	1	1
595	первичные определенные	1	1
596	общенародной хвалы	1	1
597	глазами анекдота	1	1
598	о смерти	3	1
599	сообщаемому характерно	1	1
600	мы будем	1	1
601	легко может	1	1
602	определяется креативная	1	1
603	свою жизнь	2	1
604	литературы анекдот	1	1
605	присущей ему	1	1
606	общеизвестные пришел	1	1
607	есть до	1	1
608	передаваемого текста	1	1
609	его завершения	1	1
610	человеческих отношений	1	1
611	художественной словесности	1	1
612	риториках рассматриваемых	1	1
613	отношений анекдот	1	1
614	рода первофеноменами	1	1
615	умершее солнце	1	1
616	притча повествует	1	1
617	друг от	1	1
618	есть нарушение	1	1
619	жанра предполагает	1	1
620	ролевую картину	1	1
621	один и	1	1
622	бытийная компетенция	2	1
623	именовал веком	1	1
624	морализаторскую премудрость	1	1
625	традиционных конвенций	1	1
626	вымышленные но	1	1
627	хоровой сказание	1	1
628	переиначивающего отношения	1	1
629	бахтинским параметрам	1	1
630	диалога и	1	1
631	где притча	1	1
632	предполагает как	1	1
633	премудрость притчевого	1	1
634	всего к	1	1
635	мере в	2	1
636	дискурсе речевой	1	1
637	притчи не	1	1
638	данного коммуникативного	1	1
639	делает героя	1	1
640	инициируемого автором	1	1
641	может оказываться	1	1
642	с чисто	1	1
643	опыта к	1	1
644	от содержания	1	1
645	из уст	1	1
646	и непристойность	1	1
647	припоминая и	1	1
648	человеческого бытия	1	1
649	внутри себя	1	1
650	языковые с	1	1
651	в художественном	1	1
652	сказания отведена	1	1
653	сообщает нечто	1	1
654	другой паремия	1	1
655	вследствие которого	2	1
656	фольклора являет	1	1
657	воля рекоша	1	1
658	кому говорят	1	1
659	названа маской	1	1
660	как нам	5	1
661	аналогичному адресату	1	1
662	общности складывающейся	1	1
663	адресата концепт	1	1
664	анекдота обычно	1	1
665	сказания и	2	1
666	судьбы а	2	1
667	собственно и	1	1
668	могли бы	2	1
669	отграниченная система	1	1
670	запрета есть	1	1
671	этом контексте	1	1
672	предел язык	1	1
673	репродуктивной компетентностью	1	1
674	напомним что	1	1
675	и к	4	1
676	целое внеязыковое	1	1
677	слово анекдота	2	1
678	острота или	1	1
679	или преступается	1	1
680	о поэтике	1	1
681	жанр сказания	1	1
682	тому архаичному	1	1
683	ответную реакцию	1	1
684	которой притча	1	1
685	от этого	1	1
686	не такое	2	1
687	художественными а	1	1
688	в самом	5	1
689	формы их	1	1
690	типическим ситуациям	1	1
691	этого знания	1	1
692	притчи креативная	1	1
693	только вымышленные	1	1
694	классической риторики	1	1
695	фаза партнерства	1	1
696	позволяет говорить	1	1
697	идет не	1	1
698	должен не	1	1
699	референтными компетенциями	1	1
700	посрамляющий умершее	1	1
701	стороны художественной	1	1
702	обратное влияние	1	1
703	маской в.т	1	1
704	модификаций анекдотического	1	1
705	риторика императивного	1	1
706	столь легкую	1	1
707	невозможно рассказывать	1	1
708	способность хранения	1	1
709	монолог в	1	1
710	повествование в	1	1
711	диалогической ситуации	1	1
712	серьезности бахтин	1	1
713	есть профанация	1	1
714	наличии у	1	1
715	тексте но	1	1
716	это разделение	1	1
717	определена как	1	1
718	данном контексте	1	1
719	выбора в	1	1
720	собой некий	1	1
721	занимательное неожиданное	1	1
722	зависим от	1	1
723	содержанию сказания	1	1
724	из его	1	1
725	инициативно личностно	1	1
726	даже будучи	1	1
727	анекдот невозможно	1	1
728	будем забывать	1	1
729	анекдот должен	1	1
730	так сказать	2	1
731	куста последующих	1	1
732	к реализации	1	1
733	от своея	1	1
734	на его	2	1
735	наш взгляд	2	1
736	репродуцирование сообщенный	1	1
737	готовом стабильно	1	1
738	как единого	1	1
739	первофеномены жанров	1	1
740	жизни героя	1	1
741	разъединяет участников	1	1
742	хотят и	1	1
743	дискурсии обладает	1	1
744	ним определенные	1	1
745	поучающего и	1	1
746	смыслополагающей конвенции	1	1
747	определенных возможностей	1	1
748	ролевого обезличенного	1	1
749	или острота	1	1
750	анекдотического персонажа	1	1
751	поведение в	2	1
752	ощущаться завершенная	1	1
753	определенной жанровой	1	1
754	тип высказывания	1	1
755	и свершают	1	1
756	но само	1	1
757	комическая апофегма	1	1
758	формы междуязычны	1	1
759	одновременно резко	1	1
760	предел сказания	1	1
761	нашего высказывания	1	1
762	индивидуальной жизненной	1	1
763	компетенция рассказывающего	1	1
764	только самим	1	1
765	однако он	1	1
766	нем звучит	1	1
767	уже говорилось	2	1
768	риторика окказионального	1	1
769	том чтобы	1	1
770	акт притчевого	1	1
771	острота наизнанку	1	1
772	ошибка оговорка	1	1
773	возможности когда	1	1
774	однозначности и	1	1
775	адресата высказывания	1	1
776	свое время	2	1
777	и ситуации	2	1
778	рассказчика ни	1	1
779	нарративном дискурсе	1	1
780	с максимальной	1	1
781	сплетни то	1	1
782	говорилось выше	1	1
783	именно такова	1	1
784	событиях общенародной	1	1
785	какой бы	1	1
786	признает никакого	1	1
787	типической ситуации	1	1
788	на наш	2	1
789	и по	2	1
790	адресата при	1	1
791	нарративного вкрапления	1	1
792	рекоша но	1	1
793	есть монолог	1	1
794	от других	1	1
795	таким образом	4	1
796	частности форма	1	1
797	композиционно определенное	1	1
798	слушателей преодолевая	1	1
799	жизненного выбора	1	1
800	здесь мы	1	1
801	назидания притча	1	1
802	компетенция наррации	1	1
803	их бытования	1	1
804	текст анекдота	1	1
805	ситуации типической	1	1
806	героя или	1	1
807	столь свободным	1	1
808	и может	1	1
809	самой ситуации	1	1
810	соотносительная с	1	1
811	говорящих и	1	1
812	единое целое	1	1
813	в другом	1	1
814	в поведении	1	1
815	с позиций	1	1
816	об этом	2	1
817	мы уже	1	1
818	этой уготованной	1	1
819	приложение запечатленного	1	1
820	бытийными референтными	1	1
821	активизации воспринимающего	1	1
822	это весьма	1	1
823	ценностной дистанции	1	1
824	устного диалога	1	1
825	референтная предметно-тематическая	1	1
826	частности такого	1	1
827	содержанию анекдота	1	1
828	свершают картина	1	1
829	входит в	2	1
830	проделано и	1	1
831	содержание к	1	1
832	с другими	1	1
833	компетенции жанра	1	1
834	адресованности соотносительная	1	1
835	собственно художественными	1	1
836	который и	1	1
837	ко второму	3	1
838	в диахроническом	1	1
839	жизненной практике	1	1
840	и иных	1	1
841	притче о	1	1
842	знания убеждения	1	1
843	этом смысле	1	1
844	в смыслополагающей	1	1
845	жанр знаменует	1	1
846	фазой обособления	1	1
847	предполагает внутренне	1	1
848	такого выбора	1	1
849	претендуют на	1	1
850	бахтин различал	1	1
851	не верифицируемым	1	1
852	рецептивная стороны	1	1
853	закономерно и	1	1
854	свободного игрового	2	1
855	бахтин жизни	1	1
856	оно стремится	1	1
857	никакого миропорядка	1	1
858	> и	1	1
859	сказании повествуемой	1	1
860	как объекты	1	1
861	универсального опыта	1	1
862	жанра состоит	1	1
863	целостности и	1	1
864	свидетельствующей о	1	1
865	его личностности	1	1
866	степени зависим	1	1
867	смерть и	1	1
868	оцененном мире	1	1
869	ответственность свободного	1	1
870	есть имя	2	1
871	солнце и	1	1
872	> оно	1	1
873	система исторически	1	1
874	предмета цели	1	1
875	в них	2	1
876	на статус	1	1
877	как формулирует	1	1
878	чья жизнь	1	1
879	отказываться от	1	1
880	мира где	1	1
881	состоянию общественных	1	1
882	как об	1	1
883	установка адресованности	1	1
884	и оцененном	1	1
885	жизнь достойна	1	1
886	объекты эстетического	1	1
887	а за	1	1
888	предначертанность судьбы	1	1
889	суть то	1	1
890	сказания исторически	1	1
891	в слове	5	1
892	сообщаемое в	1	1
893	он и	3	1
894	существенная зависимость	1	1
895	диахроническом аспекте	1	1
896	кладет начало	1	1
897	осуществляется или	1	1
898	от божья	1	1
899	выступают с	1	1
900	персонажа референтная	1	1
901	целого куста	1	1
902	и кому	1	1
903	неудача две	1	1
904	в чистом	1	1
905	мы не	3	1
906	самим повествователем	1	1
907	поведение остроумно	1	1
908	предстают перед	1	1
909	пришел увидел	1	1
910	старшего брата	1	1
911	они разнятся	1	1
912	говорит концепты	1	1
913	мы строим	1	1
914	в один	1	1
915	интерсубъективных компетенций	1	1
916	и тогда	1	1
917	и нераздельности	1	1
918	опосредованной коммуникации	1	1
919	жанр городского	1	1
920	с еще	1	1
921	одного и	3	1
922	в коммуникацию	1	1
923	хвалы или	1	1
924	концепты авторской	1	1
925	и вторичные	1	1
926	общим знанием	1	1
927	или сплетни	1	1
928	нарративных дискурсов	1	1
929	собой исторически	1	1
930	рецептивной компетенцией	1	1
931	анекдот и	2	1
932	сводятся к	1	1
933	костяком так	1	1
934	адресата занимающего	1	1
935	что если	1	1
936	текстообразующую конвенциональность	1	1
937	в ходе	1	1
938	высказывания как	2	1
939	таким же	1	1
940	сказания героическая	1	1
941	жизненного процесса	1	1
942	свою речь	1	1
943	ценностной однозначности	1	1
944	отведена определенная	1	1
945	знанием поэтому	1	1
946	в следующем	1	1
947	не становится	1	1
948	анекдота ни	1	1
949	притчевая дискурсия	1	1
950	этого момента	1	1
951	полярно противостоит	1	1
952	в их	6	1
953	целого кто	1	1
954	хвале хуле	1	1
955	современной научной	1	1
956	место в	1	1
957	хранения и	1	1
958	ночной жанр	1	1
959	на свою	1	1
960	б.о корман	1	1
961	мысли и	1	1
962	являются изустными	1	1
963	только исполнитель	1	1
964	от его	2	1
965	референтная креативная	1	1
966	существо рецептивной	1	1
967	слова в	1	1
968	анекдота уже	1	1
969	а некий	1	1
970	внутреннюю обособленность	1	1
971	утрачивает способность	1	1
972	стратегии сказания	1	1
973	форме индивидуального	1	1
974	субъективной компетентности	2	1
975	притчи лично	1	1
976	исконном значении	1	1
977	объединяющая субъекта	1	1
978	еще преждевременно	1	1
979	будучи порой	1	1
980	ценностно дистанцированной	1	1
981	не предполагается	1	1
982	моделируемой текстами	1	1
983	ситуацией высказывания	1	1
984	теми же	1	1
985	при рассмотрении	1	1
986	что было	1	1
987	с этого	1	1
988	постулирует адресата	1	1
989	по крайней	4	1
990	не ценностно	1	1
991	жанр как	1	1
992	определенное в	1	1
993	стороны субъективной	1	1
994	рекреативная компетентность	1	1
995	в конце	5	1
996	произведения в	1	1
997	в диахронии	1	1
998	лично для	2	1
999	свободным как	1	1
1000	собой лишь	1	1
1001	но раз-влекать	1	1
1002	со многими	1	1
1003	как несомненно	1	1
1004	наизнанку глупость	1	1
1005	наконец существо	1	1
1006	коммуникацию не	1	1
1007	или изобретения	1	1
1008	занять этой	1	1
1009	игра случая	1	1
1010	так называемого	1	1
1011	литературу в	1	1
1012	о событиях	1	1
1013	вольфа шмида	1	1
1014	предметно-тематическая и	1	1
1015	картине мира	2	1
1016	анекдот как	1	1
1017	сознанию той	1	1
1018	следующий ряд	1	1
1019	любви и	1	1
1020	вторичные идеологические	1	1
1021	и языковые	1	1
1022	лишь одну	1	1
1023	стечение обстоятельств	1	1
1024	стратегии жанровых	1	1
1025	нем определенные	1	1
1026	веком героев	1	1
1027	а от	1	1
1028	курьезное любопытное	1	1
1029	о беспрецедентных	1	1
1030	чистом виде	2	1
1031	возникает в	2	1
1032	условленность общения	1	1
1033	занимающего позицию	1	1
1034	и персонажи	1	1
1035	ли я	1	1
1036	до известной	3	1
1037	знание что	1	1
1038	отличается в	1	1
1039	отметить что	1	1
1040	диалект культуры	1	1
1041	исторического бытия	1	1
1042	но еще	1	1
1043	предполагает исторически	1	1
1044	передний план	1	1
1045	высказывания >	1	1
1046	коммуникативному статусу	1	1
1047	хоровое слово	2	1
1048	дело не	3	1
1049	язык диалект	1	1
1050	принадлежат к	1	1
1051	дело в	2	1
1052	высказывания своего	1	1
1053	сознания однако	1	1
1054	фактически точными	1	1
1055	речевыми жанрами	1	1
1056	нахождения или	1	1
1057	общенародной хвале	1	1
1058	не нуждается	1	1
1059	к изучению	1	1
1060	в русской	7	1
1061	она вертится	1	1
1062	отрешиться от	1	1
1063	не составляет	1	1
1064	уст в	1	1
1065	сущности застывшее	1	1
1066	как то	1	1
1067	развившимся твердым	1	1
1068	притчи выступают	1	1
1069	непосредственную ответную	1	1
1070	иносказательность является	1	1
1071	на репродуцирование	1	1
1072	отношение слушателя	1	1
1073	текста позволяющую	1	1
1074	с некоторой	1	1
1075	лексики например	1	1
1076	не развившимся	1	1
1077	событийности сказания	1	1
1078	бы перевод	1	1
1079	для всего	1	1
1080	ему казалось	1	1
1081	адресату компетентность	1	1
1082	юмора умения	1	1
1083	императивного монологизированного	1	1
1084	знания означала	1	1
1085	однозначности >	1	1
1086	феномен жанровости	1	1
1087	маски наконец	1	1
1088	парадоксальное сочетание	1	1
1089	не удовлетворяясь	1	1
1090	обратим внимание	2	1
1091	неоспоримый миропорядок	1	1
1092	ситуации общения	1	1
1093	дистанцированной в	1	1
1094	этих двух	1	1
1095	механизмом активизации	1	1
1096	раз ответственность	1	1
1097	образом ориентировано	1	1
1098	оно есть	1	1
1099	условностей организации	1	1
1100	самим слушающим	1	1
1101	слушателя к	1	1
1102	типов высказывания	1	1
1103	явственно солирует	1	1
1104	более что	1	1
1105	и интонациями	1	1
1106	романа неканонического	1	1
1107	или частной	1	1
1108	лишь в	5	1
1109	жизни анекдот	1	1
1110	и является	1	1
1111	и передачи	1	1
1112	а лишь	1	1
1113	корман адресата	1	1
1114	из сюжета	1	1
1115	металингвистический язык	1	1
1116	потому что	1	1
1117	необходимая коммуникативная	1	1
1118	анекдота не	2	1
1119	в книге	1	1
1120	апофегма то	1	1
1121	отношении от	1	1
1122	донести до	1	1
1123	фаза преображения	1	1
1124	референтную компетенцию	1	1
1125	остается авторитарной	1	1
1126	такого высказывания	1	1
1127	слова говорящий	1	1
1128	и оказывается	1	1
1129	активного приятия	1	1
1130	напротив предполагает	1	1
1131	и делает	1	1
1132	его составе	1	1
1133	дистанции между	1	1
1134	перед ним	1	1
1135	к однозначности	1	1
1136	романного типа	1	1
1137	у нас	1	1
1138	непристойность необыкновенное	1	1
1139	высказывание характеризуется	1	1
1140	жанровости есть	1	1
1141	именно таковы	1	1
1142	некоторую коммуникативную	1	1
1143	осмеивает всякую	1	1
1144	параметрам предмета	1	1
1145	представляется нам	2	1
1146	очень часто	1	1
1147	мире слово	1	1
1148	внеязыковое и	1	1
1149	позицией соучастника	1	1
1150	в шмидом	1	1
1151	ни был	1	1
1152	не могут	1	1
1153	сложившихся интерсубъективных	1	1
1154	хуле или	1	1
1155	традиционные для	1	1
1156	случае его	1	1
1157	в состав	1	1
1158	повествует не	1	1
1159	поэтому жанры	1	1
1160	анекдот жизни	1	1
1161	ю.н тыняновым	1	1
1162	обязательно курьезное	1	1
1163	рассказчиком с	1	1
1164	говорящего состоит	1	1
1165	такого развертывания	1	1
1166	обособленность но	1	1
1167	постигает неудача	1	1
1168	целое дискурса	1	1
